R,neta,mot,rgo,hniv,hop,ratio,i
2.0,1.6728437428504992,TP,4.3709999999985705,20,1,2.6603773584908033,EURUSD
-1.0,-1.3494623655913993,SL,4.0919999999999845,16,2,1.346938775510218,EURUSD
-1.0,-1.5491551459294692,SL,2.6039999999993846,23,4,1.0243902439023267,EURUSD
-1.0,-1.3159522757401503,SL,4.526000000000252,23,5,2.3934426229508494,EURUSD
-1.0,-1.266641804959888,SL,5.363000000000451,23,13,1.765306122448797,EURUSD
-1.0,-1.3248523398454415,SL,4.402000000001127,23,18,2.057971014492483,EURUSD
-1.0,-1.299539170506867,SL,4.774000000000722,23,1,1.6559139784945542,EURUSD
-1.0,-1.299539170506867,SL,4.774000000000722,23,1,1.6559139784945542,EURUSD
-1.0,-1.0911640953716737,SL,15.6859999999992,15,8,3.1234567901234467,EURUSD
-1.0,-1.4271206690560516,SL,3.348000000000795,20,2,1.0588235294117134,EURUSD
-1.0,-1.6069609507642864,SL,2.3559999999989145,23,1,1.8095238095231299,EURUSD
2.0,1.7782258064516514,TP,6.4480000000011195,13,8,1.6250000000001301,EURUSD
-1.0,-1.126380910296085,SL,11.31499999999841,23,6,4.740259740260036,EURUSD
-1.0,-1.1677419354838863,SL,8.524999999999228,16,9,1.7515923566878377,EURUSD
-1.0,-1.1677419354838863,SL,8.524999999999228,23,9,1.7515923566878377,EURUSD
-1.0,-1.1677419354838863,SL,8.524999999999228,2,9,1.7515923566878377,EURUSD
-1.0,-1.3159522757401503,SL,4.526000000000252,13,17,1.3153153153153965,EURUSD
2.0,1.615591397849273,TP,3.719999999998169,13,1,2.2641509433957916,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,23,2,1.1707317073170995,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,16,2,1.1707317073170995,EURUSD
2.0,1.5092656142759981,TP,2.9140000000005273,23,3,1.1750000000000556,EURUSD
2.0,1.5092656142759981,TP,2.9140000000005273,16,3,1.1750000000000556,EURUSD
-1.0,-1.1808981657178683,SL,7.905000000001383,18,9,1.3563829787235173,EURUSD
-1.0,-1.2762217500482556,SL,5.177000000000653,13,10,1.1517241379311147,EURUSD
-1.0,-1.2762217500482556,SL,5.177000000000653,18,10,1.1517241379311147,EURUSD
-1.0,-1.4232021308080678,SL,3.3789999999989107,23,2,1.0582524271844242,EURUSD
-1.0,-1.4232021308080678,SL,3.3789999999989107,2,2,1.0582524271844242,EURUSD
2.0,1.6424106026507697,TP,3.999000000001196,23,4,2.804347826087565,EURUSD
-1.0,-1.7818480043740355,SL,1.8289999999998585,2,6,1.9666666666671848,EURUSD
-1.0,-1.8387096774200862,SL,1.7049999999985133,20,0,1.2790697674421847,EURUSD
-1.0,-1.4855687606114292,SL,2.944999999998643,18,1,1.3013698630138903,EURUSD
-1.0,-1.269760422561792,SL,5.300999999999778,20,1,2.34246575342482,EURUSD
-1.0,-1.269760422561792,SL,5.300999999999778,23,1,2.34246575342482,EURUSD
-1.0,-1.6319045514803006,SL,2.263000000000126,20,2,1.0,EURUSD
-1.0,-1.6319045514803006,SL,2.263000000000126,23,2,1.0,EURUSD
-1.0,-1.311682650392265,SL,4.588000000000925,18,7,3.083333333332948,EURUSD
-1.0,-1.7688172043009946,SL,1.8600000000001948,16,12,1.1111111111110197,EURUSD
-1.0,-1.4082215244076208,SL,3.503000000000256,18,7,1.2988505747125088,EURUSD
2.0,1.55645161290315,TP,3.2239999999994495,20,8,1.0612244897958676,EURUSD
2.0,1.55645161290315,TP,3.2239999999994495,23,8,1.0612244897958676,EURUSD
2.0,1.580645161290503,TP,3.4100000000014674,16,19,1.2790697674418545,EURUSD
2.0,1.5432769083357674,TP,3.1309999999984406,16,10,1.216867469879631,EURUSD
2.0,1.5728793309439484,TP,3.348000000000795,16,12,1.5882352941175701,EURUSD
2.0,1.4636159039760055,TP,2.666000000000057,21,2,1.3437500000001843,EURUSD
2.0,1.4508448540705308,TP,2.6039999999993846,23,1,1.2537313432836068,EURUSD
2.0,1.615591397849273,TP,3.719999999998169,22,6,1.4285714285712399,EURUSD
2.0,1.6123610734616483,TP,3.6890000000000533,22,9,1.0917431192660607,EURUSD
-1.0,-1.5069124423964,SL,2.8209999999995183,22,2,1.491803278688471,EURUSD
2.0,1.7451434681875306,TP,5.611000000000921,22,7,2.3205128205129264,EURUSD
2.0,1.7318079519880027,TP,5.332000000000114,22,11,1.1025641025640625,EURUSD
2.0,1.6583034647549775,TP,4.184999999998773,23,3,3.4615384615393374,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,22,7,1.6756756756757352,EURUSD
-1.0,-1.4478546821172555,SL,3.192999999999113,22,8,1.1704545454546544,EURUSD
0.5914997706773953,0.3728787647150012,fuera,6.540999999999908,19,7,3.403225806451347,EURUSD
-1.0,-1.7096774193549598,SL,2.014999999999656,22,2,1.5853658536585498,EURUSD
-1.0,-1.2651093807935447,SL,5.393999999998567,22,7,2.2307692307693183,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,10,10,1.7818181818187029,EURUSD
2.0,0.15483870967629088,TP,0.7749999999995261,2,23,1.1363636363645997,EURUSD
-1.0,-1.555771472988455,SL,2.5730000000012687,2,2,1.2968749999997724,EURUSD
-1.0,-1.49601109954943,SL,2.8829999999979705,17,2,1.4090909090909702,EURUSD
-1.0,-2.397849462365597,SL,1.0229999999999961,17,5,1.099999999999926,EURUSD
-1.0,-1.6319045514803006,SL,2.263000000000126,23,1,1.2807017543862655,EURUSD
-1.0,-1.419354838709497,SL,3.4100000000014674,23,6,1.692307692307745,EURUSD
-1.0,-1.1329366923863378,SL,10.757000000001238,10,9,1.350194552529236,EURUSD
-1.0,-1.1329366923863378,SL,10.757000000001238,11,9,1.350194552529236,EURUSD
-1.0,-1.7688172043009946,SL,1.8600000000001948,9,3,1.1111111111110197,EURUSD
2.0,1.6531651709920232,TP,4.123000000000321,9,13,1.5287356321840988,EURUSD
-1.0,-1.4805107526879784,SL,2.9760000000012,14,1,1.4328358208952652,EURUSD
2.0,1.6505376344086007,TP,4.0919999999999845,14,2,2.933333333334353,EURUSD
2.0,1.730239577438208,TP,5.300999999999778,9,3,2.060240963855273,EURUSD
2.0,1.3410138248845245,TP,2.169999999999117,16,2,1.5555555555551717,EURUSD
2.0,1.893711907239478,TP,13.45399999999941,19,7,2.3846153846154783,EURUSD
2.0,1.893711907239478,TP,13.45399999999941,21,7,2.3846153846154783,EURUSD
2.0,1.893711907239478,TP,13.45399999999941,22,7,2.3846153846154783,EURUSD
2.0,1.893711907239478,TP,13.45399999999941,1,7,2.3846153846154783,EURUSD
2.0,1.893711907239478,TP,13.45399999999941,22,7,2.3846153846154783,EURUSD
-1.0,-1.1306771452069693,SL,10.943000000001035,19,12,1.3952569169959814,EURUSD
-1.0,-1.1306771452069693,SL,10.943000000001035,22,12,1.3952569169959814,EURUSD
-1.0,-1.1306771452069693,SL,10.943000000001035,1,12,1.3952569169959814,EURUSD
-1.0,-1.288306451612873,SL,4.9600000000005195,21,13,1.0526315789472684,EURUSD
-1.0,-1.288306451612873,SL,4.9600000000005195,22,13,1.0526315789472684,EURUSD
2.0,1.2181519956259645,TP,1.8289999999998585,9,2,1.0172413793104635,EURUSD
-1.0,-1.8542413381121032,SL,1.6740000000003974,9,3,1.0384615384618012,EURUSD
-1.0,-1.6233653007851334,SL,2.293999999998242,23,5,1.1212121212122639,EURUSD
-1.0,-1.3690322580645304,SL,3.874999999999851,17,3,1.5625000000001388,EURUSD
2.0,1.3314633006080734,TP,2.139000000001001,17,5,1.0454545454544997,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,7,2,2.350877192982832,EURUSD
2.0,1.6985030571368578,TP,4.743000000000386,16,5,2.9423076923073226,EURUSD
2.0,0.7532693984321468,TP,1.1470000000013414,9,6,1.0571428571425852,EURUSD
-1.0,-1.3876389265383517,SL,3.6890000000000533,23,13,1.2795698924733159,EURUSD
-1.0,-1.4271206690560516,SL,3.348000000000795,16,13,1.1612903225807685,EURUSD
-1.0,-1.2228455664640525,SL,6.417000000000783,20,3,1.1436464088397316,EURUSD
-1.0,-1.2228455664640525,SL,6.417000000000783,22,3,1.1436464088397316,EURUSD
2.0,1.7134842716890895,TP,4.991000000000856,22,9,1.5046728971962926,EURUSD
-1.0,-1.5426944971533003,SL,2.6350000000019413,20,23,2.656249999999241,EURUSD
-1.0,-1.311682650392265,SL,4.588000000000925,20,0,1.3962264150941894,EURUSD
-1.0,-1.311682650392265,SL,4.588000000000925,22,0,1.3962264150941894,EURUSD
-1.0,-1.2812745869394375,SL,5.083999999999644,22,3,1.7263157894735293,EURUSD
-1.0,-1.2812745869394375,SL,5.083999999999644,23,3,1.7263157894735293,EURUSD
2.0,1.6774193548386545,TP,4.432999999999243,22,10,1.099999999999966,EURUSD
2.0,1.301075268816443,TP,2.045999999997772,20,2,1.099999999999926,EURUSD
2.0,1.7187254130605625,TP,5.083999999999644,20,11,1.7446808510636187,EURUSD
-1.0,-1.1867572156197264,SL,7.656999999998693,15,14,1.0466101694915502,EURUSD
-1.0,-1.245367192862001,SL,5.828000000001055,14,8,2.6478873239435385,EURUSD
2.0,1.564820450395634,TP,3.286000000000122,20,11,1.2045454545452825,EURUSD
-1.0,-1.744016649324145,SL,1.921999999998647,20,12,1.1272727272723382,EURUSD
-1.0,-1.166530802375643,SL,8.58700000000212,18,8,1.7098765432100238,EURUSD
-1.0,-1.2106348504934337,SL,6.789000000000378,18,9,1.3113772455090162,EURUSD
-1.0,-1.1547954102619937,SL,9.237999999998081,23,14,1.1203007518797412,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,16,16,1.61006289308163,EURUSD
-1.0,-1.186004162330875,SL,7.688000000001249,23,17,1.1071428571428643,EURUSD
-1.0,-1.200561009817682,SL,7.129999999999637,16,2,3.150684931507249,EURUSD
-1.0,-1.200561009817682,SL,7.129999999999637,21,2,3.150684931507249,EURUSD
-1.0,-1.1230107526881767,SL,11.624999999999552,16,11,1.9841269841269973,EURUSD
-1.0,-1.1230107526881767,SL,11.624999999999552,21,11,1.9841269841269973,EURUSD
-1.0,-1.1665308023756862,SL,8.5869999999999,23,13,1.288372093023303,EURUSD
-1.0,-1.1665308023756862,SL,8.5869999999999,23,13,1.288372093023303,EURUSD
2.0,1.7152528872958397,TP,5.021999999998972,23,15,1.0,EURUSD
-1.0,-1.2577040908271646,SL,5.549000000000248,16,2,2.6323529411763555,EURUSD
-1.0,-1.2507012622721025,SL,5.703999999999709,21,2,2.705882352941215,EURUSD
-1.0,-1.3014969428631422,SL,4.743000000000386,16,3,1.6105263157894958,EURUSD
-1.0,-1.4311124510098892,SL,3.3170000000004585,23,4,1.2738095238094829,EURUSD
-1.0,-1.1624261699227618,SL,8.804000000000034,23,5,3.8378378378379674,EURUSD
-1.0,-1.245367192862001,SL,5.828000000001055,21,7,1.2450331125827494,EURUSD
2.0,1.8398297491039675,TP,8.92800000000138,23,10,1.156626506024149,EURUSD
-1.0,-1.262096774193585,SL,5.455999999999239,23,13,1.035294117647028,EURUSD
2.0,1.5244429664115977,TP,3.0069999999993158,13,2,1.5901639344260923,EURUSD
2.0,1.6861970594688365,TP,4.556999999998368,20,5,3.000000000000453,EURUSD
-1.0,-1.90449082858985,SL,1.5809999999993885,20,6,1.1590909090909436,EURUSD
-1.0,-1.3075268817203245,SL,4.650000000001597,14,16,1.1111111111111842,EURUSD
-1.0,-1.134880211280896,SL,10.601999999999556,22,2,3.97674418604713,EURUSD
-1.0,-1.1558413251961326,SL,9.17600000000185,23,3,1.116981132075482,EURUSD
-1.0,-1.1558413251961326,SL,9.17600000000185,23,3,1.116981132075482,EURUSD
-1.0,-1.1558413251961326,SL,9.17600000000185,21,3,1.116981132075482,EURUSD
2.0,1.7492987377278975,TP,5.703999999999709,14,9,1.1870967741936354,EURUSD
-1.0,-1.3034804753820002,SL,4.7120000000000495,14,10,1.2357723577236652,EURUSD
-1.0,-1.1653370331830584,SL,8.648999999998352,13,14,1.1624999999999421,EURUSD
2.0,1.737903225806415,TP,5.455999999999239,14,2,1.4426229508196602,EURUSD
2.0,1.737903225806415,TP,5.455999999999239,23,2,1.4426229508196602,EURUSD
-1.0,-1.2651093807935447,SL,5.393999999998567,14,3,1.0545454545454105,EURUSD
-1.0,-1.2651093807935447,SL,5.393999999998567,23,3,1.0545454545454105,EURUSD
-1.0,-1.1714833912938862,SL,8.33900000000165,22,13,1.5112359550561278,EURUSD
-1.0,-1.1714833912938862,SL,8.33900000000165,23,13,1.5112359550561278,EURUSD
-1.0,-1.1542776998597368,SL,9.269000000000638,16,10,2.166666666666452,EURUSD
-1.0,-1.2651093807935447,SL,5.393999999998567,23,11,1.1999999999999387,EURUSD
2.0,1.2903225806450402,TP,2.014999999999656,16,3,1.0,EURUSD
2.0,1.7348906192065645,TP,5.394000000000787,8,9,1.5818181818181047,EURUSD
-1.0,-1.2493461203138603,SL,5.735000000000046,8,15,1.2012987012987388,EURUSD
2.0,1.7693548387097016,TP,6.200000000000649,16,7,3.8461538461532876,EURUSD
2.0,1.7465437788018,TP,5.641999999999037,3,8,1.1234567901234467,EURUSD
-1.0,-1.0745218614831435,SL,19.188999999999456,16,14,1.1316270566727737,EURUSD
-1.0,-1.0745218614831435,SL,19.188999999999456,3,14,1.1316270566727737,EURUSD
2.0,1.8497425659346607,TP,9.517000000001108,14,11,2.436507936507787,EURUSD
-1.0,-1.1760650086185822,SL,8.121999999999296,16,3,3.2345679012344664,EURUSD
-1.0,-1.1760650086185822,SL,8.121999999999296,3,3,3.2345679012344664,EURUSD
2.0,1.8328658251519316,TP,8.555999999999564,16,10,1.1596638655461418,EURUSD
2.0,1.8328658251519316,TP,8.555999999999564,3,10,1.1596638655461418,EURUSD
-1.0,-1.599078341014013,SL,2.386999999999251,3,2,1.0547945205480076,EURUSD
-1.0,-1.1653370331830584,SL,8.648999999998352,3,3,2.5596330275227133,EURUSD
-1.0,-1.3138029405311635,SL,4.556999999998368,23,7,1.2672413793103614,EURUSD
2.0,1.7681958177986825,TP,6.169000000000313,15,8,1.22839506172839,EURUSD
-1.0,-1.2606160014579064,SL,5.487000000001796,23,2,1.9450549450550711,EURUSD
2.0,1.7670250896057338,TP,6.137999999999977,15,14,1.4999999999999158,EURUSD
2.0,1.7670250896057338,TP,6.137999999999977,17,14,1.4999999999999158,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,23,16,1.5147058823531212,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,15,16,1.5147058823531212,EURUSD
-1.0,-1.555771472988455,SL,2.5730000000012687,15,18,1.0,EURUSD
-1.0,-1.555771472988455,SL,2.5730000000012687,17,18,1.0,EURUSD
2.0,1.8939562476826084,TP,13.484999999999747,23,21,1.0558252427184334,EURUSD
-1.0,-1.2795698924731194,SL,5.114999999999981,23,11,1.2500000000001261,EURUSD
-1.0,-1.1590656284760876,SL,8.989999999999831,23,15,1.2554112554111947,EURUSD
-1.0,-1.1590656284760876,SL,8.989999999999831,23,15,1.2554112554111947,EURUSD
-1.0,-1.1590656284760876,SL,8.989999999999831,15,15,1.2554112554111947,EURUSD
2.0,1.6924731182796755,TP,4.650000000001597,20,2,2.054794520548312,EURUSD
2.0,1.2559833506767144,TP,1.9220000000008675,7,4,1.2653061224488502,EURUSD
2.0,1.2559833506767144,TP,1.9220000000008675,12,4,1.2653061224488502,EURUSD
-1.0,-2.1250983477572585,SL,1.2710000000004662,20,6,1.0789473684209758,EURUSD
-1.0,-1.397664071190317,SL,3.5959999999990444,20,8,1.812499999999523,EURUSD
2.0,1.7152528872958397,TP,5.021999999998972,23,2,1.191176470588372,EURUSD
2.0,1.7152528872958397,TP,5.021999999998972,23,2,1.191176470588372,EURUSD
2.0,1.1612903225799138,TP,1.7049999999985133,23,6,1.7187499999996314,EURUSD
-1.0,-1.3720083246618575,SL,3.8439999999995145,23,4,2.1016949152545497,EURUSD
2.0,1.6945097201452493,TP,4.680999999999713,23,7,1.247933884297507,EURUSD
2.0,1.7004608294929935,TP,4.773999999998502,23,8,1.5247524752474682,EURUSD
2.0,1.7004608294929935,TP,4.773999999998502,2,8,1.5247524752474682,EURUSD
2.0,1.5728793309439484,TP,3.348000000000795,20,3,1.255813953488216,EURUSD
2.0,1.6965195246179998,TP,4.7120000000000495,10,9,1.3103448275861211,EURUSD
-1.0,-1.2261227071473038,SL,6.324000000001995,21,10,2.147368421052661,EURUSD
-1.0,-1.6319045514803006,SL,2.263000000000126,23,3,1.1587301587301644,EURUSD
2.0,1.255983350675855,TP,1.921999999998647,23,7,1.215686274509471,EURUSD
-1.0,-1.397664071190317,SL,3.5959999999990444,15,11,1.5675675675677136,EURUSD
-1.0,-1.256272401433665,SL,5.5800000000005845,15,14,1.6513761467889592,EURUSD
2.0,1.4930875576036,TP,2.8209999999995183,21,3,1.7169811320756694,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,21,10,1.70588235294144,EURUSD
2.0,1.700460829493133,TP,4.774000000000722,15,11,1.5555555555555804,EURUSD
-1.0,-2.48803329864829,SL,0.9609999999993235,16,5,1.1481481481483005,EURUSD
2.0,1.3593189964157102,TP,2.2319999999997897,16,4,1.1803278688525485,EURUSD
-1.0,-1.1938194632691759,SL,7.378000000000107,16,10,1.3296089385474201,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,23,2,1.8902439024391235,EURUSD
2.0,1.3216318785580887,TP,2.108000000000665,17,6,1.4468085106384185,EURUSD
2.0,1.7803379416282497,TP,6.509999999999572,23,11,2.4418604651166635,EURUSD
2.0,1.737903225806415,TP,5.455999999999239,23,13,1.4915254237288518,EURUSD
-1.0,-1.2778857364943474,SL,5.146000000000317,16,14,1.8444444444441868,EURUSD
2.0,1.6218931782124701,TP,3.781999999998842,23,15,1.2448979591836966,EURUSD
-1.0,-1.2995391705070065,SL,4.773999999998502,23,9,2.0263157894738613,EURUSD
-1.0,-1.4855687606114292,SL,2.944999999998643,16,2,1.6101694915251876,EURUSD
-1.0,-1.4855687606114292,SL,2.944999999998643,14,2,1.6101694915251876,EURUSD
-1.0,-2.153225806451492,SL,1.2400000000001299,16,6,1.2121212121212936,EURUSD
-1.0,-2.153225806451492,SL,1.2400000000001299,14,6,1.2121212121212936,EURUSD
2.0,1.8101685915305878,TP,7.532999999999568,15,12,2.5851063829788137,EURUSD
-1.0,-1.3318635414250866,SL,4.308999999997898,13,17,1.5108695652173414,EURUSD
-1.0,-1.0949157042347062,SL,15.065999999999136,21,9,2.189189189189119,EURUSD
-1.0,-1.140637293469688,SL,10.16800000000151,13,10,1.9759036144576767,EURUSD
2.0,1.7237782499517444,TP,5.177000000000653,15,10,1.006024096385447,EURUSD
-1.0,-1.1677419354838863,SL,8.524999999999228,15,11,1.8581081081082216,EURUSD
2.0,1.4374508261208794,TP,2.541999999998712,23,8,1.093333333333349,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,4,11,1.0163934426229368,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,15,11,1.0163934426229368,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,18,11,1.0163934426229368,EURUSD
-1.0,-1.1714833912938862,SL,8.33900000000165,4,12,1.9492753623189887,EURUSD
-1.0,-1.1954620010935089,SL,7.315999999999434,15,13,3.105263157894537,EURUSD
-1.0,-1.1954620010935089,SL,7.315999999999434,18,13,3.105263157894537,EURUSD
2.0,1.7080440996326263,TP,4.898000000002067,12,3,1.6989247311827649,EURUSD
-1.0,-1.3548387096774799,SL,4.029999999999312,20,3,1.7567567567569513,EURUSD
-1.0,-1.4567230916642326,SL,3.1309999999984406,23,4,1.2469135802468934,EURUSD
-1.0,-2.537634408603825,SL,0.9299999999989872,23,5,1.153846153846351,EURUSD
2.0,1.8446833930704893,TP,9.206999999999965,18,9,3.6219512195119044,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,23,11,1.1185567010309,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,14,11,1.1185567010309,EURUSD
2.0,1.58064516129023,TP,3.409999999999247,20,21,1.7460317460318076,EURUSD
2.0,1.58064516129023,TP,3.409999999999247,6,21,1.7460317460318076,EURUSD
-1.0,-1.3603830645162527,SL,3.9679999999986393,21,2,2.1694915254241245,EURUSD
-1.0,-1.283000197902275,SL,5.052999999999308,14,16,1.05161290322586,EURUSD
2.0,1.5092656142759981,TP,2.9140000000005273,14,17,1.044444444444483,EURUSD
0.2528443314148671,0.15714094498734743,fuera,14.94200000000001,23,11,3.4676258992806033,EURUSD
0.2528443314148671,0.15714094498734743,fuera,14.94200000000001,23,11,3.4676258992806033,EURUSD
0.2528443314148671,0.15714094498734743,fuera,14.94200000000001,14,11,3.4676258992806033,EURUSD
0.2528443314148671,0.15714094498734743,fuera,14.94200000000001,17,11,3.4676258992806033,EURUSD
2.0,1.6608159392788657,TP,4.215999999999109,20,13,1.9154929577465494,EURUSD
-1.0,-1.5363840960239945,SL,2.666000000000057,23,20,1.0617283950618603,EURUSD
-1.0,-1.5363840960239945,SL,2.666000000000057,17,20,1.0617283950618603,EURUSD
-1.0,-1.615053763440649,SL,2.3250000000007987,20,2,1.209677419354833,EURUSD
2.0,1.5881336405529858,TP,3.4719999999999196,20,4,1.8666666666668887,EURUSD
-1.0,-1.4907343857240019,SL,2.9140000000005273,23,5,1.253333333333207,EURUSD
-1.0,-1.1492848940390505,SL,9.57899999999956,17,9,1.626315789473766,EURUSD
-1.0,-1.1492848940390505,SL,9.57899999999956,23,9,1.626315789473766,EURUSD
-1.0,-1.1492848940390505,SL,9.57899999999956,23,9,1.626315789473766,EURUSD
2.0,1.778225806451575,TP,6.447999999998899,0,13,1.8086956521738156,EURUSD
-1.0,-1.599078341014013,SL,2.386999999999251,14,2,1.0,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,14,3,1.1129032258064835,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,15,3,1.1129032258064835,EURUSD
2.0,1.564820450395634,TP,3.286000000000122,15,3,1.247058823529458,EURUSD
2.0,1.7749803304484697,TP,6.355000000000111,23,5,1.5891472868216001,EURUSD
2.0,1.3216318785580887,TP,2.108000000000665,23,22,1.3333333333333333,EURUSD
-1.0,-2.2139219015285727,SL,1.1779999999994573,23,2,1.0555555555552814,EURUSD
-1.0,-1.4155768671898208,SL,3.4409999999995833,23,3,1.9137931034480977,EURUSD
-1.0,-1.2087286527513912,SL,6.851000000001051,12,13,1.2415730337079653,EURUSD
2.0,1.7270471464020543,TP,5.239000000001326,12,18,2.6406250000000595,EURUSD
2.0,1.8398297491039675,TP,8.92800000000138,22,12,1.7668711656441458,EURUSD
-1.0,-1.7440166493232856,SL,1.9220000000008675,23,3,1.2400000000002664,EURUSD
2.0,1.5767978691919322,TP,3.3789999999989107,23,11,1.4155844155841684,EURUSD
-1.0,-1.512544802867534,SL,2.789999999999182,15,15,1.0465116279070188,EURUSD
-1.0,-1.3014969428631422,SL,4.743000000000386,3,20,1.2644628099174509,EURUSD
-1.0,-1.3014969428631422,SL,4.743000000000386,18,20,1.2644628099174509,EURUSD
2.0,1.751994450225476,TP,5.766000000000382,3,3,1.8787878787877632,EURUSD
2.0,1.751994450225476,TP,5.766000000000382,18,3,1.8787878787877632,EURUSD
-1.0,-1.3720083246618575,SL,3.8439999999995145,18,8,1.1376146788989612,EURUSD
-1.0,-1.1464413722478002,SL,9.765000000001578,3,15,1.598984771573575,EURUSD
-1.0,-1.1464413722478002,SL,9.765000000001578,5,15,1.598984771573575,EURUSD
-1.0,-1.1464413722478002,SL,9.765000000001578,20,15,1.598984771573575,EURUSD
-1.0,-2.0983102918580023,SL,1.3020000000008025,20,2,1.448275862068992,EURUSD
-1.0,-1.6589861751154755,SL,2.169999999999117,20,3,1.093749999999924,EURUSD
-1.0,-1.2778857364944674,SL,5.1459999999980965,18,8,1.2028985507244954,EURUSD
2.0,1.8045379989064911,TP,7.315999999999434,9,9,1.9831932773108145,EURUSD
