dia,ts,i,fin,lado,entrada,stop,obj,riesgo,exceso,mecha,cuerpo,visto,A,B,C
2024-01-19,2024-01-19 08:39:00,292249,292301,1,1.08728,1.08671,1.08896,5.699999999999594,1.7000000000000348,4.299999999999304,2.20000000000109,True,False,False,False
2024-03-05,2024-03-05 07:54:00,301451,301512,1,1.08444,1.0840400000000001,1.0858,3.9999999999995595,2.1999999999988695,3.0999999999981043,2.100000000000435,False,False,False,False
2024-03-11,2024-03-11 09:09:00,302642,302688,1,1.09362,1.09319,1.09473,4.299999999999304,0.6999999999979245,2.3999999999979593,2.5999999999992696,False,False,True,False
2024-04-03,2024-04-03 07:14:00,307489,307546,1,1.07666,1.0763,1.07793,3.5999999999991594,0.9000000000014552,1.80000000000069,1.7999999999984695,False,False,True,False
2024-04-05,2024-04-05 08:49:00,308084,308122,-1,1.08418,1.08462,1.0833,4.3999999999999595,1.2999999999996348,2.4000000000001798,3.5000000000007248,False,False,True,False
2024-04-08,2024-04-08 09:19:00,308378,308410,1,1.08227,1.08205,1.08432,2.20000000000109,1.100000000000545,2.20000000000109,0.700000000000145,False,False,True,False
2024-04-09,2024-04-09 07:04:00,308639,308698,1,1.08532,1.08502,1.08635,2.9999999999996696,1.0999999999983245,2.7999999999983594,1.100000000000545,False,False,True,False
2024-04-17,2024-04-17 06:09:00,310354,310424,1,1.06134,1.0605,1.06355,8.399999999999519,1.80000000000069,3.6999999999998145,5.599999999998939,False,False,False,True
2024-05-01,2024-05-01 06:59:00,313241,313301,1,1.06516,1.06484,1.06696,3.20000000000098,2.4999999999986144,4.599999999999049,1.6000000000016001,False,False,False,False
2024-05-03,2024-05-03 08:14:00,313832,313877,-1,1.07396,1.0745,1.07288,5.399999999999849,1.1999999999989797,4.699999999999704,3.8000000000004697,False,True,True,True
2024-05-16,2024-05-16 06:09:00,316390,316460,1,1.08825,1.08777,1.08949,4.8000000000003595,0.09999999999843467,1.0999999999983245,3.1999999999987594,False,False,True,False
2024-05-21,2024-05-21 06:39:00,317257,317321,-1,1.08614,1.08643,1.0855600000000003,2.8999999999990145,1.100000000000545,1.7000000000000348,1.3999999999980695,True,False,True,False
2024-05-22,2024-05-22 07:29:00,317555,317609,1,1.08528,1.08495,1.08633,3.2999999999994145,0.1999999999990898,1.8999999999991246,1.7000000000000348,True,False,True,False
2024-06-07,2024-06-07 07:19:00,321000,321056,-1,1.08951,1.08993,1.0886699999999998,4.20000000000087,0.5000000000010552,0.5000000000010552,3.20000000000098,False,False,True,False
2024-06-11,2024-06-11 06:34:00,321567,321632,-1,1.07676,1.07718,1.0759199999999998,4.20000000000087,0.1999999999990898,0.7999999999985796,3.1000000000003247,False,False,True,False
2024-06-28,2024-06-28 11:09:00,325353,325363,-1,1.07091,1.07123,1.0702700000000003,3.1999999999987594,0.40000000000040004,0.7999999999985796,2.1999999999988695,True,False,True,False
2024-07-26,2024-07-26 08:44:00,331065,331104,1,1.08442,1.0841,1.08607,3.1999999999987594,0.2999999999997449,1.40000000000029,1.1999999999989797,False,False,True,False
2024-07-29,2024-07-29 07:29:00,331338,331392,1,1.08509,1.0848,1.087,2.900000000001235,0.40000000000040004,3.4000000000000696,1.500000000000945,False,False,True,False
2024-07-31,2024-07-31 08:19:00,331923,331967,1,1.0813,1.08069,1.08302,6.099999999999994,0.3999999999981796,5.799999999998029,4.999999999999449,True,True,True,True
2024-08-02,2024-08-02 06:19:00,332475,332543,-1,1.08038,1.08091,1.0793199999999996,5.300000000001415,3.20000000000098,4.500000000000615,3.700000000002035,False,False,False,True
2024-08-06,2024-08-06 06:24:00,333052,333119,1,1.09467,1.09424,1.09631,4.299999999999304,0.10000000000065512,0.9999999999998899,3.20000000000098,False,False,True,False
2024-08-13,2024-08-13 07:29:00,334505,334559,1,1.09334,1.09254,1.09411,7.999999999999119,0.2999999999997449,2.7999999999983594,4.699999999999704,False,True,True,True
2024-08-14,2024-08-14 06:14:00,334778,334847,1,1.099,1.09863,1.09984,3.6999999999998145,0.1999999999990898,2.4000000000001798,2.2999999999995246,True,False,True,False
2024-08-16,2024-08-16 08:19:00,335379,335423,-1,1.0987,1.09897,1.09816,2.6999999999999247,1.4999999999987246,2.6999999999999247,1.1999999999989797,False,False,True,False
2024-08-19,2024-08-19 06:14:00,335642,335711,-1,1.10487,1.10511,1.10439,2.4000000000001798,0.700000000000145,1.100000000000545,0.9999999999998899,False,False,True,False
2024-09-05,2024-09-05 06:54:00,339385,339446,-1,1.10854,1.10891,1.1078000000000001,3.6999999999998145,0.5000000000010552,1.80000000000069,1.4999999999987246,True,False,True,False
2024-09-18,2024-09-18 08:04:00,341988,342035,-1,1.11293,1.11321,1.1123699999999999,2.80000000000058,0.8000000000008001,1.2999999999996348,1.80000000000069,True,False,True,False
2024-09-27,2024-09-27 06:59:00,343988,344048,1,1.11509,1.11392,1.11776,11.699999999998933,11.099999999999444,18.199999999999328,7.499999999998064,False,False,False,True
2024-10-08,2024-10-08 06:54:00,346001,346062,-1,1.09868,1.09898,1.0980800000000002,2.9999999999996696,0.8000000000008001,1.900000000001345,1.5999999999993797,False,False,True,False
2024-11-18,2024-11-18 08:34:00,354344,354397,-1,1.0546,1.05571,1.05238,11.099999999999444,0.10000000000065512,5.599999999998939,7.600000000000939,True,True,True,True
2024-11-27,2024-11-27 07:44:00,356350,356413,-1,1.04978,1.05024,1.0488599999999997,4.60000000000127,1.7000000000000348,5.00000000000167,1.2999999999996348,False,False,False,False
2024-12-02,2024-12-02 07:24:00,357210,357277,1,1.05185,1.0506,1.05661,12.499999999999734,0.5999999999994898,8.099999999999774,4.100000000000215,False,True,True,True
2024-12-10,2024-12-10 08:24:00,358950,359005,1,1.05452,1.0538,1.0568,7.199999999998319,2.9999999999996696,6.199999999998429,4.499999999998394,True,False,False,True
2024-12-27,2024-12-27 07:54:00,362441,362502,1,1.04166,1.04051,1.0424,11.499999999999844,0.20000000000131024,0.8000000000008001,10.399999999999299,False,True,True,True
2024-12-30,2024-12-30 08:34:00,362737,362790,1,1.04203,1.04176,1.04346,2.6999999999999247,0.9999999999998899,3.8999999999989043,0.8999999999992347,False,False,True,False
2025-02-10,2025-02-10 07:14:00,371068,371137,-1,1.03201,1.03263,1.0307700000000004,6.199999999998429,0.40000000000040004,3.8999999999989043,3.4000000000000696,False,False,True,False
2025-02-20,2025-02-20 08:19:00,373384,373440,-1,1.04379,1.04419,1.04299,3.9999999999995595,1.40000000000029,3.4000000000000696,2.20000000000109,False,False,True,False
2025-04-14,2025-04-14 06:44:00,384007,384070,-1,1.14137,1.14196,1.1401899999999998,5.9000000000009045,5.599999999998939,9.900000000000464,1.8999999999991246,True,False,False,False
2025-04-16,2025-04-16 07:34:00,384593,384646,-1,1.138,1.13923,1.1355399999999998,12.300000000000644,4.500000000000615,6.699999999999484,10.100000000001774,True,False,False,True
2025-04-21,2025-04-21 07:54:00,385460,385509,-1,1.15369,1.15416,1.1527500000000002,4.699999999999704,4.500000000000615,6.200000000000649,2.0999999999982144,True,False,False,False
2025-05-06,2025-05-06 06:49:00,388614,388676,-1,1.13292,1.13362,1.1315199999999996,7.0000000000014495,2.5999999999992696,8.099999999999774,5.00000000000167,True,False,False,True
2025-06-04,2025-06-04 07:39:00,394668,394720,-1,1.13934,1.13957,1.1388800000000001,2.2999999999995246,0.8999999999992347,3.8000000000004697,1.1999999999989797,False,False,True,False
2025-06-09,2025-06-09 06:59:00,395524,395584,-1,1.14271,1.14305,1.1420299999999999,3.4000000000000696,1.7999999999984695,4.199999999998649,0.30000000000196536,False,False,False,False
2025-06-16,2025-06-16 07:04:00,396964,397023,-1,1.15695,1.15757,1.1557099999999998,6.200000000000649,8.099999999999774,13.600000000000279,4.00000000000178,False,False,False,True
2025-07-15,2025-07-15 06:19:00,403000,403068,-1,1.16851,1.16889,1.1677499999999998,3.8000000000004697,1.40000000000029,1.80000000000069,2.60000000000149,True,False,True,False
2025-08-06,2025-08-06 06:39:00,407610,407674,-1,1.15843,1.15881,1.1576700000000004,3.7999999999982492,0.8999999999992347,2.1999999999988695,2.5999999999992696,False,False,True,False
2025-08-19,2025-08-19 07:14:00,410205,410262,-1,1.16748,1.16822,1.1660000000000001,7.399999999999629,0.700000000000145,6.6000000000010495,3.2999999999994145,False,False,True,False
2025-09-03,2025-09-03 07:29:00,413373,413427,1,1.16177,1.16071,1.16438,10.600000000000609,4.900000000001015,13.700000000000934,5.5000000000005045,True,False,False,True
2025-09-08,2025-09-08 06:19:00,414223,414291,-1,1.17161,1.17238,1.1700700000000002,7.699999999999374,1.80000000000069,2.2999999999995246,6.599999999998829,True,False,False,True
2025-09-11,2025-09-11 06:09:00,415085,415155,1,1.16947,1.16855,1.17067,9.200000000000319,0.4999999999988347,2.5999999999992696,6.299999999999084,False,True,True,True
2025-09-12,2025-09-12 07:14:00,415386,415443,-1,1.17431,1.17469,1.1735499999999999,3.8000000000004697,4.199999999998649,6.899999999998574,1.9999999999997797,False,False,False,False
2025-09-16,2025-09-16 06:29:00,415952,416018,-1,1.17855,1.17922,1.17721,6.699999999999484,0.7999999999985796,4.599999999999049,2.100000000000435,False,False,True,False
2025-09-18,2025-09-18 06:19:00,416526,416594,1,1.17883,1.17792,1.18287,9.099999999999664,2.6999999999999247,4.899999999998794,6.099999999999994,True,False,False,True
2025-10-02,2025-10-02 06:14:00,419400,419469,-1,1.17418,1.17458,1.17338,3.9999999999995595,1.5999999999993797,2.9999999999996696,1.7000000000000348,False,False,True,False
2025-10-07,2025-10-07 06:14:00,420264,420333,1,1.16869,1.16819,1.17144,4.999999999999449,1.2000000000012,4.3999999999999595,1.500000000000945,False,False,True,False
2025-10-29,2025-10-29 08:09:00,424901,424959,1,1.16237,1.16207,1.16606,2.9999999999996696,1.7000000000000348,3.1000000000003247,0.9999999999998899,False,False,False,False
2025-10-30,2025-10-30 11:09:00,425225,425247,1,1.15984,1.1594,1.16374,4.3999999999999595,0.5999999999994898,1.7000000000000348,2.2999999999995246,True,False,True,False
2025-10-31,2025-10-31 12:14:00,425526,425535,1,1.15546,1.15485,1.15775,6.099999999999994,0.9000000000014552,5.300000000001415,1.40000000000029,False,False,True,False
2025-11-06,2025-11-06 09:09:00,426617,426663,-1,1.15193,1.15244,1.1509099999999999,5.1000000000001044,7.299999999998974,9.999999999998899,4.100000000000215,False,False,False,True
2025-11-07,2025-11-07 11:14:00,426930,426951,-1,1.15508,1.15537,1.1545000000000003,2.8999999999990145,0.2999999999997449,1.2999999999996348,1.3999999999980695,False,False,True,False
2025-11-14,2025-11-14 09:59:00,428354,428390,1,1.16216,1.16196,1.16485,1.9999999999997797,1.7000000000000348,3.00000000000189,0.700000000000145,False,False,False,False
2025-11-18,2025-11-18 08:19:00,428910,428966,-1,1.16009,1.16072,1.1588300000000002,6.299999999999084,0.4999999999988347,2.5999999999992696,4.3999999999999595,False,True,True,True
2025-12-02,2025-12-02 07:24:00,431774,431841,-1,1.16132,1.16166,1.16064,3.4000000000000696,1.2999999999996348,2.20000000000109,2.20000000000109,False,False,True,False
2025-12-17,2025-12-17 07:29:00,434943,435009,1,1.17102,1.1702,1.17523,8.20000000000043,1.5999999999993797,3.20000000000098,5.899999999998684,False,True,True,True
2025-12-19,2025-12-19 07:54:00,435523,435584,1,1.17087,1.17068,1.17285,1.900000000001345,3.4000000000000696,6.399999999999739,0.700000000000145,True,False,False,False
2025-12-24,2025-12-24 08:24:00,436393,436448,1,1.17851,1.17787,1.18079,6.399999999999739,2.6999999999999247,5.999999999999339,4.8000000000003595,False,False,False,True
2025-12-29,2025-12-29 08:59:00,437008,437056,-1,1.17839,1.17895,1.1772700000000003,5.599999999998939,0.40000000000040004,2.2999999999995246,2.80000000000058,False,False,True,False
2025-12-30,2025-12-30 12:14:00,437335,437344,1,1.17655,1.17612,1.17797,4.299999999999304,2.6999999999999247,3.9999999999995595,2.1999999999988695,False,False,False,False
2026-01-06,2026-01-06 07:14:00,438426,438495,-1,1.17377,1.17438,1.17255,6.099999999999994,2.2999999999995246,4.599999999999049,4.100000000000215,False,False,False,True
2026-01-15,2026-01-15 07:34:00,440446,440511,1,1.16299,1.16249,1.16468,4.999999999999449,1.9999999999997797,3.8999999999989043,2.9999999999996696,False,False,False,False
2026-03-18,2026-03-18 07:34:00,453132,453197,1,1.15241,1.15166,1.15492,7.500000000000284,2.100000000000435,5.700000000001815,3.6999999999998145,False,False,False,False
2026-03-26,2026-03-26 07:14:00,454856,454925,1,1.15527,1.15467,1.15722,5.999999999999339,0.5999999999994898,3.0999999999981043,2.9999999999996696,False,False,True,False
2026-03-27,2026-03-27 08:14:00,455156,455213,1,1.15185,1.15133,1.1546,5.20000000000076,1.2999999999996348,2.4000000000001798,3.20000000000098,False,False,True,False
2026-04-13,2026-04-13 06:14:00,458271,458340,-1,1.16888,1.16954,1.1675599999999997,6.6000000000010495,0.2999999999997449,4.699999999999704,5.399999999999849,False,True,True,True
2026-04-16,2026-04-16 06:44:00,459138,459201,1,1.17983,1.17931,1.18238,5.199999999998539,0.10000000000065512,3.4000000000000696,2.1999999999988695,False,False,True,False
2026-04-28,2026-04-28 06:09:00,461434,461504,1,1.17073,1.17004,1.17269,6.900000000000794,0.2999999999997449,3.6999999999998145,2.6999999999999247,False,False,True,False
2026-05-07,2026-05-07 07:19:00,463457,463513,-1,1.17609,1.1768,1.17467,7.099999999999884,3.4999999999985043,5.299999999999194,6.099999999999994,False,False,False,True
2026-05-08,2026-05-08 06:14:00,463732,463801,-1,1.17404,1.17473,1.1726599999999998,6.900000000000794,5.300000000001415,7.7000000000015945,5.5000000000005045,False,False,False,True
2026-05-19,2026-05-19 07:14:00,465724,465781,1,1.16343,1.16294,1.16616,4.899999999998794,0.20000000000131024,2.9999999999996696,2.4000000000001798,False,False,True,False
2026-06-10,2026-06-10 06:24:00,470247,470314,-1,1.1555,1.15574,1.15502,2.4000000000001798,0.9999999999998899,2.5999999999992696,1.500000000000945,False,False,True,False
2026-06-17,2026-06-17 06:39:00,471689,471753,1,1.16061,1.16029,1.16166,3.1999999999987594,1.4999999999987246,3.8000000000004697,1.0999999999983245,False,False,True,False
2026-06-18,2026-06-18 06:39:00,471976,472040,-1,1.15224,1.15292,1.15088,6.800000000000139,0.700000000000145,1.9999999999997797,5.1000000000001044,False,True,True,True
2026-06-23,2026-06-23 07:14:00,472847,472904,-1,1.14302,1.14366,1.14174,6.399999999999739,2.100000000000435,3.6999999999998145,3.900000000001125,False,False,False,True
2026-07-02,2026-07-02 06:19:00,474847,474915,-1,1.13875,1.13924,1.1377699999999997,4.900000000001015,0.2999999999997449,2.80000000000058,1.6000000000016001,False,False,True,False
2026-07-03,2026-07-03 06:24:00,475136,475203,-1,1.14513,1.14592,1.1435499999999998,7.900000000000684,2.9999999999996696,3.4000000000000696,6.6000000000010495,False,False,False,True
2026-07-09,2026-07-09 06:14:00,476282,476351,-1,1.14344,1.14371,1.1429,2.6999999999999247,1.9999999999997797,3.1000000000003247,1.40000000000029,False,False,False,False
2026-07-21,2026-07-21 06:54:00,478589,478650,-1,1.14205,1.14248,1.1411900000000001,4.299999999999304,0.20000000000131024,2.100000000000435,2.1999999999988695,False,False,True,False
2026-07-23,2026-07-23 10:54:00,479212,479225,1,1.14076,1.14025,1.14356,5.1000000000001044,1.0999999999983245,2.7999999999983594,2.8999999999990145,False,False,True,False
2026-07-27,2026-07-27 06:49:00,479739,479801,-1,1.14105,1.14191,1.1393299999999997,8.60000000000083,0.40000000000040004,3.8000000000004697,4.500000000000615,False,True,True,True
2026-07-31,2026-07-31 09:49:00,480926,480952,1,1.15086,1.15021,1.15312,6.500000000000394,0.8000000000008001,1.100000000000545,5.20000000000076,False,True,True,True
