tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
15,100,0.618,2.0,52017,-0.21235365361324182,-36.688951978318435,-0.4420396499835385,-75.78058615415725,0.22968599637029677
15,100,0.618,3.0,51203,-0.2374665546940609,-34.19903252114014,-0.4691191636500403,-67.29684724709675,0.2316526089559794
15,100,0.705,1.0,44041,-0.21786517109057468,-46.8458414870728,-0.4720073815546814,-99.72015360060252,0.2541422104641068
15,100,0.705,2.0,43545,-0.17884946606958319,-27.901452058987328,-0.4346723445418968,-67.3221010480258,0.2558228784723135
15,100,0.705,3.0,43105,-0.16798515253450877,-21.481894436803643,-0.4252886243474939,-54.18890291315168,0.2573034718129852
15,100,0.786,1.0,32006,-0.2119602574517278,-38.80119529725026,-0.49456742345329807,-89.30553056493268,0.28260716600157026
15,100,0.786,2.0,31761,-0.15103428733352225,-19.918060889618122,-0.43467361558335066,-57.03513807730334,0.2836393282498284
15,100,0.786,3.0,31469,-0.13235247386316693,-14.24162856167594,-0.4172460897927036,-44.792211088106804,0.28489361592953666
15,200,0.382,1.0,65607,-0.3561052936424467,-97.610396414209,-0.5298879663695419,-142.26400114669264,0.17378267272709538
15,200,0.382,2.0,63480,-0.3985349716446125,-83.59941864936513,-0.5760605351851673,-119.65490227303317,0.17752556354055482
15,200,0.382,3.0,61748,-0.4562414977003304,-82.69850237291872,-0.6365887893889252,-114.82032285259098,0.1803472916885948
15,200,0.5,1.0,61112,-0.31381725356722084,-81.70509421510327,-0.5133009055327598,-131.00070978292334,0.19948365196553883
15,200,0.5,2.0,59771,-0.3242709675260578,-63.25866570287649,-0.5266344405785446,-101.71362885443905,0.20236347305248675
15,200,0.5,3.0,58506,-0.3751068266502581,-62.474790444109644,-0.579885806788673,-96.02010988225085,0.20477898013841483
15,200,0.618,1.0,53280,-0.2801801801801802,-67.37022423533207,-0.5108427623275222,-120.553967193535,0.23066258214734214
15,200,0.618,2.0,52495,-0.2583865130012382,-45.74427291633978,-0.49125695810108505,-86.2392013706386,0.23287044509984686
15,200,0.618,3.0,51751,-0.28132789704546773,-41.67520722715558,-0.5160244436328124,-76.08668191765342,0.2346965465873447
15,200,0.705,1.0,44111,-0.25864296887397703,-56.234679357506934,-0.5153139092294279,-109.94377961373192,0.25667094035545074
15,200,0.705,2.0,43636,-0.2221560179668164,-35.297345881869234,-0.480476910376568,-75.73457762506916,0.2583208924097516
15,200,0.705,3.0,43232,-0.2140081421169504,-27.99596407975822,-0.47371170027881415,-61.71471367710401,0.25970355816186375
15,200,0.786,1.0,31874,-0.2475999247035201,-45.62468662841969,-0.5324864613985906,-96.64353512660679,0.28488653669507047
15,200,0.786,2.0,31640,-0.1922566371681416,-25.698650616235835,-0.4781560935378863,-63.5318274282877,0.2858994563697446
15,200,0.786,3.0,31353,-0.1746882276018244,-19.1089446700639,-0.46182774360494605,-50.38024477462979,0.2871395160031216
60,10,0.382,1.0,14034,-0.0870742482542397,-10.354226559623605,-0.16461572707402786,-19.481398579454588,0.07754147881978816
