i,alcista,d,vuelve,base,r3,velas
110814,False,0.8663562160540152,1.0,0.8373523956024069,1.2857142857138326,8.0
110815,False,0.4722838900345533,1.0,0.9109510021264082,0.6666666666669017,7.0
110816,False,0.9357269502975606,1.0,0.8254422476586889,1.476190476190325,5.0
110817,False,0.016132923849729662,1.0,0.9923313577342442,0.8870967741931787,1.0
110824,False,0.8617428385212397,1.0,0.8383929783287336,0.21598272138225938,2.0
110827,True,1.2846408676185055,0.0,0.7809460254264127,1.5679012345677996,
110828,True,1.5177618143086997,0.0,0.7422069402343574,1.3385826771655058,
110829,True,0.6182413563568794,0.0,0.894776727141112,0.6117647058822991,
110832,True,0.9042825163816306,0.0,0.8455752612767498,1.1123595505620556,
110833,True,0.4094788639074452,1.0,0.9297267339275211,0.6464646464645898,1.0
110838,True,0.8317831854642145,0.0,0.8576098267203547,1.2698412698413146,
110839,True,0.9632062439200298,1.0,0.8357010360584536,1.075000000000222,3.0
110845,True,0.22552872574364588,1.0,0.9595756232185676,0.5074626865672136,1.0
110851,True,0.8920052980319574,1.0,0.8477129801384428,0.7528089887641879,1.0
110853,True,0.07434592053696025,1.0,0.9839840745600145,0.15425531914889345,1.0
110862,False,0.14255095247425573,1.0,0.9698683436637561,0.3974358974359376,1.0
110867,True,1.0617080305630942,1.0,0.818791566755644,0.7338709677418315,1.0
110869,False,1.246276843829247,0.0,0.7693525765733158,0.6578947368421937,
110870,False,0.7348393971932208,1.0,0.8620549246708591,0.6099999999999312,19.0
110871,False,0.1995623125079509,1.0,0.9597113514002624,0.5901639344260923,2.0
110877,False,0.4479097542082752,1.0,0.9154074107587206,1.5833333333334105,4.0
110878,False,0.06365897646837838,1.0,0.984040627969054,0.6578947368422436,2.0
110882,True,0.31555223462967696,1.0,0.9448717368682984,0.75,9.0
110888,True,0.4830845612221762,1.0,0.9177939646201874,0.9285714285717118,1.0
110892,False,0.2819018400158905,1.0,0.9453128534588064,0.4622641509434654,1.0
110912,True,1.2192110358998032,1.0,0.7922906392797358,1.3617021276596046,3.0
110913,True,0.18631675853553545,1.0,0.9658869836673755,0.7187500000002277,1.0
110926,False,0.428804717292133,1.0,0.9187893046192824,0.3613445378152468,2.0
110934,False,0.05112167262548023,1.0,0.9862462109215944,0.5128205128206004,1.0
110939,True,0.6453207212808206,1.0,0.8902524544179523,0.7755102040815679,6.0
110940,True,0.4647748128652802,1.0,0.920972266208207,0.8947368421051709,3.0
110941,True,0.1786491999150881,1.0,0.9671424693480523,0.5882352941175703,1.0
110945,False,0.7350692553818852,1.0,0.861953128534588,1.1428571428567804,7.0
110946,False,0.4158875174187266,1.0,0.9207686739356649,0.7250000000003886,1.0
110960,False,0.35371546922288066,1.0,0.9322037732434512,0.8260869565216972,1.0
110962,True,0.7895099662445506,1.0,0.8653010903497262,0.4705882352942521,2.0
110965,False,0.24615456191361407,1.0,0.9518164954983487,0.4666666666668838,1.0
110967,True,1.5888883267990899,1.0,0.7306248020630683,1.326086956522012,3.0
110968,True,0.051496389109439586,1.0,0.987524317965887,0.4098360655739077,1.0
110990,True,1.0511516661305813,1.0,0.8205447224358684,1.976744186046872,4.0
111004,True,0.26887196116411,1.0,0.9528457675428674,0.7045454545455349,1.0
111007,True,1.2008073688639163,1.0,0.7950843776862869,1.4761904761897964,1.0
111016,True,0.3873530495130433,1.0,0.9331651811971226,0.48514851485160704,4.0
111018,True,0.09937658768487523,1.0,0.9799687825182102,0.5662650602411218,1.0
111020,False,0.23715256724009878,1.0,0.953128534588065,1.0370370370368696,1.0
111022,False,0.11770055064719265,1.0,0.9743360629778763,0.6911764705881777,1.0
111024,True,0.9665720179886811,1.0,0.8351241912862507,0.6666666666666666,2.0
111027,False,0.20544318466710537,1.0,0.9588291182192462,1.1379310344820721,2.0
111032,True,0.0,1.0,0.9969121838664434,0.4363636363638052,1.0
111036,True,1.2910886381744153,1.0,0.7797923358820069,2.2580645161292634,26.0
111037,True,0.04153431777506427,1.0,0.9891078134189929,0.4285714285712926,1.0
111045,False,0.738483097060202,1.0,0.8613197303533457,0.9705882352939256,2.0
111046,False,0.10488810859594845,1.0,0.976733927521151,0.6060606060606468,1.0
111050,True,0.20490831729103634,1.0,0.9630366918517849,0.5909090909092285,3.0
111057,True,0.5293877901850924,1.0,0.9098764873546578,1.6500000000009991,3.0
111061,False,0.5750827401643661,1.0,0.8920621635072162,0.8333333333329221,1.0
111066,True,1.4387912725835317,0.0,0.7555422340858707,1.326086956522012,
