lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
venta,2023-09-26 06:15:00,1.05805,1.05929,1.0555699999999997,12.400000000001299,False,0,-1,-1.1153225806451492,2023
compra,2023-09-27 05:30:00,1.05625,1.05572,1.0573099999999998,5.299999999999194,True,0,-1,-1.269811320754758,2023
compra,2023-09-28 07:00:00,1.05105,1.04958,1.0539900000000002,14.700000000000824,True,0,-1,-1.0972789115646204,2023
compra,2023-09-29 01:00:00,1.05691,1.05619,1.0583500000000001,7.200000000000539,True,0,-1,-1.1986111111110962,2023
compra,2023-10-05 00:30:00,1.05132,1.05052,1.0529200000000003,8.00000000000134,True,0,-1,-1.17874999999997,2023
compra,2023-10-06 07:00:00,1.05428,1.05334,1.0561600000000004,9.40000000000163,True,1,2,1.8478723404255584,2023
venta,2023-10-10 02:45:00,1.0567,1.05806,1.05398,13.600000000000279,False,0,-1,-1.1051470588235273,2023
venta,2023-10-11 07:45:00,1.05998,1.06145,1.0570399999999998,14.700000000000824,False,0,-1,-1.0972789115646204,2023
compra,2023-10-11 12:45:00,1.06143,1.05964,1.0650100000000005,17.900000000001803,True,0,-1,-1.0798882681564166,2023
compra,2023-10-17 10:00:00,1.05617,1.05328,1.0619500000000002,28.900000000000592,True,0,-1,-1.0494809688581306,2023
venta,2023-10-19 00:15:00,1.05355,1.05396,1.05273,4.100000000000215,False,0,-1,-1.3487804878048597,2023
compra,2023-10-20 14:30:00,1.05963,1.05653,1.0658300000000003,31.000000000001027,True,1,2,1.953870967741937,2023
venta,2023-10-26 14:00:00,1.05336,1.05603,1.0480200000000002,26.699999999999502,False,0,-1,-1.0535580524344579,2023
compra,2023-10-30 05:45:00,1.0565,1.05584,1.0578200000000002,6.6000000000010495,True,0,-1,-1.2166666666666321,2023
venta,2023-11-01 15:30:00,1.05333,1.05708,1.0458300000000003,37.4999999999992,False,0,-1,-1.0381333333333342,2023
venta,2023-11-06 07:45:00,1.0733,1.074,1.0718999999999996,7.0000000000014495,False,0,-1,-1.204285714285672,2023
compra,2023-11-08 23:45:00,1.07112,1.07041,1.07254,7.099999999999884,True,0,-1,-1.2014084507042286,2023
venta,2023-11-15 13:30:00,1.08415,1.08681,1.0788299999999997,26.600000000001067,False,0,-1,-1.0537593984962383,2023
compra,2023-11-20 02:15:00,1.09209,1.08974,1.0967900000000002,23.500000000000743,True,0,-1,-1.0608510638297852,2023
venta,2023-11-20 05:45:00,1.09186,1.09358,1.0884200000000002,17.199999999999438,False,0,-1,-1.0831395348837236,2023
venta,2023-11-20 11:30:00,1.09219,1.09401,1.0885500000000001,18.199999999999328,False,0,-1,-1.0785714285714314,2023
venta,2023-11-21 05:45:00,1.09558,1.09651,1.0937199999999998,9.300000000000974,False,1,2,1.8462365591398011,2023
venta,2023-11-22 01:15:00,1.0911,1.09188,1.08954,7.800000000000029,False,0,-1,-1.1833333333333327,2023
compra,2023-11-27 10:30:00,1.09529,1.09392,1.0980300000000003,13.700000000000934,True,0,-1,-1.1043795620437884,2023
compra,2023-11-29 11:45:00,1.09847,1.09691,1.10159,15.600000000000058,True,0,-1,-1.0916666666666663,2023
compra,2023-11-30 06:00:00,1.09757,1.09682,1.09907,7.500000000000284,True,0,-1,-1.1906666666666594,2023
compra,2023-12-01 18:15:00,1.08906,1.08287,1.1014399999999998,61.899999999999174,True,0,-1,-1.0231017770597741,2023
venta,2023-12-07 03:45:00,1.07596,1.07708,1.07372,11.200000000000099,False,0,-1,-1.1276785714285702,2023
compra,2023-12-07 07:15:00,1.07736,1.07569,1.0807000000000002,16.700000000000603,True,1,2,1.9143712574850331,2023
compra,2023-12-11 10:00:00,1.0771,1.07513,1.08104,19.700000000000273,True,0,-1,-1.0725888324873085,2023
compra,2023-12-11 18:15:00,1.07563,1.07415,1.0785900000000004,14.800000000001479,True,1,2,1.903378378378388,2023
venta,2023-12-12 02:45:00,1.07617,1.07696,1.0745900000000004,7.899999999998464,False,0,-1,-1.1810126582278833,2023
venta,2023-12-12 13:30:00,1.07853,1.08072,1.0741500000000002,21.899999999999142,False,0,-1,-1.0652968036529706,2023
venta,2023-12-13 00:15:00,1.07921,1.07991,1.0778100000000002,6.999999999999229,False,1,2,1.7957142857142632,2023
compra,2023-12-20 14:45:00,1.09702,1.09339,1.1042800000000002,36.30000000000022,True,0,-1,-1.039393939393939,2023
venta,2023-12-21 06:00:00,1.09449,1.09542,1.0926299999999998,9.300000000000974,False,0,-1,-1.1537634408601989,2023
compra,2023-12-22 07:15:00,1.10017,1.09958,1.1013500000000003,5.9000000000009045,True,1,2,1.757627118644105,2023
venta,2023-12-27 07:30:00,1.10368,1.10421,1.1026200000000002,5.299999999999194,False,0,-1,-1.269811320754758,2023
compra,2023-12-28 09:30:00,1.11366,1.11042,1.1201400000000004,32.40000000000131,True,0,-1,-1.044135802469134,2023
venta,2023-12-29 08:30:00,1.10605,1.10762,1.1029099999999998,15.700000000000713,False,0,-1,-1.0910828025477666,2023
venta,2024-01-02 09:30:00,1.10196,1.10387,1.0981400000000003,19.099999999998563,False,1,2,1.9251308900523503,2024
compra,2024-01-03 19:15:00,1.09225,1.09032,1.09611,19.299999999999873,True,0,-1,-1.074093264248705,2024
compra,2024-01-08 05:45:00,1.09374,1.09306,1.0951,6.800000000000139,True,1,2,1.7897058823529455,2024
compra,2024-01-08 11:00:00,1.0948,1.09226,1.09988,25.399999999999867,True,0,-1,-1.0562992125984254,2024
compra,2024-01-09 01:45:00,1.09615,1.09492,1.09861,12.300000000000644,True,0,-1,-1.11626016260162,2024
compra,2024-01-09 07:15:00,1.09583,1.0948,1.0978900000000003,10.300000000000864,True,0,-1,-1.138834951456299,2024
venta,2024-01-11 13:30:00,1.09526,1.09824,1.0892999999999995,29.800000000002047,False,0,-1,-1.0479865771812047,2024
venta,2024-01-12 03:45:00,1.09776,1.09853,1.0962200000000002,7.699999999999374,False,1,2,1.8142857142856992,2024
compra,2024-01-12 14:30:00,1.09819,1.09359,1.1073899999999999,45.999999999999375,True,0,-1,-1.0310869565217395,2024
compra,2024-01-15 02:00:00,1.096,1.09407,1.09986,19.299999999999873,True,0,-1,-1.074093264248705,2024
compra,2024-01-16 07:30:00,1.09226,1.09126,1.0942600000000002,10.000000000001119,True,0,-1,-1.142999999999984,2024
compra,2024-01-23 01:45:00,1.08883,1.08756,1.0913699999999997,12.699999999998823,True,1,2,1.8874015748031392,2024
venta,2024-01-25 11:00:00,1.08904,1.08996,1.0872,9.200000000000319,False,0,-1,-1.1554347826086904,2024
compra,2024-01-25 17:15:00,1.08444,1.08242,1.0884800000000003,20.200000000001328,True,0,-1,-1.0707920792079162,2024
venta,2024-01-29 07:45:00,1.08371,1.08476,1.08161,10.499999999999954,False,0,-1,-1.1361904761904769,2024
compra,2024-01-29 17:00:00,1.08119,1.07958,1.0844100000000003,16.100000000001113,True,1,2,1.9111801242236086,2024
compra,2024-02-02 19:30:00,1.07925,1.07804,1.08167,12.099999999999334,True,0,-1,-1.1181818181818246,2024
compra,2024-02-05 01:45:00,1.07783,1.07673,1.0800300000000003,11.000000000001009,True,0,-1,-1.1299999999999881,2024
venta,2024-02-07 15:45:00,1.07566,1.07838,1.0702200000000004,27.199999999998337,False,0,-1,-1.052573529411768,2024
venta,2024-02-13 07:30:00,1.0766,1.07678,1.0762399999999999,1.80000000000069,False,0,-1,-1.7944444444441399,2024
venta,2024-02-13 13:30:00,1.07173,1.07818,1.0588300000000004,64.49999999999845,False,0,-1,-1.0221705426356595,2024
compra,2024-02-15 06:30:00,1.07328,1.07246,1.07492,8.20000000000043,True,1,2,1.8256097560975701,2024
compra,2024-02-16 06:30:00,1.07619,1.07573,1.0771099999999998,4.599999999999049,True,1,2,1.6891304347825444,2024
compra,2024-02-19 11:15:00,1.078,1.07721,1.0795800000000002,7.900000000000684,True,0,-1,-1.1810126582278324,2024
venta,2024-02-21 06:00:00,1.08111,1.08191,1.0795100000000002,7.999999999999119,False,1,2,1.8212499999999803,2024
venta,2024-02-23 14:45:00,1.08255,1.08395,1.0797499999999998,14.000000000000679,False,0,-1,-1.1021428571428522,2024
venta,2024-02-26 14:00:00,1.08453,1.08597,1.0816499999999998,14.400000000001079,False,0,-1,-1.0993055555555482,2024
venta,2024-02-27 06:30:00,1.08477,1.08553,1.0832499999999998,7.600000000000939,False,0,-1,-1.1881578947368188,2024
compra,2024-02-27 15:45:00,1.08469,1.08418,1.08571,5.1000000000001044,True,0,-1,-1.2803921568627392,2024
venta,2024-02-29 01:45:00,1.0829,1.084,1.0806999999999998,11.000000000001009,False,0,-1,-1.1299999999999881,2024
compra,2024-02-29 15:00:00,1.08498,1.08218,1.0905800000000003,28.000000000001357,True,0,-1,-1.051071428571426,2024
venta,2024-03-01 10:00:00,1.08048,1.08199,1.0774600000000003,15.099999999999003,False,0,-1,-1.0947019867549732,2024
venta,2024-03-04 08:15:00,1.08419,1.08527,1.08203,10.799999999999699,False,0,-1,-1.132407407407411,2024
compra,2024-03-05 03:30:00,1.0854,1.08475,1.0866999999999996,6.499999999998174,True,0,-1,-1.2200000000000617,2024
compra,2024-03-05 15:00:00,1.08694,1.0842,1.09242,27.399999999999647,True,1,2,1.9478102189781015,2024
venta,2024-03-07 01:45:00,1.08979,1.09073,1.0879100000000002,9.399999999999409,False,1,2,1.8478723404255224,2024
venta,2024-03-08 02:45:00,1.09456,1.09507,1.09354,5.1000000000001044,False,0,-1,-1.2803921568627392,2024
venta,2024-03-12 11:45:00,1.09201,1.09334,1.0893499999999998,13.300000000000534,False,0,-1,-1.107518796992477,2024
venta,2024-03-13 06:15:00,1.09225,1.09292,1.09091,6.699999999999484,False,0,-1,-1.2134328358209119,2024
compra,2024-03-14 18:45:00,1.0891,1.0881,1.0910999999999997,9.999999999998899,True,0,-1,-1.1430000000000158,2024
compra,2024-03-19 11:30:00,1.08551,1.08347,1.08959,20.400000000000418,True,1,2,1.929901960784315,2024
venta,2024-03-21 03:30:00,1.09333,1.09372,1.0925499999999997,3.900000000001125,False,0,-1,-1.366666666666561,2024
compra,2024-03-21 06:00:00,1.09395,1.09316,1.0955300000000001,7.900000000000684,True,0,-1,-1.1810126582278324,2024
compra,2024-03-25 00:15:00,1.08133,1.08062,1.0827499999999999,7.099999999999884,True,1,2,1.7985915492957714,2024
venta,2024-03-25 06:45:00,1.08137,1.08223,1.0796499999999998,8.60000000000083,False,0,-1,-1.166279069767426,2024
compra,2024-03-27 03:00:00,1.08289,1.08241,1.0838499999999995,4.799999999998139,True,0,-1,-1.297916666666782,2024
venta,2024-03-28 05:00:00,1.08212,1.08243,1.0815,3.1000000000003247,False,1,2,1.5387096774194031,2024
compra,2024-03-28 10:15:00,1.07938,1.07751,1.08312,18.700000000000383,True,0,-1,-1.0764705882352925,2024
venta,2024-04-04 05:45:00,1.08418,1.08447,1.0835999999999997,2.900000000001235,False,0,-1,-1.493103448275652,2024
compra,2024-04-05 06:15:00,1.0828,1.08249,1.08342,3.1000000000003247,True,0,-1,-1.4612903225805969,2024
venta,2024-04-05 10:15:00,1.08344,1.08463,1.08106,11.900000000000244,False,0,-1,-1.1201680672268883,2024
venta,2024-04-05 12:30:00,1.08159,1.08463,1.0755100000000002,30.399999999999316,False,0,-1,-1.0470394736842117,2024
compra,2024-04-09 19:15:00,1.0855,1.085,1.0864999999999998,4.999999999999449,True,0,-1,-1.2860000000000316,2024
compra,2024-04-18 03:45:00,1.06799,1.06644,1.0710899999999999,15.499999999999403,True,0,-1,-1.0922580645161326,2024
compra,2024-04-19 20:30:00,1.06563,1.06465,1.06759,9.799999999999809,True,0,-1,-1.1459183673469415,2024
venta,2024-04-26 10:15:00,1.07295,1.07527,1.0683100000000003,23.199999999998777,False,1,2,1.9383620689655139,2024
compra,2024-04-29 10:30:00,1.07194,1.06973,1.0763599999999995,22.099999999998232,True,0,-1,-1.0647058823529463,2024
compra,2024-04-29 14:45:00,1.07127,1.06902,1.0757699999999997,22.499999999998632,True,0,-1,-1.0635555555555594,2024
compra,2024-05-01 06:15:00,1.06573,1.0654,1.0663900000000004,3.300000000001635,True,0,-1,-1.4333333333331186,2024
compra,2024-05-06 08:15:00,1.07748,1.07593,1.0805799999999999,15.499999999999403,True,0,-1,-1.0922580645161326,2024
compra,2024-05-07 03:15:00,1.07667,1.07607,1.0778699999999999,5.999999999999339,True,0,-1,-1.2383333333333595,2024
compra,2024-05-12 23:00:00,1.07751,1.07663,1.07927,8.799999999999919,True,0,-1,-1.1625000000000014,2024
compra,2024-05-13 23:00:00,1.0791,1.07859,1.08012,5.1000000000001044,True,0,-1,-1.2803921568627392,2024
compra,2024-05-14 03:30:00,1.07874,1.07845,1.0793200000000003,2.900000000001235,True,0,-1,-1.493103448275652,2024
compra,2024-05-14 12:30:00,1.08051,1.07921,1.0831100000000002,13.000000000000789,True,0,-1,-1.1099999999999932,2024
venta,2024-05-15 10:30:00,1.08243,1.08345,1.08039,10.200000000000209,False,0,-1,-1.1401960784313696,2024
compra,2024-05-19 23:15:00,1.08734,1.0864,1.0892199999999999,9.399999999999409,True,0,-1,-1.1521276595744776,2024
compra,2024-05-20 23:00:00,1.08604,1.08553,1.0870599999999995,5.099999999997884,True,0,-1,-1.2803921568628613,2024
venta,2024-05-23 02:00:00,1.08236,1.08287,1.08134,5.1000000000001044,False,0,-1,-1.2803921568627392,2024
venta,2024-05-23 05:45:00,1.0824,1.08323,1.0807400000000003,8.299999999998864,False,0,-1,-1.1722891566265297,2024
venta,2024-05-23 13:45:00,1.08341,1.08542,1.0793899999999998,20.100000000000673,False,0,-1,-1.0711442786069627,2024
compra,2024-05-27 23:15:00,1.08604,1.08521,1.0876999999999997,8.299999999998864,True,1,2,1.8277108433734703,2024
compra,2024-05-29 06:00:00,1.08491,1.08439,1.0859500000000002,5.20000000000076,True,0,-1,-1.27499999999996,2024
compra,2024-06-03 06:45:00,1.08564,1.08492,1.0870799999999996,7.199999999998319,True,0,-1,-1.1986111111111575,2024
venta,2024-06-04 19:00:00,1.088,1.08877,1.0864600000000002,7.699999999999374,False,1,2,1.8142857142856992,2024
compra,2024-06-07 18:30:00,1.08064,1.08008,1.0817600000000003,5.60000000000116,True,0,-1,-1.25535714285709,2024
venta,2024-06-10 00:15:00,1.07749,1.07798,1.0765100000000003,4.899999999998794,False,0,-1,-1.2918367346939492,2024
compra,2024-06-10 06:30:00,1.07555,1.0748,1.07705,7.500000000000284,True,0,-1,-1.1906666666666594,2024
venta,2024-06-11 07:00:00,1.07636,1.07699,1.0751000000000002,6.299999999999084,False,1,2,1.77301587301584,2024
compra,2024-06-13 07:00:00,1.08091,1.08004,1.0826500000000003,8.700000000001484,True,0,-1,-1.164367816091926,2024
compra,2024-06-19 23:15:00,1.07481,1.07412,1.0761900000000002,6.900000000000794,True,0,-1,-1.2072463768115704,2024
compra,2024-06-23 22:45:00,1.06937,1.06849,1.07113,8.799999999999919,True,0,-1,-1.1625000000000014,2024
venta,2024-06-27 15:15:00,1.07016,1.07264,1.0652,24.800000000000377,False,0,-1,-1.0576612903225797,2024
compra,2024-07-02 11:30:00,1.07207,1.071,1.0742100000000003,10.700000000001264,True,1,2,1.8663551401869316,2024
compra,2024-07-03 06:45:00,1.07469,1.07363,1.0768099999999996,10.599999999998388,True,1,2,1.865094339622621,2024
venta,2024-07-05 20:45:00,1.0837,1.08426,1.0825800000000003,5.599999999998939,False,1,2,1.7446428571428088,2024
venta,2024-07-08 10:15:00,1.0835,1.0843,1.0818999999999996,8.00000000000134,False,0,-1,-1.17874999999997,2024
compra,2024-07-10 11:30:00,1.08254,1.08134,1.0849400000000002,12.000000000000899,True,1,2,1.8808333333333422,2024
venta,2024-07-15 07:00:00,1.08854,1.0896,1.0864200000000004,10.599999999998388,False,0,-1,-1.134905660377379,2024
venta,2024-07-16 12:30:00,1.08834,1.09029,1.0844400000000003,19.499999999998963,False,0,-1,-1.0733333333333372,2024
