dia,ts,i,fin,lado,rama,entrada,stop,obj,riesgo,R,motivo,rr,coste_R,neto
2024-12-05,2024-12-05 08:19:00,358085,358141,-1,máximo,1.05379,1.05431,1.0527499999999999,5.20000000000076,-1.0,SL,2.0,0.23076923076919706,-1.230769230769197
2024-12-09,2024-12-09 11:49:00,358703,358717,-1,máximo,1.05762,1.05813,1.0566,5.1000000000001044,2.0,TP,2.0,0.235294117647054,1.764705882352946
2024-12-10,2024-12-10 08:24:00,358950,359005,1,mínimo,1.05452,1.0538,1.0568,7.199999999998319,-1.0,SL,3.166666666667489,0.16666666666670557,-1.1666666666667056
2024-12-11,2024-12-11 08:24:00,359238,359293,1,mínimo,1.05031,1.04958,1.05393,7.300000000001194,-1.0,SL,4.95890410958817,0.1643835616438087,-1.1643835616438087
2024-12-12,2024-12-12 08:14:00,359522,359573,-1,máximo,1.05125,1.05197,1.04981,7.200000000000539,2.0,TP,2.0,0.16666666666665417,1.833333333333346
2024-12-13,2024-12-13 11:49:00,359847,359861,-1,máximo,1.0491,1.04953,1.0482399999999996,4.300000000001525,-1.0,SL,2.0,0.2790697674417615,-1.2790697674417615
2024-12-16,2024-12-16 11:04:00,360126,360149,1,mínimo,1.04912,1.04874,1.05228,3.8000000000004697,-1.0,SL,8.315789473683319,0.3157894736841715,-1.3157894736841715
2024-12-17,2024-12-17 08:54:00,360388,360437,1,mínimo,1.04912,1.04881,1.05343,3.1000000000003247,-1.0,SL,13.903225806450273,0.3870967741935078,-1.3870967741935079
2024-12-18,2024-12-18 08:29:00,360671,360725,1,mínimo,1.04926,1.04864,1.05118,6.200000000000649,-1.0,SL,3.0967741935479367,0.1935483870967539,-1.1935483870967538
2024-12-19,2024-12-19 07:29:00,360946,361012,-1,máximo,1.03987,1.04037,1.0388700000000002,4.999999999999449,-1.0,SL,2.0,0.24000000000002641,-1.2400000000000264
2024-12-20,2024-12-20 08:04:00,361241,361300,-1,máximo,1.03817,1.03856,1.0373900000000003,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2024-12-23,2024-12-23 08:04:00,361529,361588,1,mínimo,1.04151,1.04102,1.04452,4.899999999998794,-1.0,SL,6.142857142858567,0.24489795918373372,-1.2448979591837337
2024-12-26,2024-12-26 07:44:00,362152,362215,1,mínimo,1.03952,1.03906,1.04042,4.599999999999049,0.9347826086956942,cierre Londres,1.9565217391306238,0.2608695652174452,0.673913043478249
2024-12-27,2024-12-27 07:54:00,362441,362502,1,mínimo,1.04166,1.04051,1.0424,11.499999999999844,0.6434782608695417,TP,0.6434782608695417,0.10434782608695793,0.5391304347825838
2024-12-30,2024-12-30 08:34:00,362737,362790,1,mínimo,1.04203,1.04176,1.04346,2.6999999999999247,-1.0,SL,5.2962962962966005,0.4444444444444568,-1.4444444444444569
2024-12-31,2024-12-31 10:59:00,363054,363078,-1,máximo,1.04128,1.04209,1.03966,8.099999999999774,2.0,TP,2.0,0.14814814814815228,1.8518518518518476
2025-01-02,2025-01-02 11:04:00,363343,363366,1,mínimo,1.0324,1.03141,1.03756,9.900000000000464,-0.5858585858585836,cierre Londres,5.212121212121022,0.12121212121211553,-0.7070707070706992
2025-01-03,2025-01-03 07:19:00,363586,363654,-1,máximo,1.02762,1.02814,1.0265799999999998,5.20000000000076,-1.0,SL,2.0,0.23076923076919706,-1.230769230769197
2025-01-06,2025-01-06 08:44:00,363891,363942,-1,máximo,1.0335,1.03396,1.0325800000000003,4.599999999999049,-1.0,SL,2.0,0.2608695652174452,-1.2608695652174453
2025-01-07,2025-01-07 07:29:00,364164,364230,-1,máximo,1.04127,1.04161,1.04059,3.4000000000000696,-1.0,SL,2.0,0.352941176470581,-1.352941176470581
2025-01-08,2025-01-08 11:59:00,364506,364518,1,mínimo,1.02976,1.02906,1.03575,6.999999999999229,-1.0,SL,8.557142857143713,0.1714285714285903,-1.1714285714285904
2025-01-09,2025-01-09 08:09:00,364748,364806,1,mínimo,1.02922,1.02826,1.03214,9.600000000000719,1.1666666666665895,cierre Londres,3.041666666666474,0.12499999999999063,1.0416666666665988
2025-01-10,2025-01-10 12:44:00,365091,365094,-1,máximo,1.0306,1.0309,1.03,2.9999999999996696,0.1666666666662966,cierre Londres,2.0,0.40000000000004404,-0.23333333333374745
2025-01-13,2025-01-13 10:24:00,365350,365381,1,mínimo,1.02056,1.01987,1.02499,6.899999999998574,-1.0,SL,6.420289855074016,0.1739130434782968,-1.1739130434782967
2025-01-15,2025-01-15 07:24:00,365889,365956,1,mínimo,1.02926,1.02868,1.03081,5.800000000000249,2.6724137931032304,TP,2.6724137931032304,0.20689655172412902,2.4655172413791013
2025-01-17,2025-01-17 08:04:00,366472,366531,1,mínimo,1.02898,1.02823,1.03093,7.500000000000284,2.599999999999763,TP,2.599999999999763,0.15999999999999392,2.439999999999769
2025-01-20,2025-01-20 12:04:00,366808,366819,-1,máximo,1.03242,1.03273,1.0317999999999998,3.1000000000003247,2.0,TP,2.0,0.3870967741935078,1.6129032258064921
2025-01-21,2025-01-21 09:49:00,367068,367106,1,mínimo,1.03492,1.0341,1.04343,8.20000000000043,0.5853658536585498,cierre Londres,10.378048780487283,0.14634146341462648,0.43902439024392326
2025-01-22,2025-01-22 10:14:00,367361,367394,-1,máximo,1.04458,1.04533,1.04308,7.500000000000284,-1.0,SL,2.0,0.15999999999999392,-1.159999999999994
2025-01-23,2025-01-23 09:04:00,367634,367681,1,mínimo,1.04032,1.03925,1.04158,10.699999999999044,1.1775700934580855,TP,1.1775700934580855,0.11214953271029039,1.0654205607477951
2025-01-24,2025-01-24 11:04:00,367946,367969,-1,máximo,1.04885,1.04916,1.04823,3.1000000000003247,-1.0,SL,2.0,0.3870967741935078,-1.3870967741935079
2025-01-27,2025-01-27 09:04:00,368210,368257,-1,máximo,1.04808,1.04896,1.04632,8.799999999999919,-1.0,SL,2.0,0.1363636363636376,-1.1363636363636376
2025-01-28,2025-01-28 12:14:00,368536,368545,1,mínimo,1.04191,1.04127,1.04888,6.399999999999739,0.1406250000002331,cierre Londres,10.890625000000666,0.18750000000000763,-0.04687499999977454
2025-01-29,2025-01-29 10:24:00,368802,368833,1,mínimo,1.04017,1.03937,1.04434,8.00000000000134,-1.0,SL,5.212499999999136,0.14999999999997488,-1.1499999999999748
2025-01-30,2025-01-30 10:09:00,369087,369121,1,mínimo,1.04075,1.0402500000000001,1.04288,4.999999999999449,-1.0,SL,4.2600000000003995,0.24000000000002641,-1.2400000000000264
2025-01-31,2025-01-31 07:49:00,369347,369409,-1,máximo,1.04021,1.04126,1.03811,10.499999999999954,2.0,TP,2.0,0.11428571428571478,1.8857142857142852
2025-02-05,2025-02-05 07:54:00,370212,370273,-1,máximo,1.03989,1.04064,1.03839,7.500000000000284,-1.0,SL,2.0,0.15999999999999392,-1.159999999999994
2025-02-06,2025-02-06 09:29:00,370519,370561,1,mínimo,1.03615,1.03551,1.04058,6.399999999999739,-1.0,SL,6.921875000000526,0.18750000000000763,-1.1875000000000075
2025-02-07,2025-02-07 08:54:00,370800,370849,-1,máximo,1.03973,1.04007,1.03905,3.4000000000000696,2.0,TP,2.0,0.352941176470581,1.647058823529419
2025-02-10,2025-02-10 07:14:00,371068,371137,-1,máximo,1.03201,1.03263,1.0307700000000004,6.199999999998429,2.0,TP,2.0,0.19354838709682323,1.8064516129031767
2025-02-11,2025-02-11 10:29:00,371395,371425,-1,máximo,1.03221,1.03258,1.03147,3.6999999999998145,2.0,TP,2.0,0.32432432432434055,1.6756756756756594
2025-02-12,2025-02-12 09:29:00,371671,371713,-1,máximo,1.03676,1.03734,1.0355999999999999,5.800000000000249,-1.0,SL,2.0,0.20689655172412902,-1.206896551724129
2025-02-14,2025-02-14 10:04:00,372253,372288,-1,máximo,1.04776,1.0482799999999999,1.0467200000000003,5.199999999998539,2.0,TP,2.0,0.2307692307692956,1.7692307692307043
2025-02-17,2025-02-17 08:14:00,372519,372576,1,mínimo,1.04809,1.04762,1.05062,4.699999999999704,-1.0,SL,5.382978723404898,0.25531914893618624,-1.2553191489361861
2025-02-19,2025-02-19 10:14:00,373119,373152,1,mínimo,1.04281,1.04244,1.04613,3.6999999999998145,-1.0,SL,8.972972972973395,0.32432432432434055,-1.3243243243243406
2025-02-20,2025-02-20 08:19:00,373384,373440,-1,máximo,1.04379,1.04419,1.04299,3.9999999999995595,2.0,TP,2.0,0.300000000000033,1.6999999999999669
2025-02-21,2025-02-21 09:34:00,373687,373728,1,mínimo,1.04754,1.04702,1.05054,5.199999999998539,-1.0,SL,5.769230769232609,0.2307692307692956,-1.2307692307692957
2025-02-24,2025-02-24 11:39:00,374000,374016,1,mínimo,1.04715,1.04627,1.05282,8.799999999999919,-1.0,SL,6.44318181818195,0.1363636363636376,-1.1363636363636376
2025-03-03,2025-03-03 10:29:00,375424,375454,-1,máximo,1.04393,1.04451,1.04277,5.800000000000249,-1.0,SL,2.0,0.20689655172412902,-1.206896551724129
2025-03-04,2025-03-04 11:19:00,375722,375742,-1,máximo,1.05119,1.05206,1.0494500000000002,8.699999999999264,-1.0,SL,2.0,0.13793103448277028,-1.1379310344827702
2025-03-05,2025-03-05 08:34:00,375977,376030,-1,máximo,1.06761,1.06895,1.0649299999999997,13.400000000001189,-1.0,SL,2.0,0.0895522388059622,-1.0895522388059622
2025-03-07,2025-03-07 07:54:00,376543,376604,-1,máximo,1.08327,1.08416,1.0814899999999998,8.900000000000574,-1.0,SL,2.0,0.1348314606741486,-1.1348314606741485
2025-03-10,2025-03-10 08:14:00,376859,376916,1,mínimo,1.08163,1.08086,1.08711,7.7000000000015945,7.116883116881551,TP,7.116883116881551,0.15584415584412356,6.961038961037428
2025-03-11,2025-03-11 07:34:00,377139,377204,-1,máximo,1.08983,1.0905,1.0884900000000002,6.699999999999484,-1.0,SL,2.0,0.17910447761195408,-1.1791044776119541
2025-03-12,2025-03-12 12:04:00,377481,377492,1,mínimo,1.0884,1.08751,1.09157,8.900000000000574,-0.23595505617980891,cierre Londres,3.561797752808641,0.1348314606741486,-0.3707865168539575
2025-03-13,2025-03-13 11:14:00,377759,377780,1,mínimo,1.08567,1.08437,1.0897,12.999999999998568,-1.0,SL,3.1000000000003247,0.09230769230770247,-1.0923076923077024
2025-03-14,2025-03-14 10:54:00,378042,378067,-1,máximo,1.08961,1.09065,1.08753,10.399999999999299,-1.0,SL,2.0,0.11538461538462316,-1.1153846153846232
2025-03-17,2025-03-17 09:54:00,378318,378355,-1,máximo,1.09045,1.09092,1.08951,4.699999999999704,-1.0,SL,2.0,0.25531914893618624,-1.2553191489361861
2025-03-18,2025-03-18 07:39:00,378579,378643,-1,máximo,1.09486,1.09547,1.09364,6.099999999999994,2.0,TP,2.0,0.19672131147541,1.80327868852459
2025-03-20,2025-03-20 08:09:00,379161,379219,1,mínimo,1.08666,1.086,1.09171,6.599999999998829,-1.0,SL,7.651515151516508,0.18181818181821408,-1.181818181818214
2025-03-25,2025-03-25 07:24:00,380014,380081,1,mínimo,1.07834,1.0777,1.08087,6.399999999999739,3.9531250000000377,TP,3.9531250000000377,0.18750000000000763,3.76562500000003
2025-03-26,2025-03-26 09:24:00,380326,380369,-1,máximo,1.07994,1.08017,1.0794799999999996,2.300000000001745,2.0,TP,2.0,0.5217391304343867,1.4782608695656134
2025-03-27,2025-03-27 12:49:00,380655,380657,-1,máximo,1.07879,1.07974,1.07689,9.500000000000064,0.8631578947366477,cierre Londres,2.0,0.12631578947368335,0.7368421052629643
2025-03-28,2025-03-28 07:49:00,380882,380944,1,mínimo,1.07788,1.07747,1.08005,4.100000000000215,-1.0,SL,5.292682926829004,0.29268292682925295,-1.292682926829253
2025-04-01,2025-04-01 06:54:00,381422,381483,1,mínimo,1.08096,1.08017,1.08299,7.899999999998464,-1.0,SL,2.5696202531650267,0.15189873417724473,-1.1518987341772446
2025-04-03,2025-04-03 08:29:00,382016,382058,-1,máximo,1.09882,1.09948,1.0974999999999997,6.6000000000010495,-1.0,SL,2.0,0.1818181818181529,-1.1818181818181528
2025-04-04,2025-04-04 08:29:00,382304,382346,1,mínimo,1.10062,1.0997000000000001,1.11076,9.199999999998099,-1.0,SL,11.021739130437101,0.1304347826087226,-1.1304347826087227
2025-04-09,2025-04-09 07:14:00,383151,383208,-1,máximo,1.10585,1.10766,1.1022299999999998,18.100000000000893,2.0,TP,2.0,0.06629834254143319,1.9337016574585668
2025-04-10,2025-04-10 08:04:00,383449,383496,-1,máximo,1.10209,1.10316,1.0999500000000002,10.699999999999044,-1.0,SL,2.0,0.11214953271029039,-1.1121495327102904
2025-04-11,2025-04-11 09:29:00,383753,383783,-1,máximo,1.13964,1.14193,1.1350600000000002,22.899999999999032,2.0,TP,2.0,0.05240174672489304,1.947598253275107
2025-04-14,2025-04-14 06:44:00,384007,384070,-1,máximo,1.14137,1.14196,1.1401899999999998,5.9000000000009045,-1.0,SL,2.0,0.2033898305084434,-1.2033898305084434
2025-04-16,2025-04-16 07:34:00,384593,384646,-1,máximo,1.138,1.13923,1.1355399999999998,12.300000000000644,2.0,TP,2.0,0.097560975609751,1.902439024390249
2025-04-21,2025-04-21 07:54:00,385460,385509,-1,máximo,1.15369,1.15416,1.1527500000000002,4.699999999999704,-1.0,SL,2.0,0.25531914893618624,-1.2553191489361861
2025-04-24,2025-04-24 08:39:00,386333,386373,-1,máximo,1.13734,1.13832,1.13538,9.799999999999809,-1.0,SL,2.0,0.12244897959183912,-1.122448979591839
2025-04-30,2025-04-30 06:54:00,387464,387525,-1,máximo,1.13922,1.14004,1.1375799999999998,8.20000000000043,2.0,TP,2.0,0.14634146341462648,1.8536585365853735
2025-05-02,2025-05-02 06:39:00,388037,388101,-1,máximo,1.13234,1.133,1.1310199999999997,6.6000000000010495,-1.0,SL,2.0,0.1818181818181529,-1.1818181818181528
2025-05-06,2025-05-06 06:49:00,388614,388676,-1,máximo,1.13292,1.13362,1.1315199999999996,7.0000000000014495,-1.0,SL,2.0,0.17142857142853593,-1.171428571428536
2025-05-08,2025-05-08 06:49:00,389190,389252,1,mínimo,1.12843,1.1275600000000001,1.13361,8.699999999999264,-1.0,SL,5.954022988506208,0.13793103448277028,-1.1379310344827702
2025-05-09,2025-05-09 06:59:00,389480,389540,-1,máximo,1.124,1.12455,1.1229000000000005,5.499999999998284,-1.0,SL,2.0,0.21818181818188626,-1.2181818181818862
2025-05-12,2025-05-12 08:04:00,389781,389828,1,mínimo,1.11152,1.10976,1.12426,17.599999999999838,-1.0,SL,7.238636363636415,0.0681818181818188,-1.0681818181818188
2025-05-14,2025-05-14 08:14:00,390359,390404,-1,máximo,1.12264,1.12517,1.1175800000000002,25.299999999999212,-1.0,SL,2.0,0.047430830039527166,-1.0474308300395272
2025-05-15,2025-05-15 07:04:00,390633,390692,-1,máximo,1.12165,1.12289,1.1191700000000002,12.399999999999078,2.0,TP,2.0,0.09677419354839428,1.9032258064516057
2025-05-19,2025-05-19 07:44:00,391217,391268,-1,máximo,1.1235,1.12423,1.1220399999999997,7.300000000001194,-1.0,SL,2.0,0.1643835616438087,-1.1643835616438087
2025-05-21,2025-05-21 06:44:00,391781,391844,-1,máximo,1.13388,1.1354,1.13084,15.199999999999658,-1.0,SL,2.0,0.0789473684210544,-1.0789473684210544
2025-05-22,2025-05-22 09:14:00,392098,392131,1,mínimo,1.12998,1.12911,1.13448,8.699999999999264,-1.0,SL,5.172413793103827,0.13793103448277028,-1.1379310344827702
2025-05-23,2025-05-23 08:19:00,392375,392419,-1,máximo,1.13387,1.13456,1.1324899999999998,6.900000000000794,-1.0,SL,2.0,0.17391304347824085,-1.1739130434782408
2025-05-27,2025-05-27 09:19:00,392963,392995,1,mínimo,1.1355,1.13521,1.14071,2.8999999999990145,-1.0,SL,17.965517241385196,0.41379310344841647,-1.4137931034484166
2025-05-30,2025-05-30 06:39:00,393795,393859,1,mínimo,1.13466,1.13387,1.13897,7.900000000000684,-1.0,SL,5.455696202531219,0.15189873417720204,-1.151898734177202
2025-06-02,2025-06-02 07:59:00,394096,394144,-1,máximo,1.14236,1.14377,1.1395400000000002,14.099999999999113,0.6737588652482739,cierre Londres,2.0,0.08510638297872876,0.5886524822695451
2025-06-03,2025-06-03 09:59:00,394408,394432,1,mínimo,1.14117,1.14089,1.14544,2.80000000000058,-1.0,SL,15.249999999996827,0.4285714285713398,-1.4285714285713398
2025-06-04,2025-06-04 07:39:00,394668,394720,-1,máximo,1.13934,1.13957,1.1388800000000001,2.2999999999995246,2.0,TP,2.0,0.5217391304348904,1.4782608695651096
2025-06-06,2025-06-06 06:39:00,395232,395296,1,mínimo,1.14321,1.14275,1.14572,4.60000000000127,-1.0,SL,5.456521739128955,0.2608695652173193,-1.2608695652173192
2025-06-09,2025-06-09 06:59:00,395524,395584,-1,máximo,1.14271,1.14305,1.1420299999999999,3.4000000000000696,2.0,TP,2.0,0.352941176470581,1.647058823529419
2025-06-12,2025-06-12 09:39:00,396420,396448,-1,máximo,1.15569,1.15599,1.1550900000000002,2.9999999999996696,-1.0,SL,2.0,0.40000000000004404,-1.400000000000044
2025-06-13,2025-06-13 11:24:00,396728,396735,1,mínimo,1.14974,1.14925,1.16143,4.899999999998794,2.5714285714292835,cierre Londres,23.857142857148684,0.24489795918373372,2.32653061224555
2025-06-16,2025-06-16 07:04:00,396964,397023,-1,máximo,1.15695,1.15757,1.1557099999999998,6.200000000000649,-1.0,SL,2.0,0.1935483870967539,-1.1935483870967538
2025-06-17,2025-06-17 11:24:00,397303,397310,-1,máximo,1.15709,1.15745,1.1563699999999997,3.60000000000138,2.0,TP,2.0,0.33333333333320553,1.6666666666667944
2025-06-18,2025-06-18 07:14:00,397541,397598,-1,máximo,1.15179,1.15244,1.1504900000000005,6.499999999998174,2.0,TP,2.0,0.18461538461543647,1.8153846153845636
2025-06-23,2025-06-23 11:04:00,398451,398462,1,mínimo,1.14673,1.14583,1.15142,9.00000000000123,0.5999999999999013,cierre Londres,5.211111111110491,0.13333333333331512,0.4666666666665862
2025-06-24,2025-06-24 09:54:00,398725,398750,-1,máximo,1.16127,1.16188,1.16005,6.099999999999994,2.0,TP,2.0,0.19672131147541,1.80327868852459
2025-06-25,2025-06-25 07:29:00,398984,399038,1,mínimo,1.16071,1.16015,1.16314,5.599999999998939,-1.0,SL,4.339285714286812,0.21428571428575488,-1.2142857142857548
2025-06-26,2025-06-26 09:14:00,399293,399326,-1,máximo,1.17219,1.17263,1.17131,4.3999999999999595,2.0,TP,2.0,0.2727272727272752,1.7272727272727249
2025-06-27,2025-06-27 08:54:00,399577,399614,-1,máximo,1.17131,1.17202,1.16989,7.099999999999884,-0.12676056338017597,cierre Londres,2.0,0.169014084507045,-0.29577464788722097
2025-07-01,2025-07-01 08:19:00,400146,400190,1,mínimo,1.17821,1.17733,1.18076,8.799999999999919,2.8977272727273586,TP,2.8977272727273586,0.1363636363636376,2.761363636363721
2025-07-02,2025-07-02 08:29:00,400436,400478,1,mínimo,1.17774,1.17688,1.18098,8.60000000000083,-1.0,SL,3.767441860464648,0.13953488372091677,-1.1395348837209167
2025-07-07,2025-07-07 06:54:00,401281,401342,1,mínimo,1.17547,1.175,1.17901,4.699999999999704,-1.0,SL,7.531914893617232,0.25531914893618624,-1.2553191489361861
2025-07-08,2025-07-08 08:19:00,401586,401630,-1,máximo,1.17545,1.17587,1.1746100000000004,4.199999999998649,2.0,TP,2.0,0.28571428571437757,1.7142857142856225
2025-07-10,2025-07-10 11:44:00,402203,402206,1,mínimo,1.17153,1.17112,1.17494,4.100000000000215,-1.0,SL,8.317073170731602,0.29268292682925295,-1.292682926829253
2025-07-15,2025-07-15 06:19:00,403000,403068,-1,máximo,1.16851,1.16889,1.1677499999999998,3.8000000000004697,2.0,TP,2.0,0.3157894736841715,1.6842105263158285
2025-07-16,2025-07-16 06:49:00,403294,403356,-1,máximo,1.16201,1.16266,1.16071,6.500000000000394,-1.0,SL,2.0,0.1846153846153734,-1.1846153846153733
2025-07-17,2025-07-17 08:04:00,403597,403644,1,mínimo,1.15928,1.15869,1.16424,5.9000000000009045,-1.0,SL,8.406779661015412,0.2033898305084434,-1.2033898305084434
2025-07-18,2025-07-18 08:54:00,403895,403932,-1,máximo,1.16397,1.16466,1.1625899999999998,6.900000000000794,-1.0,SL,2.0,0.17391304347824085,-1.1739130434782408
2025-07-21,2025-07-21 06:54:00,404158,404219,-1,máximo,1.16401,1.16435,1.16333,3.4000000000000696,-1.0,SL,2.0,0.352941176470581,-1.352941176470581
2025-07-22,2025-07-22 11:09:00,404497,404507,-1,máximo,1.17017,1.17047,1.16957,2.9999999999996696,2.0,TP,2.0,0.40000000000004404,1.599999999999956
2025-07-24,2025-07-24 09:39:00,405054,405082,1,mínimo,1.17526,1.17487,1.178,3.8999999999989043,-1.0,SL,7.0256410256429085,0.30769230769239414,-1.307692307692394
2025-07-25,2025-07-25 10:29:00,405352,405370,1,mínimo,1.17348,1.17295,1.17585,5.300000000001415,-1.0,SL,4.471698113206322,0.2264150943395622,-1.2264150943395622
2025-07-28,2025-07-28 08:34:00,405617,405658,1,mínimo,1.16885,1.16835,1.177,4.999999999999449,-1.0,SL,16.300000000001997,0.24000000000002641,-1.2400000000000264
2025-07-29,2025-07-29 07:19:00,405890,405946,1,mínimo,1.15386,1.15255,1.15989,13.100000000001444,0.09923664122133523,cierre Londres,4.603053435113981,0.0916030534351044,0.007633587786230828
2025-07-30,2025-07-30 10:54:00,406221,406234,1,mínimo,1.15402,1.15365,1.15725,3.6999999999998145,-1.0,SL,8.729729729729746,0.32432432432434055,-1.3243243243243406
2025-07-31,2025-07-31 08:24:00,406479,406522,-1,máximo,1.14442,1.14507,1.14312,6.500000000000394,-1.0,SL,2.0,0.1846153846153734,-1.1846153846153733
2025-08-01,2025-08-01 09:39:00,406782,406810,1,mínimo,1.14027,1.14012,1.14344,1.4999999999987246,-1.0,SL,21.133333333352084,0.8000000000006802,-1.8000000000006802
2025-08-05,2025-08-05 08:24:00,407343,407386,1,mínimo,1.15444,1.1535900000000001,1.15876,8.499999999997954,-1.0,SL,5.082352941177813,0.14117647058826926,-1.1411764705882692
2025-08-06,2025-08-06 06:39:00,407610,407674,-1,máximo,1.15843,1.15881,1.1576700000000004,3.7999999999982492,2.0,TP,2.0,0.315789473684356,1.684210526315644
2025-08-07,2025-08-07 08:54:00,407925,407962,-1,máximo,1.16827,1.16885,1.1671099999999999,5.800000000000249,2.0,TP,2.0,0.20689655172412902,1.793103448275871
2025-08-08,2025-08-08 09:04:00,408215,408250,1,mínimo,1.16432,1.16334,1.16792,9.799999999999809,-1.0,SL,3.6734693877552225,0.12244897959183912,-1.122448979591839
2025-08-12,2025-08-12 09:54:00,408799,408824,1,mínimo,1.16046,1.16004,1.1629,4.20000000000087,-1.0,SL,5.809523809522601,0.2857142857142265,-1.2857142857142265
2025-08-13,2025-08-13 06:59:00,409051,409111,-1,máximo,1.1692,1.16968,1.16824,4.8000000000003595,-1.0,SL,2.0,0.24999999999998126,-1.2499999999999813
2025-08-14,2025-08-14 08:04:00,409352,409399,1,mínimo,1.16808,1.1677,1.1715,3.8000000000004697,-1.0,SL,8.999999999998831,0.3157894736841715,-1.3157894736841715
2025-08-15,2025-08-15 06:19:00,409618,409686,-1,máximo,1.16688,1.16752,1.1656,6.399999999999739,-1.0,SL,2.0,0.18750000000000763,-1.1875000000000075
2025-08-18,2025-08-18 08:19:00,409930,409974,1,mínimo,1.16764,1.16707,1.17157,5.699999999999594,-0.29824561403511507,cierre Londres,6.8947368421057345,0.21052631578948866,-0.5087719298246037
2025-08-19,2025-08-19 07:14:00,410205,410262,-1,máximo,1.16748,1.16822,1.1660000000000001,7.399999999999629,-1.0,SL,2.0,0.16216216216217028,-1.1621621621621703
2025-08-25,2025-08-25 10:34:00,411395,411412,1,mínimo,1.16885,1.16853,1.17229,3.1999999999987594,-1.0,SL,10.75000000000451,0.3750000000001454,-1.3750000000001454
2025-08-27,2025-08-27 07:54:00,411939,411988,1,mínimo,1.16026,1.15954,1.16475,7.200000000000539,-1.0,SL,6.236111111110482,0.16666666666665417,-1.166666666666654
2025-09-01,2025-09-01 08:19:00,412808,412852,-1,máximo,1.17189,1.17228,1.1711100000000003,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2025-09-02,2025-09-02 08:14:00,413095,413140,1,mínimo,1.16496,1.16348,1.1718,14.799999999999258,-1.0,SL,4.621621621621824,0.08108108108108514,-1.0810810810810851
2025-09-03,2025-09-03 07:29:00,413373,413427,1,mínimo,1.16177,1.16071,1.16438,10.600000000000609,2.462264150943256,TP,2.462264150943256,0.11320754716980481,2.3490566037734513
2025-09-04,2025-09-04 09:34:00,413686,413715,1,mínimo,1.16461,1.16406,1.16694,5.499999999998284,-1.0,SL,4.236363636365258,0.21818181818188626,-1.2181818181818862
2025-09-05,2025-09-05 09:29:00,413973,414003,-1,máximo,1.16897,1.16929,1.1683300000000003,3.1999999999987594,2.0,TP,2.0,0.3750000000001454,1.6249999999998546
2025-09-08,2025-09-08 06:19:00,414223,414291,-1,máximo,1.17161,1.17238,1.1700700000000002,7.699999999999374,-1.0,SL,2.0,0.1558441558441685,-1.1558441558441686
2025-09-09,2025-09-09 07:54:00,414530,414579,1,mínimo,1.17538,1.17469,1.17799,6.900000000000794,-1.0,SL,3.78260869565174,0.17391304347824085,-1.1739130434782408
2025-09-11,2025-09-11 06:09:00,415085,415155,1,mínimo,1.16947,1.16855,1.17067,9.200000000000319,-1.0,SL,1.304347826087009,0.13043478260869112,-1.1304347826086911
2025-09-12,2025-09-12 07:14:00,415386,415443,-1,máximo,1.17431,1.17469,1.1735499999999999,3.8000000000004697,-1.0,SL,2.0,0.3157894736841715,-1.3157894736841715
2025-09-15,2025-09-15 06:39:00,415666,415730,1,mínimo,1.17196,1.1715,1.17353,4.599999999999049,3.41304347826173,TP,3.41304347826173,0.2608695652174452,3.1521739130442845
2025-09-16,2025-09-16 06:29:00,415952,416018,-1,máximo,1.17855,1.17922,1.17721,6.699999999999484,-1.0,SL,2.0,0.17910447761195408,-1.1791044776119541
2025-09-17,2025-09-17 08:44:00,416267,416306,1,mínimo,1.18451,1.18398,1.18727,5.299999999999194,-1.0,SL,5.207547169812293,0.22641509433965706,-1.226415094339657
2025-09-18,2025-09-18 06:19:00,416526,416594,1,mínimo,1.17883,1.17792,1.18287,9.099999999999664,4.439560439560651,TP,4.439560439560651,0.13186813186813673,4.307692307692514
2025-09-19,2025-09-19 08:49:00,416843,416881,1,mínimo,1.17575,1.17528,1.17925,4.699999999999704,-1.0,SL,7.4468085106384185,0.25531914893618624,-1.2553191489361861
2025-09-22,2025-09-22 07:59:00,417121,417169,-1,máximo,1.17483,1.1754499999999999,1.1735900000000004,6.199999999998429,-1.0,SL,2.0,0.19354838709682323,-1.1935483870968233
2025-09-23,2025-09-23 06:29:00,417391,417457,1,mínimo,1.17935,1.17896,1.18199,3.8999999999989043,-1.0,SL,6.769230769233178,0.30769230769239414,-1.307692307692394
2025-09-24,2025-09-24 07:39:00,417693,417745,1,mínimo,1.17922,1.17845,1.1819,7.699999999999374,-1.0,SL,3.4805194805197837,0.1558441558441685,-1.1558441558441686
2025-09-25,2025-09-25 08:44:00,417994,418033,1,mínimo,1.17363,1.1734,1.17535,2.2999999999995246,7.478260869566519,TP,7.478260869566519,0.5217391304348904,6.956521739131628
2025-09-30,2025-09-30 08:54:00,418857,418894,-1,máximo,1.17551,1.17592,1.17469,4.100000000000215,2.0,TP,2.0,0.29268292682925295,1.707317073170747
2025-10-02,2025-10-02 06:14:00,419400,419469,-1,máximo,1.17418,1.17458,1.17338,3.9999999999995595,-1.0,SL,2.0,0.300000000000033,-1.3000000000000331
