instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2024-03-21,1,1.276345,1.27609,1.2803,2.5500000000012726,15.509803921560616,-1.0,-1.6274509803918438,mecha
GBPUSD,2024-03-22,1,1.258655,1.25836,1.26751,2.9500000000016726,30.016949152524795,-1.0,-1.5423728813556248,mecha
GBPUSD,2024-03-27,-1,1.26303,1.26327,1.26083,2.3999999999980695,9.16666666667488,-1.0,-1.666666666667203,FVG
GBPUSD,2024-03-28,1,1.260515,1.26021,1.26368,3.0500000000001073,10.377049180327052,-1.0,-1.5245901639344077,mecha
GBPUSD,2024-04-01,1,1.261865,1.2616100000000001,1.26416,2.549999999999052,9.000000000003094,-1.0,-1.62745098039239,mecha
GBPUSD,2024-04-03,1,1.2564350000000002,1.25611,1.25827,3.2500000000014175,5.646153846150796,5.646153846150796,5.153846153843318,mecha
GBPUSD,2024-04-05,1,1.26194,1.26167,1.26483,2.700000000000035,10.703703703702963,-1.0,-1.592592592592585,mecha
GBPUSD,2024-04-12,1,1.25071,1.25043,1.25585,2.80000000000069,18.357142857138058,-1.0,-1.5714285714284306,mecha
GBPUSD,2024-04-15,-1,1.24706,1.24743,1.24404,3.6999999999999247,8.16216216216239,-1.0,-1.4324324324324413,mecha
GBPUSD,2024-04-17,-1,1.2446199999999998,1.24497,1.24168,3.500000000000835,8.399999999997833,-1.0,-1.457142857142748,mecha
GBPUSD,2024-04-18,-1,1.24741,1.24775,1.24471,3.4000000000001798,7.941176470587594,-1.0,-1.4705882352940929,FVG
GBPUSD,2024-04-23,1,1.23385,1.2335800000000001,1.23584,2.6999999999978144,7.370370370376923,7.370370370376923,6.777777777783851,FVG
GBPUSD,2024-04-30,1,1.25271,1.25243,1.25632,2.80000000000069,12.892857142854371,-1.0,-1.5714285714284306,mecha
GBPUSD,2024-05-02,1,1.25203,1.25175,1.25402,2.80000000000069,7.107142857140879,7.107142857140879,6.535714285712448,mecha
GBPUSD,2024-05-07,1,1.253775,1.25346,1.25704,3.1500000000007624,10.365079365076385,-1.0,-1.507936507936385,mecha
GBPUSD,2024-05-08,1,1.247045,1.24677,1.25027,2.7500000000003624,11.727272727271304,11.727272727271304,11.145454545453198,mecha
GBPUSD,2024-05-09,1,1.247835,1.24763,1.25014,2.0500000000002174,11.243902439023204,-1.0,-1.780487804877966,mecha
GBPUSD,2024-05-10,-1,1.2538900000000002,1.25411,1.25118,2.1999999999989797,12.318181818188496,12.318181818188496,11.590909090915432,mecha
GBPUSD,2024-05-13,-1,1.253055,1.25342,1.25172,3.649999999999597,3.6575342465759824,-1.0,-1.43835616438361,mecha
GBPUSD,2024-05-14,1,1.254765,1.25453,1.25619,2.3499999999999623,6.06382978723418,-1.0,-1.6808510638297982,mecha
GBPUSD,2024-05-16,1,1.2678500000000001,1.2677,1.27005,1.5000000000010552,14.666666666654733,-1.0,-2.0666666666659164,FVG
GBPUSD,2024-05-21,-1,1.27119,1.27145,1.2697,2.5999999999993797,5.730769230770565,-1.0,-1.6153846153847622,mecha
GBPUSD,2024-05-22,-1,1.274975,1.27541,1.27077,4.349999999999742,9.666666666667272,-1.0,-1.3678160919540447,mecha
GBPUSD,2024-05-24,-1,1.270035,1.27032,1.26869,2.849999999998797,4.71929824561578,-1.0,-1.561403508772167,mecha
GBPUSD,2024-05-27,-1,1.27437,1.27455,1.27336,1.8000000000008,5.611111111108369,-1.0,-1.8888888888884938,mecha
GBPUSD,2024-06-03,1,1.27324,1.27297,1.27557,2.700000000000035,8.62962962963013,-1.0,-1.592592592592585,mecha
GBPUSD,2024-06-06,1,1.27885,1.27848,1.28088,3.6999999999999247,5.486486486486534,-1.0,-1.4324324324324413,mecha
GBPUSD,2024-06-12,-1,1.2748400000000002,1.27506,1.27325,2.1999999999989797,7.227272727276999,-1.0,-1.7272727272730646,mecha
GBPUSD,2024-06-14,1,1.2730700000000001,1.27275,1.27636,3.20000000000109,10.281249999995852,-1.0,-1.4999999999998297,mecha
GBPUSD,2024-06-17,1,1.266725,1.2663,1.26882,4.250000000001307,4.929411764704267,-1.0,-1.3764705882351782,mecha
GBPUSD,2024-06-18,1,1.2689949999999999,1.26874,1.27148,2.549999999999052,9.745098039219585,-1.0,-1.62745098039239,mecha
GBPUSD,2024-06-19,-1,1.272685,1.27295,1.26998,2.6499999999997073,10.207547169812289,-1.0,-1.603773584905727,mecha
