ins,ventana,stop,k,ts,lado,rgo,R,mot,neta
EURUSD,dia,A,2,2023-03-15 17:40:00,-1,6.500000000000394,-1.0,SL,-1.2199999999999867
EURUSD,dia,A,2,2023-03-15 19:25:00,-1,4.500000000000615,-1.0,SL,-1.3177777777777344
EURUSD,dia,A,2,2023-03-15 19:30:00,1,5.1000000000001044,-1.0,SL,-1.2803921568627392
EURUSD,dia,A,2,2023-03-16 00:10:00,1,2.60000000000149,-1.0,SL,-1.5499999999996847
EURUSD,dia,A,2,2023-03-16 00:50:00,1,5.5000000000005045,2.0,TP,1.7400000000000237
EURUSD,dia,A,2,2023-03-16 01:10:00,1,6.699999999999484,-1.0,SL,-1.2134328358209119
EURUSD,dia,A,2,2023-03-16 01:40:00,1,7.200000000000539,2.0,TP,1.8013888888889038
EURUSD,dia,A,2,2023-03-16 07:05:00,-1,7.900000000000684,-1.0,SL,-1.1810126582278324
EURUSD,dia,A,2,2023-03-16 07:25:00,1,6.399999999999739,-1.0,SL,-1.223437500000009
EURUSD,dia,A,2,2023-03-16 07:45:00,1,5.1000000000001044,2.0,TP,1.7196078431372608
EURUSD,dia,A,2,2023-03-16 08:25:00,-1,3.8999999999989043,-1.0,SL,-1.3666666666667697
EURUSD,dia,A,2,2023-03-16 08:40:00,-1,4.599999999999049,-1.0,SL,-1.3108695652174556
EURUSD,dia,A,2,2023-03-16 08:55:00,-1,5.60000000000116,2.0,TP,1.74464285714291
EURUSD,dia,A,2,2023-03-16 09:50:00,1,7.399999999999629,-1.0,SL,-1.193243243243253
EURUSD,dia,A,2,2023-03-16 10:35:00,-1,5.999999999999339,-1.0,SL,-1.2383333333333595
EURUSD,dia,A,2,2023-03-16 12:30:00,1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,2,2023-03-16 12:45:00,-1,32.00000000000092,-1.0,SL,-1.0446874999999987
EURUSD,dia,A,2,2023-03-16 16:35:00,-1,8.700000000001484,-1.0,SL,-1.164367816091926
EURUSD,dia,A,2,2023-03-16 17:05:00,-1,6.900000000000794,2.0,TP,1.7927536231884296
EURUSD,dia,A,2,2023-03-16 20:35:00,1,2.2999999999995246,-1.0,SL,-1.6217391304349111
EURUSD,dia,A,2,2023-03-16 21:00:00,-1,5.799999999998029,-0.32758620689651213,cierre,-0.5741379310345269
EURUSD,dia,A,2,2023-03-17 00:10:00,1,3.6999999999998145,-1.0,SL,-1.3864864864865059
EURUSD,dia,A,2,2023-03-17 00:55:00,-1,3.300000000001635,-1.0,SL,-1.4333333333331186
EURUSD,dia,A,2,2023-03-17 01:00:00,1,5.599999999998939,2.0,TP,1.7446428571428088
EURUSD,dia,A,2,2023-03-17 01:55:00,-1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,2,2023-03-17 03:15:00,1,4.3999999999999595,2.0,TP,1.6749999999999972
EURUSD,dia,A,2,2023-03-17 05:10:00,-1,2.2999999999995246,-1.0,SL,-1.6217391304349111
EURUSD,dia,A,2,2023-03-17 05:35:00,1,1.5999999999993797,-1.0,SL,-1.8937500000003464
EURUSD,dia,A,2,2023-03-17 05:45:00,-1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,2,2023-03-17 06:25:00,1,4.199999999998649,-1.0,SL,-1.3404761904762998
EURUSD,dia,A,2,2023-03-17 06:55:00,1,8.599999999998609,-1.0,SL,-1.1662790697674688
EURUSD,dia,A,2,2023-03-17 09:25:00,-1,4.699999999999704,2.0,TP,1.6957446808510448
EURUSD,dia,A,2,2023-03-17 10:40:00,-1,4.699999999999704,2.0,TP,1.6957446808510448
EURUSD,dia,A,2,2023-03-17 14:05:00,1,8.999999999999009,-1.0,SL,-1.1588888888889064
EURUSD,dia,A,2,2023-03-17 14:45:00,1,7.900000000000684,2.0,TP,1.8189873417721676
EURUSD,dia,A,2,2023-03-17 18:30:00,1,3.8000000000004697,-1.0,SL,-1.3763157894736378
EURUSD,dia,A,2,2023-03-17 20:05:00,-1,2.100000000000435,2.0,TP,1.31904761904776
EURUSD,dia,A,2,2023-03-20 00:05:00,1,5.899999999998684,-1.0,SL,-1.2423728813559862
EURUSD,dia,A,2,2023-03-20 02:45:00,1,3.5999999999991594,-1.0,SL,-1.397222222222315
EURUSD,dia,A,2,2023-03-20 03:05:00,-1,3.8999999999989043,2.0,TP,1.6333333333332303
EURUSD,dia,A,2,2023-03-20 05:05:00,1,1.9999999999997797,2.0,TP,1.2849999999999213
EURUSD,dia,A,2,2023-03-20 05:55:00,1,2.1999999999988695,2.0,TP,1.3499999999996661
EURUSD,dia,A,2,2023-03-20 06:10:00,-1,5.60000000000116,2.0,TP,1.74464285714291
EURUSD,dia,A,2,2023-03-20 07:05:00,-1,19.000000000000128,-1.0,SL,-1.0752631578947363
EURUSD,dia,A,2,2023-03-20 08:00:00,-1,4.500000000000615,-1.0,SL,-1.3177777777777344
EURUSD,dia,A,2,2023-03-20 09:55:00,1,8.500000000000174,2.0,TP,1.8317647058823563
EURUSD,dia,A,2,2023-03-20 10:40:00,1,7.699999999999374,2.0,TP,1.8142857142856992
EURUSD,dia,A,2,2023-03-20 12:30:00,1,6.500000000000394,-1.0,SL,-1.2199999999999867
EURUSD,dia,A,2,2023-03-20 14:05:00,1,1.8999999999991246,-1.0,SL,-1.7526315789477152
EURUSD,dia,A,2,2023-03-20 14:45:00,-1,2.900000000001235,-1.0,SL,-1.493103448275652
EURUSD,dia,A,2,2023-03-20 14:55:00,1,2.6999999999999247,2.0,TP,1.4703703703703557
EURUSD,dia,A,2,2023-03-20 17:00:00,1,4.8000000000003595,-1.0,SL,-1.2979166666666444
EURUSD,dia,A,2,2023-03-21 00:10:00,-1,5.399999999999849,-1.0,SL,-1.2648148148148222
EURUSD,dia,A,2,2023-03-21 00:45:00,-1,2.60000000000149,-1.0,SL,-1.5499999999996847
EURUSD,dia,A,2,2023-03-21 02:10:00,1,1.80000000000069,-1.0,SL,-1.7944444444441399
EURUSD,dia,A,2,2023-03-21 03:00:00,1,3.5000000000007248,-1.0,SL,-1.408571428571344
EURUSD,dia,A,2,2023-03-21 03:30:00,-1,1.500000000000945,2.0,TP,1.0466666666672673
EURUSD,dia,A,2,2023-03-21 05:25:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-21 06:00:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,2,2023-03-21 06:20:00,-1,5.300000000001415,-1.0,SL,-1.2698113207546449
EURUSD,dia,A,2,2023-03-21 08:05:00,1,9.00000000000123,2.0,TP,1.841111111111133
EURUSD,dia,A,2,2023-03-21 10:40:00,1,9.900000000000464,2.0,TP,1.8555555555555623
EURUSD,dia,A,2,2023-03-21 14:25:00,-1,8.699999999999264,-1.0,SL,-1.164367816091968
EURUSD,dia,A,2,2023-03-21 16:10:00,-1,4.500000000000615,-1.0,SL,-1.3177777777777344
EURUSD,dia,A,2,2023-03-21 16:30:00,1,12.699999999998823,-1.0,SL,-1.1125984251968608
EURUSD,dia,A,2,2023-03-21 18:35:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-22 00:40:00,-1,1.6000000000016001,-1.0,SL,-1.893749999999106
EURUSD,dia,A,2,2023-03-22 01:35:00,-1,3.300000000001635,-1.0,SL,-1.4333333333331186
EURUSD,dia,A,2,2023-03-22 01:40:00,1,4.999999999999449,-1.0,SL,-1.2860000000000316
EURUSD,dia,A,2,2023-03-22 02:50:00,-1,5.099999999997884,-1.0,SL,-1.2803921568628613
EURUSD,dia,A,2,2023-03-22 03:50:00,1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,2,2023-03-22 04:05:00,-1,1.7999999999984695,-1.0,SL,-1.7944444444451197
EURUSD,dia,A,2,2023-03-22 05:40:00,1,1.7000000000000348,2.0,TP,1.158823529411782
EURUSD,dia,A,2,2023-03-22 06:35:00,-1,2.900000000001235,2.0,TP,1.506896551724348
EURUSD,dia,A,2,2023-03-22 07:05:00,-1,10.099999999999554,-1.0,SL,-1.141584158415848
EURUSD,dia,A,2,2023-03-22 08:45:00,1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,2,2023-03-22 09:10:00,1,6.800000000000139,-1.0,SL,-1.2102941176470545
EURUSD,dia,A,2,2023-03-22 15:45:00,-1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,2,2023-03-22 17:55:00,1,2.80000000000058,2.0,TP,1.48928571428582
EURUSD,dia,A,2,2023-03-22 19:25:00,1,6.900000000000794,-1.0,SL,-1.2072463768115704
EURUSD,dia,A,2,2023-03-23 00:05:00,1,5.599999999998939,2.0,TP,1.7446428571428088
EURUSD,dia,A,2,2023-03-23 01:25:00,-1,2.80000000000058,-1.0,SL,-1.51071428571418
EURUSD,dia,A,2,2023-03-23 01:55:00,1,2.0999999999982144,-1.0,SL,-1.6809523809529598
EURUSD,dia,A,2,2023-03-23 02:15:00,1,3.7999999999982492,2.0,TP,1.6236842105261424
EURUSD,dia,A,2,2023-03-23 03:10:00,1,5.00000000000167,2.0,TP,1.7140000000000954
EURUSD,dia,A,2,2023-03-23 05:30:00,1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,2,2023-03-23 05:50:00,-1,4.8000000000003595,-1.0,SL,-1.2979166666666444
EURUSD,dia,A,2,2023-03-23 06:25:00,1,8.300000000001084,-1.0,SL,-1.1722891566264835
EURUSD,dia,A,2,2023-03-23 08:20:00,1,2.7999999999983594,-1.0,SL,-1.510714285714585
EURUSD,dia,A,2,2023-03-23 08:25:00,-1,8.399999999999519,-1.0,SL,-1.170238095238105
EURUSD,dia,A,2,2023-03-23 09:20:00,-1,12.599999999998168,-1.0,SL,-1.11349206349208
EURUSD,dia,A,2,2023-03-23 15:35:00,-1,2.5999999999992696,2.0,TP,1.4499999999998456
EURUSD,dia,A,2,2023-03-23 17:55:00,-1,5.5000000000005045,-1.0,SL,-1.2599999999999763
EURUSD,dia,A,2,2023-03-23 18:10:00,1,4.500000000000615,-1.0,SL,-1.3177777777777344
EURUSD,dia,A,2,2023-03-23 18:35:00,-1,3.4999999999985043,2.0,TP,1.5914285714283969
EURUSD,dia,A,2,2023-03-23 19:35:00,-1,10.200000000000209,-1.0,SL,-1.1401960784313696
EURUSD,dia,A,2,2023-03-24 00:05:00,-1,3.1999999999987594,2.0,TP,1.553124999999827
EURUSD,dia,A,2,2023-03-24 00:55:00,-1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,2,2023-03-24 01:10:00,-1,3.9999999999995595,2.0,TP,1.6424999999999605
EURUSD,dia,A,2,2023-03-24 03:25:00,1,2.1999999999988695,2.0,TP,1.3499999999996661
EURUSD,dia,A,2,2023-03-24 04:00:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-24 04:05:00,-1,2.9999999999996696,-1.0,SL,-1.4766666666667192
EURUSD,dia,A,2,2023-03-24 04:50:00,1,2.900000000001235,-1.0,SL,-1.493103448275652
EURUSD,dia,A,2,2023-03-24 06:50:00,1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,2,2023-03-24 06:55:00,-1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,2,2023-03-24 07:45:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-24 08:00:00,-1,2.20000000000109,-1.0,SL,-1.649999999999678
EURUSD,dia,A,2,2023-03-24 08:45:00,-1,13.000000000000789,-1.0,SL,-1.1099999999999932
EURUSD,dia,A,2,2023-03-24 09:40:00,-1,14.600000000000168,2.0,TP,1.902054794520549
EURUSD,dia,A,2,2023-03-24 11:55:00,1,6.599999999998829,-1.0,SL,-1.216666666666705
EURUSD,dia,A,2,2023-03-24 12:05:00,-1,9.500000000000064,-1.0,SL,-1.1505263157894727
EURUSD,dia,A,2,2023-03-24 13:00:00,1,7.500000000000284,-1.0,SL,-1.1906666666666594
EURUSD,dia,A,2,2023-03-24 15:40:00,1,2.300000000001745,2.0,TP,1.3782608695656893
EURUSD,dia,A,2,2023-03-24 17:30:00,1,4.299999999999304,-1.0,SL,-1.3325581395349375
EURUSD,dia,A,2,2023-03-24 19:30:00,1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,2,2023-03-27 00:05:00,1,2.100000000000435,2.0,TP,1.31904761904776
EURUSD,dia,A,2,2023-03-27 02:40:00,1,2.900000000001235,-1.0,SL,-1.493103448275652
EURUSD,dia,A,2,2023-03-27 03:00:00,-1,6.899999999998574,-1.0,SL,-1.207246376811637
EURUSD,dia,A,2,2023-03-27 04:55:00,1,2.60000000000149,2.0,TP,1.4500000000003153
EURUSD,dia,A,2,2023-03-27 05:40:00,1,4.500000000000615,-1.0,SL,-1.3177777777777344
EURUSD,dia,A,2,2023-03-27 06:35:00,-1,1.9999999999997797,2.0,TP,1.2849999999999213
EURUSD,dia,A,2,2023-03-27 07:25:00,-1,2.7999999999983594,-1.0,SL,-1.510714285714585
EURUSD,dia,A,2,2023-03-27 09:05:00,1,9.399999999999409,-1.0,SL,-1.1521276595744776
EURUSD,dia,A,2,2023-03-27 09:50:00,-1,14.600000000000168,-1.0,SL,-1.097945205479451
EURUSD,dia,A,2,2023-03-27 10:05:00,1,10.399999999999299,2.0,TP,1.8624999999999907
EURUSD,dia,A,2,2023-03-27 15:55:00,-1,4.3999999999999595,-1.0,SL,-1.3250000000000028
EURUSD,dia,A,2,2023-03-27 16:15:00,-1,6.800000000000139,-1.0,SL,-1.2102941176470545
EURUSD,dia,A,2,2023-03-27 18:25:00,1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,2,2023-03-27 20:50:00,-1,2.1999999999988695,-1.0,SL,-1.6500000000003339
EURUSD,dia,A,2,2023-03-27 21:00:00,1,1.9999999999997797,0.9000000000004441,cierre,0.18500000000036543
EURUSD,dia,A,2,2023-03-28 01:55:00,1,1.7000000000000348,-1.0,SL,-1.841176470588218
EURUSD,dia,A,2,2023-03-28 02:15:00,1,2.9999999999996696,2.0,TP,1.5233333333332808
EURUSD,dia,A,2,2023-03-28 03:20:00,-1,4.300000000001525,-1.0,SL,-1.3325581395347657
EURUSD,dia,A,2,2023-03-28 03:40:00,-1,2.20000000000109,-1.0,SL,-1.649999999999678
EURUSD,dia,A,2,2023-03-28 04:50:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-28 05:40:00,-1,1.5999999999993797,2.0,TP,1.1062499999996536
EURUSD,dia,A,2,2023-03-28 07:10:00,-1,2.4999999999986144,-1.0,SL,-1.5720000000003171
EURUSD,dia,A,2,2023-03-28 08:20:00,1,2.6999999999999247,-1.0,SL,-1.5296296296296443
EURUSD,dia,A,2,2023-03-28 08:45:00,-1,8.700000000001484,-1.0,SL,-1.164367816091926
EURUSD,dia,A,2,2023-03-28 09:10:00,1,7.800000000000029,2.0,TP,1.8166666666666673
EURUSD,dia,A,2,2023-03-28 10:15:00,-1,2.4000000000001798,2.0,TP,1.4041666666667112
EURUSD,dia,A,2,2023-03-28 11:00:00,-1,5.300000000001415,-1.0,SL,-1.2698113207546449
EURUSD,dia,A,2,2023-03-28 11:55:00,1,5.299999999999194,-1.0,SL,-1.269811320754758
EURUSD,dia,A,2,2023-03-28 15:25:00,-1,6.099999999999994,-1.0,SL,-1.234426229508197
EURUSD,dia,A,2,2023-03-28 17:05:00,1,5.699999999999594,2.0,TP,1.749122807017526
EURUSD,dia,A,2,2023-03-29 01:05:00,-1,1.7000000000000348,2.0,TP,1.158823529411782
EURUSD,dia,A,2,2023-03-29 03:00:00,1,1.9999999999997797,-1.0,SL,-1.7150000000000787
EURUSD,dia,A,2,2023-03-29 03:45:00,-1,5.20000000000076,-1.0,SL,-1.27499999999996
EURUSD,dia,A,2,2023-03-29 04:35:00,-1,3.6999999999998145,-1.0,SL,-1.3864864864865059
EURUSD,dia,A,2,2023-03-29 07:00:00,-1,2.20000000000109,-1.0,SL,-1.649999999999678
EURUSD,dia,A,2,2023-03-29 07:25:00,1,3.5000000000007248,-1.0,SL,-1.408571428571344
EURUSD,dia,A,2,2023-03-29 08:00:00,-1,5.800000000000249,2.0,TP,1.7534482758620795
EURUSD,dia,A,2,2023-03-29 09:30:00,1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,2,2023-03-29 09:45:00,1,5.499999999998284,-1.0,SL,-1.260000000000081
EURUSD,dia,A,2,2023-03-29 11:20:00,1,4.900000000001015,2.0,TP,1.708163265306183
EURUSD,dia,A,2,2023-03-29 12:00:00,1,6.00000000000156,-1.0,SL,-1.2383333333332713
EURUSD,dia,A,2,2023-03-29 13:35:00,1,5.999999999999339,-1.0,SL,-1.2383333333333595
EURUSD,dia,A,2,2023-03-29 17:30:00,1,2.300000000001745,2.0,TP,1.3782608695656893
EURUSD,dia,A,2,2023-03-29 18:00:00,-1,8.099999999999774,-1.0,SL,-1.176543209876548
EURUSD,dia,A,2,2023-03-29 19:35:00,1,3.4000000000000696,2.0,TP,1.579411764705891
EURUSD,dia,A,2,2023-03-30 02:35:00,-1,2.1999999999988695,-1.0,SL,-1.6500000000003339
EURUSD,dia,A,2,2023-03-30 03:10:00,-1,3.4000000000000696,2.0,TP,1.579411764705891
EURUSD,dia,A,2,2023-03-30 05:10:00,-1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,2,2023-03-30 06:25:00,1,2.5999999999992696,2.0,TP,1.4499999999998456
EURUSD,dia,A,2,2023-03-30 07:20:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,2,2023-03-30 07:40:00,-1,3.4000000000000696,-1.0,SL,-1.420588235294109
EURUSD,dia,A,2,2023-03-30 08:15:00,-1,5.300000000001415,-1.0,SL,-1.2698113207546449
EURUSD,dia,A,2,2023-03-30 09:10:00,-1,12.600000000000389,-1.0,SL,-1.11349206349206
EURUSD,dia,A,2,2023-03-30 09:40:00,1,7.599999999998719,2.0,TP,1.8118421052631262
EURUSD,dia,A,2,2023-03-30 10:40:00,1,9.099999999999664,-1.0,SL,-1.157142857142863
EURUSD,dia,A,2,2023-03-30 11:55:00,-1,2.300000000001745,-1.0,SL,-1.6217391304343107
EURUSD,dia,A,2,2023-03-30 15:05:00,1,5.799999999998029,-1.0,SL,-1.2465517241380148
EURUSD,dia,A,2,2023-03-30 15:30:00,-1,8.500000000000174,2.0,TP,1.8317647058823563
EURUSD,dia,A,2,2023-03-30 17:50:00,-1,3.9999999999995595,-1.0,SL,-1.3575000000000395
EURUSD,dia,A,2,2023-03-30 19:25:00,-1,3.5000000000007248,-1.0,SL,-1.408571428571344
EURUSD,dia,A,2,2023-03-30 21:25:00,1,1.5999999999993797,1.187500000001301,cierre,0.2937500000009545
EURUSD,dia,A,2,2023-03-31 03:00:00,1,2.900000000001235,2.0,TP,1.506896551724348
EURUSD,dia,A,2,2023-03-31 03:50:00,-1,7.800000000000029,2.0,TP,1.8166666666666673
EURUSD,dia,A,2,2023-03-31 08:00:00,-1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,2,2023-03-31 08:45:00,1,2.20000000000109,2.0,TP,1.350000000000322
EURUSD,dia,A,2,2023-03-31 09:20:00,-1,9.799999999999809,2.0,TP,1.8540816326530585
EURUSD,dia,A,2,2023-03-31 10:20:00,-1,11.500000000002064,-1.0,SL,-1.1243478260869342
EURUSD,dia,A,2,2023-03-31 11:25:00,1,7.399999999999629,-1.0,SL,-1.193243243243253
EURUSD,dia,A,2,2023-03-31 12:10:00,-1,3.1000000000003247,-1.0,SL,-1.4612903225805969
EURUSD,dia,A,2,2023-03-31 12:50:00,-1,7.200000000000539,-1.0,SL,-1.1986111111110962
EURUSD,dia,A,2,2023-03-31 14:35:00,1,16.699999999998383,-1.0,SL,-1.0856287425149784
EURUSD,dia,A,2,2023-03-31 16:55:00,-1,18.499999999999073,0.5783783783784757,cierre,0.5010810810811746
EURUSD,dia,A,2,2023-04-03 03:10:00,-1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,2,2023-04-03 03:20:00,1,2.5999999999992696,-1.0,SL,-1.5500000000001544
EURUSD,dia,A,2,2023-04-03 03:45:00,-1,5.599999999998939,2.0,TP,1.7446428571428088
EURUSD,dia,A,2,2023-04-03 06:15:00,1,2.900000000001235,-1.0,SL,-1.493103448275652
EURUSD,dia,A,2,2023-04-03 06:40:00,1,3.00000000000189,-1.0,SL,-1.4766666666663664
EURUSD,dia,A,2,2023-04-03 06:50:00,-1,3.1000000000003247,-1.0,SL,-1.4612903225805969
EURUSD,dia,A,2,2023-04-03 07:40:00,-1,1.5999999999993797,-1.0,SL,-1.8937500000003464
EURUSD,dia,A,2,2023-04-03 08:05:00,1,4.3999999999999595,-1.0,SL,-1.3250000000000028
EURUSD,dia,A,2,2023-04-03 09:00:00,1,2.5999999999992696,2.0,TP,1.4499999999998456
EURUSD,dia,A,2,2023-04-03 10:05:00,-1,6.099999999999994,-1.0,SL,-1.234426229508197
EURUSD,dia,A,2,2023-04-03 11:45:00,1,2.4000000000001798,-1.0,SL,-1.5958333333332888
EURUSD,dia,A,2,2023-04-03 11:55:00,-1,7.099999999999884,-1.0,SL,-1.2014084507042286
EURUSD,dia,A,2,2023-04-03 12:15:00,1,3.4999999999985043,2.0,TP,1.5914285714283969
EURUSD,dia,A,2,2023-04-03 13:05:00,-1,5.999999999999339,-1.0,SL,-1.2383333333333595
EURUSD,dia,A,2,2023-04-03 17:50:00,1,4.20000000000087,-1.0,SL,-1.34047619047612
EURUSD,dia,A,2,2023-04-03 18:35:00,-1,2.20000000000109,-1.0,SL,-1.649999999999678
EURUSD,dia,A,2,2023-04-03 21:35:00,1,1.5999999999993797,2.0,TP,1.1062499999996536
EURUSD,dia,A,2,2023-04-04 01:05:00,1,2.2999999999995246,-1.0,SL,-1.6217391304349111
EURUSD,dia,A,2,2023-04-04 02:45:00,-1,1.80000000000069,2.0,TP,1.2055555555558601
EURUSD,dia,A,2,2023-04-04 03:35:00,-1,4.599999999999049,2.0,TP,1.6891304347825444
EURUSD,dia,A,2,2023-04-04 08:05:00,1,3.4000000000000696,2.0,TP,1.579411764705891
EURUSD,dia,A,2,2023-04-04 09:10:00,1,2.500000000000835,2.0,TP,1.428000000000191
EURUSD,dia,A,2,2023-04-04 09:30:00,-1,3.8000000000004697,-1.0,SL,-1.3763157894736378
EURUSD,dia,A,2,2023-04-04 09:55:00,1,11.700000000001154,-1.0,SL,-1.1222222222222102
EURUSD,dia,A,2,2023-04-04 10:30:00,-1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,2,2023-04-04 11:55:00,1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,2,2023-04-04 12:00:00,-1,4.20000000000087,2.0,TP,1.65952380952388
EURUSD,dia,A,2,2023-04-04 12:35:00,-1,4.299999999999304,2.0,TP,1.6674418604650625
EURUSD,dia,A,2,2023-04-04 14:50:00,-1,12.099999999999334,-1.0,SL,-1.1181818181818246
EURUSD,dia,A,2,2023-04-04 18:15:00,1,4.3999999999999595,-1.0,SL,-1.3250000000000028
EURUSD,dia,A,2,2023-04-04 18:55:00,-1,3.900000000001125,-1.0,SL,-1.366666666666561
EURUSD,dia,A,2,2023-04-04 20:30:00,1,1.500000000000945,-1.0,SL,-1.9533333333327327
EURUSD,dia,A,2,2023-04-05 00:40:00,1,4.100000000000215,2.0,TP,1.6512195121951403
EURUSD,dia,A,2,2023-04-05 03:00:00,-1,1.500000000000945,-1.0,SL,-1.9533333333327327
EURUSD,dia,A,2,2023-04-05 03:35:00,-1,3.8999999999989043,-1.0,SL,-1.3666666666667697
EURUSD,dia,A,2,2023-04-05 04:45:00,1,1.9999999999997797,-1.0,SL,-1.7150000000000787
EURUSD,dia,A,2,2023-04-05 06:15:00,-1,2.100000000000435,-1.0,SL,-1.68095238095224
EURUSD,dia,A,2,2023-04-05 07:05:00,-1,2.20000000000109,-1.0,SL,-1.649999999999678
EURUSD,dia,A,2,2023-04-05 07:45:00,1,1.80000000000069,2.0,TP,1.2055555555558601
EURUSD,dia,A,2,2023-04-05 08:45:00,-1,4.199999999998649,-1.0,SL,-1.3404761904762998
EURUSD,dia,A,2,2023-04-05 09:05:00,1,6.099999999999994,2.0,TP,1.765573770491803
EURUSD,dia,A,2,2023-04-05 09:35:00,1,5.299999999999194,-1.0,SL,-1.269811320754758
EURUSD,dia,A,2,2023-04-05 10:45:00,-1,5.800000000000249,-1.0,SL,-1.2465517241379205
EURUSD,dia,A,2,2023-04-05 11:00:00,1,5.199999999998539,-1.0,SL,-1.2750000000000772
EURUSD,dia,A,2,2023-04-05 12:25:00,1,1.8999999999991246,-1.0,SL,-1.7526315789477152
EURUSD,dia,A,2,2023-04-05 12:35:00,-1,3.2999999999994145,-1.0,SL,-1.4333333333334102
EURUSD,dia,A,2,2023-04-05 15:05:00,1,2.500000000000835,-1.0,SL,-1.571999999999809
EURUSD,dia,A,2,2023-04-05 15:40:00,-1,4.60000000000127,-1.0,SL,-1.3108695652173055
EURUSD,dia,A,2,2023-04-05 16:10:00,-1,16.700000000000603,2.0,TP,1.9143712574850331
EURUSD,dia,A,2,2023-04-05 18:50:00,-1,5.299999999999194,-1.0,SL,-1.269811320754758
EURUSD,dia,A,2,2023-04-05 20:45:00,1,1.7000000000000348,2.0,TP,1.158823529411782
EURUSD,dia,A,2,2023-04-06 02:35:00,-1,3.1000000000003247,2.0,TP,1.5387096774194031
EURUSD,dia,A,2,2023-04-06 04:20:00,-1,2.100000000000435,2.0,TP,1.31904761904776
EURUSD,dia,A,2,2023-04-06 05:25:00,1,1.80000000000069,2.0,TP,1.2055555555558601
EURUSD,dia,A,2,2023-04-06 07:05:00,-1,3.5000000000007248,-1.0,SL,-1.408571428571344
EURUSD,dia,A,2,2023-04-06 07:50:00,1,1.7999999999984695,2.0,TP,1.2055555555548803
EURUSD,dia,A,2,2023-04-06 08:30:00,1,5.800000000000249,2.0,TP,1.7534482758620795
EURUSD,dia,A,2,2023-04-06 10:00:00,-1,2.9999999999996696,-1.0,SL,-1.4766666666667192
EURUSD,dia,A,2,2023-04-06 10:20:00,-1,4.300000000001525,2.0,TP,1.6674418604652343
EURUSD,dia,A,2,2023-04-06 11:45:00,1,2.4999999999986144,2.0,TP,1.4279999999996829
EURUSD,dia,A,2,2023-04-06 13:05:00,1,4.60000000000127,2.0,TP,1.6891304347826945
EURUSD,dia,A,2,2023-04-06 13:40:00,1,2.9999999999996696,-1.0,SL,-1.4766666666667192
EURUSD,dia,A,2,2023-04-06 15:55:00,1,3.9999999999995595,2.0,TP,1.6424999999999605
EURUSD,dia,A,2,2023-04-06 16:35:00,1,5.00000000000167,2.0,TP,1.7140000000000954
EURUSD,dia,A,2,2023-04-06 17:55:00,-1,2.4999999999986144,-1.0,SL,-1.5720000000003171
EURUSD,dia,A,2,2023-04-06 18:05:00,1,2.7999999999983594,2.0,TP,1.489285714285415
EURUSD,dia,A,2,2023-04-06 18:35:00,1,3.1999999999987594,-1.0,SL,-1.446875000000173
EURUSD,dia,A,2,2023-04-06 20:20:00,-1,2.60000000000149,2.0,TP,1.4500000000003153
EURUSD,dia,A,2,2023-04-07 00:40:00,-1,1.8999999999991246,-1.0,SL,-1.7526315789477152
EURUSD,dia,A,2,2023-04-10 01:25:00,1,1.8999999999991246,2.0,TP,1.2473684210522848
EURUSD,dia,A,2,2023-04-10 02:00:00,1,1.900000000001345,-1.0,SL,-1.7526315789468356
