par,t,d,rr,R,neta,tp,p_D5,p_D10,p_D20,p_W3,p_W6,p_W12,bd,fuera
EURUSD,2020-11-18 00:00:00,-1,2.1478405315614735,0.8704318936877422,0.822923588039901,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2020-11-18 12:00:00,1,2.4931506849317153,-1.0,-1.0652968036529706,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2020-11-20 12:00:00,-1,5.664705882353581,-1.0,-1.0841176470588327,0,1,1,1,-1,-1,-1,1,False
EURUSD,2020-11-21 00:00:00,1,12.913043478257428,-1.0,-1.3108695652173055,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2020-11-24 00:00:00,-1,1.0039184952977964,-1.0,-1.022413793103448,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2020-11-25 12:00:00,-1,1.7810526315789637,-1.0,-1.0301052631578946,0,0,0,1,-1,-1,-1,1,False
EURUSD,2020-11-26 00:00:00,1,2.084302325581434,0.06976744186047262,0.028197674418610798,0,0,0,-1,-1,-1,-1,1,False
EURUSD,2020-11-26 12:00:00,-1,1.7473821989528044,-1.0,-1.0374345549738204,0,0,0,-1,-1,-1,-1,1,False
EURUSD,2020-11-27 00:00:00,1,2.3112840466927502,2.3112840466927502,2.255642023346446,1,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2020-12-01 12:00:00,-1,0.9677419354839449,-1.0,-1.0922580645161326,0,-1,-1,-1,1,1,1,1,False
EURUSD,2020-12-02 12:00:00,-1,4.709497206703985,-1.0,-1.0399441340782132,0,1,1,1,1,1,1,1,False
EURUSD,2020-12-03 00:00:00,1,0.9235453315291033,0.7997293640054229,0.7803788903924325,0,-1,-1,-1,1,1,1,1,False
EURUSD,2020-12-04 12:00:00,-1,9.421348314606231,9.421348314606231,9.260674157302871,1,0,-1,-1,1,1,1,1,False
EURUSD,2020-12-07 12:00:00,1,2.795652173913182,-0.0927536231883711,-0.1342028985506905,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-08 00:00:00,-1,1.6263157894736928,-0.08771929824560379,-0.11280701754384924,0,0,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-08 12:00:00,1,7.450819672131189,-1.0,-1.1172131147540985,0,0,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-09 12:00:00,-1,1.46531791907511,1.46531791907511,1.423988439306324,1,0,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-11 12:00:00,-1,2.835766423357671,-1.0,-1.0347931873479315,0,-1,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-15 00:00:00,-1,2.402135231316835,-1.0,-1.050889679715303,0,-1,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-16 00:00:00,-1,3.56506849315073,-1.0,-1.097945205479451,0,-1,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-17 00:00:00,1,1.4135021097045921,0.8382559774964587,0.8181434599155872,0,-1,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-19 00:00:00,-1,3.0117187500000773,3.0117187500000773,2.9000000000000727,1,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-23 00:00:00,-1,0.8553008595988918,-0.0730659025787982,-0.09355300859599022,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-24 00:00:00,-1,2.601476014760239,-0.8044280442804719,-0.8571955719557488,0,-1,-1,-1,0,-1,-1,1,False
EURUSD,2020-12-25 12:00:00,-1,2.95871559633021,-1.0,-1.1311926605504545,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2020-12-28 12:00:00,-1,0.8702702702702593,-1.0,-1.025765765765766,0,1,1,1,0,0,-1,1,False
EURUSD,2020-12-30 00:00:00,-1,2.5129870129870016,-1.0,-1.061904761904761,0,0,-1,-1,0,0,-1,1,False
EURUSD,2020-12-30 12:00:00,-1,2.7027649769586253,-1.0,-1.0658986175115206,0,0,-1,-1,0,0,-1,1,False
EURUSD,2020-12-31 12:00:00,1,7.156626506024876,-1.0,-1.1722891566265297,0,0,-1,-1,0,0,-1,1,False
EURUSD,2021-01-05 00:00:00,-1,1.6287215411558524,-1.0,-1.0250437828371275,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-01-07 00:00:00,-1,9.857142857142914,9.857142857142914,9.729464285714345,1,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-01-08 12:00:00,1,1.463806970509444,-1.0,-1.038337801608579,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-01-09 00:00:00,-1,1.323397913561882,0.8584202682563328,0.8371087928464966,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-01-12 00:00:00,1,2.3978873239435075,0.242957746478808,0.19260563380275478,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-01-12 12:00:00,-1,2.296363636363822,-1.0,-1.0520000000000036,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-01-13 00:00:00,1,0.8466386554621737,-1.0,-1.020028011204482,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-01-13 12:00:00,-1,1.8150000000000095,0.11333333333333555,0.08950000000000223,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-01-14 00:00:00,1,4.2340909090905035,-1.0,-1.064999999999994,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-01-14 12:00:00,1,3.8301886792448903,-1.0,-1.0899371069182275,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-01-15 00:00:00,-1,1.9586330935252285,1.9586330935252285,1.9071942446043653,1,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-01-19 00:00:00,1,1.9107883817426157,1.9107883817426157,1.851452282157554,1,1,1,1,0,0,-1,1,False
EURUSD,2021-01-20 12:00:00,-1,0.9566160520606942,-1.0,-1.0310195227765726,0,1,1,1,0,0,-1,1,False
EURUSD,2021-01-21 00:00:00,1,1.866047745358098,1.866047745358098,1.8281167108753398,1,-1,-1,-1,0,0,-1,-1,False
EURUSD,2021-01-25 12:00:00,1,2.748502994011667,-1.0,-1.0856287425149669,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-01-26 00:00:00,1,2.4179104477614786,-1.0,-1.053358208955228,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-01-26 12:00:00,1,2.1727574750830843,-1.0,-1.0475083056478411,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-01-30 00:00:00,-1,2.536259541984588,2.536259541984588,2.4816793893128337,1,1,1,1,1,1,1,1,False
EURUSD,2021-02-03 00:00:00,1,3.6839999999996387,-1.0,-1.0571999999999961,0,0,1,1,1,1,1,-1,False
EURUSD,2021-02-03 12:00:00,-1,1.6952662721893381,1.6952662721893381,1.6529585798816477,1,0,1,1,1,1,1,-1,False
EURUSD,2021-02-04 00:00:00,1,1.6330645161289727,-1.0,-1.038440860215052,0,1,1,1,1,1,1,1,False
EURUSD,2021-02-04 12:00:00,-1,1.0271739130435358,-1.0,-1.0259057971014494,0,1,1,1,1,1,1,1,False
EURUSD,2021-02-05 12:00:00,1,2.2010869565216016,2.2010869565216016,2.1492753623187046,1,1,1,1,1,1,1,-1,False
EURUSD,2021-02-08 12:00:00,-1,4.734782608695745,-1.0,-1.062173913043479,0,1,1,1,1,1,1,1,False
EURUSD,2021-02-09 00:00:00,-1,3.195652173913047,-1.0,-1.1036231884058019,0,1,1,1,1,1,1,1,False
EURUSD,2021-02-10 00:00:00,-1,17.710526315791064,-1.0,-1.250877192982474,0,0,0,1,1,1,1,1,False
EURUSD,2021-02-12 00:00:00,-1,1.7763157894735058,1.7763157894735058,1.7010526315787695,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-02-13 00:00:00,1,1.512430939226509,1.135359116022129,1.0958563535911894,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-02-17 00:00:00,-1,0.730627306273045,0.730627306273045,0.7130381303812859,1,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-02-22 12:00:00,-1,6.779220779221622,-1.0,-1.1857142857143008,0,0,0,1,-1,-1,-1,1,False
EURUSD,2021-02-23 12:00:00,-1,2.2984790874523857,-0.4106463878327519,-0.46501901140689367,0,0,0,1,-1,-1,-1,1,False
EURUSD,2021-02-24 00:00:00,1,3.607843137254953,-1.0,-1.0934640522875798,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-02-24 12:00:00,-1,4.128318584071261,4.128318584071261,4.001769911504873,1,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-02-25 00:00:00,1,0.7612312811979937,0.7612312811979937,0.737437603993335,1,1,1,1,-1,-1,-1,1,False
EURUSD,2021-02-26 00:00:00,-1,1.433411214953288,1.433411214953288,1.4167056074766524,1,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-03-02 00:00:00,1,5.250000000000374,-1.0,-1.0687500000000045,0,0,0,0,-1,-1,-1,-1,False
EURUSD,2021-03-02 12:00:00,1,1.5869017632241627,1.5869017632241627,1.5508816120906617,1,0,0,0,-1,-1,-1,-1,False
EURUSD,2021-03-03 12:00:00,-1,2.1868884540117515,1.9021526418786792,1.8741682974559783,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-03-09 12:00:00,1,0.9394160583941509,0.35036496350368607,0.3294890510949263,0,0,0,0,0,0,0,-1,False
EURUSD,2021-03-10 12:00:00,1,1.8800904977375772,1.8800904977375772,1.8153846153846374,1,1,1,1,0,0,0,1,False
EURUSD,2021-03-15 12:00:00,-1,0.44964871194388,0.44964871194388,0.41615925058556613,1,1,1,1,1,1,1,-1,False
EURUSD,2021-03-16 00:00:00,1,6.358974358974656,-1.0,-1.1222222222222333,0,1,1,1,1,1,1,-1,False
EURUSD,2021-03-16 12:00:00,-1,1.3551724137930685,1.3551724137930685,1.3058620689654807,1,1,1,1,1,1,1,-1,False
EURUSD,2021-03-18 12:00:00,-1,2.243822075782524,0.7199341021416755,0.696375617792417,0,1,1,1,1,1,1,1,False
EURUSD,2021-03-20 00:00:00,1,2.3856655290104323,-1.0,-1.0488054607508552,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-03-22 00:00:00,1,4.077464788732434,4.077464788732434,3.97676056338032,1,0,1,1,1,1,1,-1,False
EURUSD,2021-03-25 00:00:00,1,6.715116279068961,-1.0,-1.166279069767426,0,0,1,1,1,1,1,-1,False
EURUSD,2021-03-27 00:00:00,-1,2.931297709923222,2.931297709923222,2.8221374045797223,1,0,1,1,1,1,1,1,False
EURUSD,2021-03-29 12:00:00,1,2.463068181818192,-1.0,-1.0812500000000007,0,0,0,1,1,1,1,1,False
EURUSD,2021-03-30 00:00:00,1,5.886075949368006,-1.0,-1.1810126582278833,0,0,0,1,1,1,1,-1,False
EURUSD,2021-03-31 12:00:00,-1,2.9000000000001482,-1.0,-1.0866666666666704,0,0,0,1,1,1,1,-1,False
EURUSD,2021-04-01 00:00:00,-1,2.0030487804877573,-1.0,-1.0435975609756105,0,1,1,1,1,1,1,1,False
EURUSD,2021-04-01 12:00:00,1,2.1489361702127945,0.8971631205674124,0.8464539007092572,0,1,1,1,1,1,1,1,False
EURUSD,2021-04-02 12:00:00,-1,4.830882352941215,-1.0,-1.1051470588235273,0,0,0,1,1,1,1,1,False
EURUSD,2021-04-05 12:00:00,1,2.7014563106792977,2.7014563106792977,2.6320388349511483,1,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-06 12:00:00,-1,5.825153374233075,-1.0,-1.087730061349692,0,1,1,1,1,1,1,1,False
EURUSD,2021-04-08 00:00:00,-1,1.2169811320754258,-1.0,-1.0337264150943395,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-10 00:00:00,1,1.8701298701299554,0.1461038961039174,0.09967532467534555,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-12 12:00:00,-1,5.424999999999606,-1.0,-1.1191666666666578,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-13 00:00:00,-1,9.41999999999948,-1.0,-1.1906666666666594,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-04-14 00:00:00,1,0.5748031496062921,0.30971128608922066,0.29094488188974604,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-04-15 12:00:00,-1,1.9637404580153666,-1.0,-1.0545801526717589,0,0,-1,-1,1,1,1,1,False
EURUSD,2021-04-16 00:00:00,1,3.5909090909090984,-1.0,-1.1083333333333343,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-16 12:00:00,-1,3.491596638655314,-1.0,-1.1201680672268883,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-04-19 12:00:00,1,0.3373812038014579,0.3373812038014579,0.32228088701159535,1,-1,-1,-1,0,1,1,1,False
EURUSD,2021-04-23 00:00:00,-1,1.012704174228678,-1.0,-1.0259528130671511,0,-1,-1,-1,0,1,1,-1,False
EURUSD,2021-04-26 12:00:00,-1,2.3552631578946643,0.0058479532164126165,-0.035964912280663675,0,-1,-1,-1,0,0,1,1,False
EURUSD,2021-04-27 12:00:00,1,1.5718849840254607,-1.0,-1.0456869009584653,0,-1,-1,-1,0,0,1,-1,False
EURUSD,2021-04-28 00:00:00,-1,15.385714285711023,-1.0,-1.408571428571344,0,1,1,1,0,0,1,1,False
EURUSD,2021-04-28 12:00:00,1,2.1272727272728935,2.1272727272728935,2.040606060606223,1,1,1,1,0,0,1,1,False
EURUSD,2021-04-29 12:00:00,-1,5.697115384615835,4.783653846154229,4.714903846154224,0,1,1,1,0,0,1,1,False
EURUSD,2021-04-30 00:00:00,1,2.591517857142861,-1.0,-1.063839285714285,0,-1,-1,-1,0,0,1,-1,False
EURUSD,2021-05-03 12:00:00,1,3.473926380368064,-1.0,-1.043865030674846,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-05-05 12:00:00,1,2.1952789699571267,2.1952789699571267,2.1339055793991855,1,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-05-07 12:00:00,-1,1.711618257261367,-1.0,-1.0593360995850616,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-05-10 12:00:00,-1,14.150000000001555,-1.0,-1.1191666666666797,0,0,0,-1,1,1,1,1,False
EURUSD,2021-05-11 00:00:00,-1,1.5358090185676987,-1.0,-1.0379310344827604,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-05-11 12:00:00,1,1.6957964601769686,-1.0,-1.0316371681415923,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-05-12 00:00:00,-1,1.9359999999999977,1.9359999999999977,1.897866666666666,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-05-13 00:00:00,-1,0.6823687752355149,-0.6271870794077868,-0.6464333781964812,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-05-13 12:00:00,1,4.584805653710414,1.9681978798587614,1.9176678445230704,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-05-17 12:00:00,-1,2.127272727272755,-1.0,-1.0650000000000006,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-05-19 00:00:00,-1,9.064655172413449,-1.0,-1.1232758620689602,0,0,0,0,-1,-1,-1,1,False
EURUSD,2021-05-19 12:00:00,-1,1.4257812499999487,-0.7890625000000094,-0.8263020833333421,0,0,0,0,-1,-1,-1,1,False
EURUSD,2021-05-21 12:00:00,-1,0.9494382022472746,-0.5187265917602979,-0.5455056179775268,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-05-24 12:00:00,-1,7.395000000001077,-1.0,-1.1430000000000158,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-05-25 00:00:00,-1,4.2056962025317395,-1.0,-1.090506329113929,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-05-26 00:00:00,-1,3.895408163265412,2.637755102040815,2.5647959183673446,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-05-27 12:00:00,1,4.101895734597516,-1.0,-1.0677725118483465,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-05-29 00:00:00,-1,5.2237762237759755,-1.0,-1.099999999999997,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-06-02 00:00:00,-1,1.1494565217392083,1.1494565217392083,1.1105978260870335,1,1,1,1,-1,-1,-1,1,False
EURUSD,2021-06-03 12:00:00,1,6.647727272727485,-1.0,-1.1625000000000014,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-06-10 00:00:00,-1,0.9949367088607262,0.9949367088607262,0.9587341772151556,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-06-10 12:00:00,1,2.8441558441556904,-1.0,-1.061904761904761,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-06-11 00:00:00,-1,2.352272727272717,2.352272727272717,2.2872727272727165,1,1,1,1,1,1,1,-1,False
EURUSD,2021-06-15 00:00:00,-1,5.241379310345408,-1.0,-1.164367816091968,0,1,1,1,1,1,1,1,False
EURUSD,2021-06-15 12:00:00,-1,0.6977611940298692,0.6977611940298692,0.6621890547263879,1,1,1,1,1,1,1,1,False
EURUSD,2021-06-16 00:00:00,1,2.6831896551723617,-1.0,-1.0616379310344801,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-06-16 12:00:00,-1,2.516949152542358,2.516949152542358,2.436158192090383,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-06-18 12:00:00,1,3.480468750000218,-1.0,-1.0558593750000023,0,0,1,1,1,1,1,-1,False
EURUSD,2021-06-22 12:00:00,1,4.211538461538127,4.211538461538127,4.101538461538134,1,0,1,1,1,1,1,1,False
EURUSD,2021-06-24 00:00:00,-1,1.4999999999999725,-0.5272277227722629,-0.5626237623762229,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-06-24 12:00:00,1,4.080645161290494,-0.010752688171994233,-0.08763440860210289,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-06-25 00:00:00,-1,1.679577464788739,-1.0,-1.050352112676057,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-06-26 00:00:00,-1,0.8873762376236853,0.7227722772277233,0.6873762376237633,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-06-29 00:00:00,1,2.2556818181818974,-1.0,-1.0541666666666671,0,1,1,1,1,1,1,-1,False
EURUSD,2021-06-30 00:00:00,1,2.6299559471364864,-1.0,-1.0629955947136565,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-01 12:00:00,1,1.861675126903438,-1.0,-1.0362944162436543,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-02 00:00:00,-1,1.5974025974025112,-0.4337662337662347,-0.47090909090909056,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-03 00:00:00,1,0.7418478260869936,-0.4202898550724842,-0.4461956521739336,0,1,1,1,1,1,1,1,False
EURUSD,2021-07-05 12:00:00,-1,12.581250000001374,-1.0,-1.1787500000000197,0,1,1,1,1,1,1,1,False
EURUSD,2021-07-06 12:00:00,-1,0.46363636363636807,0.46363636363636807,0.4376363636363684,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-07-08 00:00:00,-1,0.7793103448276246,-1.0,-1.0328735632183903,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-08 12:00:00,-1,7.160869565217482,-1.0,-1.1243478260869582,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-09 12:00:00,1,1.680194805194798,0.37337662337662175,0.3269480519480499,0,0,1,1,1,1,1,1,False
EURUSD,2021-07-13 12:00:00,-1,1.5460893854747573,1.5460893854747573,1.5061452513965465,1,0,1,1,1,1,1,-1,False
EURUSD,2021-07-14 12:00:00,1,3.8279220779221026,0.4090909090909255,0.3626623376623536,0,0,1,1,1,1,1,-1,False
EURUSD,2021-07-15 12:00:00,-1,1.3317073170731781,-0.01951219512197077,-0.05439024390245864,0,1,1,1,1,1,1,1,False
EURUSD,2021-07-16 00:00:00,1,4.269999999999834,-1.0,-1.0953333333333297,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-07-20 00:00:00,-1,2.2201834862386245,0.6177370030581665,0.574006116208012,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-07-21 00:00:00,1,1.7616279069767997,-1.0,-1.0554263565891515,0,1,1,1,1,1,1,-1,False
EURUSD,2021-07-21 12:00:00,1,2.6149732620318273,2.6149732620318273,2.538502673796535,1,1,1,1,1,1,1,-1,False
EURUSD,2021-07-22 12:00:00,-1,3.411167512690338,-1.0,-1.0725888324873087,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-07-23 00:00:00,-1,0.8814432989690617,-0.3213058419243965,-0.34587628865979103,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-07-23 12:00:00,1,15.685714285716,6.88571428571511,6.6814285714293735,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-07-27 12:00:00,1,1.9843750000000517,1.611111111111184,1.561458333333406,0,1,1,1,1,1,1,1,False
EURUSD,2021-07-29 00:00:00,1,0.6323328785812101,0.6323328785812101,0.6128240109140882,1,-1,-1,-1,1,1,1,1,False
EURUSD,2021-07-30 12:00:00,-1,1.3928571428571839,0.373015873015959,0.316269841269924,0,0,-1,-1,1,1,1,1,False
EURUSD,2021-08-04 00:00:00,1,2.377358490565529,-1.0,-1.0899371069182275,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-04 12:00:00,1,2.7406542056075454,-1.0,-1.0668224299065412,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-05 00:00:00,-1,0.9096000000000098,0.6224000000000052,0.5995200000000047,0,-1,-1,-1,0,1,1,-1,False
EURUSD,2021-08-05 12:00:00,1,3.7084870848708222,-1.0,-1.052767527675277,0,-1,-1,-1,0,1,1,-1,False
EURUSD,2021-08-06 00:00:00,-1,1.7937499999997746,1.7937499999997746,1.7341666666664457,1,1,1,1,0,1,1,-1,False
EURUSD,2021-08-09 12:00:00,1,4.004926108374416,-1.0,-1.0704433497536954,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-10 00:00:00,-1,1.103343465045662,0.498480243161118,0.455015197568413,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-11 00:00:00,1,3.9899999999992697,-1.0,-1.142999999999984,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-11 12:00:00,-1,2.2950000000001887,-1.0,-1.1430000000000158,0,1,1,1,0,1,1,-1,False
EURUSD,2021-08-13 00:00:00,1,2.0,2.0,1.8808333333333203,1,-1,-1,-1,0,1,1,-1,False
EURUSD,2021-08-19 00:00:00,-1,0.8790523690773404,0.8790523690773404,0.8433915211970398,1,1,1,1,1,1,1,-1,False
EURUSD,2021-08-19 12:00:00,1,2.19196428571422,-1.0,-1.0425595238095235,0,1,1,1,1,1,1,-1,False
EURUSD,2021-08-20 00:00:00,-1,2.061151079136612,-1.0,-1.0514388489208633,0,1,1,1,1,1,1,-1,False
EURUSD,2021-08-21 00:00:00,1,1.0447284345047296,1.0447284345047296,0.9990415335462643,1,1,1,1,1,1,1,1,False
EURUSD,2021-08-25 12:00:00,1,5.215116279069349,-1.0,-1.166279069767426,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-08-26 00:00:00,1,0.8927789934354741,-0.26477024070025496,-0.2960612691466447,0,1,1,1,1,1,1,1,False
EURUSD,2021-08-26 12:00:00,-1,7.57812499999935,-1.0,-1.1489583333333222,0,1,1,1,1,1,1,1,False
EURUSD,2021-08-27 12:00:00,1,2.205882352941215,-1.0,-1.070098039215685,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-08-28 00:00:00,1,0.779359430604997,0.535587188612096,0.5101423487544445,0,-1,-1,-1,1,1,1,1,False
EURUSD,2021-08-30 12:00:00,-1,10.009900990097314,-1.0,-1.1415841584158168,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-08-31 00:00:00,1,2.0543478260868238,2.0543478260868238,1.9507246376810385,1,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-09-01 12:00:00,1,3.2068965517238324,3.2068965517238324,3.1364532019701445,1,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-09-03 12:00:00,-1,5.413636363635805,-1.0,-1.1299999999999881,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-09-04 00:00:00,-1,0.8517350157728855,0.05678233438480766,0.011671924290172102,0,-1,-1,-1,-1,-1,-1,1,False
EURUSD,2021-09-07 12:00:00,-1,1.0336134453781842,1.0336134453781842,0.9735294117647401,1,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-09 00:00:00,1,3.4704142011835004,1.2544378698224488,1.1698224852070627,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-10 00:00:00,-1,2.4642857142855443,-1.0,-1.0785714285714219,0,1,1,1,-1,-1,-1,1,False
EURUSD,2021-09-10 12:00:00,-1,3.0942857142855633,3.0942857142855633,3.012571428571284,1,1,1,1,-1,-1,-1,1,False
EURUSD,2021-09-14 00:00:00,-1,8.773972602740951,-1.0,-1.1958904109589317,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-14 12:00:00,-1,3.3365853658538245,-1.0,-1.0697560975609794,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-15 00:00:00,-1,1.0310344827586193,0.9034482758620507,0.8705747126436605,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-09-15 12:00:00,1,3.0669642857143273,-1.0,-1.063839285714285,0,-1,-1,-1,-1,-1,-1,-1,False
EURUSD,2021-09-17 00:00:00,1,6.104166666667203,-1.0,-1.0993055555555635,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-18 00:00:00,-1,0.686440677966129,-0.12942989214175143,-0.15146379044683658,0,1,1,1,-1,-1,-1,-1,False
EURUSD,2021-09-21 00:00:00,-1,4.515306122448967,-1.0,-1.1459183673469417,0,1,1,1,0,-1,-1,1,False
EURUSD,2021-09-22 00:00:00,-1,1.5988372093022836,-1.0,-1.0554263565891466,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2021-09-23 00:00:00,-1,0.4598540145985366,-0.4613138686131123,-0.4821897810218714,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2021-09-23 12:00:00,1,3.3584905660377844,0.1729559748427853,0.12798742138366526,0,-1,-1,-1,0,-1,-1,-1,False
EURUSD,2021-09-25 00:00:00,1,2.9744318181819027,-1.0,-1.0812500000000007,0,1,1,1,0,-1,-1,-1,False
EURUSD,2021-09-29 00:00:00,1,2.6207865168537183,-1.0,-1.0803370786516802,0,1,1,1,0,-1,-1,-1,False
EURUSD,2021-10-01 00:00:00,1,5.598214285714234,5.455357142857149,5.327678571428578,0,1,1,1,0,-1,-1,-1,False
EURUSD,2021-10-01 12:00:00,-1,9.916666666667352,-1.0,-1.2648148148148222,0,1,1,1,0,-1,-1,-1,False
EURUSD,2021-10-02 00:00:00,-1,4.067114093959874,-1.0,-1.0959731543624167,0,1,1,1,0,-1,-1,1,False
EURUSD,2021-10-05 00:00:00,-1,2.8812500000000525,2.8812500000000525,2.8216666666667183,1,1,1,1,0,0,0,1,False
EURUSD,2021-10-06 00:00:00,1,2.9602649006619948,-1.0,-1.0947019867549592,0,1,1,1,0,0,0,-1,False
EURUSD,2021-10-08 00:00:00,1,2.9364406779662477,-1.0,-1.1211864406779704,0,1,1,1,0,0,0,1,False
EURUSD,2021-10-08 12:00:00,-1,4.52112676056305,-1.0,-1.2014084507042286,0,1,1,1,0,0,0,1,False
EURUSD,2021-10-11 12:00:00,-1,2.4782608695650756,1.5163043478260725,1.4385869565217273,0,1,1,1,1,1,1,1,False
EURUSD,2021-10-12 00:00:00,1,9.61111111111143,-1.0,-1.2648148148148222,0,-1,-1,-1,1,1,1,-1,False
EURUSD,2021-10-12 12:00:00,1,5.983333333332486,-1.0,-1.158888888888867,0,-1,-1,-1,1,1,1,-1,False
