dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dist_niv,dist_niv_R,sitio,dist_obj,atrae_contra,atrae_favor,cuerpo,cuerpo_pct,mecha_arriba,mecha_abajo,mecha_niv,mecha_niv_R,dentro,exceso,rango_asia,atr,dsem,R,motivo,rr,neto,ts,mecha_rechazo,ac,limpio,R240,M240,R360,M360,min_tp,min_sl,prim_sl,prim_tp
2020-02-27,11653,11695,-1,1.09341,1.09409,1.09205,6.800000000000139,10,16.300000000000203,2.3970588235293926,1.4255874673629296,13.60000000000028,inf,3.75,3.4000000000000696,0.6415094339623748,0.1886792452830267,0.1698113207545984,22.100000000000453,3.25,0,18.80000000000104,38.3,4.833333333333078,3,-1.0,SL,2.0,-1.1764705882352904,2020-02-27,0.1886792452830267,99.0,0,-1.0,SL,-1.0,SL,,47.0,47.0,
2020-02-28,11930,11983,-1,1.10139,1.10288,1.09841,14.899999999999912,9,5.9000000000009045,0.3959731543624791,1.2286821705426685,29.799999999999827,inf,0.5033557046980086,10.899999999998132,0.8582677165352156,0.0393700787402373,0.1023622047245471,20.000000000000018,1.3422818791946398,0,15.000000000000568,25.800000000000267,5.59583333333354,4,-1.0,SL,2.0,-1.0805369127516784,2020-02-28,0.0393700787402373,99.0,0,-1.0,SL,-1.0,SL,280.0,20.0,20.0,
2020-03-02,12233,12271,-1,1.10774,1.10848,1.10626,7.399999999999629,10,3.4999999999985043,0.4729729729727945,1.0928381962864313,14.799999999999258,inf,3.9324324324325866,2.100000000000435,0.3230769230769704,0.2307692307693621,0.4461538461536675,9.899999999998244,1.3378378378376676,0,5.299999999999194,37.70000000000051,8.208333333333353,0,-1.0,SL,2.0,-1.1621621621621705,2020-03-02,0.2307692307693621,99.0,0,-1.0,SL,-1.0,SL,,13.0,13.0,
2020-03-03,12512,12559,1,1.11168,1.11069,1.11555,9.900000000000464,10,3.4000000000000696,0.3434343434343344,-0.0963172804532588,38.7000000000004,0.9090909090907664,1.111111111111161,6.6000000000010495,0.9565217391304768,0.0,0.0434782608695232,12.300000000000644,1.242424242424249,0,6.500000000000394,35.30000000000033,6.287500000000204,1,-1.0,SL,3.909090909090766,-1.1212121212121156,2020-03-03,0.0434782608695232,0.9090909090907664,0,-1.0,SL,-1.0,SL,356.0,4.0,4.0,
2020-03-04,12823,12846,1,1.11397,1.11349,1.1185,4.799999999998139,12,3.5000000000007248,0.7291666666671004,-0.0837320574162838,45.30000000000145,8.229166666669645,1.500000000000694,3.4000000000000696,0.7727272727272957,0.2272727272727043,0.0,7.299999999998974,1.5208333333337092,0,4.599999999999049,41.80000000000072,5.883333333333296,2,-1.0,SL,9.43750000000396,-1.2500000000000968,2020-03-04,0.0,8.229166666669645,0,-1.0,SL,-1.0,SL,,81.0,81.0,
2020-03-05,13075,13134,1,1.11286,1.11185,1.11436,10.099999999999554,9,2.60000000000149,0.2574257425744163,-0.2096774193549744,15.000000000000568,1.8712871287129016,1.6633663366338614,5.599999999998939,0.746666666666497,0.0666666666668048,0.1866666666666982,11.700000000001154,1.1584158415843238,0,4.700000000001925,12.399999999999078,3.037500000000008,3,1.485148514851607,TP,1.485148514851607,1.366336633663483,2020-03-05,0.1866666666666982,1.8712871287129016,0,1.485148514851607,TP,1.485148514851607,TP,76.0,,,76.0
2020-03-06,13380,13422,-1,1.12733,1.12766,1.12667,3.2999999999994145,10,24.599999999999067,7.454545454546494,1.6559999999999502,6.599999999998829,inf,8.666666666667789,0.5000000000010552,0.1250000000002081,0.3499999999999167,0.5249999999998751,26.89999999999859,8.15151515151617,0,24.599999999999067,37.50000000000142,7.962499999999891,4,-1.0,SL,2.0,-1.3636363636364282,2020-03-06,0.3499999999999167,99.0,0,-1.0,SL,-1.0,SL,,2.0,2.0,
2020-03-12,14555,14598,1,1.1235,1.12263,1.13336,8.699999999999264,10,24.300000000001543,2.7931034482762755,-0.3270524899058158,98.5999999999998,inf,1.7356321839083335,6.899999999998574,0.8624999999999168,0.0500000000000555,0.0875000000000277,32.00000000000092,3.6781609195406464,0,30.600000000000627,74.29999999999825,9.1333333333334,3,-1.0,SL,11.333333333334268,-1.1379310344827702,2020-03-12,0.0875000000000277,99.0,0,-1.0,SL,-1.0,SL,,52.0,52.0,
2020-03-13,14854,14886,1,1.11538,1.11473,1.12213,6.500000000000394,11,1.5999999999993797,0.2461538461537357,0.0231548480463008,67.50000000000034,15.199999999999248,6.753846153845581,4.900000000001015,0.8448275862070351,0.0689655172414453,0.0862068965515195,3.900000000001125,0.6000000000001366,1,3.300000000001635,69.09999999999971,8.691666666667171,4,-1.0,SL,10.384615384614806,-1.1846153846153733,2020-03-13,0.0862068965515195,15.199999999999248,0,-1.0,SL,-1.0,SL,,25.0,25.0,
2020-03-16,15111,15174,-1,1.12082,1.1225,1.1174599999999997,16.80000000000126,8,26.80000000000016,1.595238095237985,1.2777202072538896,33.60000000000252,inf,0.5119047619046407,4.20000000000087,0.2745098039216198,0.4509803921569054,0.2745098039214747,42.60000000000152,2.5357142857141866,0,28.500000000000192,96.49999999999936,13.887499999999756,0,-1.0,SL,2.0,-1.071428571428566,2020-03-16,0.4509803921569054,99.0,0,-1.0,SL,-1.0,SL,96.0,14.0,14.0,
2020-03-17,15430,15462,1,1.10146,1.09994,1.11891,15.20000000000188,11,113.99999999999854,7.499999999998978,-1.8842975206610983,174.49999999999966,inf,4.624999999999343,9.60000000000072,0.6400000000000237,0.1066666666666212,0.253333333333355,128.20000000000053,8.434210526314782,0,117.00000000000044,60.50000000000111,11.900000000000428,1,-1.0,SL,11.480263157893296,-1.0789473684210429,2020-03-17,0.253333333333355,99.0,0,-1.0,SL,-1.0,SL,,44.0,44.0,
2020-03-18,15690,15750,1,1.09722,1.09546,1.10451,17.599999999999838,8,5.800000000000249,0.3295454545454717,0.0736975857687448,72.90000000000019,0.9772727272728304,0.0397727272727358,13.300000000000534,0.9432624113474664,0.0212765957446607,0.0354609929078729,10.7999999999997,0.6136363636363522,1,7.399999999999629,78.70000000000043,12.68333333333325,2,-1.0,SL,4.142045454545503,-1.0681818181818188,2020-03-18,0.0354609929078729,0.9772727272728304,0,-1.0,SL,-1.0,SL,,203.0,203.0,
2020-03-19,15970,16038,1,1.08526,1.08122,1.0949,40.399999999998215,8,7.599999999998719,0.1881188118811647,0.073076923076911,96.40000000000092,1.262376237623789,1.0445544554456183,38.3,0.8906976744186108,0.0906976744186314,0.0186046511627577,31.799999999999606,0.7871287128713121,1,20.199999999999108,103.99999999999964,17.124999999999872,3,-1.0,SL,2.3861386138615144,-1.029702970297031,2020-03-19,0.0186046511627577,1.262376237623789,0,-1.0,SL,-1.0,SL,,102.0,102.0,
2020-03-23,16603,16613,-1,1.07717,1.07978,1.07195,26.10000000000001,13,3.2999999999994145,0.1264367816091729,1.029810298102976,52.20000000000002,inf,2.578544061302644,17.000000000000348,0.8808290155440653,0.0362694300518212,0.0829015544041134,28.399999999999537,1.0881226053639663,0,10.200000000000207,110.69999999999912,19.204166666666744,0,-1.0,SL,2.0,-1.0459770114942528,2020-03-23,0.0362694300518212,99.0,0,-1.0,SL,-1.0,SL,,48.0,48.0,
2020-03-24,16859,16901,-1,1.08657,1.08748,1.08475,9.099999999999664,10,0.2999999999997449,0.0329670329670061,0.9973684210526338,18.199999999999328,inf,4.153846153846436,0.8999999999992347,0.1232876712327517,0.4794520547945414,0.3972602739727069,7.800000000000029,0.857142857142892,1,0.4999999999988347,114.00000000000075,12.487500000000113,1,-1.0,SL,2.0,-1.1318681318681367,2020-03-24,0.4794520547945414,99.0,0,-1.0,SL,-1.0,SL,98.0,26.0,26.0,
2020-03-25,17142,17189,-1,1.0841,1.08448,1.0833400000000004,3.799999999998249,10,0.6000000000017103,0.1578947368426281,1.0074534161490896,7.599999999996498,12.342105263163216,5.263157894739272,2.40000000000018,0.4444444444444901,0.3888888888885691,0.1666666666669408,6.200000000000649,1.6315789473693436,0,1.7000000000000348,80.4999999999989,9.74583333333288,2,2.0,TP,2.0,1.684210526315644,2020-03-25,0.3888888888885691,12.342105263163216,0,1.999999999998832,TP,1.999999999998832,TP,10.0,23.0,,10.0
2020-03-26,17410,17477,-1,1.09225,1.09408,1.08859,18.299999999999983,8,11.100000000001664,0.6065573770492718,0.8131313131312868,36.599999999999966,inf,1.568306010928924,16.100000000001113,0.9817073170733202,0.012195121951165,0.0060975609755148,6.199999999998429,0.3387978142075647,1,4.899999999998794,59.40000000000056,11.2000000000001,3,-1.0,SL,2.0,-1.0655737704918034,2020-03-26,0.012195121951165,99.0,0,-1.0,SL,-1.0,SL,,29.0,29.0,
2020-03-27,17722,17765,1,1.10027,1.09895,1.10868,13.199999999999878,10,5.499999999998284,0.4166666666665405,-0.0699745547073555,84.10000000000028,0.9848484848485536,4.257575757575765,8.20000000000043,0.7809523809524253,0.2095238095237027,0.0095238095238719,17.699999999998273,1.3409090909089725,0,7.399999999999629,78.600000000002,9.987499999999926,4,-1.0,SL,6.371212121212202,-1.0909090909090915,2020-03-27,0.0095238095238719,0.9848484848485536,0,-1.0,SL,-1.0,SL,355.0,133.0,133.0,
2020-03-31,18277,18303,1,1.09729,1.09665,1.10506,6.40000000000196,11,10.299999999998644,1.6093749999992952,-0.1528189910979034,77.69999999999833,inf,5.796874999998038,4.500000000000615,0.7258064516129263,0.0,0.2741935483870736,16.499999999999293,2.5781249999991003,0,10.900000000000354,67.39999999999968,7.149999999999934,1,-1.0,SL,12.14062499999602,-1.1874999999999425,2020-03-31,0.2741935483870736,99.0,0,-1.0,SL,-1.0,SL,,33.0,33.0,
2020-04-01,18538,18591,1,1.09784,1.09701,1.10372,8.299999999998864,9,27.20000000000056,3.277108433735456,-0.8607594936708897,58.80000000000107,4.3132530120486825,5.614457831326201,5.599999999998939,0.4955752212389085,0.4159292035398508,0.0884955752212406,34.49999999999953,4.156626506024609,0,31.69999999999895,31.60000000000052,7.858333333333374,2,-1.0,SL,7.084337349398689,-1.1445783132530318,2020-04-01,0.0884955752212406,4.3132530120486825,0,-1.0,SL,-1.0,SL,,8.0,8.0,
2020-04-02,18837,18879,1,1.09193,1.09154,1.09594,3.900000000001125,10,10.900000000000354,2.79487179487108,-0.3732876712329129,40.09999999999847,0.7179487179486596,12.923076923073026,1.2999999999996348,0.2653061224488501,0.4285714285714285,0.3061224489797213,14.900000000002134,3.8205128205122656,0,12.300000000000644,29.19999999999812,6.570833333333359,3,-1.0,SL,10.282051282047924,-1.307692307692219,2020-04-02,0.3061224489797213,0.7179487179486596,0,-1.0,SL,-1.0,SL,,17.0,17.0,
2020-04-03,19125,19167,1,1.08043,1.07992,1.08586,5.100000000000104,10,28.69999999999928,5.627450980391901,-1.1210937499999205,54.30000000000046,inf,3.1960784313725235,3.8000000000004697,0.4691358024692069,0.1358024691358735,0.3950617283949196,35.99999999999825,7.058823529411278,0,30.49999999999997,25.600000000001177,7.829166666666516,4,-1.0,SL,10.647058823529283,-1.235294117647054,2020-04-03,0.3950617283949196,99.0,0,-1.0,SL,-1.0,SL,,3.0,3.0,
2020-04-06,19419,19455,1,1.0793,1.07831,1.08354,9.899999999998244,10,5.5000000000005045,0.5555555555557051,-0.1490514905149199,42.40000000000021,inf,1.5353535353537733,8.299999999998864,0.9431818181816978,0.0568181818183022,0.0,15.399999999998748,1.555555555555705,0,9.9999999999989,36.89999999999971,7.295833333333112,0,0.6262626262628029,cierre,4.2828282828290645,0.5050505050506602,2020-04-06,0.0,99.0,0,-1.0,SL,-1.0,SL,,226.0,226.0,
2020-04-07,19690,19743,-1,1.08695,1.0878,1.0852500000000005,8.499999999997954,9,28.900000000000592,3.400000000000888,1.5061295971978996,16.999999999995907,inf,4.011764705883477,4.599999999999049,0.5227272727271695,0.0454545454545913,0.4318181818182391,36.399999999998656,4.282352941177344,0,32.49999999999975,57.10000000000104,7.804166666666723,1,-1.0,SL,2.0,-1.1411764705882692,2020-04-07,0.0454545454545913,99.0,0,-1.0,SL,-1.0,SL,68.0,24.0,24.0,
2020-04-08,19968,20031,1,1.08463,1.08385,1.09019,7.800000000000029,8,12.499999999999734,1.6025641025640625,-0.2900232018561399,55.600000000000094,2.9743589743588066,3.5000000000001426,6.699999999999484,0.7052631578946778,0.210526315789449,0.0842105263158731,21.499999999998742,2.756410256410085,0,16.700000000000603,43.10000000000036,7.425000000000162,2,2.807692307692187,cierre,7.1282051282051135,2.653846153846034,2020-04-08,0.0842105263158731,2.9743589743588066,0,3.4871794871795454,cierre,3.6794871794870736,cierre,,,,
2020-04-09,20300,20319,-1,1.08818,1.08903,1.08648,8.500000000000174,12,1.5999999999993797,0.1882352941175702,1.0597014925372898,17.000000000000348,0.0823529411764859,3.7294117647056826,3.900000000001125,0.7959183673473642,0.1020408163263179,0.1020408163263179,9.099999999999664,1.070588235294056,0,1.80000000000069,26.80000000000016,4.925000000000253,3,2.0,TP,2.0,1.858823529411768,2020-04-09,0.1020408163263179,0.0823529411764859,0,2.0,TP,2.0,TP,30.0,148.0,,30.0
2020-04-10,20563,20607,-1,1.09409,1.0948,1.09267,7.099999999999884,10,3.20000000000098,0.450704225352258,0.8714859437750664,14.199999999999768,1.5070422535210166,7.267605633803011,5.5000000000005045,0.9016393442623786,0.0491803278688106,0.0491803278688106,2.9999999999996696,0.422535211267566,1,0.4999999999988347,24.900000000001032,2.962500000000164,4,0.5492957746480547,cierre,2.0,0.3802816901410096,2020-04-10,0.0491803278688106,1.5070422535210166,1,0.0281690140843793,cierre,-1.0,SL,,310.0,310.0,
2020-04-13,20840,20892,-1,1.09596,1.09642,1.0950400000000002,4.599999999999049,9,17.599999999999838,3.826086956522495,2.0292397660818016,9.1999999999981,inf,2.478260869566036,2.9999999999996696,0.75,0.100000000000111,0.1499999999998889,21.899999999999142,4.760869565218189,0,19.499999999998963,17.100000000001003,4.587499999999984,0,2.0,TP,2.0,1.7391304347825547,2020-04-13,0.100000000000111,99.0,0,2.0,TP,2.0,TP,4.0,,,4.0
2020-04-15,21436,21468,1,1.09326,1.0928,1.09893,4.599999999999049,11,30.30000000000088,6.586956521740683,-1.147727272727317,56.70000000000064,3.8478260869569416,4.847826086957907,0.99999999999989,0.2941176470587851,0.352941176470934,0.3529411764702809,35.70000000000073,7.760869565219155,0,30.600000000000627,26.39999999999976,6.666666666666672,2,-1.0,SL,12.326086956524426,-1.2608695652174453,2020-04-15,0.3529411764702809,3.8478260869569416,0,-1.0,SL,-1.0,SL,,25.0,25.0,
2020-04-16,21732,21756,1,1.08689,1.08596,1.09111,9.299999999998754,11,4.39999999999996,0.4731182795699515,0.094420600858366,42.200000000001125,1.344086021505528,3.6666666666673033,6.399999999999739,0.9552238805970495,0.0,0.0447761194029504,3.899999999998904,0.4193548387096158,1,0.99999999999989,46.60000000000108,6.116666666666678,3,-1.0,SL,4.537634408602879,-1.1290322580645331,2020-04-16,0.0447761194029504,1.344086021505528,0,-1.0,SL,-1.0,SL,,8.0,8.0,
2020-04-17,21980,22044,1,1.08524,1.08443,1.08785,8.099999999999774,8,0.8999999999992347,0.1111111111110197,0.0333333333333059,26.10000000000001,4.419753086419774,0.08641975308644,4.899999999998794,0.7777777777774253,0.1746031746032249,0.0476190476193497,6.200000000000649,0.7654320987655336,1,1.7000000000000348,26.999999999999247,3.591666666666512,4,-1.0,SL,3.222222222222314,-1.1481481481481524,2020-04-17,0.0476190476193497,4.419753086419774,1,-1.0,SL,-1.0,SL,407.0,27.0,27.0,
2020-04-20,22262,22330,1,1.08447,1.08409,1.0874,3.8000000000004697,8,7.999999999999119,2.1052631578942447,-0.3755868544600587,29.29999999999877,inf,4.92105263157844,1.900000000001345,0.4318181818184914,0.1818181818178607,0.3863636363636478,11.6000000000005,3.0526315789471226,0,7.999999999999119,21.299999999999653,3.125000000000211,0,7.710526315788197,TP,7.710526315788197,7.394736842104026,2020-04-20,0.3863636363636478,99.0,0,7.710526315788197,TP,7.710526315788197,TP,147.0,,,147.0
2020-04-21,22574,22618,1,1.08239,1.08191,1.08685,4.80000000000036,10,1.80000000000069,0.3750000000001156,-0.0420560747663706,44.6000000000013,inf,3.583333333332948,1.7000000000000348,0.4857142857145032,0.0857142857142494,0.4285714285712473,5.60000000000116,1.1666666666668208,0,2.100000000000435,42.800000000000615,5.470833333333554,1,1.770833333333237,cierre,9.291666666666243,1.5208333333332555,2020-04-21,0.4285714285712473,99.0,0,2.5833333333334103,cierre,-1.0,SL,330.0,283.0,283.0,
2020-04-22,22843,22906,-1,1.08654,1.08704,1.0855400000000002,4.999999999999449,8,4.500000000000615,0.9000000000002221,1.2812500000000304,9.9999999999989,2.9600000000001776,2.4600000000004,1.99999999999978,0.3921568627450468,0.098039215686044,0.5098039215689092,8.500000000000174,1.700000000000222,0,5.399999999999849,16.00000000000046,3.3583333333335,2,-1.0,SL,2.0,-1.2400000000000264,2020-04-22,0.098039215686044,2.9600000000001776,0,-1.0,SL,-1.0,SL,75.0,35.0,35.0,
2020-04-23,23159,23194,1,1.07963,1.07935,1.08342,2.80000000000058,11,8.299999999998864,2.964285714284695,-0.28040540540536,37.8999999999996,inf,2.464285714284695,0.3000000000019653,0.0666666666671272,0.6888888888887135,0.2444444444441593,13.000000000000789,4.642857142856463,0,8.699999999999264,29.600000000000737,6.599999999999569,3,-1.0,SL,13.53571428571134,-1.4285714285713398,2020-04-23,0.2444444444441593,99.0,0,-1.0,SL,-1.0,SL,319.0,2.0,2.0,
2020-04-24,23426,23482,1,1.07346,1.07261,1.07801,8.500000000000174,9,26.10000000000001,3.070588235294056,-1.345360824742386,45.49999999999832,inf,2.5176470588232527,6.200000000000649,0.645833333333502,0.2187499999998482,0.1354166666666498,33.60000000000029,3.952941176470542,0,28.799999999999937,19.399999999998307,5.587500000000059,4,5.352941176470281,TP,5.352941176470281,5.211764705882048,2020-04-24,0.1354166666666498,99.0,0,5.352941176470281,TP,5.352941176470281,TP,200.0,,,200.0
2020-04-27,23706,23770,-1,1.0851,1.08571,1.08388,6.099999999999994,8,2.80000000000058,0.4590163934427184,0.9342723004694689,12.199999999999989,inf,4.622950819672209,3.4000000000000696,0.7234042553192093,0.0638297872339923,0.2127659574467984,5.399999999999849,0.8852459016393204,1,0.4999999999988347,42.599999999999305,4.716666666666757,0,2.0,TP,2.0,1.80327868852459,2020-04-27,0.0638297872339923,99.0,0,2.0,TP,2.0,TP,40.0,241.0,,40.0
2020-04-28,23994,24058,1,1.08156,1.08089,1.0836,6.700000000001705,8,1.1999999999989797,0.1791044776117424,-0.0624999999999494,20.3999999999982,0.6567164179102747,0.1343283582088068,3.300000000001635,0.8461538461540213,0.1538461538459786,0.0,6.900000000000794,1.0298507462685134,0,1.4999999999987246,19.199999999999218,2.5916666666667143,1,3.0447761194019414,TP,3.0447761194019414,2.8656716417900467,2020-04-28,0.0,0.6567164179102747,0,3.0447761194019414,TP,3.0447761194019414,TP,75.0,,,75.0
2020-04-29,24301,24346,-1,1.08654,1.08712,1.08538,5.800000000000249,10,8.700000000001484,1.5000000000001914,1.2377049180328277,11.6000000000005,3.9137931034480977,8.241379310344485,4.100000000000215,0.6612903225808473,0.0161290322578161,0.3225806451613365,16.500000000001513,2.844827586207036,0,9.900000000000464,36.599999999999966,6.00416666666668,2,-1.0,SL,2.0,-1.206896551724129,2020-04-29,0.0161290322578161,3.9137931034480977,0,-1.0,SL,-1.0,SL,108.0,3.0,3.0,
2020-04-30,24577,24634,-1,1.08843,1.08922,1.08685,7.900000000000684,9,5.699999999999594,0.7215189873416583,1.2087912087911847,15.800000000001369,0.1645569620252559,1.2911392405062436,1.80000000000069,0.2769230769231662,0.4769230769230979,0.2461538461537357,12.600000000000389,1.5949367088606703,0,7.099999999999884,27.30000000000121,5.291666666666731,3,2.0,TP,2.0,1.848101265822798,2020-04-30,0.4769230769230979,0.1645569620252559,0,1.999999999999719,TP,1.999999999999719,TP,16.0,431.0,,16.0
2020-05-01,24882,24922,-1,1.09659,1.09735,1.0950699999999998,7.600000000000939,10,10.499999999999954,1.3815789473682445,1.5,15.20000000000188,0.8815789473682443,9.82894736841966,6.200000000000649,0.9117647058827276,0.073529411764557,0.0147058823527154,22.200000000001108,2.921052631578732,0,11.700000000001154,20.999999999999908,6.370833333333344,4,-1.0,SL,2.0,-1.1578947368420858,2020-05-01,0.073529411764557,0.8815789473682443,0,-1.0,SL,-1.0,SL,,13.0,13.0,
2020-05-04,25137,25207,1,1.0931,1.09245,1.09736,6.500000000000394,8,4.100000000000215,0.6307692307692255,0.0877944325481853,42.599999999999305,inf,4.892307692307335,4.500000000000615,0.7031250000001247,0.046874999999962,0.2499999999999132,1.99999999999978,0.3076923076922551,1,0.4000000000004,46.69999999999952,2.820833333333587,0,-1.0,SL,6.553846153845649,-1.1846153846153733,2020-05-04,0.2499999999999132,99.0,0,-1.0,SL,-1.0,SL,,118.0,118.0,
2020-05-05,25441,25495,1,1.08884,1.0884,1.09159,4.39999999999996,9,10.999999999998789,2.499999999999748,-0.6666666666665321,27.500000000000306,inf,1.636363636363774,1.900000000001345,0.5588235294121489,0.4411764705878511,0.0,14.399999999998858,3.272727272727044,0,12.499999999999734,16.500000000001513,4.358333333333297,1,6.250000000000126,TP,6.250000000000126,5.977272727272851,2020-05-05,0.0,99.0,0,6.250000000000126,TP,6.250000000000126,TP,43.0,67.0,,43.0
2020-05-06,25718,25783,1,1.08283,1.08198,1.08438,8.500000000000174,8,3.8000000000004697,0.4470588235294578,-0.3247863247863945,15.499999999999403,0.2941176470586545,0.2705882352940562,7.500000000000284,0.9374999999998784,0.0625000000001214,0.0,15.899999999999803,1.870588235294056,0,10.3999999999993,11.699999999998932,3.4250000000001406,2,-1.0,SL,1.8235294117645984,-1.1411764705882324,2020-05-06,0.0,0.2941176470586545,0,-1.0,SL,-1.0,SL,,2.0,2.0,
2020-05-07,26008,26071,1,1.07941,1.07865,1.08045,7.599999999998719,8,4.599999999999049,0.6052631578947137,0.306666666666637,10.3999999999993,0.552631578947576,4.289473684211303,6.699999999999484,0.8271604938271199,0.0123456790124269,0.1604938271604532,3.4000000000000696,0.4473684210527161,1,1.99999999999978,14.999999999998348,4.041666666666314,3,1.368421052631717,TP,1.368421052631717,1.2105263157895854,2020-05-07,0.1604938271604532,0.552631578947576,0,1.368421052631717,TP,1.368421052631717,TP,23.0,144.0,,23.0
2020-05-08,26314,26359,1,1.0824,1.08198,1.08547,4.20000000000087,10,6.099999999999994,1.4523809523806503,-0.2479674796748059,30.69999999999906,1.8333333333328048,3.428571428570447,3.1000000000003247,0.6595744680852169,0.0,0.340425531914783,10.7999999999997,2.571428571427967,0,7.699999999999374,24.599999999999067,3.850000000000057,4,3.9523809523801217,cierre,7.309523809522072,3.666666666665895,2020-05-08,0.340425531914783,1.8333333333328048,0,4.5952380952371135,cierre,-1.0,SL,393.0,350.0,350.0,
2020-05-11,26609,26647,1,1.08124,1.08078,1.08504,4.599999999999049,10,16.40000000000086,3.565217391305272,-0.7592592592593201,38.000000000000256,inf,2.5000000000004827,0.8999999999992347,0.1636363636362094,0.309090909090887,0.5272727272729034,20.200000000001328,4.391304347827283,0,16.500000000001513,21.5999999999994,4.8291666666667545,0,0.3913043478263178,cierre,8.260869565219155,0.1304347826088726,2020-05-11,0.5272727272729034,99.0,0,0.6304347826090944,cierre,1.413043478261247,cierre,,383.0,383.0,
2020-05-12,26877,26935,-1,1.082,1.08276,1.0804800000000003,7.599999999998719,9,2.80000000000058,0.3684210526317173,1.0851063829787406,15.199999999997438,3.131578947368721,1.5000000000004383,5.499999999998284,0.7142857142855495,0.2727272727273513,0.0129870129870991,10.3999999999993,1.368421052631717,0,3.2999999999994145,32.90000000000015,4.020833333333306,1,-1.0,SL,2.0,-1.157894736842132,2020-05-12,0.2727272727273513,3.131578947368721,0,-1.0,SL,-1.0,SL,,196.0,196.0,
2020-05-13,27185,27223,1,1.08425,1.08387,1.08572,3.799999999998249,10,1.40000000000029,0.368421052631825,-0.1052631578947544,14.700000000000824,0.5,1.605263157895475,2.5999999999992696,0.4126984126983568,0.2222222222223005,0.3650793650793427,6.299999999999084,1.657894736842628,0,1.5999999999993797,13.300000000000534,5.212499999999823,2,-1.0,SL,3.868421052633578,-1.315789473684356,2020-05-13,0.3650793650793427,0.5,0,-1.0,SL,-1.0,SL,104.0,16.0,16.0,
2020-05-14,27466,27511,1,1.08077,1.08023,1.08239,5.399999999999849,10,3.4000000000000696,0.6296296296296601,0.1734693877551089,16.199999999999548,inf,0.7222222222220395,4.100000000000215,0.7192982456138437,0.0175438596492321,0.2631578947369241,2.20000000000109,0.4074074074076206,1,0.5999999999994898,19.599999999999618,4.529166666666639,3,-1.0,SL,3.0,-1.2222222222222283,2020-05-14,0.2631578947369241,99.0,0,-1.0,SL,-1.0,SL,,114.0,114.0,
2020-05-15,27729,27799,-1,1.08061,1.0811,1.0796300000000003,4.899999999998794,8,1.7999999999984695,0.3673469387752882,0.8105263157896361,9.799999999997588,2.0816326530617792,6.326530612246664,3.4000000000000696,0.5,0.0147058823527106,0.4852941176472893,2.100000000000435,0.4285714285716228,1,1.500000000000945,9.500000000000064,1.766666666666861,4,2.0,TP,2.0,1.7551020408162663,2020-05-15,0.0147058823527106,2.0816326530617792,1,2.0,TP,2.0,TP,45.0,77.0,,45.0
2020-05-18,28044,28086,1,1.08142,1.08091,1.08268,5.100000000000104,10,0.0999999999984346,0.0196078431369475,-0.0079999999998735,12.600000000000389,1.156862745098193,1.352941176470281,2.500000000000835,0.757575757576145,0.0606060606057955,0.1818181818180594,4.599999999999049,0.9019607843135206,0,2.2999999999995246,12.500000000001954,4.024999999999908,0,-1.0,SL,2.470588235294143,-1.235294117647054,2020-05-18,0.1818181818180594,1.156862745098193,0,-1.0,SL,-1.0,SL,224.0,11.0,11.0,
2020-05-19,28316,28374,-1,1.09375,1.09446,1.09233,7.099999999999884,9,13.799999999999368,1.9436619718309287,1.6388888888888118,14.199999999999768,inf,1.4788732394366373,5.800000000000249,0.7945205479451096,0.1917808219178165,0.0136986301370738,20.999999999999908,2.9577464788732746,0,16.399999999998638,21.60000000000161,4.287500000000425,1,-1.0,SL,2.0,-1.169014084507045,2020-05-19,0.1917808219178165,99.0,0,-1.0,SL,-1.0,SL,80.0,8.0,8.0,
2020-05-20,28636,28662,-1,1.09503,1.09538,1.0943299999999998,3.5000000000007248,11,3.5999999999991594,1.0285714285709755,1.1281138790035297,7.0000000000014495,1.0571428571425852,9.085714285712292,1.99999999999978,0.4166666666665896,0.0,0.5833333333334104,6.800000000000139,1.94285714285678,0,5.399999999999849,28.099999999999792,4.187500000000233,2,2.0,TP,2.0,1.657142857142928,2020-05-20,0.0,1.0571428571425852,0,2.0,TP,2.0,TP,19.0,70.0,,19.0
2020-05-21,28938,28950,-1,1.09849,1.09934,1.09679,8.500000000000174,12,3.5000000000007248,0.4117647058824297,1.1202749140893733,17.000000000000348,1.647058823529458,2.317647058823514,5.9000000000009045,0.7108433734941821,0.0240963855420623,0.2650602409637555,11.000000000001007,1.2941176470589155,0,6.00000000000156,29.09999999999968,4.137499999999812,3,-1.0,SL,2.0,-1.1411764705882324,2020-05-21,0.0240963855420623,1.647058823529458,0,-1.0,SL,-1.0,SL,138.0,14.0,14.0,
2020-05-22,29183,29238,1,1.09166,1.09121,1.09535,4.500000000000615,9,2.199999999998869,0.4888888888885709,-0.0634005763688419,36.89999999999971,inf,4.555555555554679,1.3000000000018552,0.4333333333339995,0.3666666666661485,0.1999999999998519,5.699999999999594,1.2666666666664037,0,2.9999999999996696,34.70000000000084,3.633333333333636,4,-1.0,SL,8.199999999998816,-1.2666666666666302,2020-05-22,0.1999999999998519,99.0,0,-1.0,SL,-1.0,SL,,24.0,24.0,
