lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
compra,2023-08-18 07:45:00,1.08775,1.08644,1.0903699999999998,13.099999999999223,True,0,-1,-1.109160305343518,2023
venta,2023-08-22 02:55:00,1.09076,1.09128,1.0897199999999998,5.20000000000076,False,0,-1,-1.27499999999996,2023
compra,2023-08-22 03:05:00,1.09111,1.0908,1.09173,3.1000000000003247,True,0,-1,-1.4612903225805969,2023
venta,2023-08-22 18:55:00,1.08522,1.08553,1.0846,3.1000000000003247,False,1,2,1.5387096774194031,2023
compra,2023-08-23 01:40:00,1.08555,1.08446,1.08773,10.900000000000354,True,0,-1,-1.1311926605504545,2023
venta,2023-08-23 05:35:00,1.08595,1.08627,1.0853099999999998,3.20000000000098,False,0,-1,-1.4468749999998631,2023
venta,2023-08-23 07:30:00,1.08194,1.08646,1.0728999999999997,45.20000000000079,False,0,-1,-1.0316371681415923,2023
venta,2023-08-23 17:55:00,1.08647,1.087,1.0854100000000002,5.299999999999194,False,0,-1,-1.269811320754758,2023
compra,2023-08-24 02:30:00,1.08639,1.08584,1.08749,5.5000000000005045,True,1,2,1.7400000000000237,2023
compra,2023-08-25 04:45:00,1.07806,1.07781,1.0785600000000002,2.500000000000835,True,1,2,1.428000000000191,2023
venta,2023-08-27 22:55:00,1.07946,1.08006,1.0782600000000002,5.999999999999339,False,0,-1,-1.2383333333333595,2023
venta,2023-08-27 23:45:00,1.07955,1.0801,1.07845,5.5000000000005045,False,0,-1,-1.2599999999999763,2023
venta,2023-08-28 01:50:00,1.08034,1.08099,1.0790400000000004,6.499999999998174,False,0,-1,-1.2200000000000617,2023
venta,2023-08-28 13:20:00,1.08039,1.08131,1.07855,9.200000000000319,False,0,-1,-1.1554347826086904,2023
compra,2023-08-28 21:50:00,1.08198,1.0814,1.08314,5.800000000000249,True,1,2,1.7534482758620795,2023
venta,2023-08-29 00:50:00,1.08222,1.08315,1.0803599999999998,9.300000000000974,False,0,-1,-1.1537634408601989,2023
venta,2023-08-29 10:55:00,1.08065,1.08162,1.0787100000000003,9.699999999999154,False,1,2,1.852577319587616,2023
compra,2023-08-29 21:50:00,1.08789,1.08727,1.0891300000000002,6.200000000000649,True,0,-1,-1.2306451612902984,2023
venta,2023-08-29 23:40:00,1.0871,1.08849,1.08432,13.900000000000023,False,0,-1,-1.1028776978417265,2023
compra,2023-08-30 05:30:00,1.08678,1.08641,1.08752,3.6999999999998145,True,0,-1,-1.3864864864865059,2023
venta,2023-08-30 06:50:00,1.08674,1.08766,1.0849,9.200000000000319,False,0,-1,-1.1554347826086904,2023
venta,2023-08-30 11:40:00,1.08808,1.08916,1.08592,10.799999999999699,False,0,-1,-1.132407407407411,2023
compra,2023-08-30 12:30:00,1.09114,1.08746,1.0984999999999998,36.79999999999905,True,0,-1,-1.0388586956521748,2023
compra,2023-08-30 21:50:00,1.09252,1.0919,1.0937599999999996,6.199999999998429,True,1,2,1.769354838709619,2023
venta,2023-08-30 23:45:00,1.09289,1.09314,1.0923899999999998,2.500000000000835,False,0,-1,-1.571999999999809,2023
venta,2023-08-31 04:40:00,1.09191,1.0923,1.0911299999999997,3.900000000001125,False,1,2,1.633333333333439,2023
venta,2023-08-31 06:50:00,1.0909,1.09197,1.0887599999999997,10.700000000001264,False,1,2,1.8663551401869316,2023
compra,2023-08-31 14:55:00,1.08546,1.08444,1.0875000000000001,10.200000000000209,True,0,-1,-1.1401960784313696,2023
compra,2023-08-31 16:50:00,1.08421,1.08351,1.0856099999999997,6.999999999999229,True,0,-1,-1.2042857142857368,2023
compra,2023-09-04 04:55:00,1.07868,1.07815,1.0797400000000004,5.300000000001415,True,1,2,1.7301886792453551,2023
venta,2023-09-04 11:55:00,1.08001,1.08087,1.0782899999999997,8.60000000000083,False,1,2,1.833720930232574,2023
venta,2023-09-04 13:50:00,1.0798,1.08053,1.0783400000000003,7.299999999998974,False,1,2,1.8041095890410683,2023
compra,2023-09-05 15:30:00,1.07161,1.07062,1.07359,9.900000000000464,True,1,2,1.8555555555555623,2023
venta,2023-09-07 06:30:00,1.07162,1.07256,1.0697400000000001,9.399999999999409,False,1,2,1.8478723404255224,2023
venta,2023-09-07 16:55:00,1.0704,1.07088,1.06944,4.8000000000003595,False,0,-1,-1.2979166666666444,2023
compra,2023-09-07 23:55:00,1.06973,1.06941,1.0703700000000003,3.20000000000098,True,1,2,1.5531250000001369,2023
venta,2023-09-11 07:55:00,1.07258,1.07374,1.0702600000000004,11.599999999998278,False,0,-1,-1.1232758620689838,2023
compra,2023-09-11 12:55:00,1.07275,1.07192,1.0744100000000003,8.300000000001084,True,1,2,1.8277108433735165,2023
venta,2023-09-12 06:40:00,1.07342,1.07408,1.0721000000000003,6.599999999998829,False,1,2,1.783333333333295,2023
compra,2023-09-13 14:35:00,1.07406,1.07271,1.07676,13.499999999999623,True,0,-1,-1.1059259259259289,2023
compra,2023-09-13 21:40:00,1.07302,1.07284,1.0733800000000002,1.80000000000069,True,0,-1,-1.7944444444441399,2023
venta,2023-09-14 20:45:00,1.06424,1.06468,1.06336,4.3999999999999595,False,1,2,1.6749999999999972,2023
compra,2023-09-15 00:55:00,1.06423,1.06381,1.0650700000000002,4.20000000000087,True,0,-1,-1.34047619047612,2023
venta,2023-09-15 14:50:00,1.06623,1.06877,1.06115,25.399999999999867,False,0,-1,-1.0562992125984254,2023
compra,2023-09-17 23:35:00,1.06654,1.06624,1.06714,2.9999999999996696,True,1,2,1.5233333333332808,2023
venta,2023-09-18 03:55:00,1.06641,1.06686,1.0655100000000004,4.499999999998394,False,0,-1,-1.3177777777778912,2023
compra,2023-09-18 04:50:00,1.06692,1.06631,1.06814,6.099999999999994,True,0,-1,-1.234426229508197,2023
compra,2023-09-19 16:10:00,1.06858,1.068,1.0697400000000001,5.800000000000249,True,0,-1,-1.2465517241379205,2023
venta,2023-09-20 02:55:00,1.06829,1.06897,1.06693,6.800000000000139,False,0,-1,-1.2102941176470545,2023
compra,2023-09-20 06:05:00,1.06854,1.06783,1.06996,7.099999999999884,True,0,-1,-1.2014084507042286,2023
venta,2023-09-21 09:50:00,1.06543,1.06645,1.0633900000000005,10.199999999997988,False,1,2,1.8598039215685997,2023
compra,2023-09-21 16:45:00,1.06647,1.06544,1.0685300000000002,10.300000000000864,True,0,-1,-1.138834951456299,2023
venta,2023-09-21 18:45:00,1.06658,1.06708,1.0655800000000002,4.999999999999449,False,1,2,1.7139999999999684,2023
venta,2023-09-22 05:55:00,1.06493,1.06576,1.0632699999999997,8.300000000001084,False,0,-1,-1.1722891566264835,2023
venta,2023-09-22 07:15:00,1.06265,1.06598,1.0559900000000004,33.29999999999833,False,0,-1,-1.042942942942945,2023
venta,2023-09-24 21:45:00,1.0645,1.06515,1.0632,6.500000000000394,False,0,-1,-1.2199999999999867,2023
compra,2023-09-25 19:35:00,1.05907,1.05854,1.0601299999999998,5.299999999999194,True,0,-1,-1.269811320754758,2023
compra,2023-09-26 05:55:00,1.05877,1.0582,1.05991,5.699999999999594,True,0,-1,-1.250877192982474,2023
venta,2023-09-26 09:55:00,1.05972,1.06029,1.05858,5.699999999999594,False,0,-1,-1.250877192982474,2023
compra,2023-09-26 11:40:00,1.06033,1.05895,1.0630899999999999,13.799999999999368,True,0,-1,-1.1036231884058019,2023
compra,2023-09-26 21:35:00,1.05706,1.05676,1.0576600000000005,3.00000000000189,True,0,-1,-1.4766666666663664,2023
venta,2023-09-27 19:35:00,1.0509,1.05187,1.0489599999999997,9.700000000001374,False,0,-1,-1.1474226804123502,2023
venta,2023-09-28 01:40:00,1.05106,1.0516,1.0499800000000001,5.399999999999849,False,1,2,1.7351851851851778,2023
compra,2023-09-28 13:20:00,1.05401,1.05176,1.0585099999999996,22.499999999998632,True,1,2,1.9364444444444406,2023
compra,2023-09-28 21:40:00,1.05654,1.05591,1.0578000000000003,6.300000000001305,True,0,-1,-1.22698412698408,2023
compra,2023-09-29 00:50:00,1.05645,1.05609,1.0571699999999997,3.5999999999991594,True,0,-1,-1.397222222222315,2023
venta,2023-09-29 05:30:00,1.0578,1.05831,1.05678,5.1000000000001044,False,0,-1,-1.2803921568627392,2023
venta,2023-10-02 04:30:00,1.0569,1.05711,1.0564799999999999,2.100000000000435,False,1,2,1.31904761904776,2023
venta,2023-10-02 07:35:00,1.05785,1.05919,1.0551699999999997,13.400000000001189,False,1,2,1.8932835820895617,2023
venta,2023-10-02 17:55:00,1.04957,1.05051,1.0476899999999996,9.40000000000163,False,1,2,1.8478723404255584,2023
compra,2023-10-04 07:55:00,1.04846,1.04514,1.0551,33.199999999999896,True,1,2,1.9569277108433734,2023
venta,2023-10-04 11:50:00,1.05024,1.05164,1.0474400000000004,13.999999999998458,False,0,-1,-1.1021428571428684,2023
compra,2023-10-04 12:40:00,1.05249,1.04962,1.0582299999999998,28.69999999999928,True,0,-1,-1.0498257839721268,2023
compra,2023-10-04 18:15:00,1.05063,1.05009,1.05171,5.399999999999849,True,0,-1,-1.2648148148148222,2023
compra,2023-10-04 23:25:00,1.05079,1.05052,1.0513299999999999,2.6999999999999247,True,0,-1,-1.5296296296296443,2023
compra,2023-10-05 00:30:00,1.05094,1.05031,1.0521999999999998,6.299999999999084,True,1,2,1.77301587301584,2023
venta,2023-10-06 12:45:00,1.04918,1.05636,1.03482,71.79999999999964,False,0,-1,-1.0199164345403902,2023
compra,2023-10-09 12:50:00,1.0533,1.05244,1.0550199999999996,8.599999999998609,True,1,2,1.8337209302325312,2023
venta,2023-10-09 18:35:00,1.05641,1.05674,1.0557500000000002,3.2999999999994145,False,0,-1,-1.4333333333334102,2023
compra,2023-10-10 07:55:00,1.05716,1.05542,1.0606400000000002,17.400000000000748,True,1,2,1.9178160919540266,2023
compra,2023-10-10 21:25:00,1.0606,1.05998,1.0618400000000001,6.200000000000649,True,0,-1,-1.2306451612902984,2023
compra,2023-10-11 11:50:00,1.06053,1.05964,1.06231,8.900000000000574,True,0,-1,-1.1606741573033603,2023
venta,2023-10-11 22:55:00,1.0619,1.06218,1.0613400000000004,2.7999999999983594,False,0,-1,-1.510714285714585,2023
venta,2023-10-13 05:35:00,1.0546,1.05508,1.05364,4.8000000000003595,False,1,2,1.7020833333333556,2023
compra,2023-10-16 03:55:00,1.05235,1.052,1.0530499999999996,3.4999999999985043,True,1,2,1.5914285714283969,2023
compra,2023-10-16 07:55:00,1.05341,1.05235,1.05553,10.600000000000609,True,0,-1,-1.1349056603773509,2023
compra,2023-10-17 02:50:00,1.05504,1.05474,1.05564,2.9999999999996696,True,0,-1,-1.4766666666667192,2023
compra,2023-10-17 04:45:00,1.05488,1.05453,1.0555800000000002,3.5000000000007248,True,0,-1,-1.408571428571344,2023
venta,2023-10-17 05:25:00,1.05453,1.05499,1.0536099999999997,4.60000000000127,False,1,2,1.6891304347826945,2023
venta,2023-10-18 09:45:00,1.05733,1.05867,1.0546500000000003,13.399999999998968,False,1,2,1.893283582089544,2023
compra,2023-10-18 11:25:00,1.05607,1.05521,1.0577900000000002,8.60000000000083,True,0,-1,-1.166279069767426,2023
venta,2023-10-19 01:25:00,1.05382,1.05418,1.0531000000000001,3.5999999999991594,False,1,2,1.602777777777685,2023
compra,2023-10-19 06:40:00,1.05397,1.05282,1.05627,11.499999999999844,True,1,2,1.8756521739130418,2023
compra,2023-10-19 16:05:00,1.05917,1.05679,1.06393,23.800000000000487,True,0,-1,-1.060084033613444,2023
venta,2023-10-20 03:35:00,1.05751,1.058,1.0565299999999997,4.900000000001015,False,1,2,1.708163265306183,2023
venta,2023-10-24 06:50:00,1.0678,1.06865,1.0661,8.500000000000174,False,0,-1,-1.1682352941176437,2023
compra,2023-10-25 04:55:00,1.06062,1.06009,1.0616799999999997,5.299999999999194,True,0,-1,-1.269811320754758,2023
compra,2023-10-25 23:50:00,1.05648,1.05601,1.0574200000000005,4.700000000001925,True,0,-1,-1.3042553191488115,2023
compra,2023-10-26 03:35:00,1.05462,1.05432,1.0552199999999998,2.9999999999996696,True,0,-1,-1.4766666666667192,2023
compra,2023-10-26 12:55:00,1.05589,1.05221,1.0632499999999998,36.79999999999905,True,1,2,1.9611413043478252,2023
venta,2023-10-30 05:30:00,1.05565,1.05618,1.0545900000000001,5.299999999999194,False,0,-1,-1.269811320754758,2023
venta,2023-10-30 06:25:00,1.05597,1.05674,1.0544300000000002,7.699999999999374,False,0,-1,-1.1857142857143008,2023
venta,2023-10-30 09:35:00,1.05772,1.0588,1.05556,10.799999999999699,False,0,-1,-1.132407407407411,2023
venta,2023-10-30 14:50:00,1.06177,1.0625,1.0603100000000003,7.299999999998974,False,1,2,1.8041095890410683,2023
venta,2023-10-31 16:45:00,1.05687,1.05802,1.05457,11.499999999999844,False,0,-1,-1.1243478260869582,2023
venta,2023-11-01 11:55:00,1.05385,1.05575,1.05005,19.000000000000128,False,0,-1,-1.0752631578947363,2023
venta,2023-11-01 17:40:00,1.05246,1.05522,1.0469399999999998,27.600000000000957,False,0,-1,-1.0518115942028967,2023
compra,2023-11-01 20:35:00,1.05698,1.05667,1.0576,3.1000000000003247,True,1,2,1.5387096774194031,2023
compra,2023-11-02 07:35:00,1.06055,1.0591,1.0634500000000005,14.500000000001734,True,1,2,1.9013793103448393,2023
compra,2023-11-03 00:40:00,1.06207,1.06146,1.06329,6.099999999999994,True,1,2,1.765573770491803,2023
venta,2023-11-06 06:45:00,1.07357,1.074,1.0727099999999996,4.300000000001525,False,0,-1,-1.3325581395347657,2023
compra,2023-11-07 14:55:00,1.0676,1.0664,1.0700000000000003,12.000000000000899,True,1,2,1.8808333333333422,2023
venta,2023-11-08 02:50:00,1.06915,1.06992,1.0676100000000002,7.699999999999374,False,1,2,1.8142857142856992,2023
venta,2023-11-09 00:05:00,1.07062,1.07094,1.0699799999999997,3.20000000000098,False,0,-1,-1.4468749999998631,2023
compra,2023-11-09 11:55:00,1.06882,1.06804,1.07038,7.800000000000029,True,1,2,1.8166666666666673,2023
venta,2023-11-13 07:50:00,1.06921,1.06974,1.0681500000000002,5.299999999999194,False,0,-1,-1.269811320754758,2023
venta,2023-11-14 00:35:00,1.07004,1.07023,1.0696600000000003,1.8999999999991246,False,1,2,1.2473684210522848,2023
compra,2023-11-14 22:50:00,1.08787,1.08742,1.0887699999999996,4.499999999998394,True,0,-1,-1.3177777777778912,2023
venta,2023-11-15 13:35:00,1.08512,1.08681,1.0817400000000001,16.899999999999693,False,0,-1,-1.084615384615386,2023
venta,2023-11-16 01:05:00,1.08505,1.08555,1.0840500000000002,4.999999999999449,False,1,2,1.7139999999999684,2023
compra,2023-11-17 00:50:00,1.0853,1.08487,1.0861599999999998,4.299999999999304,True,0,-1,-1.3325581395349375,2023
venta,2023-11-17 14:35:00,1.086,1.08845,1.0811000000000004,24.499999999998412,False,0,-1,-1.0583673469387793,2023
venta,2023-11-20 08:45:00,1.09168,1.09296,1.08912,12.799999999999478,False,0,-1,-1.1117187500000045,2023
compra,2023-11-20 12:40:00,1.09293,1.09206,1.0946699999999998,8.699999999999264,True,0,-1,-1.164367816091968,2023
venta,2023-11-20 17:40:00,1.09392,1.09515,1.0914599999999999,12.300000000000644,False,0,-1,-1.11626016260162,2023
compra,2023-11-20 22:50:00,1.09419,1.0939,1.0947699999999998,2.8999999999990145,True,1,2,1.5068965517239703,2023
venta,2023-11-21 04:35:00,1.09612,1.09651,1.0953399999999998,3.900000000001125,False,1,2,1.633333333333439,2023
venta,2023-11-21 20:50:00,1.09122,1.09159,1.0904800000000001,3.6999999999998145,False,0,-1,-1.3864864864865059,2023
venta,2023-11-22 19:35:00,1.08803,1.08878,1.08653,7.500000000000284,False,0,-1,-1.1906666666666594,2023
compra,2023-11-22 23:05:00,1.08872,1.08838,1.0894,3.4000000000000696,True,1,2,1.579411764705891,2023
compra,2023-11-23 05:35:00,1.09042,1.09009,1.0910799999999998,3.2999999999994145,True,1,2,1.5666666666665898,2023
compra,2023-11-23 07:45:00,1.09145,1.09055,1.0932500000000003,9.00000000000123,True,0,-1,-1.158888888888867,2023
compra,2023-11-23 13:30:00,1.09028,1.08967,1.0915,6.099999999999994,True,0,-1,-1.234426229508197,2023
venta,2023-11-23 21:55:00,1.09037,1.09067,1.0897700000000001,2.9999999999996696,False,0,-1,-1.4766666666667192,2023
compra,2023-11-24 17:35:00,1.09367,1.09282,1.09537,8.500000000000174,True,0,-1,-1.1682352941176437,2023
compra,2023-11-27 01:50:00,1.09478,1.09267,1.0990000000000002,21.100000000000563,True,0,-1,-1.0677725118483394,2023
compra,2023-11-27 15:10:00,1.09344,1.09267,1.0949799999999998,7.699999999999374,True,1,2,1.8142857142856992,2023
compra,2023-11-27 22:40:00,1.09555,1.095,1.0966500000000001,5.5000000000005045,True,0,-1,-1.2599999999999763,2023
compra,2023-11-28 13:40:00,1.09675,1.09454,1.1011699999999995,22.099999999998232,True,1,2,1.9352941176470537,2023
venta,2023-11-29 05:30:00,1.0999,1.10043,1.0988400000000003,5.299999999999194,False,0,-1,-1.269811320754758,2023
compra,2023-11-29 06:20:00,1.10044,1.09979,1.1017400000000002,6.500000000000394,True,0,-1,-1.2199999999999867,2023
compra,2023-11-29 08:05:00,1.09919,1.09819,1.1011899999999997,9.999999999998899,True,0,-1,-1.1430000000000158,2023
venta,2023-11-29 13:35:00,1.09753,1.09882,1.0949499999999999,12.900000000000134,False,0,-1,-1.1108527131782935,2023
venta,2023-11-30 12:10:00,1.09137,1.09193,1.0902499999999997,5.60000000000116,False,0,-1,-1.25535714285709,2023
venta,2023-12-01 07:50:00,1.09007,1.0911,1.0880100000000004,10.299999999998644,False,1,2,1.861165048543671,2023
compra,2023-12-04 06:10:00,1.08733,1.08682,1.08835,5.1000000000001044,True,0,-1,-1.2803921568627392,2023
venta,2023-12-05 15:35:00,1.08105,1.08388,1.0753900000000003,28.29999999999888,False,1,2,1.949469964664309,2023
compra,2023-12-05 22:45:00,1.0798,1.07913,1.0811400000000004,6.700000000001705,True,0,-1,-1.2134328358208413,2023
compra,2023-12-06 05:55:00,1.08011,1.07916,1.08201,9.500000000000064,True,0,-1,-1.1505263157894727,2023
compra,2023-12-06 07:45:00,1.07891,1.0778,1.08113,11.099999999999444,True,0,-1,-1.1288288288288353,2023
compra,2023-12-07 09:50:00,1.07836,1.07717,1.08074,11.900000000000244,True,0,-1,-1.1201680672268883,2023
compra,2023-12-08 00:50:00,1.07976,1.07884,1.0816000000000001,9.200000000000319,True,0,-1,-1.1554347826086904,2023
compra,2023-12-08 02:55:00,1.07894,1.07836,1.0801,5.800000000000249,True,0,-1,-1.2465517241379205,2023
compra,2023-12-11 08:45:00,1.07683,1.07513,1.08023,17.000000000000348,True,0,-1,-1.0841176470588219,2023
compra,2023-12-11 16:35:00,1.07486,1.07424,1.0760999999999996,6.199999999998429,True,1,2,1.769354838709619,2023
compra,2023-12-11 18:20:00,1.07552,1.07425,1.0780600000000002,12.700000000001044,True,1,2,1.887401574803159,2023
compra,2023-12-12 02:30:00,1.07687,1.07634,1.0779299999999998,5.299999999999194,True,0,-1,-1.269811320754758,2023
venta,2023-12-12 07:35:00,1.07768,1.07832,1.0764,6.399999999999739,False,0,-1,-1.223437500000009,2023
compra,2023-12-12 08:10:00,1.07818,1.07738,1.0797799999999997,7.999999999999119,True,1,2,1.8212499999999803,2023
venta,2023-12-12 13:35:00,1.07963,1.08058,1.07773,9.500000000000064,False,0,-1,-1.1505263157894727,2023
compra,2023-12-12 22:40:00,1.07958,1.07934,1.08006,2.4000000000001798,True,0,-1,-1.5958333333332888,2023
compra,2023-12-13 09:40:00,1.07916,1.07806,1.0813599999999997,10.999999999998789,True,0,-1,-1.1300000000000143,2023
compra,2023-12-17 23:05:00,1.08966,1.08922,1.09054,4.3999999999999595,True,0,-1,-1.3250000000000028,2023
venta,2023-12-18 15:05:00,1.09204,1.09309,1.08994,10.499999999999954,False,0,-1,-1.1361904761904769,2023
venta,2023-12-19 00:15:00,1.09209,1.09243,1.09141,3.4000000000000696,False,0,-1,-1.420588235294109,2023
compra,2023-12-19 02:55:00,1.09216,1.09148,1.09352,6.800000000000139,True,1,2,1.7897058823529455,2023
venta,2023-12-19 19:40:00,1.09729,1.09776,1.0963500000000002,4.699999999999704,False,0,-1,-1.3042553191489552,2023
compra,2023-12-21 00:25:00,1.09467,1.0941,1.09581,5.699999999999594,True,0,-1,-1.250877192982474,2023
compra,2023-12-22 02:50:00,1.09994,1.09954,1.1007399999999998,3.9999999999995595,True,0,-1,-1.3575000000000395,2023
compra,2023-12-22 07:20:00,1.10017,1.09938,1.1017500000000002,7.900000000000684,True,1,2,1.8189873417721676,2023
compra,2023-12-22 16:25:00,1.10188,1.1009,1.10384,9.799999999999809,True,0,-1,-1.1459183673469415,2023
compra,2023-12-22 17:35:00,1.10134,1.1,1.1040199999999998,13.399999999998968,True,0,-1,-1.106716417910456,2023
compra,2023-12-26 05:55:00,1.10266,1.10209,1.1038,5.699999999999594,True,0,-1,-1.250877192982474,2023
venta,2023-12-26 12:40:00,1.10093,1.10156,1.0996699999999997,6.300000000001305,False,0,-1,-1.22698412698408,2023
venta,2023-12-26 15:45:00,1.10259,1.10324,1.1012899999999999,6.500000000000394,False,0,-1,-1.2199999999999867,2023
compra,2023-12-27 11:55:00,1.10589,1.10501,1.10765,8.799999999999919,True,0,-1,-1.1625000000000014,2023
compra,2023-12-27 12:55:00,1.10683,1.10501,1.1104699999999998,18.199999999999328,True,1,2,1.9214285714285686,2023
compra,2023-12-27 22:50:00,1.11044,1.10968,1.1119600000000003,7.600000000000939,True,1,2,1.8118421052631812,2023
venta,2023-12-28 02:30:00,1.11106,1.11224,1.1087,11.799999999999589,False,0,-1,-1.1211864406779704,2023
compra,2023-12-28 06:55:00,1.11132,1.11048,1.1130000000000004,8.40000000000174,True,0,-1,-1.17023809523806,2023
compra,2023-12-29 05:55:00,1.10661,1.10608,1.1076700000000004,5.300000000001415,True,1,2,1.7301886792453551,2023
venta,2023-12-29 07:20:00,1.10703,1.10742,1.1062499999999997,3.900000000001125,False,0,-1,-1.366666666666561,2023
venta,2024-01-02 04:25:00,1.10192,1.1025,1.10076,5.800000000000249,False,0,-1,-1.2465517241379205,2024
venta,2024-01-02 06:50:00,1.10285,1.10342,1.1017100000000002,5.699999999999594,False,0,-1,-1.250877192982474,2024
venta,2024-01-02 15:50:00,1.09465,1.09617,1.0916099999999995,15.200000000001879,False,0,-1,-1.0940789473684094,2024
venta,2024-01-02 20:55:00,1.09431,1.09511,1.0927099999999996,8.00000000000134,False,0,-1,-1.17874999999997,2024
venta,2024-01-02 22:35:00,1.09396,1.09438,1.0931200000000003,4.199999999998649,False,0,-1,-1.3404761904762998,2024
venta,2024-01-03 12:55:00,1.09168,1.0932,1.08864,15.199999999999658,False,0,-1,-1.0940789473684231,2024
venta,2024-01-04 10:25:00,1.09608,1.09721,1.0938199999999998,11.300000000000754,False,1,2,1.8734513274336368,2024
venta,2024-01-04 21:55:00,1.09441,1.095,1.0932300000000004,5.899999999998684,False,0,-1,-1.2423728813559862,2024
compra,2024-01-05 05:55:00,1.09374,1.09341,1.0943999999999998,3.2999999999994145,True,0,-1,-1.4333333333334102,2024
venta,2024-01-05 19:35:00,1.0951,1.09597,1.0933599999999997,8.700000000001484,False,1,2,1.835632183908074,2024
venta,2024-01-07 23:05:00,1.09389,1.09446,1.09275,5.699999999999594,False,0,-1,-1.250877192982474,2024
compra,2024-01-09 00:30:00,1.09582,1.09492,1.0976200000000003,9.00000000000123,True,0,-1,-1.158888888888867,2024
compra,2024-01-09 07:05:00,1.09541,1.09496,1.0963100000000001,4.500000000000615,True,0,-1,-1.3177777777777344,2024
venta,2024-01-10 13:55:00,1.09405,1.09519,1.0917699999999997,11.400000000001409,False,0,-1,-1.1254385964912126,2024
venta,2024-01-10 20:10:00,1.09658,1.09702,1.0957000000000001,4.3999999999999595,False,0,-1,-1.3250000000000028,2024
venta,2024-01-11 04:35:00,1.09781,1.09827,1.0968899999999997,4.60000000000127,False,0,-1,-1.3108695652173055,2024
compra,2024-01-11 10:55:00,1.09689,1.09644,1.0977899999999996,4.499999999998394,True,0,-1,-1.3177777777778912,2024
venta,2024-01-11 13:30:00,1.09657,1.09904,1.09163,24.699999999999722,False,1,2,1.9421052631578941,2024
venta,2024-01-12 00:30:00,1.09777,1.09846,1.0963899999999998,6.900000000000794,False,0,-1,-1.2072463768115704,2024
venta,2024-01-12 05:45:00,1.09743,1.09803,1.0962299999999996,6.00000000000156,False,1,2,1.7616666666667287,2024
compra,2024-01-12 10:40:00,1.09626,1.09568,1.09742,5.800000000000249,True,0,-1,-1.2465517241379205,2024
venta,2024-01-15 23:25:00,1.0947,1.0951,1.0939,3.9999999999995595,False,1,2,1.6424999999999605,2024
venta,2024-01-17 05:35:00,1.08623,1.08721,1.08427,9.799999999999809,False,0,-1,-1.1459183673469415,2024
venta,2024-01-17 15:45:00,1.08527,1.08708,1.0816499999999998,18.100000000000893,False,0,-1,-1.0790055248618746,2024
venta,2024-01-18 01:40:00,1.08933,1.09008,1.0878299999999999,7.500000000000284,False,0,-1,-1.1906666666666594,2024
venta,2024-01-18 02:45:00,1.0894,1.09028,1.08764,8.799999999999919,False,0,-1,-1.1625000000000014,2024
compra,2024-01-18 05:35:00,1.08937,1.08912,1.0898699999999997,2.4999999999986144,True,1,2,1.4279999999996829,2024
compra,2024-01-19 01:30:00,1.0883,1.08762,1.08966,6.800000000000139,True,0,-1,-1.2102941176470545,2024
venta,2024-01-22 15:50:00,1.08856,1.08981,1.08606,12.499999999999734,False,0,-1,-1.1144000000000025,2024
compra,2024-01-22 22:15:00,1.08839,1.08815,1.08887,2.4000000000001798,True,0,-1,-1.5958333333332888,2024
compra,2024-01-23 17:25:00,1.08347,1.08244,1.0855299999999997,10.299999999998644,True,1,2,1.861165048543671,2024
compra,2024-01-24 01:30:00,1.08584,1.08514,1.0872399999999998,6.999999999999229,True,1,2,1.7957142857142632,2024
compra,2024-01-24 07:05:00,1.08675,1.08627,1.0877100000000002,4.8000000000003595,True,1,2,1.7020833333333556,2024
compra,2024-01-25 01:55:00,1.08775,1.08709,1.0890700000000002,6.6000000000010495,True,1,2,1.7833333333333679,2024
venta,2024-01-25 03:30:00,1.08783,1.08818,1.0871300000000004,3.4999999999985043,False,0,-1,-1.4085714285716031,2024
compra,2024-01-25 08:50:00,1.08981,1.08828,1.09287,15.300000000000313,True,0,-1,-1.0934640522875798,2024
venta,2024-01-26 13:30:00,1.08636,1.08739,1.0842999999999998,10.300000000000864,False,0,-1,-1.138834951456299,2024
compra,2024-01-26 15:45:00,1.08648,1.0855,1.0884399999999999,9.799999999999809,True,0,-1,-1.1459183673469415,2024
venta,2024-01-28 23:05:00,1.08426,1.08551,1.08176,12.499999999999734,False,1,2,1.8855999999999975,2024
venta,2024-01-29 03:35:00,1.08426,1.08466,1.08346,3.9999999999995595,False,0,-1,-1.3575000000000395,2024
compra,2024-01-29 06:40:00,1.08455,1.08392,1.0858099999999997,6.299999999999084,True,0,-1,-1.22698412698416,2024
compra,2024-01-31 07:05:00,1.08198,1.08175,1.0824399999999998,2.2999999999995246,True,0,-1,-1.6217391304349111,2024
venta,2024-01-31 15:20:00,1.08674,1.08874,1.08274,20.000000000000018,False,1,2,1.9285,2024
venta,2024-01-31 19:05:00,1.08318,1.08498,1.07958,18.000000000000238,False,0,-1,-1.0794444444444433,2024
compra,2024-02-02 14:45:00,1.08106,1.07916,1.08486,19.000000000000128,True,0,-1,-1.0752631578947363,2024
compra,2024-02-02 18:15:00,1.07854,1.07808,1.0794600000000003,4.60000000000127,True,1,2,1.6891304347826945,2024
compra,2024-02-05 05:55:00,1.07819,1.07733,1.0799100000000001,8.60000000000083,True,0,-1,-1.166279069767426,2024
