ins,regla,k,dia,lado,rgo_u,R,mot,neta,dias
SPXUSD,A,3,2022-07-22,-1,53.74399999999969,-1.0,SL,-1.0148853825543318,3
SPXUSD,A,3,2022-08-01,-1,24.64800000000014,-1.0,SL,-1.0324569944823108,2
SPXUSD,A,3,2022-08-08,-1,43.19999999999982,-1.0,SL,-1.0185185185185186,2
SPXUSD,A,3,2022-09-01,1,57.38200000000006,-1.0,SL,-1.0139416541772681,3
SPXUSD,A,3,2022-09-14,1,35.396999999999935,-1.0,SL,-1.0226007853772918,1
SPXUSD,A,3,2022-10-14,-1,132.23600000000033,-1.0,SL,-1.0060497897698055,2
SPXUSD,A,3,2022-10-26,-1,49.416999999999916,-1.0,SL,-1.0161887609527087,2
SPXUSD,A,3,2022-11-14,-1,41.596000000000004,-1.0,SL,-1.0192326185210117,1
SPXUSD,A,3,2022-11-18,-1,23.835000000000036,-1.0,SL,-1.0335640864275224,2
SPXUSD,A,3,2022-12-01,-1,24.84400000000005,3.0,TP,2.967799066172919,2
SPXUSD,A,3,2022-12-09,-1,52.71399999999994,-1.0,SL,-1.0151762340175285,1
SPXUSD,A,3,2022-12-14,1,39.88599999999997,-1.0,SL,-1.0200571629143058,1
SPXUSD,A,3,2022-12-20,1,44.17099999999982,-1.0,SL,-1.0181114305766228,2
SPXUSD,A,3,2022-12-27,-1,42.99499999999989,-1.0,SL,-1.0186068147459006,4
SPXUSD,A,3,2023-01-09,-1,60.5,-1.0,SL,-1.0132231404958678,2
SPXUSD,A,3,2023-01-16,-1,19.15099999999984,-1.0,SL,-1.041773275546969,1
SPXUSD,A,3,2023-02-03,1,12.72900000000027,-1.0,SL,-1.0628486134024655,1
SPXUSD,A,3,2023-02-10,1,37.82400000000007,-1.0,SL,-1.021150592216582,5
SPXUSD,A,3,2023-03-08,1,20.7800000000002,-1.0,SL,-1.0384985563041382,1
SPXUSD,A,3,2023-03-13,1,58.07600000000002,3.0,TP,2.986224946621668,13
SPXUSD,A,3,2023-04-06,1,34.39500000000044,-1.0,SL,-1.0232591946503848,13
SPXUSD,A,3,2023-05-01,-1,17.850999999999658,3.0,TP,2.955184583496722,1
SPXUSD,A,3,2023-05-22,1,17.296000000000276,-1.0,SL,-1.046253469010175,1
SPXUSD,A,3,2023-05-25,-1,20.186000000000604,-1.0,SL,-1.0396314277221825,1
SPXUSD,A,3,2023-06-05,-1,23.75999999999931,-1.0,SL,-1.0336700336700346,4
SPXUSD,A,3,2023-06-16,-1,29.701000000000022,-1.0,SL,-1.0269351200296286,10
SPXUSD,A,3,2023-07-26,1,21.734999999999673,-1.0,SL,-1.036806993328733,1
SPXUSD,A,3,2023-08-08,1,34.353000000000065,-1.0,SL,-1.0232876313567956,1
SPXUSD,A,3,2023-08-11,1,26.5649999999996,-1.0,SL,-1.030114812723509,2
SPXUSD,A,3,2023-08-18,1,34.25,3.0,TP,2.9766423357664236,4
SPXUSD,A,3,2023-08-25,1,50.64499999999953,-1.0,SL,-1.0157962286504099,19
SPXUSD,A,3,2023-09-27,1,42.646999999999935,-1.0,SL,-1.0187586465636504,4
SPXUSD,A,3,2023-10-04,1,57.4980000000005,-1.0,SL,-1.0139135274270408,13
SPXUSD,A,3,2023-11-13,-1,9.945999999999913,-1.0,SL,-1.0804343454655145,1
SPXUSD,A,3,2023-11-15,-1,27.572000000000116,-1.0,SL,-1.029014942695488,2
SPXUSD,A,3,2023-11-24,-1,8.605999999999767,-1.0,SL,-1.0929584011155034,2
SPXUSD,A,3,2023-12-04,1,19.235999999999876,-1.0,SL,-1.0415886878768978,2
SPXUSD,A,3,2024-01-05,1,34.85100000000057,3.0,TP,2.9770451350033,10
SPXUSD,A,3,2024-01-24,-1,39.67399999999998,-1.0,SL,-1.0201643393658315,2
SPXUSD,A,3,2024-01-30,-1,12.213000000000648,3.0,TP,2.934496028821751,1
SPXUSD,A,3,2024-02-12,-1,32.49699999999939,-1.0,SL,-1.024617657014494,8
SPXUSD,A,3,2024-02-27,1,24.313999999999396,-1.0,SL,-1.0329028543226133,1
SPXUSD,A,3,2024-03-04,-1,22.76299999999992,3.0,TP,2.96485524755085,1
SPXUSD,A,3,2024-03-06,-1,21.960000000000036,-1.0,SL,-1.0364298724954462,1
SPXUSD,A,3,2024-03-08,-1,60.30799999999999,-1.0,SL,-1.013265238442661,8
SPXUSD,A,3,2024-04-05,1,57.103000000000065,-1.0,SL,-1.0140097718158416,3
SPXUSD,A,3,2024-04-11,1,69.04500000000007,-1.0,SL,-1.0115866463900354,1
SPXUSD,A,3,2024-04-22,-1,31.154999999999745,-1.0,SL,-1.0256780613063716,1
SPXUSD,A,3,2024-04-24,-1,42.13600000000042,-1.0,SL,-1.0189861401177138,1
SPXUSD,A,3,2024-05-08,1,19.426000000000386,3.0,TP,2.9588180788633798,4
SPXUSD,A,3,2024-05-16,-1,31.3700000000008,-1.0,SL,-1.025502072043353,4
SPXUSD,A,3,2024-05-28,1,24.73700000000008,-1.0,SL,-1.0323402191049844,1
SPXUSD,A,3,2024-06-28,1,19.983000000000175,-1.0,SL,-1.0400340289245855,1
SPXUSD,A,3,2024-07-04,-1,8.0,-1.0,SL,-1.1,1
SPXUSD,A,3,2024-07-11,-1,69.03199999999924,-1.0,SL,-1.011588828369452,1
SPXUSD,A,3,2024-07-23,-1,33.358000000000175,3.0,TP,2.9760177468673183,1
SPXUSD,A,3,2024-08-01,1,20.40099999999984,-1.0,SL,-1.0392137640311752,1
SPXUSD,A,3,2024-08-26,-1,38.2480000000005,-1.0,SL,-1.0209161263334028,4
SPXUSD,A,3,2024-09-09,1,77.35600000000068,3.0,TP,2.9896582036299706,8
SPXUSD,A,3,2024-09-25,-1,13.970000000000255,-1.0,SL,-1.0572655690765917,1
SPXUSD,A,3,2024-10-02,1,40.88799999999992,3.0,TP,2.9804343572686363,8
SPXUSD,A,3,2024-10-15,1,8.530999999999949,3.0,TP,2.906224358222951,1
SPXUSD,A,3,2024-10-21,1,32.447000000000116,-1.0,SL,-1.024655592196505,1
SPXUSD,A,3,2024-10-25,-1,58.10099999999966,-1.0,SL,-1.01376912617683,8
SPXUSD,A,3,2024-11-27,-1,28.782999999999447,-1.0,SL,-1.0277941840669844,2
SPXUSD,A,3,2024-12-05,-1,23.5049999999992,-1.0,SL,-1.0340353116358234,1
SPXUSD,A,3,2024-12-26,-1,15.243999999999687,3.0,TP,2.947520335869849,1
SPXUSD,A,3,2025-01-08,1,41.11000000000058,-1.0,SL,-1.0194599854050106,2
SPXUSD,A,3,2025-01-13,1,68.97000000000025,3.0,TP,2.988400753950993,6
SPXUSD,A,3,2025-01-24,-1,31.802999999999884,3.0,TP,2.9748451403955603,1
SPXUSD,A,3,2025-01-28,-1,13.10400000000027,-1.0,SL,-1.0610500610500597,1
SPXUSD,A,3,2025-02-10,1,69.54099999999926,-1.0,SL,-1.0115040048316821,10
SPXUSD,A,3,2025-02-28,1,109.15099999999984,-1.0,SL,-1.0073292961127245,1
SPXUSD,A,3,2025-03-07,1,100.98800000000028,-1.0,SL,-1.0079217332752406,1
SPXUSD,A,3,2025-03-21,1,67.17699999999968,-1.0,SL,-1.0119088378462868,5
SPXUSD,A,3,2025-03-31,1,112.54399999999987,-1.0,SL,-1.0071083309638897,3
SPXUSD,A,3,2025-04-07,1,287.4310000000005,1.7762002010917368,cierre,1.773416924409681,20
SPXUSD,A,3,2025-05-07,1,54.3720000000003,3.0,TP,2.9852865445449863,3
SPXUSD,A,3,2025-05-19,1,80.02400000000034,-1.0,SL,-1.00999700089973,2
SPXUSD,A,3,2025-05-22,1,30.248999999999796,-1.0,SL,-1.0264471552778607,1
SPXUSD,A,3,2025-05-28,-1,49.754000000000815,-1.0,SL,-1.0160791092173491,1
SPXUSD,A,3,2025-05-30,1,63.33600000000024,3.0,TP,2.9873689528861944,17
SPXUSD,A,3,2025-07-14,1,48.38100000000031,-1.0,SL,-1.0165354167958496,2
SPXUSD,A,3,2025-07-18,-1,22.2470000000003,-1.0,SL,-1.035959904706252,1
SPXUSD,A,3,2025-07-22,1,25.19800000000032,3.0,TP,2.968251448527661,3
SPXUSD,A,3,2025-07-28,-1,33.56999999999971,-1.0,SL,-1.0238308013106943,3
SPXUSD,A,3,2025-08-05,-1,48.13500000000022,-1.0,SL,-1.0166199231328554,1
SPXUSD,A,3,2025-08-11,-1,34.20799999999963,-1.0,SL,-1.0233863423760527,1
SPXUSD,A,3,2025-08-14,1,28.30199999999968,-1.0,SL,-1.0282665536004525,3
SPXUSD,A,3,2025-08-26,1,54.70000000000073,-1.0,SL,-1.0146252285191955,5
SPXUSD,A,3,2025-09-05,1,36.733000000000175,3.0,TP,2.9782212179783847,4
SPXUSD,A,3,2025-09-12,-1,17.078999999999724,-1.0,SL,-1.0468411499502321,1
SPXUSD,A,3,2025-09-16,1,56.44599999999991,-1.0,SL,-1.0141728377564398,1
SPXUSD,A,3,2025-10-03,-1,38.302999999999884,-1.0,SL,-1.0208860924731744,2
SPXUSD,A,3,2025-10-09,-1,31.900000000000546,3.0,TP,2.974921630094044,1
SPXUSD,A,3,2025-10-14,1,86.59099999999944,-1.0,SL,-1.0092388354447923,3
SPXUSD,A,3,2025-10-21,-1,22.100000000000364,3.0,TP,2.963800904977376,1
SPXUSD,A,3,2025-10-29,1,39.39100000000053,-1.0,SL,-1.0203092076870348,1
SPXUSD,A,3,2025-11-05,1,73.78499999999985,-1.0,SL,-1.0108423121230603,1
SPXUSD,A,3,2025-11-07,1,104.51199999999972,-1.0,SL,-1.0076546233925292,7
SPXUSD,A,3,2025-11-19,-1,45.5570000000007,-1.0,SL,-1.0175604188159886,1
SPXUSD,A,3,2025-11-21,1,102.49699999999939,2.1979667697591356,cierre,2.190161663268214,20
SPXUSD,A,3,2026-01-02,1,36.40899999999965,3.0,TP,2.9780274108050206,5
SPXUSD,A,3,2026-01-15,-1,35.60599999999977,3.0,TP,2.9775318766500027,3
SPXUSD,A,3,2026-02-03,-1,85.5,1.2245614035087697,cierre,1.215204678362571,20
SPXUSD,A,3,2026-03-04,-1,15.605999999999767,-1.0,SL,-1.05126233499936,1
SPXUSD,A,3,2026-03-09,1,186.0,-1.0,SL,-1.0043010752688173,8
SPXUSD,A,3,2026-03-23,1,159.40300000000025,-1.0,SL,-1.0050187261218422,4
SPXUSD,A,3,2026-04-10,-1,29.032000000000153,3.0,TP,2.972444199503996,1
SPXUSD,A,3,2026-04-21,-1,57.94800000000032,-1.0,SL,-1.0138054807758679,2
SPXUSD,A,3,2026-05-07,-1,40.75699999999961,-1.0,SL,-1.0196285300684547,1
SPXUSD,A,3,2026-05-12,1,56.40599999999995,-1.0,SL,-1.0141828883452115,5
SPXUSD,A,3,2026-05-26,1,18.899999999999636,-1.0,SL,-1.0423280423280432,1
SPXUSD,A,3,2026-06-04,1,68.10300000000007,-1.0,SL,-1.0117469127644891,1
SPXUSD,A,3,2026-06-08,1,57.600000000000364,-1.0,SL,-1.0138888888888888,1
SPXUSD,A,3,2026-06-24,1,59.49300000000039,-1.0,SL,-1.0134469601465719,1
SPXUSD,A,3,2026-07-01,-1,44.25,-1.0,SL,-1.0180790960451978,1
SPXUSD,A,3,2026-07-14,1,57.34100000000035,-1.0,SL,-1.013951622748121,3
SPXUSD,A,3,2026-07-27,1,30.97400000000016,-1.0,SL,-1.0258281139019823,2
SPXUSD,B,1,2020-02-06,1,132.40599999999995,-1.0,SL,-1.006042022264852,12
SPXUSD,B,1,2020-02-25,-1,262.8180000000002,1.0,TP,0.9969560684580204,3
SPXUSD,B,1,2020-03-09,-1,511.5999999999999,1.0,TP,0.9984362783424551,7
SPXUSD,B,1,2020-03-23,-1,623.8119999999999,-1.0,SL,-1.0012824376574994,18
SPXUSD,B,1,2020-04-29,1,221.10600000000022,0.41607645201848775,cierre,0.4124582779300415,20
SPXUSD,B,1,2020-05-28,1,275.31500000000005,0.14562955160452587,cierre,0.1427237891142874,20
SPXUSD,B,1,2020-07-20,1,139.69700000000012,0.9298266963499551,cierre,0.9241000164642024,20
SPXUSD,B,1,2020-08-18,1,112.86299999999983,1.0,TP,0.9929117602757325,8
SPXUSD,B,1,2020-09-01,1,180.60600000000022,-1.0,SL,-1.0044295316877623,5
SPXUSD,B,1,2020-09-21,-1,162.3449999999998,-1.0,SL,-1.0049277772644676,14
SPXUSD,B,1,2020-10-12,1,241.51199999999972,-1.0,SL,-1.0033124648050615,12
SPXUSD,B,1,2020-11-09,1,322.51800000000003,0.4176604096515542,cierre,0.4151799279420062,20
SPXUSD,B,1,2020-12-17,1,91.50599999999986,-1.0,SL,-1.008742596113916,2
SPXUSD,B,1,2020-12-28,1,132.54000000000042,0.912245359891348,cierre,0.9062094462049137,20
SPXUSD,B,1,2021-02-04,1,210.692,-0.47799631689860095,cierre,-0.4817933286503523,20
SPXUSD,B,1,2021-03-17,1,259.366,0.5711388539746922,cierre,0.5680544095987909,20
SPXUSD,B,1,2021-04-15,1,193.79999999999973,-0.3074561403508778,cierre,-0.31158410732714203,20
SPXUSD,B,1,2021-06-14,1,87.91499999999996,-1.0,SL,-1.0090996985724847,4
SPXUSD,B,1,2021-06-24,1,131.71500000000015,0.7755456857609211,cierre,0.7694719659871672,20
SPXUSD,B,1,2021-07-23,1,177.49099999999999,0.16125324664349233,cierre,0.1567459758522973,20
SPXUSD,B,1,2021-08-23,1,130.10899999999947,-1.0,SL,-1.0061486907131714,20
SPXUSD,B,1,2021-10-18,1,207.65399999999954,1.0,TP,0.99614743756441,14
SPXUSD,B,1,2021-11-30,-1,162.42100000000028,-1.0,SL,-1.0049254714599714,12
SPXUSD,B,1,2021-12-27,1,258.90899999999965,-1.0,SL,-1.0030898887253823,17
SPXUSD,B,1,2022-01-20,-1,273.866,0.3477394054026436,cierre,0.344818268788387,20
SPXUSD,B,1,2022-02-23,-1,361.65100000000075,-0.6381594410080428,cierre,-0.6403715183975702,20
SPXUSD,B,1,2022-03-25,1,404.41799999999967,-0.6145918332022805,cierre,-0.6165699845209657,20
SPXUSD,B,1,2022-04-26,-1,354.90300000000025,0.5900457308053185,cierre,0.5877915937594215,20
SPXUSD,B,1,2022-06-13,-1,448.70899999999983,-0.23332271026433613,cierre,-0.23510560296316765,20
SPXUSD,B,1,2022-07-20,1,236.19999999999982,1.0,TP,0.9966130397967824,15
SPXUSD,B,1,2022-08-11,1,221.1029999999996,-1.0,SL,-1.0036182231810513,13
SPXUSD,B,1,2022-08-31,-1,353.6909999999998,1.0,TP,0.997738138657755,20
SPXUSD,B,1,2022-09-30,-1,319.8919999999998,-0.9563540194815751,cierre,-0.9588548635164368,20
SPXUSD,B,1,2022-11-10,1,256.65899999999965,0.03841673192835685,cierre,0.0352997557069892,20
SPXUSD,B,1,2022-12-15,-1,244.40599999999995,-0.4002888636121867,cierre,-0.40356210567662043,20
SPXUSD,B,1,2023-01-23,1,146.8699999999999,1.0,TP,0.9945530060597808,8
SPXUSD,B,1,2023-03-09,-1,165.12199999999984,-1.0,SL,-1.0048449025568973,16
SPXUSD,B,1,2023-04-03,1,258.8859999999995,-0.010471790672339701,cierre,-0.013561953910212747,20
SPXUSD,B,1,2023-05-19,1,124.75599999999986,1.0,TP,0.9935874827663599,15
SPXUSD,B,1,2023-06-12,1,173.72900000000027,0.5525905289272376,cierre,0.5479856558202721,20
SPXUSD,B,1,2023-07-12,1,142.625,-0.007852760736195554,cierre,-0.013461875547764353,20
SPXUSD,B,1,2023-08-15,-1,158.45100000000002,-0.16263702974420813,cierre,-0.16768590920852203,20
SPXUSD,B,1,2023-09-21,-1,188.96800000000076,0.3084331738707052,cierre,0.3041996528512733,20
SPXUSD,B,1,2023-10-26,-1,251.6850000000004,-1.0,SL,-1.003178576395097,11
SPXUSD,B,1,2023-11-14,1,350.5460000000003,0.42078072492625673,cierre,0.4184985708009779,20
SPXUSD,B,1,2023-12-13,1,172.40700000000015,0.4271462295614445,cierre,0.42250604673824127,20
SPXUSD,B,1,2024-01-19,1,177.34500000000025,1.0,TP,0.9954890185796047,15
SPXUSD,B,1,2024-02-22,1,161.78999999999996,1.0,TP,0.9950553186229062,20
SPXUSD,B,1,2024-04-15,-1,217.74299999999948,-0.7430043675342033,cierre,-0.7466784236462253,20
SPXUSD,B,1,2024-05-14,1,235.97299999999996,0.5594707869120601,cierre,0.5560805685396192,20
SPXUSD,B,1,2024-06-12,1,226.86599999999999,0.9326077949097715,cierre,0.9290814842241686,20
SPXUSD,B,1,2024-07-24,-1,231.79899999999998,1.0,TP,0.9965487340325023,8
SPXUSD,B,1,2024-08-19,1,511.96600000000035,0.05452705843747465,cierre,0.05296445467081827,20
SPXUSD,B,1,2024-09-19,1,313.26600000000053,0.42687045514035976,cierre,0.42431671486851413,20
SPXUSD,B,1,2024-11-06,1,231.03600000000006,0.678781661732368,cierre,0.6753189979050856,20
SPXUSD,B,1,2025-01-21,1,282.35100000000057,0.2701035236283883,cierre,0.2672701708157544,20
SPXUSD,B,1,2025-02-27,-1,280.9899999999998,1.0,TP,0.9971529235915869,7
SPXUSD,B,1,2025-04-03,-1,392.384,1.0,TP,0.997961180884032,2
SPXUSD,B,1,2025-05-02,1,587.402,0.3716381626211682,cierre,0.370276233312109,20
SPXUSD,B,1,2025-06-06,1,257.8150000000005,1.0,TP,0.9968969997866688,19
SPXUSD,B,1,2025-07-23,1,165.91100000000006,0.165872063937897,cierre,0.161050201614121,20
SPXUSD,B,1,2025-08-28,1,158.47699999999986,1.0,TP,0.994951948863242,16
SPXUSD,B,1,2025-09-22,1,216.03900000000067,0.23114807974485968,cierre,0.22744504464471574,20
SPXUSD,B,1,2025-10-24,1,257.6369999999997,-1.0,SL,-1.0031051440592773,19
SPXUSD,B,1,2025-12-11,1,117.16300000000047,-1.0,SL,-1.0068280941935595,3
SPXUSD,B,1,2025-12-24,1,211.65700000000015,-0.10371024818456279,cierre,-0.10748994835984638,20
SPXUSD,B,1,2026-03-20,-1,321.1970000000001,-1.0,SL,-1.0024906832878264,15
SPXUSD,B,1,2026-04-14,1,654.2000000000007,0.6597233261999372,cierre,0.6585004585753576,20
SPXUSD,B,1,2026-05-13,1,344.40900000000056,-0.5415683097712323,cierre,-0.5438911294420307,20
SPXUSD,B,1,2026-07-29,-1,282.5650000000005,-0.6655035124661562,cierre,-0.6683347194450815,2
SPXUSD,B,2,2020-02-06,1,132.40599999999995,-1.0,SL,-1.006042022264852,12
SPXUSD,B,2,2020-02-25,-1,262.8180000000002,2.0,TP,1.9969560684580203,12
SPXUSD,B,2,2020-03-23,-1,623.8119999999999,-1.0,SL,-1.0012824376574994,18
SPXUSD,B,2,2020-04-29,1,221.10600000000022,0.41607645201848775,cierre,0.4124582779300415,20
SPXUSD,B,2,2020-05-28,1,275.31500000000005,0.14562955160452587,cierre,0.1427237891142874,20
SPXUSD,B,2,2020-07-20,1,139.69700000000012,0.9298266963499551,cierre,0.9241000164642024,20
SPXUSD,B,2,2020-08-18,1,112.86299999999983,0.12622382888989409,cierre,0.1191355891656266,20
SPXUSD,B,2,2020-09-21,-1,162.3449999999998,-1.0,SL,-1.0049277772644676,14
SPXUSD,B,2,2020-10-12,1,241.51199999999972,-1.0,SL,-1.0033124648050615,12
SPXUSD,B,2,2020-11-09,1,322.51800000000003,0.4176604096515542,cierre,0.4151799279420062,20
SPXUSD,B,2,2020-12-17,1,91.50599999999986,-1.0,SL,-1.008742596113916,2
SPXUSD,B,2,2020-12-28,1,132.54000000000042,0.912245359891348,cierre,0.9062094462049137,20
SPXUSD,B,2,2021-02-04,1,210.692,-0.47799631689860095,cierre,-0.4817933286503523,20
SPXUSD,B,2,2021-03-17,1,259.366,0.5711388539746922,cierre,0.5680544095987909,20
SPXUSD,B,2,2021-04-15,1,193.79999999999973,-0.3074561403508778,cierre,-0.31158410732714203,20
SPXUSD,B,2,2021-06-14,1,87.91499999999996,-1.0,SL,-1.0090996985724847,4
SPXUSD,B,2,2021-06-24,1,131.71500000000015,0.7755456857609211,cierre,0.7694719659871672,20
SPXUSD,B,2,2021-07-23,1,177.49099999999999,0.16125324664349233,cierre,0.1567459758522973,20
SPXUSD,B,2,2021-08-23,1,130.10899999999947,-1.0,SL,-1.0061486907131714,20
SPXUSD,B,2,2021-10-18,1,207.65399999999954,0.9672291407822657,cierre,0.9633765783466758,20
SPXUSD,B,2,2021-11-30,-1,162.42100000000028,-1.0,SL,-1.0049254714599714,12
SPXUSD,B,2,2021-12-27,1,258.90899999999965,-1.0,SL,-1.0030898887253823,17
SPXUSD,B,2,2022-01-20,-1,273.866,0.3477394054026436,cierre,0.344818268788387,20
SPXUSD,B,2,2022-02-23,-1,361.65100000000075,-0.6381594410080428,cierre,-0.6403715183975702,20
SPXUSD,B,2,2022-03-25,1,404.41799999999967,-0.6145918332022805,cierre,-0.6165699845209657,20
SPXUSD,B,2,2022-04-26,-1,354.90300000000025,0.5900457308053185,cierre,0.5877915937594215,20
SPXUSD,B,2,2022-06-13,-1,448.70899999999983,-0.23332271026433613,cierre,-0.23510560296316765,20
SPXUSD,B,2,2022-07-20,1,236.19999999999982,1.3643776460626602,cierre,1.3609906858594425,20
SPXUSD,B,2,2022-08-26,-1,268.8449999999998,1.3502315460581376,cierre,1.3472558537447228,20
SPXUSD,B,2,2022-09-30,-1,319.8919999999998,-0.9563540194815751,cierre,-0.9588548635164368,20
SPXUSD,B,2,2022-11-10,1,256.65899999999965,0.03841673192835685,cierre,0.0352997557069892,20
SPXUSD,B,2,2022-12-15,-1,244.40599999999995,-0.4002888636121867,cierre,-0.40356210567662043,20
SPXUSD,B,2,2023-01-23,1,146.8699999999999,0.3415469462790226,cierre,0.33609995233880335,20
SPXUSD,B,2,2023-03-09,-1,165.12199999999984,-1.0,SL,-1.0048449025568973,16
SPXUSD,B,2,2023-04-03,1,258.8859999999995,-0.010471790672339701,cierre,-0.013561953910212747,20
SPXUSD,B,2,2023-05-19,1,124.75599999999986,1.7574785982237373,cierre,1.7510660809900973,20
SPXUSD,B,2,2023-06-30,1,116.01199999999972,1.271359859324904,cierre,1.2644640209633553,20
SPXUSD,B,2,2023-08-15,-1,158.45100000000002,-0.16263702974420813,cierre,-0.16768590920852203,20
SPXUSD,B,2,2023-09-21,-1,188.96800000000076,0.3084331738707052,cierre,0.3041996528512733,20
SPXUSD,B,2,2023-10-26,-1,251.6850000000004,-1.0,SL,-1.003178576395097,11
SPXUSD,B,2,2023-11-14,1,350.5460000000003,0.42078072492625673,cierre,0.4184985708009779,20
SPXUSD,B,2,2023-12-13,1,172.40700000000015,0.4271462295614445,cierre,0.42250604673824127,20
SPXUSD,B,2,2024-01-19,1,177.34500000000025,0.8993600045109819,cierre,0.8948490230905866,20
SPXUSD,B,2,2024-02-22,1,161.78999999999996,1.0295815563384638,cierre,1.0246368749613701,20
SPXUSD,B,2,2024-04-15,-1,217.74299999999948,-0.7430043675342033,cierre,-0.7466784236462253,20
SPXUSD,B,2,2024-05-14,1,235.97299999999996,0.5594707869120601,cierre,0.5560805685396192,20
SPXUSD,B,2,2024-06-12,1,226.86599999999999,0.9326077949097715,cierre,0.9290814842241686,20
SPXUSD,B,2,2024-07-24,-1,231.79899999999998,-0.7751413940526046,cierre,-0.7785926600201023,20
SPXUSD,B,2,2024-09-02,1,109.1230000000005,-1.0,SL,-1.0073311767455073,1
SPXUSD,B,2,2024-09-19,1,313.26600000000053,0.42687045514035976,cierre,0.42431671486851413,20
SPXUSD,B,2,2024-11-06,1,231.03600000000006,0.678781661732368,cierre,0.6753189979050856,20
SPXUSD,B,2,2025-01-21,1,282.35100000000057,0.2701035236283883,cierre,0.2672701708157544,20
SPXUSD,B,2,2025-02-27,-1,280.9899999999998,0.6302395103028595,cierre,0.6273924338944464,20
SPXUSD,B,2,2025-04-03,-1,392.384,-0.74756870820421,cierre,-0.749607527320178,20
SPXUSD,B,2,2025-05-12,1,412.8100000000004,0.3855478307211555,cierre,0.38360989317119304,20
SPXUSD,B,2,2025-06-10,1,188.375,1.032042468480425,cierre,1.0277956204379566,20
SPXUSD,B,2,2025-07-23,1,165.91100000000006,0.165872063937897,cierre,0.161050201614121,20
SPXUSD,B,2,2025-08-28,1,158.47699999999986,0.6546565116704612,cierre,0.6496084605337032,20
SPXUSD,B,2,2025-10-01,1,155.01400000000012,-1.0,SL,-1.005160824183622,7
SPXUSD,B,2,2025-10-24,1,257.6369999999997,-1.0,SL,-1.0031051440592773,19
SPXUSD,B,2,2025-12-11,1,117.16300000000047,-1.0,SL,-1.0068280941935595,3
SPXUSD,B,2,2025-12-24,1,211.65700000000015,-0.10371024818456279,cierre,-0.10748994835984638,20
SPXUSD,B,2,2026-03-20,-1,321.1970000000001,-1.0,SL,-1.0024906832878264,15
SPXUSD,B,2,2026-04-14,1,654.2000000000007,0.6597233261999372,cierre,0.6585004585753576,20
SPXUSD,B,2,2026-05-13,1,344.40900000000056,-0.5415683097712323,cierre,-0.5438911294420307,20
SPXUSD,B,2,2026-07-29,-1,282.5650000000005,-0.6655035124661562,cierre,-0.6683347194450815,2
SPXUSD,B,3,2020-02-06,1,132.40599999999995,-1.0,SL,-1.006042022264852,12
SPXUSD,B,3,2020-02-25,-1,262.8180000000002,3.0,TP,2.9969560684580205,16
SPXUSD,B,3,2020-03-23,-1,623.8119999999999,-1.0,SL,-1.0012824376574994,18
SPXUSD,B,3,2020-04-29,1,221.10600000000022,0.41607645201848775,cierre,0.4124582779300415,20
SPXUSD,B,3,2020-05-28,1,275.31500000000005,0.14562955160452587,cierre,0.1427237891142874,20
SPXUSD,B,3,2020-07-20,1,139.69700000000012,0.9298266963499551,cierre,0.9241000164642024,20
SPXUSD,B,3,2020-08-18,1,112.86299999999983,0.12622382888989409,cierre,0.1191355891656266,20
SPXUSD,B,3,2020-09-21,-1,162.3449999999998,-1.0,SL,-1.0049277772644676,14
SPXUSD,B,3,2020-10-12,1,241.51199999999972,-1.0,SL,-1.0033124648050615,12
SPXUSD,B,3,2020-11-09,1,322.51800000000003,0.4176604096515542,cierre,0.4151799279420062,20
SPXUSD,B,3,2020-12-17,1,91.50599999999986,-1.0,SL,-1.008742596113916,2
SPXUSD,B,3,2020-12-28,1,132.54000000000042,0.912245359891348,cierre,0.9062094462049137,20
SPXUSD,B,3,2021-02-04,1,210.692,-0.47799631689860095,cierre,-0.4817933286503523,20
SPXUSD,B,3,2021-03-17,1,259.366,0.5711388539746922,cierre,0.5680544095987909,20
SPXUSD,B,3,2021-04-15,1,193.79999999999973,-0.3074561403508778,cierre,-0.31158410732714203,20
SPXUSD,B,3,2021-06-14,1,87.91499999999996,-1.0,SL,-1.0090996985724847,4
SPXUSD,B,3,2021-06-24,1,131.71500000000015,0.7755456857609211,cierre,0.7694719659871672,20
SPXUSD,B,3,2021-07-23,1,177.49099999999999,0.16125324664349233,cierre,0.1567459758522973,20
SPXUSD,B,3,2021-08-23,1,130.10899999999947,-1.0,SL,-1.0061486907131714,20
SPXUSD,B,3,2021-10-18,1,207.65399999999954,0.9672291407822657,cierre,0.9633765783466758,20
SPXUSD,B,3,2021-11-30,-1,162.42100000000028,-1.0,SL,-1.0049254714599714,12
SPXUSD,B,3,2021-12-27,1,258.90899999999965,-1.0,SL,-1.0030898887253823,17
SPXUSD,B,3,2022-01-20,-1,273.866,0.3477394054026436,cierre,0.344818268788387,20
SPXUSD,B,3,2022-02-23,-1,361.65100000000075,-0.6381594410080428,cierre,-0.6403715183975702,20
SPXUSD,B,3,2022-03-25,1,404.41799999999967,-0.6145918332022805,cierre,-0.6165699845209657,20
SPXUSD,B,3,2022-04-26,-1,354.90300000000025,0.5900457308053185,cierre,0.5877915937594215,20
SPXUSD,B,3,2022-06-13,-1,448.70899999999983,-0.23332271026433613,cierre,-0.23510560296316765,20
SPXUSD,B,3,2022-07-20,1,236.19999999999982,1.3643776460626602,cierre,1.3609906858594425,20
