i,alcista,d,vuelve,base,r3,velas
13868,True,0.42532672594765825,1.0,0.9353063850556862,1.2121212121210898,1.0
13876,True,0.3958483772275394,1.0,0.9397879043350934,0.2802547770700682,5.0
13877,True,0.5306384678091366,1.0,0.9195101388827261,1.3295454545453456,3.0
13878,True,0.29296881686776144,1.0,0.9559834938101788,0.5811965811966461,2.0
13881,False,0.2682043894597795,1.0,0.9510138882726183,0.6666666666667415,33.0
13882,False,0.24093685091892109,1.0,0.9557172649420952,0.5151515151514438,32.0
13885,False,0.4910768912151044,1.0,0.9099702711097306,1.533333333332807,1.0
13886,False,0.04126248499214342,1.0,0.9903713892709766,1.043478260869859,1.0
13889,False,0.3754795509580878,1.0,0.9325109819408084,0.5,4.0
13894,True,1.1880846413140185,1.0,0.8191418556152106,1.2450980392157631,3.0
13895,True,0.28305593056862294,1.0,0.9574921240626525,0.653543307086471,1.0
13897,False,1.8382709854402128,1.0,0.6832763899365488,1.8016528925619577,15.0
13898,False,3.7422763764556013,1.0,0.4360385144429161,2.036697247706563,11.0
13899,False,0.6269611666472047,1.0,0.8856990726361095,0.23423423423421846,1.0
13901,True,0.580106316118869,0.0,0.9127656742246084,0.5524475524476697,
13902,True,0.08730151905190632,0.0,0.9849580689532769,0.6329113924052199,
13904,True,0.6957690144420966,1.0,0.8942183964147846,1.553846153845991,1.0
13905,True,0.878813501818053,0.0,0.8658650219638816,1.1782178217822543,
13907,True,0.17024352737692838,0.0,0.9738208279717797,1.064102564102699,
13913,True,0.523670130544064,1.0,0.920308825486977,0.8544303797468782,2.0
13919,True,0.0515005939262155,1.0,0.9898389315348094,0.552631578947576,1.0
13922,True,0.3852133765461687,1.0,0.9414740204996228,0.5781249999998943,1.0
13933,True,1.0077347692238023,1.0,0.8474064871100857,0.24928774928773673,41.0
13934,True,0.0717416534786227,1.0,0.9866441851178063,0.35999999999996446,1.0
13936,False,0.00626857049436566,1.0,0.995385366286551,0.499999999999889,1.0
13941,False,0.34401162412864367,1.0,0.9375693304343967,1.6206896551722423,1.0
13946,True,1.1846945414898056,1.0,0.8195855703953498,1.3147208121827698,21.0
13947,True,0.9072074849244672,1.0,0.861649731552558,0.8146718146717217,1.0
13949,True,1.466214970936346,1.0,0.7774326662821138,2.41584158415852,17.0
13950,True,0.38612291032708124,1.0,0.9412521631095532,0.6311475409835559,2.0
13953,False,0.07291940069806982,1.0,0.9849136974752629,0.30769230769214345,1.0
13955,True,0.3733523581109306,1.0,0.9435151084882637,2.729729729729746,11.0
13956,True,0.7430257090737061,1.0,0.88671961663043,1.0594059405940115,10.0
13957,True,0.5022547915174721,1.0,0.9237254292940498,1.121495327102988,3.0
13958,True,0.2931993061383907,1.0,0.955850379376137,0.6,2.0
13966,False,0.5257519778224542,0.0,0.9029152061055153,1.7019230769232392,
13967,False,1.6530311329991174,0.0,0.712783422815814,1.8983050847457266,
13968,False,0.19092221738646056,1.0,0.9655233615831743,0.44345238095237444,1.0
13970,True,0.01216472641836766,1.0,0.9948972800283977,0.48305084745760957,1.0
13972,False,0.40573853423963296,1.0,0.9270532901450947,1.2631578947370266,1.0
13974,False,0.3155119922489792,1.0,0.9418733638017482,0.760638297872321,1.0
13976,True,0.006859393615544287,1.0,0.9955628521986067,0.436363636363629,1.0
13978,True,0.34715435847093723,1.0,0.9476416559435594,1.1648351648352748,1.0
13982,False,0.5374561681070733,0.0,0.9003860318587212,0.586206896551743,
13983,False,1.7810344873401438,1.0,0.692372542929405,2.277310924369693,13.0
13984,False,0.6184170039194876,1.0,0.8871633314105692,0.43911439114392203,1.0
13985,False,0.09646179695384956,1.0,0.9808315214979811,1.1512605042017356,1.0
13986,True,0.3418663192502263,1.0,0.9485290855038382,0.43795620437948396,1.0
13996,True,1.9258351894397299,1.0,0.7104317344810755,1.3735632183906836,16.0
13997,True,1.1162589658424686,1.0,0.8310777832009584,0.6820083682008761,3.0
14016,False,0.5569698153449361,1.0,0.8967475706615787,0.39353099730459945,1.0
14018,True,0.006453268504401505,1.0,0.9956515951546346,1.359756097561012,1.0
14029,True,0.5924705419008769,1.0,0.9105027288458979,1.4555555555552704,1.0
14045,False,0.049914913235601065,1.0,0.9889515019745307,1.0566037735848661,1.0
14055,True,0.14680870047930691,1.0,0.9766162310866575,0.6093749999999214,2.0
14060,False,0.2285121226923074,1.0,0.9579802103208058,0.4666666666667654,3.0
14066,True,0.07852870596364661,1.0,0.9859342414695833,0.8281249999999227,1.0
14069,True,0.33517142688050494,1.0,0.9495052580201446,0.6270270270270855,15.0
14070,True,0.676900141516731,1.0,0.8970137995296623,1.2844827586206269,11.0
14071,True,0.08119397626425288,1.0,0.9856680126014997,0.34228187919463987,10.0
14073,True,0.5312652043190205,1.0,0.9194213959266984,1.5714285714281182,6.0
14074,True,0.40616625013258356,1.0,0.9381461596485778,1.766233766233946,2.0
14082,False,0.09880351529812534,1.0,0.9805209211518836,0.5814814814813941,1.0
14084,False,0.5229246239317981,1.0,0.9036695212317523,1.0214285714285523,14.0
14085,False,1.4221127304445225,1.0,0.7479256334028486,1.7132867132867067,13.0
14086,False,1.287601833613643,1.0,0.7699338864977592,0.77142857142853,10.0
14087,False,0.2593531386088322,1.0,0.9523450326130364,0.449735449735354,1.0
14096,True,0.7645943905404048,1.0,0.8836136131694546,1.1562499999998554,37.0
14097,True,1.8320788408578612,1.0,0.7249855792696455,2.3963963963966126,36.0
14098,True,1.1706846628621865,1.0,0.8219372587300883,0.8157894736840963,21.0
14099,True,1.914672410960031,1.0,0.7126059369037583,1.2488479262674013,20.0
14100,True,0.2828247480662152,1.0,0.9575364955406664,0.6457564575645478,2.0
14105,False,0.03886578812060164,1.0,0.990815104051116,0.37185929648240534,1.0
14119,False,0.9552499508080823,1.0,0.8277942938279275,1.7068062827224644,1.0
14120,False,0.6619894587804188,1.0,0.8800195234503261,0.6349693251533713,2.0
14125,True,0.28965232685524284,1.0,0.9566934374584017,1.2876712328764206,1.0
14127,False,0.6732447140216878,1.0,0.8779784354616852,1.1979166666665606,4.0
14128,False,0.11743588699989024,1.0,0.9777255180370058,0.747826086956411,1.0
14137,True,0.5535882505939007,1.0,0.9158273062075698,0.48484848484848686,1.0
14138,True,0.08633887634185468,1.0,0.9851355548653326,0.562499999999922,1.0
14139,False,0.07278396987678187,1.0,0.9849136974752629,0.9888888888890616,1.0
14142,False,0.2355014400907569,1.0,0.9566046945023738,0.6530612244897821,2.0
14152,True,0.048703997435325906,1.0,0.990105160402893,1.7676767676768266,1.0
14154,False,0.005853089714645,1.0,0.9955184807205928,0.1642156862744938,1.0
14155,False,0.3642392335904016,1.0,0.93410835514931,1.0298507462688546,1.0
14156,True,0.1963335271463563,1.0,0.9696055375604561,0.5217391304346007,2.0
14159,True,0.6609172575638573,1.0,0.8996317167324843,1.4905660377359953,7.0
14160,True,0.1727017584465825,1.0,0.9735989705817101,0.33544303797465064,1.0
14167,False,2.016830296852192,1.0,0.6579846474686072,1.217228464419572,3.0
14170,True,1.116564025458997,1.0,0.8309890402449306,1.1775147928993919,50.0
14171,True,0.13277399142789306,1.0,0.9783910902072148,0.4472361809044542,49.0
14172,True,0.286941945216519,1.0,0.957137152238541,0.842696629213671,1.0
14175,True,0.7239328296170163,1.0,0.8901805919155167,1.7528089887639384,28.0
14178,True,0.2712330816537037,1.0,0.9589120113590983,0.7540983606555826,1.0
14183,True,0.36103090917090297,1.0,0.9455561964769046,0.8223684210527786,2.0
14188,True,0.15066130639789047,1.0,0.9763500022185739,0.2996389891696968,1.0
14192,True,0.41238877957946024,1.0,0.9374805874783689,1.0751445086706366,7.0
14199,False,1.2735585042958928,0.0,0.7725518037005813,1.2947368421052052,
14200,False,1.1263125024399259,1.0,0.7981097750366064,0.8536585365853945,2.0
14202,True,0.8770886500150097,1.0,0.8660868793539513,0.8367346938776111,1.0
14204,False,0.26811268918669734,1.0,0.9510582597506323,0.3517110266159491,1.0
14207,False,0.06398572370949968,1.0,0.9865110706837644,0.43076923076929385,1.0
14209,True,0.3230522132949915,1.0,0.9513688600967298,0.9145299145301059,11.0
14210,True,0.5663362186077393,1.0,0.9139637041309846,1.1121495327101718,7.0
14213,True,0.07741995784762257,1.0,0.986200470337667,0.33582089552240413,1.0
14220,False,2.9203293807439605,1.0,0.5388916004792119,5.395833333334138,2.0
14221,False,0.05653455845111168,1.0,0.987487243200071,0.4362934362934257,1.0
14222,True,0.582558710506879,1.0,0.9121444735324133,0.6769911504425131,1.0
14223,True,0.8056083637944811,1.0,0.8777565780716156,1.0653594771241746,17.0
14224,False,0.17827976901568657,1.0,0.9675644495718152,0.2638036809815491,1.0
14228,True,0.21934528033494688,1.0,0.9661889337533833,0.6470588235293926,7.0
14230,True,0.3098712278444952,1.0,0.9536761769534543,0.6627906976743075,1.0
14239,False,0.12436948265519075,0.0,0.9767937169987132,0.3322580645161459,
14241,False,0.0857873041059424,1.0,0.9825620091405245,0.41509433962261383,30.0
14242,False,0.19287943808719818,1.0,0.965124018281049,0.7045454545455349,29.0
14243,False,0.5182688628370793,1.0,0.9046900652260726,3.9999999999992837,6.0
14244,False,0.5076519007130551,1.0,0.9068198961707414,0.6451612903227366,3.0
14251,False,0.5467001368029663,1.0,0.8986111727381639,0.4384057971014099,20.0
14254,False,1.3530250910640635,1.0,0.7580423303900253,2.6212121212117183,3.0
14255,False,0.6203035920218442,1.0,0.8867639881084439,0.6473988439306381,2.0
14260,True,0.34284093825948375,1.0,0.9483959710697963,0.5952380952380995,5.0
14261,True,0.223168997967262,1.0,0.9656564760172162,0.7600000000002132,4.0
14265,False,0.5379609182431574,1.0,0.9003416603807073,1.8703703703703398,1.0
14269,False,0.22149344232950047,1.0,0.9594888405732795,0.7862068965516945,1.0
