ts,dir,entrada,rr,riesgo_pips,motivo,pips,R,b
2024-09-17 07:15:00,largo,1.1124,3.0,9.399999999999409,SL,-10.599999999999408,-1.127659574468093,-1.0
2024-09-19 13:00:00,largo,1.11356,3.0,11.700000000001154,SL,-12.900000000001153,-1.1025641025640924,-1.0
2024-09-20 08:30:00,largo,1.11685,3.0,17.199999999999438,SL,-18.399999999999437,-1.0697674418604675,-1.0
2024-09-20 15:30:00,largo,1.11545,3.0,19.500000000001183,SL,-20.700000000001182,-1.0615384615384578,-1.0
2024-09-25 09:45:00,largo,1.11832,3.0,5.999999999999339,TP,16.79999999999802,2.799999999999978,3.0
2024-09-26 07:45:00,corto,1.11347,3.0,24.200000000000887,SL,-25.400000000000887,-1.0495867768595022,-1.0
2024-09-26 11:15:00,corto,1.11521,3.0,8.699999999999264,SL,-9.899999999999263,-1.1379310344827702,-1.0
2024-10-07 08:45:00,corto,1.097,3.0,9.799999999999809,SL,-10.999999999999808,-1.122448979591839,-1.0
2024-10-07 12:15:00,corto,1.09751,3.0,9.500000000000064,SL,-10.700000000000063,-1.1263157894736833,-1.0
2024-10-07 14:45:00,corto,1.09745,3.0,11.299999999998533,SL,-12.499999999998533,-1.1061946902655004,-1.0
2024-10-14 06:45:00,corto,1.0925,3.0,6.399999999999739,SL,-7.599999999999739,-1.1875000000000078,-1.0
2024-10-23 06:30:00,corto,1.0795,3.0,12.600000000000389,SL,-13.800000000000388,-1.0952380952380922,-1.0
2024-10-25 07:15:00,largo,1.08243,3.0,11.699999999998933,SL,-12.899999999998933,-1.1025641025641117,-1.0
2024-10-31 13:15:00,largo,1.08713,3.0,20.799999999998597,SL,-21.999999999998597,-1.0576923076923115,-1.0
2024-11-22 08:30:00,corto,1.04724,3.0,26.699999999999502,TP,78.8999999999985,2.95505617977528,3.0
2024-12-02 12:30:00,corto,1.05145,3.0,24.699999999999722,SL,-25.89999999999972,-1.0485829959514175,-1.0
2024-12-18 07:45:00,corto,1.04967,3.0,16.999999999998128,TP,49.79999999999438,2.929411764705874,3.0
2025-01-15 07:30:00,largo,1.03001,3.0,14.500000000001734,TP,42.3000000000052,2.9172413793103544,3.0
2025-01-17 14:45:00,largo,1.02984,3.0,34.19999999999978,TP,101.39999999999935,2.9649122807017543,3.0
2025-01-22 14:45:00,largo,1.04244,3.0,11.300000000000754,SL,-12.500000000000753,-1.1061946902654796,-1.0
2025-01-29 06:45:00,corto,1.04369,3.0,7.500000000000284,TP,21.300000000000853,2.840000000000006,3.0
2025-01-30 07:45:00,largo,1.04237,3.0,15.400000000000968,SL,-16.600000000000968,-1.077922077922073,-1.0
2025-01-31 13:30:00,corto,1.03807,3.0,15.499999999999403,SL,-16.699999999999402,-1.0774193548387125,-1.0
2025-02-03 09:45:00,corto,1.02304,3.0,24.900000000001032,SL,-26.10000000000103,-1.0481927710843353,-1.0
2025-02-07 13:30:00,corto,1.03698,3.0,43.59999999999919,SL,-44.799999999999194,-1.027522935779817,-1.0
2025-02-26 08:15:00,largo,1.05093,3.0,23.499999999998522,SL,-24.69999999999852,-1.0510638297872372,-1.0
2025-02-27 11:15:00,corto,1.04775,3.0,10.600000000000609,SL,-11.800000000000608,-1.1132075471698049,-1.0
2025-02-28 09:45:00,corto,1.03951,3.0,13.700000000000934,SL,-14.900000000000933,-1.0875912408759063,-1.0
2025-02-28 13:30:00,corto,1.04064,3.0,10.699999999999044,SL,-11.899999999999043,-1.1121495327102904,-1.0
2025-03-04 15:30:00,largo,1.05216,3.0,26.399999999999757,TP,77.99999999999926,2.9545454545454537,2.9999999999999996
2025-03-06 09:45:00,largo,1.07996,3.0,20.400000000000418,SL,-21.600000000000417,-1.0588235294117634,-1.0
2025-03-21 11:15:00,corto,1.08433,3.0,18.799999999998818,TP,55.19999999999645,2.9361702127659535,3.0
