par,ema,fib,rr,ts,lado,R
USDJPY,10,0.786,2.0,2023-07-26 16:00:00,1,-1.0317884163011002
USDJPY,10,0.786,2.0,2023-07-31 00:00:00,-1,-1.0632612436317024
USDJPY,10,0.786,2.0,2023-08-09 12:00:00,-1,-1.0383863406045601
USDJPY,10,0.786,2.0,2023-08-09 12:00:00,-1,-1.0383863406045601
USDJPY,10,0.786,2.0,2023-08-09 12:00:00,-1,-1.0383863406045601
USDJPY,10,0.786,2.0,2023-09-05 00:00:00,-1,-1.1611343860780072
USDJPY,10,0.786,2.0,2023-09-05 00:00:00,-1,-1.1611343860780072
USDJPY,10,0.786,2.0,2023-09-05 04:00:00,-1,-1.0410623655207534
USDJPY,10,0.786,2.0,2023-09-05 04:00:00,-1,-1.0410623655207534
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-04 04:00:00,-1,-1.0717435598197784
USDJPY,10,0.786,2.0,2023-09-13 12:00:00,-1,1.945579613397574
USDJPY,10,0.786,2.0,2023-09-13 12:00:00,-1,-1.0355804355045302
USDJPY,10,0.786,2.0,2023-09-13 12:00:00,-1,-1.0355804355045302
USDJPY,10,0.786,2.0,2023-09-13 12:00:00,-1,-1.0355804355045302
USDJPY,10,0.786,2.0,2023-09-13 12:00:00,-1,-1.0355804355045302
USDJPY,10,0.786,2.0,2023-10-30 12:00:00,1,1.9369095788083468
USDJPY,10,0.786,2.0,2023-10-30 12:00:00,1,1.9369095788083468
USDJPY,10,0.786,2.0,2023-10-25 08:00:00,-1,-1.257696536558515
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-10-30 04:00:00,1,-1.1150959900557094
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 16:00:00,-1,-1.0374230955386676
USDJPY,10,0.786,2.0,2023-11-09 08:00:00,-1,-1.0276502792678213
USDJPY,10,0.786,2.0,2023-11-09 08:00:00,-1,-1.0276502792678213
USDJPY,10,0.786,2.0,2023-11-09 08:00:00,-1,-1.0276502792678213
USDJPY,10,0.786,2.0,2023-11-09 08:00:00,-1,-1.0276502792678213
USDJPY,10,0.786,2.0,2023-11-09 08:00:00,-1,-1.0276502792678213
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2023-12-19 08:00:00,-1,1.9860842847044025
USDJPY,10,0.786,2.0,2024-01-04 12:00:00,-1,-1.049188391539598
USDJPY,10,0.786,2.0,2024-01-04 08:00:00,-1,-1.0839442610106942
USDJPY,10,0.786,2.0,2024-01-03 12:00:00,-1,-1.0337962670896454
USDJPY,10,0.786,2.0,2024-01-03 04:00:00,-1,-1.0269590222861253
USDJPY,10,0.786,2.0,2024-01-03 04:00:00,-1,-1.0269590222861253
USDJPY,10,0.786,2.0,2024-01-03 04:00:00,-1,-1.0269590222861253
USDJPY,10,0.786,2.0,2024-01-29 00:00:00,-1,1.9657412229013083
USDJPY,10,0.786,2.0,2024-01-29 00:00:00,-1,1.9657412229013083
USDJPY,10,0.786,2.0,2024-01-29 00:00:00,-1,1.9657412229013083
USDJPY,10,0.786,2.0,2024-01-29 00:00:00,-1,1.9657412229013083
USDJPY,10,0.786,2.0,2024-01-29 00:00:00,-1,1.9657412229013083
USDJPY,10,0.786,2.0,2024-02-22 08:00:00,-1,-1.0929621458142176
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 04:00:00,-1,-1.0808459722536587
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0234740314614619
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.017150344493253
USDJPY,10,0.786,2.0,2024-03-19 00:00:00,-1,-1.0171587412347431
USDJPY,10,0.786,2.0,2024-03-27 00:00:00,-1,-1.081598903310735
USDJPY,10,0.786,2.0,2024-03-27 00:00:00,-1,-1.0865351332641071
USDJPY,10,0.786,2.0,2024-04-08 04:00:00,-1,1.8315061107117085
USDJPY,10,0.786,2.0,2024-04-08 04:00:00,-1,1.8315061107117085
USDJPY,10,0.786,2.0,2024-05-03 12:00:00,1,1.9580278694946562
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-05-02 20:00:00,1,-1.0377862306975327
USDJPY,10,0.786,2.0,2024-04-22 00:00:00,-1,-1.2124044180119216
USDJPY,10,0.786,2.0,2024-05-14 12:00:00,-1,1.988561772528733
USDJPY,10,0.786,2.0,2024-05-14 12:00:00,-1,1.988561772528733
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.9433816979451304
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.969149006186653
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.969149006186653
USDJPY,10,0.786,2.0,2024-05-16 00:00:00,1,1.969149006186653
USDJPY,10,0.786,2.0,2024-06-04 04:00:00,1,-1.1018800260812849
USDJPY,10,0.786,2.0,2024-06-04 04:00:00,1,-1.0666287623041077
USDJPY,10,0.786,2.0,2024-06-10 00:00:00,-1,1.9131431747906735
USDJPY,10,0.786,2.0,2024-06-10 00:00:00,-1,1.9539464796689048
USDJPY,10,0.786,2.0,2024-06-10 00:00:00,-1,1.9539464796689048
USDJPY,10,0.786,2.0,2024-06-10 00:00:00,-1,1.9539464796689048
USDJPY,10,0.786,2.0,2024-06-13 16:00:00,-1,-1.042378148696447
USDJPY,10,0.786,2.0,2024-07-05 12:00:00,1,1.9300464491577587
USDJPY,10,0.786,2.0,2024-07-05 12:00:00,1,1.9300464491577587
USDJPY,10,0.786,2.0,2024-07-05 12:00:00,1,1.9242232887092667
USDJPY,10,0.786,2.0,2024-07-05 12:00:00,1,1.9242232887092667
USDJPY,10,0.786,2.0,2024-07-05 12:00:00,1,1.9242232887092667
USDJPY,10,0.786,2.0,2024-07-03 16:00:00,-1,-1.147255163747733
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.9406490618595054
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.9406490618595054
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.9406490618595054
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.9406490618595054
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.9406490618595054
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.930116193475647
USDJPY,10,0.786,2.0,2024-07-10 12:00:00,-1,1.930116193475647
USDJPY,10,0.786,2.0,2024-09-02 08:00:00,-1,1.970975793812039
USDJPY,10,0.786,2.0,2024-09-02 08:00:00,-1,1.970975793812039
USDJPY,10,0.786,2.0,2024-09-04 16:00:00,1,-1.04049304329516
USDJPY,10,0.786,2.0,2024-09-04 16:00:00,1,-1.0516532483006062
USDJPY,10,0.786,2.0,2024-09-04 12:00:00,1,-1.052504462879347
USDJPY,10,0.786,2.0,2024-09-04 12:00:00,1,-1.052504462879347
USDJPY,10,0.786,2.0,2024-09-04 12:00:00,1,-1.052504462879347
USDJPY,10,0.786,2.0,2024-09-19 00:00:00,-1,-1.061216993837493
USDJPY,10,0.786,2.0,2024-09-19 00:00:00,-1,-1.061216993837493
USDJPY,10,0.786,2.0,2024-09-19 00:00:00,-1,-1.0233567004145037
USDJPY,10,0.786,2.0,2024-09-17 20:00:00,-1,1.974631394157103
USDJPY,10,0.786,2.0,2024-09-17 20:00:00,-1,1.974631394157103
USDJPY,10,0.786,2.0,2024-09-17 20:00:00,-1,1.974631394157103
USDJPY,10,0.786,2.0,2024-09-17 20:00:00,-1,1.974631394157103
USDJPY,10,0.786,2.0,2024-09-17 20:00:00,-1,1.9797885069365846
USDJPY,10,0.786,2.0,2024-09-27 16:00:00,1,-1.0254053852641987
USDJPY,10,0.786,2.0,2024-09-27 16:00:00,1,-1.0254053852641987
USDJPY,10,0.786,2.0,2024-09-27 16:00:00,1,-1.0254053852641987
USDJPY,10,0.786,2.0,2024-09-27 16:00:00,1,-1.0257412625574465
USDJPY,10,0.786,2.0,2024-09-26 12:00:00,-1,-1.039114652870494
USDJPY,10,0.786,2.0,2024-10-02 12:00:00,-1,-1.015840329478853
USDJPY,10,0.786,2.0,2024-10-02 12:00:00,-1,-1.015840329478853
USDJPY,10,0.786,2.0,2024-10-02 12:00:00,-1,-1.015840329478853
USDJPY,10,0.786,2.0,2024-11-27 08:00:00,1,-1.0692623102212715
USDJPY,10,0.786,2.0,2024-11-27 08:00:00,1,-1.0692623102212715
USDJPY,10,0.786,2.0,2024-11-27 04:00:00,1,-1.020465243195307
USDJPY,10,0.786,2.0,2024-11-12 08:00:00,-1,-1.0272843355172925
USDJPY,10,0.786,2.0,2024-11-12 08:00:00,-1,-1.0272843355172925
USDJPY,10,0.786,2.0,2024-11-27 00:00:00,1,-1.0386615873932301
USDJPY,10,0.786,2.0,2024-11-27 00:00:00,1,-1.0386615873932301
USDJPY,10,0.786,2.0,2024-11-27 00:00:00,1,-1.0386615873932301
USDJPY,10,0.786,2.0,2024-11-27 00:00:00,1,-1.0386615873932301
USDJPY,10,0.786,2.0,2024-12-16 00:00:00,-1,-1.0164191749692961
USDJPY,10,0.786,2.0,2024-12-16 00:00:00,-1,-1.0164191749692961
USDJPY,10,0.786,2.0,2024-12-16 00:00:00,-1,-1.0164191749692961
USDJPY,10,0.786,2.0,2024-12-16 00:00:00,-1,-1.0164191749692961
USDJPY,10,0.786,2.0,2024-12-10 00:00:00,-1,-1.029000189467905
USDJPY,10,0.786,2.0,2024-12-10 00:00:00,-1,-1.029000189467905
USDJPY,10,0.786,2.0,2024-12-10 00:00:00,-1,-1.029000189467905
USDJPY,10,0.786,2.0,2024-12-31 04:00:00,1,1.9466969901567097
USDJPY,10,0.786,2.0,2024-12-31 04:00:00,1,1.9466969901567097
USDJPY,10,0.786,2.0,2024-12-31 04:00:00,1,1.9466969901567097
USDJPY,10,0.786,2.0,2024-12-31 04:00:00,1,1.9513914993454078
USDJPY,10,0.786,2.0,2024-12-25 00:00:00,-1,1.861475379557457
USDJPY,10,0.786,2.0,2024-12-30 00:00:00,-1,1.8789404871434847
USDJPY,10,0.786,2.0,2025-01-30 12:00:00,1,1.9690673177652585
USDJPY,10,0.786,2.0,2025-01-30 12:00:00,1,1.9690673177652585
USDJPY,10,0.786,2.0,2025-02-03 00:00:00,-1,1.9244682565259392
USDJPY,10,0.786,2.0,2025-02-03 00:00:00,-1,1.9244682565259392
USDJPY,10,0.786,2.0,2025-02-03 00:00:00,-1,-1.0824628916987424
USDJPY,10,0.786,2.0,2025-02-12 16:00:00,-1,1.9794567825486735
USDJPY,10,0.786,2.0,2025-02-12 16:00:00,-1,1.9794567825486735
USDJPY,10,0.786,2.0,2025-02-12 16:00:00,-1,1.9794567825486735
USDJPY,10,0.786,2.0,2025-02-12 16:00:00,-1,1.981111975762887
USDJPY,10,0.786,2.0,2025-02-12 16:00:00,-1,1.981111975762887
USDJPY,10,0.786,2.0,2025-02-17 20:00:00,1,1.9564366327259626
USDJPY,10,0.786,2.0,2025-03-24 20:00:00,-1,1.9347360726779113
USDJPY,10,0.786,2.0,2025-03-18 04:00:00,-1,1.9608416436067457
USDJPY,10,0.786,2.0,2025-03-18 04:00:00,-1,1.9608416436067457
USDJPY,10,0.786,2.0,2025-03-12 08:00:00,-1,1.965351726177001
USDJPY,10,0.786,2.0,2025-03-12 08:00:00,-1,1.965351726177001
USDJPY,10,0.786,2.0,2025-03-12 08:00:00,-1,1.965351726177001
USDJPY,10,0.786,2.0,2025-03-12 08:00:00,-1,1.965351726177001
USDJPY,10,0.786,2.0,2025-03-12 08:00:00,-1,1.965351726177001
USDJPY,10,0.786,2.0,2025-03-31 00:00:00,1,1.9480404314722541
USDJPY,10,0.786,2.0,2025-03-31 00:00:00,1,1.9480404314722541
USDJPY,10,0.786,2.0,2025-04-25 04:00:00,-1,1.9644556501298558
USDJPY,10,0.786,2.0,2025-04-25 04:00:00,-1,1.9644556501298558
USDJPY,10,0.786,2.0,2025-05-06 08:00:00,1,1.982281734594559
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.031904168385947
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.0293892905425261
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.0293892905425261
USDJPY,10,0.786,2.0,2025-05-08 12:00:00,-1,-1.0293892905425261
USDJPY,10,0.786,2.0,2025-05-21 04:00:00,1,-1.0213504288589477
USDJPY,10,0.786,2.0,2025-05-21 04:00:00,1,-1.0213504288589477
USDJPY,10,0.786,2.0,2025-05-21 04:00:00,1,-1.0213504288589477
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.0526227161741148
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.048777632528825
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.048777632528825
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.048777632528825
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.048777632528825
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.048777632528825
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.0492575249078897
USDJPY,10,0.786,2.0,2025-05-28 20:00:00,-1,-1.0492575249078897
USDJPY,10,0.786,2.0,2025-05-28 00:00:00,-1,1.9536725327535185
USDJPY,10,0.786,2.0,2025-05-28 00:00:00,-1,1.9536725327535185
USDJPY,10,0.786,2.0,2025-05-28 00:00:00,-1,1.9536725327535185
USDJPY,10,0.786,2.0,2025-05-28 00:00:00,-1,1.9536725327535185
USDJPY,10,0.786,2.0,2025-06-02 20:00:00,1,1.9131431747906735
USDJPY,10,0.786,2.0,2025-06-02 12:00:00,1,1.9701475903134908
USDJPY,10,0.786,2.0,2025-06-02 12:00:00,1,1.9701475903134908
USDJPY,10,0.786,2.0,2025-06-02 12:00:00,1,1.9701475903134908
USDJPY,10,0.786,2.0,2025-06-13 00:00:00,1,1.9417344489244173
USDJPY,10,0.786,2.0,2025-06-13 00:00:00,1,1.9417344489244173
USDJPY,10,0.786,2.0,2025-06-13 00:00:00,1,1.9417344489244173
USDJPY,10,0.786,2.0,2025-06-13 00:00:00,1,1.9417344489244173
USDJPY,10,0.786,2.0,2025-06-13 00:00:00,1,1.9417344489244173
USDJPY,10,0.786,2.0,2025-06-12 12:00:00,1,1.9697089637234546
USDJPY,10,0.786,2.0,2025-06-12 12:00:00,1,1.9697089637234546
USDJPY,10,0.786,2.0,2025-06-12 12:00:00,1,1.9697089637234546
USDJPY,10,0.786,2.0,2025-06-12 12:00:00,1,1.9697089637234546
USDJPY,10,0.786,2.0,2025-07-01 04:00:00,1,-1.035780223554836
USDJPY,10,0.786,2.0,2025-07-01 04:00:00,1,-1.035780223554836
USDJPY,10,0.786,2.0,2025-07-01 04:00:00,1,-1.035780223554836
USDJPY,10,0.786,2.0,2025-06-26 04:00:00,1,1.9519907822301896
USDJPY,10,0.786,2.0,2025-06-26 04:00:00,1,1.9519907822301896
USDJPY,10,0.786,2.0,2025-06-26 04:00:00,1,1.9519907822301896
USDJPY,10,0.786,2.0,2025-06-24 12:00:00,1,1.9336864163255232
USDJPY,10,0.786,2.0,2025-06-24 12:00:00,1,1.9336864163255232
USDJPY,10,0.786,2.0,2025-06-24 12:00:00,1,1.951425185070047
USDJPY,10,0.786,2.0,2025-06-24 12:00:00,1,1.951425185070047
USDJPY,10,0.786,2.0,2025-06-24 12:00:00,1,1.951425185070047
USDJPY,10,0.786,2.0,2025-07-11 12:00:00,-1,-1.0199525926398878
USDJPY,10,0.786,2.0,2025-07-11 12:00:00,-1,-1.0199525926398878
USDJPY,10,0.786,2.0,2025-07-11 12:00:00,-1,-1.0199525926398878
USDJPY,10,0.786,2.0,2025-07-24 00:00:00,1,1.9321457328713179
USDJPY,10,0.786,2.0,2025-07-28 08:00:00,-1,-1.0406810551038461
USDJPY,10,0.786,2.0,2025-07-28 08:00:00,-1,-1.0406810551038461
USDJPY,10,0.786,2.0,2025-07-28 08:00:00,-1,-1.0406810551038461
USDJPY,10,0.786,2.0,2025-08-04 12:00:00,1,-1.0619747638761523
USDJPY,10,0.786,2.0,2025-08-04 12:00:00,1,-1.0619747638761523
USDJPY,10,0.786,2.0,2025-08-04 12:00:00,1,-1.0619747638761523
USDJPY,10,0.786,2.0,2025-08-04 12:00:00,1,-1.0619747638761523
USDJPY,10,0.786,2.0,2025-08-14 00:00:00,1,-1.0784921141589305
USDJPY,10,0.786,2.0,2025-08-14 00:00:00,1,-1.0784921141589305
USDJPY,10,0.786,2.0,2025-08-14 00:00:00,1,-1.0592505984310434
USDJPY,10,0.786,2.0,2025-08-14 00:00:00,1,-1.0592505984310434
USDJPY,10,0.786,2.0,2025-08-14 00:00:00,1,-1.0592505984310434
USDJPY,10,0.786,2.0,2025-08-28 16:00:00,1,1.9265267736436884
USDJPY,10,0.786,2.0,2025-08-28 16:00:00,1,1.9265267736436884
USDJPY,10,0.786,2.0,2025-08-28 16:00:00,1,1.9265267736436884
USDJPY,10,0.786,2.0,2025-08-28 08:00:00,1,1.9486118343519625
USDJPY,10,0.786,2.0,2025-08-28 08:00:00,1,1.9486118343519625
USDJPY,10,0.786,2.0,2025-09-22 00:00:00,-1,1.9642562682590903
USDJPY,10,0.786,2.0,2025-09-11 12:00:00,-1,1.9690809625302494
USDJPY,10,0.786,2.0,2025-09-11 12:00:00,-1,1.9690809625302494
USDJPY,10,0.786,2.0,2025-09-18 12:00:00,-1,-1.083444592790393
USDJPY,10,0.786,2.0,2025-09-18 12:00:00,-1,-1.083444592790393
USDJPY,10,0.786,2.0,2025-09-18 12:00:00,-1,-1.083444592790393
USDJPY,10,0.786,2.0,2025-10-01 04:00:00,1,-1.064661861571886
USDJPY,10,0.786,2.0,2025-10-01 04:00:00,1,-1.064661861571886
USDJPY,10,0.786,2.0,2025-10-01 04:00:00,1,-1.064661861571886
USDJPY,10,0.786,2.0,2025-10-01 04:00:00,1,-1.0594516182730485
USDJPY,10,0.786,2.0,2025-09-30 12:00:00,1,-1.0481411112252217
USDJPY,10,0.786,2.0,2025-10-10 04:00:00,-1,1.9212433056809837
USDJPY,10,0.786,2.0,2025-10-24 00:00:00,-1,1.9603543789909932
USDJPY,10,0.786,2.0,2025-10-24 00:00:00,-1,1.9603543789909932
USDJPY,10,0.786,2.0,2025-10-24 00:00:00,-1,1.9603543789909932
USDJPY,10,0.786,2.0,2025-10-23 00:00:00,-1,-1.0703749577750254
USDJPY,10,0.786,2.0,2025-10-23 00:00:00,-1,-1.0703749577750254
USDJPY,10,0.786,2.0,2025-10-21 08:00:00,-1,-1.0554536850822176
USDJPY,10,0.786,2.0,2025-10-21 08:00:00,-1,-1.0554536850822176
USDJPY,10,0.786,2.0,2025-12-01 12:00:00,1,-1.0764377949224944
USDJPY,10,0.786,2.0,2025-12-01 12:00:00,1,-1.0764377949224944
USDJPY,10,0.786,2.0,2025-11-26 00:00:00,1,-1.0261542753522108
USDJPY,10,0.786,2.0,2025-11-26 00:00:00,1,-1.0261542753522108
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-09 12:00:00,-1,-1.116628049823504
USDJPY,10,0.786,2.0,2025-12-08 12:00:00,-1,-1.0598577779196612
USDJPY,10,0.786,2.0,2025-12-08 12:00:00,-1,-1.0598577779196612
USDJPY,10,0.786,2.0,2025-12-16 12:00:00,1,-1.0966806316467985
USDJPY,10,0.786,2.0,2025-12-16 12:00:00,1,1.9389961201532449
USDJPY,10,0.786,2.0,2025-12-16 12:00:00,1,1.9389961201532449
USDJPY,10,0.786,2.0,2025-12-19 08:00:00,-1,-1.1779021775226504
USDJPY,10,0.786,2.0,2025-12-19 08:00:00,-1,-1.1779021775226504
USDJPY,10,0.786,2.0,2025-12-19 08:00:00,-1,-1.1779021775226504
USDJPY,10,0.786,2.0,2025-12-19 08:00:00,-1,-1.1779021775226504
USDJPY,10,0.786,2.0,2025-12-17 20:00:00,-1,-1.0608978783179235
USDJPY,10,0.786,2.0,2025-12-18 16:00:00,-1,-1.14452259369881
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 08:00:00,-1,-1.127442650807153
USDJPY,10,0.786,2.0,2026-01-09 04:00:00,-1,-1.032954141017361
USDJPY,10,0.786,2.0,2026-01-02 16:00:00,-1,-1.141033114575302
USDJPY,10,0.786,2.0,2026-02-12 00:00:00,1,1.9641098525632752
USDJPY,10,0.786,2.0,2026-02-11 04:00:00,1,1.9752494851892926
USDJPY,10,0.786,2.0,2026-02-11 04:00:00,1,1.9752494851892926
USDJPY,10,0.786,2.0,2026-02-10 12:00:00,1,-1.0565726052816211
USDJPY,10,0.786,2.0,2026-02-10 12:00:00,1,-1.0565726052816211
USDJPY,10,0.786,2.0,2026-02-10 12:00:00,1,-1.0565726052816211
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-02-10 00:00:00,1,-1.0895191033766585
USDJPY,10,0.786,2.0,2026-03-02 12:00:00,-1,-1.048273731366338
USDJPY,10,0.786,2.0,2026-03-02 12:00:00,-1,-1.048273731366338
USDJPY,10,0.786,2.0,2026-03-02 12:00:00,-1,-1.048273731366338
USDJPY,10,0.786,2.0,2026-03-02 08:00:00,-1,-1.0327845921159602
USDJPY,10,0.786,2.0,2026-03-02 08:00:00,-1,-1.0327845921159602
USDJPY,10,0.786,2.0,2026-03-02 08:00:00,-1,-1.0327845921159602
USDJPY,10,0.786,2.0,2026-02-20 08:00:00,-1,1.9799446472263447
