instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2024-04-03,1,1.2564350000000002,1.25621,1.25827,2.2500000000014175,8.155555555549569,8.155555555549569,7.444444444438906,mecha
GBPUSD,2024-04-05,1,1.26194,1.26177,1.26483,1.7000000000000348,16.999999999998693,-1.0,-1.941176470588216,mecha
GBPUSD,2024-04-12,1,1.25071,1.25053,1.25585,1.80000000000069,28.555555555544178,-1.0,-1.8888888888885482,mecha
GBPUSD,2024-04-15,-1,1.24706,1.24733,1.24404,2.6999999999999247,11.185185185185581,-1.0,-1.592592592592609,mecha
GBPUSD,2024-04-17,-1,1.2446199999999998,1.24487,1.24168,2.500000000000835,11.759999999995843,-1.0,-1.6399999999997863,mecha
GBPUSD,2024-04-18,-1,1.24741,1.24765,1.24471,2.4000000000001798,11.249999999998844,-1.0,-1.6666666666666168,FVG
GBPUSD,2024-04-23,1,1.23385,1.23368,1.23584,1.6999999999978144,11.705882352957158,11.705882352957158,10.764705882367712,FVG
GBPUSD,2024-04-30,1,1.25271,1.25253,1.25632,1.80000000000069,20.055555555548498,-1.0,-1.8888888888885482,mecha
GBPUSD,2024-05-02,1,1.25203,1.25185,1.25402,1.80000000000069,11.055555555550963,11.055555555550963,10.166666666662415,mecha
GBPUSD,2024-05-07,1,1.253775,1.25356,1.25704,2.1500000000007624,15.18604651162183,-1.0,-1.744186046511364,mecha
GBPUSD,2024-05-08,1,1.247045,1.24687,1.25027,1.7500000000003624,18.428571428567803,18.428571428567803,17.514285714282277,mecha
GBPUSD,2024-05-09,1,1.247835,1.24773,1.25014,1.0500000000002174,21.95238095237642,-1.0,-2.5238095238092084,mecha
GBPUSD,2024-05-10,-1,1.2538900000000002,1.25401,1.25118,1.1999999999989797,22.583333333354304,22.583333333354304,21.25000000001984,mecha
GBPUSD,2024-05-13,-1,1.253055,1.25332,1.25172,2.649999999999597,5.037735849057695,-1.0,-1.6037735849057522,mecha
GBPUSD,2024-05-14,1,1.255365,1.25513,1.25619,2.349999999999852,3.5106382978719384,-1.0,-1.68085106382983,mecha
GBPUSD,2024-05-16,1,1.2678500000000001,1.2678,1.27005,0.5000000000010552,43.9999999999023,-1.0,-4.199999999993247,FVG
GBPUSD,2024-05-21,-1,1.27119,1.27135,1.2697,1.5999999999993797,9.312500000003556,-1.0,-2.0000000000003877,mecha
GBPUSD,2024-05-22,-1,1.274975,1.27531,1.27077,3.349999999999742,12.55223880597116,-1.0,-1.4776119402985444,mecha
GBPUSD,2024-05-23,-1,1.2729949999999999,1.27335,1.27167,3.5500000000010523,3.7323943661955092,-1.0,-1.450704225351979,mecha
