dia,cierre_min,lado,ent,sl,tp,rgo,toque,arriba,R,mot,neta,examen
2022-05-06,490,1,1.05166,1.05151,1.0519600000000002,1.500000000000945,0,False,-1.0,SL,-1.9533333333327327,False
2022-05-06,495,1,1.05172,1.05156,1.0520399999999999,1.5999999999993797,1,False,-1.0,SL,-1.8937500000003464,False
2022-05-06,610,-1,1.05463,1.05547,1.05295,8.399999999999519,0,True,-1.0,SL,-1.170238095238105,False
2022-05-06,625,-1,1.0544,1.05507,1.05306,6.699999999999484,1,True,-1.0,SL,-1.2134328358209119,False
2022-05-10,545,1,1.05543,1.0551,1.0560900000000004,3.300000000001635,0,False,2.0,TP,1.5666666666668814,False
2022-05-11,545,-1,1.05481,1.05506,1.0543099999999999,2.500000000000835,0,True,-1.0,SL,-1.571999999999809,False
2022-05-12,480,1,1.05011,1.04995,1.0504300000000004,1.6000000000016001,0,False,-1.0,SL,-1.893749999999106,False
2022-05-12,485,1,1.05046,1.04961,1.05216,8.500000000000174,1,False,-1.0,SL,-1.1682352941176437,False
2022-05-13,490,-1,1.03977,1.04014,1.0390300000000001,3.6999999999998145,0,True,2.0,TP,1.6135135135134941,False
2022-05-16,585,-1,1.04169,1.04214,1.0407899999999999,4.500000000000615,1,True,2.0,TP,1.6822222222222656,False
2022-05-19,655,-1,1.05061,1.05088,1.05007,2.6999999999999247,0,True,2.0,TP,1.4703703703703557,False
2022-05-20,480,-1,1.05909,1.05934,1.0585900000000004,2.4999999999986144,0,True,2.0,TP,1.4279999999996829,False
2022-05-20,620,1,1.05576,1.05545,1.05638,3.1000000000003247,0,False,2.0,TP,1.5387096774194031,False
2022-05-23,605,-1,1.06084,1.06193,1.05866,10.900000000000354,0,True,-1.0,SL,-1.1311926605504545,False
2022-05-23,610,-1,1.06127,1.06156,1.0606899999999997,2.900000000001235,1,True,2.0,TP,1.506896551724348,False
2022-05-27,605,1,1.07301,1.07259,1.0738500000000002,4.20000000000087,0,False,2.0,TP,1.65952380952388,False
2022-05-30,500,-1,1.07592,1.07643,1.0749,5.1000000000001044,1,True,-1.0,SL,-1.2803921568627392,False
2022-06-01,610,-1,1.07316,1.07393,1.0716199999999996,7.7000000000015945,0,True,2.0,TP,1.8142857142857527,True
2022-06-03,560,1,1.07465,1.07448,1.0749900000000001,1.7000000000000348,0,False,2.0,TP,1.158823529411782,False
2022-06-03,575,1,1.07505,1.07449,1.0761700000000003,5.60000000000116,1,False,2.0,TP,1.74464285714291,False
2022-06-06,550,-1,1.07315,1.07382,1.0718100000000002,6.699999999999484,0,True,-1.0,SL,-1.2134328358209119,False
2022-06-06,560,-1,1.07337,1.07377,1.07257,3.9999999999995595,1,True,-1.0,SL,-1.3575000000000395,False
2022-06-07,505,1,1.06718,1.06665,1.0682399999999999,5.299999999999194,1,False,2.0,TP,1.730188679245242,False
2022-06-07,620,-1,1.06964,1.07019,1.0685399999999998,5.5000000000005045,1,True,2.0,TP,1.7400000000000237,False
2022-06-08,650,1,1.06805,1.06756,1.0690299999999997,4.899999999998794,1,False,-1.0,SL,-1.2918367346939492,False
2022-06-09,510,1,1.07099,1.07089,1.0711900000000005,1.0000000000021103,0,False,2.0,TP,0.5700000000030179,False
2022-06-09,530,1,1.07131,1.07093,1.07207,3.8000000000004697,1,False,-1.0,SL,-1.3763157894736378,False
2022-06-10,630,1,1.06125,1.06074,1.06227,5.1000000000001044,0,False,-1.0,SL,-1.2803921568627392,False
2022-06-10,640,1,1.06122,1.06079,1.0620800000000004,4.300000000001525,1,False,-1.0,SL,-1.3325581395347657,False
2022-06-13,530,1,1.04774,1.04753,1.0481599999999995,2.0999999999982144,0,False,2.0,TP,1.3190476190470402,False
2022-06-14,485,-1,1.04383,1.04416,1.0431700000000002,3.2999999999994145,1,True,2.0,TP,1.5666666666665898,False
2022-06-15,480,-1,1.04638,1.04751,1.0441200000000004,11.299999999998533,0,True,-1.0,SL,-1.126548672566388,False
2022-06-22,480,1,1.04881,1.04858,1.04927,2.2999999999995246,0,False,2.0,TP,1.3782608695650889,False
2022-06-27,550,-1,1.05733,1.05771,1.0565700000000005,3.7999999999982492,0,True,2.0,TP,1.6236842105261424,False
2022-06-28,485,1,1.05734,1.05703,1.05796,3.1000000000003247,0,False,2.0,TP,1.5387096774194031,False
2022-06-28,540,-1,1.05825,1.05937,1.05601,11.200000000000099,1,True,-1.0,SL,-1.1276785714285702,False
2022-06-30,485,-1,1.04556,1.04577,1.04514,2.100000000000435,0,True,-1.0,SL,-1.68095238095224,False
2022-06-30,565,1,1.04412,1.04315,1.0460599999999998,9.699999999999154,1,False,2.0,TP,1.852577319587616,False
2022-07-01,520,1,1.04472,1.04407,1.0460200000000002,6.500000000000394,0,False,2.0,TP,1.7800000000000133,False
2022-07-01,525,1,1.04497,1.04454,1.0458299999999998,4.299999999999304,1,False,2.0,TP,1.6674418604650625,False
2022-07-06,490,1,1.02451,1.02383,1.02587,6.800000000000139,0,False,2.0,TP,1.7897058823529455,False
2022-07-06,540,-1,1.0269,1.02765,1.0253999999999999,7.500000000000284,0,True,2.0,TP,1.8093333333333406,False
2022-07-06,570,-1,1.02679,1.02736,1.0256500000000002,5.699999999999594,1,True,2.0,TP,1.749122807017526,False
2022-07-06,655,1,1.02452,1.02261,1.0283400000000003,19.100000000000783,1,False,-1.0,SL,-1.0748691099476408,False
2022-07-07,480,-1,1.02184,1.02209,1.0213400000000004,2.4999999999986144,0,True,2.0,TP,1.4279999999996829,False
2022-07-07,665,1,1.01801,1.01744,1.0191500000000004,5.700000000001815,0,False,2.0,TP,1.7491228070176237,False
2022-07-12,555,1,1.00109,1.00047,1.0023300000000002,6.200000000000649,0,False,-1.0,SL,-1.2306451612902984,False
2022-07-12,560,1,1.00075,1.00043,1.0013900000000002,3.20000000000098,1,False,2.0,TP,1.5531250000001369,False
2022-07-13,485,-1,1.00359,1.00503,1.0007099999999998,14.400000000001079,0,True,-1.0,SL,-1.0993055555555482,False
2022-07-13,545,-1,1.00421,1.00529,1.00205,10.799999999999699,1,True,2.0,TP,1.867592592592589,False
2022-07-13,595,1,1.00239,1.00129,1.0045899999999996,10.999999999998789,1,False,2.0,TP,1.8699999999999857,False
2022-07-14,495,1,1.00222,1.00093,1.0048000000000001,12.900000000000134,0,False,-1.0,SL,-1.1108527131782935,False
2022-07-15,490,1,1.0016,1.00109,1.00262,5.1000000000001044,0,False,-1.0,SL,-1.2803921568627392,False
2022-07-15,520,1,1.00181,1.00108,1.0032700000000003,7.300000000001194,1,False,-1.0,SL,-1.1958904109588722,False
2022-07-15,680,-1,1.004,1.00444,1.00312,4.3999999999999595,0,True,0.318181818181887,cierre,-0.006818181818115943,False
2022-07-18,545,-1,1.01137,1.01182,1.0104700000000004,4.499999999998394,0,True,-1.0,SL,-1.3177777777778912,False
2022-07-20,535,-1,1.02439,1.02507,1.0230299999999999,6.800000000000139,0,True,-1.0,SL,-1.2102941176470545,False
2022-07-21,610,1,1.0179,1.01745,1.0188000000000001,4.500000000000615,0,False,-1.0,SL,-1.3177777777777344,False
2022-07-21,615,1,1.01788,1.01731,1.0190199999999998,5.699999999999594,1,False,2.0,TP,1.749122807017526,False
2022-07-22,565,1,1.01875,1.01783,1.02059,9.200000000000319,0,False,-1.0,SL,-1.1554347826086904,False
2022-07-25,565,-1,1.02108,1.02223,1.01878,11.499999999999844,0,True,2.0,TP,1.8756521739130418,False
2022-07-25,605,1,1.02042,1.01784,1.0255800000000002,25.800000000000267,0,False,1.461240310077438,cierre,1.4058139534882914,False
2022-07-25,640,-1,1.02172,1.02206,1.02104,3.4000000000000696,1,True,-1.0,SL,-1.420588235294109,False
2022-07-26,480,1,1.02147,1.0213,1.02181,1.7000000000000348,0,False,2.0,TP,1.158823529411782,False
2022-07-27,485,-1,1.01501,1.01587,1.0132899999999998,8.60000000000083,0,True,2.0,TP,1.833720930232574,False
2022-07-27,565,-1,1.01443,1.01525,1.0127899999999999,8.20000000000043,1,True,-0.06097560975622305,cierre,-0.23536585365865292,False
2022-07-28,495,-1,1.02219,1.02265,1.0212699999999997,4.60000000000127,1,True,-1.0,SL,-1.3108695652173055,True
2022-07-29,495,-1,1.02239,1.02256,1.02205,1.7000000000000348,0,True,-1.0,SL,-1.841176470588218,False
2022-07-29,500,-1,1.02246,1.02285,1.0216799999999997,3.900000000001125,1,True,-1.0,SL,-1.366666666666561,False
2022-08-01,620,-1,1.02383,1.02445,1.0225899999999999,6.200000000000649,1,True,-1.0,SL,-1.2306451612902984,False
2022-08-03,680,-1,1.01922,1.01951,1.0186400000000002,2.8999999999990145,1,True,-1.0,SL,-1.4931034482760297,False
2022-08-04,595,-1,1.01751,1.01792,1.0166899999999999,4.100000000000215,1,True,-1.0,SL,-1.3487804878048597,True
2022-08-05,480,1,1.02313,1.02274,1.0239100000000003,3.900000000001125,0,False,-1.0,SL,-1.366666666666561,False
2022-08-05,485,1,1.02293,1.02259,1.0236099999999995,3.399999999997849,1,False,-1.0,SL,-1.4205882352943837,False
2022-08-08,555,-1,1.01885,1.01896,1.01863,1.100000000000545,0,True,-1.0,SL,-2.299999999999356,False
2022-08-08,560,-1,1.01859,1.01906,1.0176500000000002,4.699999999999704,1,True,-1.0,SL,-1.3042553191489552,False
2022-08-09,480,-1,1.01997,1.0201,1.0197100000000001,1.2999999999996348,0,True,-1.0,SL,-2.1000000000003087,False
2022-08-10,610,1,1.02053,1.0202,1.0211899999999998,3.2999999999994145,0,False,2.0,TP,1.5666666666665898,False
2022-08-10,615,1,1.02036,1.02022,1.02064,1.40000000000029,1,False,2.0,TP,0.97857142857164,False
2022-08-17,485,-1,1.01825,1.01864,1.0174700000000003,3.8999999999989043,0,True,2.0,TP,1.6333333333332303,False
2022-08-17,510,1,1.01699,1.01655,1.01787,4.3999999999999595,1,False,-1.0,SL,-1.3250000000000028,False
2022-08-18,490,1,1.0164,1.01607,1.0170599999999999,3.2999999999994145,1,False,-1.0,SL,-1.4333333333334102,False
2022-08-19,600,-1,1.00898,1.00953,1.0078799999999999,5.5000000000005045,1,True,2.0,TP,1.7400000000000237,False
2022-08-22,530,1,1.00239,1.00222,1.0027299999999995,1.6999999999978144,1,False,2.0,TP,1.1588235294106832,True
2022-08-23,500,1,0.99176,0.99128,0.9927199999999998,4.799999999999249,0,False,-1.0,SL,-1.2979166666667132,False
2022-08-26,480,1,0.99596,0.99575,0.9963799999999998,2.0999999999993246,0,False,2.0,TP,1.3190476190474,True
2022-08-26,620,-1,0.99749,0.99791,0.99665,4.1999999999997595,0,True,-1.0,SL,-1.34047619047621,True
2022-08-26,625,-1,0.99734,0.99771,0.9966,3.6999999999998145,1,True,-1.0,SL,-1.3864864864865059,True
2022-08-29,690,-1,0.9956,0.99614,0.9945200000000001,5.399999999999849,1,True,-0.07407407407394462,cierre,-0.3388888888887668,False
2022-08-31,540,1,1.00154,1.0014,1.0018200000000002,1.40000000000029,0,False,2.0,TP,0.97857142857164,False
2022-08-31,545,1,1.00181,1.00141,1.0026100000000004,4.00000000000178,1,False,-1.0,SL,-1.357499999999841,False
2022-09-05,485,1,0.98886,0.98772,0.9911399999999998,11.399999999999189,0,False,2.0,TP,1.874561403508763,False
2022-09-05,575,-1,0.99244,0.99371,0.9899,12.699999999999934,0,True,0.8031496062992333,cierre,0.6905511811023823,False
2022-09-06,540,-1,0.99697,0.99791,0.9950900000000001,9.399999999999409,0,True,-1.0,SL,-1.1521276595744776,False
2022-09-08,500,-1,1.00113,1.00148,1.0004300000000004,3.4999999999985043,0,True,2.0,TP,1.5914285714283969,False
2022-09-08,595,1,0.99801,0.9976,0.9988299999999998,4.099999999999104,0,False,2.0,TP,1.6512195121950457,False
2022-09-08,600,1,0.99815,0.9978,0.9988499999999999,3.4999999999996145,1,False,2.0,TP,1.5914285714285263,False
2022-09-13,500,-1,1.01461,1.01486,1.0141099999999998,2.500000000000835,1,True,-1.0,SL,-1.571999999999809,False
2022-09-14,615,-1,0.99999,1.00035,0.99927,3.6000000000002697,1,True,-1.0,SL,-1.3972222222221924,False
2022-09-15,505,1,0.99596,0.99556,0.9967599999999999,3.9999999999995595,0,False,2.0,TP,1.6424999999999605,False
2022-09-15,510,1,0.99629,0.99583,0.99721,4.6000000000001595,1,False,-1.0,SL,-1.3108695652173805,False
2022-09-15,630,-1,0.99824,0.99853,0.99766,2.9000000000001247,0,True,-1.0,SL,-1.493103448275841,False
2022-09-15,635,-1,0.99798,0.99846,0.9970199999999999,4.8000000000003595,1,True,-1.0,SL,-1.2979166666666444,False
2022-09-16,480,1,0.99824,0.99809,0.99854,1.4999999999998348,0,False,-1.0,SL,-1.9533333333334384,True
2022-09-19,480,1,0.99807,0.99761,0.99899,4.6000000000001595,0,False,-1.0,SL,-1.3108695652173805,False
2022-09-19,490,1,0.99772,0.99749,0.9981800000000002,2.300000000000635,1,False,2.0,TP,1.378260869565389,False
2022-09-22,580,-1,0.98447,0.98533,0.9827499999999998,8.60000000000083,1,True,-1.0,SL,-1.166279069767426,False
2022-09-23,525,1,0.98187,0.98148,0.98265,3.9000000000000146,0,False,-1.0,SL,-1.3666666666666654,False
2022-09-27,480,-1,0.96513,0.96554,0.9643100000000002,4.099999999999104,0,True,-1.0,SL,-1.3487804878049543,False
2022-09-28,545,1,0.95564,0.9539,0.9591200000000002,17.400000000000748,1,False,-1.0,SL,-1.0821839080459734,False
2022-09-29,600,1,0.9655,0.96414,0.9682200000000001,13.600000000000279,1,False,2.0,TP,1.8948529411764727,False
2022-09-30,525,1,0.97969,0.97938,0.9803099999999998,3.0999999999992145,0,False,-1.0,SL,-1.461290322580762,False
2022-09-30,530,1,0.97951,0.97898,0.98057,5.3000000000003045,1,False,2.0,TP,1.7301886792452985,False
2022-09-30,610,-1,0.98421,0.9849,0.9828300000000001,6.899999999999684,1,True,-1.0,SL,-1.2072463768116037,False
2022-10-04,480,-1,0.98439,0.98492,0.9833299999999999,5.3000000000003045,0,True,-1.0,SL,-1.2698113207547015,False
2022-10-05,520,-1,0.99898,0.99924,0.9984599999999999,2.60000000000038,0,True,-1.0,SL,-1.5499999999999197,False
2022-10-06,635,1,0.98855,0.98795,0.9897500000000001,6.000000000000449,1,False,-1.0,SL,-1.2383333333333155,False
2022-10-07,620,-1,0.98068,0.98131,0.97942,6.300000000000194,0,True,-1.0,SL,-1.22698412698412,False
2022-10-07,625,-1,0.98116,0.98145,0.98058,2.9000000000001247,1,True,-1.0,SL,-1.493103448275841,False
2022-10-11,580,-1,0.9716,0.97247,0.9698600000000002,8.699999999999264,0,True,2.0,TP,1.835632183908032,False
2022-10-13,680,-1,0.97217,0.97292,0.9706699999999999,7.500000000000284,1,True,-1.0,SL,-1.1906666666666594,False
2022-10-14,570,1,0.97621,0.97551,0.9776100000000001,7.000000000000339,1,False,-1.0,SL,-1.2042857142857044,False
2022-10-17,480,-1,0.97519,0.97557,0.9744299999999999,3.8000000000004697,0,True,2.0,TP,1.6236842105263622,False
2022-10-17,585,-1,0.97525,0.97568,0.9743899999999999,4.300000000000415,1,True,2.0,TP,1.6674418604651484,False
2022-10-17,640,1,0.97301,0.97201,0.97501,10.000000000000009,1,False,2.0,TP,1.8570000000000002,False
2022-10-19,490,1,0.98354,0.98307,0.9844799999999999,4.699999999999704,1,False,-1.0,SL,-1.3042553191489552,False
2022-10-21,520,1,0.97666,0.97614,0.9776999999999999,5.199999999999649,1,False,-1.0,SL,-1.2750000000000186,False
2022-10-21,590,-1,0.9788,0.97919,0.97802,3.9000000000000146,1,True,-1.0,SL,-1.3666666666666654,False
2022-10-24,605,1,0.98307,0.98238,0.9844499999999999,6.899999999999684,0,False,-1.0,SL,-1.2072463768116037,False
2022-10-28,675,1,0.99614,0.99483,0.9987600000000001,13.100000000000334,1,False,-0.14503816793894553,cierre,-0.2541984732824542,False
2022-10-31,480,1,0.99296,0.9928,0.9932799999999998,1.5999999999993797,0,False,2.0,TP,1.1062499999996536,False
2022-11-01,505,-1,0.99382,0.99461,0.9922400000000001,7.899999999999574,1,True,2.0,TP,1.818987341772142,True
2022-11-03,505,1,0.97736,0.9771,0.9778800000000001,2.60000000000038,0,False,-1.0,SL,-1.5499999999999197,False
2022-11-04,670,-1,0.97923,0.98058,0.9765300000000001,13.499999999999623,0,True,-1.0,SL,-1.1059259259259289,False
2022-11-07,565,-1,0.99514,0.9964,0.9926200000000002,12.599999999999278,1,True,-1.0,SL,-1.11349206349207,False
2022-11-08,490,1,0.99955,0.99922,1.00021,3.3000000000005247,0,False,-1.0,SL,-1.4333333333332643,False
2022-11-09,480,1,1.00585,1.0056,1.0063499999999996,2.4999999999986144,0,False,2.0,TP,1.4279999999996829,False
2022-11-11,500,-1,1.02276,1.02348,1.0213199999999998,7.200000000000539,0,True,-1.0,SL,-1.1986111111110962,False
2022-11-11,505,-1,1.02326,1.02348,1.0228200000000003,2.1999999999988695,1,True,-1.0,SL,-1.6500000000003339,False
2022-11-14,560,-1,1.03484,1.03504,1.03444,1.9999999999997797,0,True,-1.0,SL,-1.7150000000000787,False
2022-11-14,565,-1,1.03379,1.03504,1.03129,12.499999999999734,1,True,2.0,TP,1.8855999999999975,False
2022-11-14,680,1,1.03,1.02878,1.03244,12.199999999999989,1,False,0.3360655737705097,cierre,0.21885245901641126,False
2022-11-15,480,-1,1.034,1.03437,1.03326,3.6999999999998145,0,True,-1.0,SL,-1.3864864864865059,False
2022-11-15,485,-1,1.03404,1.03455,1.03302,5.1000000000001044,1,True,-1.0,SL,-1.2803921568627392,False
2022-11-16,490,-1,1.03841,1.03964,1.0359500000000004,12.299999999998423,1,True,-1.0,SL,-1.1162601626016408,False
2022-11-17,545,-1,1.03977,1.0403,1.0387100000000002,5.299999999999194,0,True,2.0,TP,1.730188679245242,False
2022-11-17,550,-1,1.03879,1.03993,1.0365100000000003,11.399999999999189,1,True,-1.0,SL,-1.125438596491237,False
2022-11-17,660,1,1.03636,1.03566,1.0377599999999998,6.999999999999229,0,False,-1.0,SL,-1.2042857142857368,False
2022-11-18,635,-1,1.03882,1.0391,1.0382600000000004,2.7999999999983594,0,True,-1.0,SL,-1.510714285714585,False
2022-11-18,645,-1,1.03902,1.03959,1.0378800000000001,5.699999999999594,1,True,2.0,TP,1.749122807017526,False
2022-11-21,480,1,1.02592,1.02572,1.02632,1.9999999999997797,0,False,-1.0,SL,-1.7150000000000787,False
2022-11-21,485,1,1.02599,1.02526,1.0274499999999998,7.299999999998974,1,False,-1.0,SL,-1.1958904109589317,False
2022-11-22,575,-1,1.02676,1.02787,1.0245399999999996,11.100000000001664,1,True,-1.0,SL,-1.1288288288288095,False
2022-11-23,510,-1,1.03351,1.03385,1.03283,3.4000000000000696,1,True,-1.0,SL,-1.420588235294109,False
2022-11-23,685,1,1.03006,1.0297,1.0307799999999998,3.5999999999991594,0,False,-1.0,SL,-1.397222222222315,False
2022-11-25,650,1,1.03978,1.03946,1.0404199999999997,3.1999999999987594,0,False,-1.0,SL,-1.446875000000173,False
2022-11-28,535,-1,1.03798,1.0385,1.0369399999999998,5.20000000000076,0,True,2.0,TP,1.72500000000004,False
2022-11-28,540,-1,1.03737,1.0384,1.0353099999999997,10.300000000000864,1,True,-1.0,SL,-1.138834951456299,False
2022-11-30,650,-1,1.03575,1.0365,1.03425,7.500000000000284,1,True,-1.0,SL,-1.1906666666666594,False
2022-12-01,485,-1,1.04522,1.0459,1.04386,6.800000000000139,1,True,-1.0,SL,-1.2102941176470545,False
2022-12-01,545,1,1.04132,1.03929,1.04538,20.299999999999763,1,False,1.4532019704433707,cierre,1.3827586206896754,False
2022-12-02,530,-1,1.05353,1.05411,1.05237,5.800000000000249,1,True,2.0,TP,1.7534482758620795,False
2022-12-05,540,1,1.05389,1.05303,1.0556100000000002,8.60000000000083,0,False,2.0,TP,1.833720930232574,False
2022-12-07,480,1,1.04491,1.04473,1.0452700000000001,1.80000000000069,0,False,2.0,TP,1.2055555555558601,True
2022-12-08,480,-1,1.05134,1.05187,1.0502799999999997,5.300000000001415,0,True,-1.0,SL,-1.2698113207546449,False
2022-12-08,645,1,1.04954,1.04895,1.0507199999999997,5.899999999998684,0,False,-0.1016949152541735,cierre,-0.34406779661015974,False
2022-12-09,490,-1,1.05849,1.05881,1.0578499999999997,3.20000000000098,0,True,2.0,TP,1.5531250000001369,False
2022-12-09,645,1,1.0553,1.05491,1.0560799999999997,3.8999999999989043,1,False,2.0,TP,1.6333333333332303,False
2022-12-12,515,-1,1.05266,1.05366,1.0506599999999997,10.000000000001119,0,True,-1.0,SL,-1.142999999999984,True
2022-12-13,500,-1,1.05519,1.05579,1.0539900000000002,5.999999999999339,1,True,-1.0,SL,-1.2383333333333595,False
2022-12-13,655,1,1.05391,1.0531,1.0555299999999999,8.099999999999774,0,False,-1.0,SL,-1.176543209876548,False
2022-12-14,485,-1,1.0638,1.06422,1.0629600000000003,4.199999999998649,0,True,2.0,TP,1.6595238095237002,False
2022-12-14,550,1,1.06253,1.06187,1.0638499999999997,6.599999999998829,0,False,2.0,TP,1.783333333333295,False
2022-12-14,575,-1,1.06374,1.06445,1.06232,7.099999999999884,1,True,-1.0,SL,-1.2014084507042286,False
2022-12-16,500,-1,1.06587,1.0663,1.0650100000000002,4.299999999999304,0,True,2.0,TP,1.6674418604650625,False
2022-12-16,570,1,1.06286,1.06252,1.06354,3.4000000000000696,0,False,2.0,TP,1.579411764705891,False
2022-12-21,515,-1,1.06275,1.06319,1.06187,4.3999999999999595,0,True,-1.0,SL,-1.3250000000000028,False
2022-12-21,520,-1,1.06279,1.06295,1.0624699999999996,1.6000000000016001,1,True,-1.0,SL,-1.893749999999106,False
2022-12-22,570,-1,1.06478,1.06593,1.06248,11.499999999999844,1,True,0.48695652173923787,cierre,0.36260869565227966,False
2022-12-27,480,-1,1.06637,1.0665,1.0661100000000001,1.2999999999996348,0,True,-1.0,SL,-2.1000000000003087,False
2022-12-27,485,-1,1.06648,1.06678,1.0658800000000002,2.9999999999996696,1,True,2.0,TP,1.5233333333332808,False
2022-12-29,565,-1,1.06356,1.06392,1.0628400000000002,3.5999999999991594,0,True,-1.0,SL,-1.397222222222315,False
2022-12-30,515,1,1.06423,1.06385,1.06499,3.8000000000004697,0,False,2.0,TP,1.6236842105263622,False
2022-12-30,530,1,1.06452,1.0639,1.0657599999999996,6.199999999998429,1,False,2.0,TP,1.769354838709619,False
2023-01-02,480,1,1.06894,1.06741,1.072,15.300000000000313,0,False,-1.0,SL,-1.0934640522875798,False
2023-01-02,510,1,1.06794,1.06694,1.0699399999999997,9.999999999998899,1,False,-1.0,SL,-1.1430000000000158,False
2023-01-03,495,1,1.0652,1.06498,1.0656399999999997,2.1999999999988695,0,False,2.0,TP,1.3499999999996661,False
2023-01-04,495,-1,1.05771,1.0581,1.0569299999999997,3.900000000001125,1,True,-1.0,SL,-1.366666666666561,False
2023-01-05,485,1,1.0607,1.06015,1.0618,5.5000000000005045,0,False,-1.0,SL,-1.2599999999999763,False
2023-01-06,480,1,1.05124,1.05104,1.05164,1.9999999999997797,0,False,-1.0,SL,-1.7150000000000787,False
2023-01-06,485,1,1.05209,1.05102,1.0542299999999998,10.699999999999044,1,False,-1.0,SL,-1.1336448598130962,False
2023-01-09,485,-1,1.06814,1.06884,1.0667400000000002,6.999999999999229,0,True,-1.0,SL,-1.2042857142857368,False
2023-01-10,570,-1,1.07391,1.07442,1.07289,5.1000000000001044,0,True,-1.0,SL,-1.2803921568627392,False
2023-01-10,575,-1,1.07421,1.07472,1.0731900000000005,5.099999999997884,1,True,2.0,TP,1.7196078431371387,False
2023-01-11,515,-1,1.07541,1.07573,1.0747699999999998,3.20000000000098,1,True,2.0,TP,1.5531250000001369,False
2023-01-11,610,1,1.07296,1.07254,1.0737999999999996,4.199999999998649,0,False,2.0,TP,1.6595238095237002,False
2023-01-12,485,1,1.07593,1.0756,1.0765900000000004,3.300000000001635,0,False,-1.0,SL,-1.4333333333331186,False
2023-01-16,550,1,1.08208,1.08143,1.08338,6.500000000000394,0,False,-1.0,SL,-1.2199999999999867,False
2023-01-17,545,-1,1.0832,1.08362,1.0823599999999998,4.20000000000087,0,True,-1.0,SL,-1.34047619047612,False
2023-01-17,560,-1,1.08351,1.08385,1.08283,3.4000000000000696,1,True,2.0,TP,1.579411764705891,False
2023-01-18,490,-1,1.07978,1.07996,1.0794199999999998,1.80000000000069,0,True,-1.0,SL,-1.7944444444441399,False
2023-01-19,525,-1,1.08033,1.08075,1.0794899999999998,4.20000000000087,1,True,-1.0,SL,-1.34047619047612,False
2023-01-20,485,1,1.08319,1.08207,1.0854300000000001,11.200000000000099,1,False,2.0,TP,1.8723214285714298,False
2023-01-20,505,-1,1.08417,1.08464,1.0832300000000001,4.699999999999704,0,True,-1.0,SL,-1.3042553191489552,False
2023-01-23,490,-1,1.09109,1.09267,1.0879299999999996,15.800000000001369,1,True,0.3734177215188717,cierre,0.2829113924049555,False
2023-01-24,490,-1,1.08878,1.08917,1.0880000000000003,3.8999999999989043,1,True,-1.0,SL,-1.3666666666667697,False
2023-01-24,580,1,1.08693,1.08663,1.0875299999999999,2.9999999999996696,0,False,2.0,TP,1.5233333333332808,False
2023-01-24,585,1,1.08757,1.08669,1.08933,8.799999999999919,1,False,-1.0,SL,-1.1625000000000014,False
2023-01-25,505,-1,1.09056,1.0911,1.08948,5.399999999999849,0,True,2.0,TP,1.7351851851851778,False
2023-01-25,535,1,1.08811,1.08784,1.08865,2.6999999999999247,0,False,-1.0,SL,-1.5296296296296443,False
2023-01-26,500,1,1.09119,1.09067,1.0922300000000003,5.20000000000076,1,False,2.0,TP,1.72500000000004,False
2023-01-27,565,1,1.08699,1.08654,1.0878899999999996,4.499999999998394,0,False,2.0,TP,1.6822222222221088,False
2023-01-30,480,1,1.08617,1.0858,1.08691,3.6999999999998145,0,False,2.0,TP,1.6135135135134941,False
2023-01-30,550,-1,1.08788,1.08825,1.08714,3.6999999999998145,0,True,-1.0,SL,-1.3864864864865059,False
2023-02-02,685,1,1.09878,1.09863,1.0990800000000003,1.500000000000945,0,False,-1.0,SL,-1.9533333333327327,False
2023-02-03,520,1,1.08921,1.0885,1.09063,7.099999999999884,1,False,-1.0,SL,-1.2014084507042286,False
2023-02-03,620,-1,1.091,1.09122,1.0905599999999998,2.20000000000109,0,True,-1.0,SL,-1.649999999999678,False
2023-02-10,505,-1,1.07338,1.07426,1.07162,8.799999999999919,0,True,-1.0,SL,-1.1625000000000014,False
2023-02-10,530,-1,1.074,1.07429,1.0734200000000003,2.8999999999990145,1,True,-1.0,SL,-1.4931034482760297,False
2023-02-10,620,1,1.07197,1.07129,1.0733300000000001,6.800000000000139,0,False,-1.0,SL,-1.2102941176470545,False
2023-02-14,490,-1,1.07375,1.07453,1.07219,7.800000000000029,1,True,-1.0,SL,-1.1833333333333327,False
2023-02-15,485,1,1.07092,1.06997,1.07282,9.500000000000064,0,False,2.0,TP,1.8494736842105273,False
2023-02-16,560,-1,1.07138,1.07183,1.0704799999999999,4.500000000000615,0,True,-1.0,SL,-1.3177777777777344,False
2023-02-17,485,1,1.06336,1.06292,1.06424,4.3999999999999595,0,False,2.0,TP,1.6749999999999972,False
2023-02-17,500,1,1.06339,1.06314,1.0638900000000002,2.500000000000835,1,False,2.0,TP,1.428000000000191,False
2023-02-20,490,-1,1.0692,1.06941,1.0687799999999998,2.100000000000435,0,True,-1.0,SL,-1.68095238095224,False
2023-02-20,495,-1,1.0693,1.06943,1.0690399999999995,1.3000000000018552,1,True,-1.0,SL,-2.0999999999984302,False
2023-02-21,560,-1,1.06791,1.06883,1.0660699999999999,9.200000000000319,0,True,2.0,TP,1.8445652173913096,False
2023-02-22,545,1,1.0655,1.06467,1.0671599999999997,8.299999999998864,0,False,-1.0,SL,-1.1722891566265297,False
