entrada,salida,px_ent,px_sal,lotes,atr,motivo,noches,bruto,coste,neto,capital
2023-03-31 01:40:00,2023-03-31 05:31:00,1983.585,1977.8511578947368,1.7819547698323857,5.533842105263169,stop,0,-1021.7447288939514,10.691728618994315,-1032.4364575129457,97578.12689221701
2023-03-31 12:32:00,2023-03-31 12:50:00,1985.165,1979.8089052631578,1.8924812648415246,5.156094736842119,stop,0,-1013.6308942190016,11.354887589049147,-1024.9857818080507,96553.14111040896
2023-04-03 14:27:00,2023-04-03 14:47:00,1987.685,1982.3506631578946,1.8805377223910087,5.134336842105275,stop,0,-1003.1421655519256,11.283226334346052,-1014.4253918862717,95538.7157185227
2023-04-04 13:42:00,2023-04-05 00:00:00,1990.565,2021.5349999999999,1.9757236290387459,4.835631578947376,tiempo,1,6118.8160791329565,81.00466879058858,6037.811410342368,101576.52712886507
2023-04-05 06:22:00,2023-04-05 12:00:00,2025.435,2022.695,1.9618936439723058,5.177473684210526,tiempo,0,-537.5588584484136,11.771361863833835,-549.3302203122474,101027.19690855283
2023-04-12 04:52:00,2023-04-12 06:26:00,2021.1480000000001,2015.9851368421052,2.035663561423055,4.962863157894744,stop,0,-1050.9852403140192,12.213981368538331,-1063.1992216825574,99963.99768687027
2023-04-13 08:20:00,2023-04-13 16:00:00,2028.435,2038.595,1.9148530738920955,5.220452631578947,tiempo,0,1945.4907230743847,11.489118443352574,1934.0016046310323,101897.9992915013
2023-04-26 13:23:00,2023-04-26 15:00:00,2005.285,1999.6881473684211,1.8881004586869619,5.3968526315789385,stop,0,-1056.7420020887528,11.328602752121771,-1068.0706048408745,100829.92868666042
2023-05-02 14:32:00,2023-05-02 23:00:00,2005.3980000000001,2015.274,1.9818925066380246,5.087557894736827,tiempo,0,1957.3170395556633,11.891355039828149,1945.4256845158352,102775.35437117626
2023-05-03 04:07:00,2023-05-03 07:30:00,2019.448,2013.8890210526317,1.9178159754041437,5.358978947368414,stop,0,-1066.109863219835,11.506895852424861,-1077.6167590722598,101697.737612104
2023-05-03 16:00:00,2023-05-03 18:34:00,2023.594,2018.3899684210526,2.032316063710713,5.004031578947359,stop,0,-1057.6236973952787,12.193896382264278,-1069.817593777543,100627.92001832646
2023-05-31 05:52:00,2023-05-31 07:04:00,1963.1580000000001,1958.2975157894737,2.159173070279796,4.660484210526329,stop,0,-1049.46266158889,12.955038421678777,-1062.4177000105688,99565.50231831589
2023-05-31 14:00:00,2023-05-31 14:00:00,1969.858,1965.2818105263157,2.2751643391366647,4.376189473684221,stop,0,-1041.1583099659058,13.650986034819988,-1054.8092960007257,98510.69302231517
2023-06-01 14:00:00,2023-06-01 14:06:00,1974.828,1970.1179684210526,2.1842572784225873,4.510031578947375,stop,0,-1028.7920757915952,13.105543670535525,-1041.8976194621307,97468.79540285304
2023-06-02 03:19:00,2023-06-02 05:28:00,1982.7350000000001,1978.099894736842,2.1976658865916714,4.435105263157904,stop,0,-1018.6412717603934,13.185995319550027,-1031.8272670799433,96436.96813577309
2023-06-08 14:30:00,2023-06-08 14:43:00,1969.775,1964.9917157894738,2.1041018559200064,4.583284210526328,stop,0,-1006.4517184761229,12.624611135520038,-1019.0763296116429,95417.89180616144
2023-06-16 12:01:00,2023-06-16 14:00:00,1966.298,1961.7165263157895,2.1777579573287866,4.381473684210524,stop,0,-997.7340772081959,13.06654774397272,-1010.8006249521686,94407.09118120927
2023-07-03 12:49:00,2023-07-04 00:00:00,1920.695,1920.955,2.3779556267290203,3.9700947368420945,tiempo,1,61.82684629495236,97.49618069588982,-35.66933440093746,94371.42184680833
2023-07-04 09:24:00,2023-07-04 13:00:00,1930.374,1926.3246210526315,2.4516012358649233,3.849378947368419,stop,0,-992.7462431854005,14.70960741518954,-1007.4558506005901,93363.96599620774
2023-07-05 13:12:00,2023-07-05 13:36:00,1930.755,1926.9763157894738,2.6088908801058097,3.5786842105263195,stop,0,-985.8174775641905,15.65334528063486,-1001.4708228448254,92362.49517336291
2023-07-11 06:40:00,2023-07-11 07:14:00,1935.105,1931.3425157894737,2.5926429344010224,3.5624842105263292,stop,0,-975.4778104216373,15.555857606406136,-991.0336680280434,91371.46150533487
2023-07-12 01:38:00,2023-07-12 06:00:00,1938.4650000000001,1938.375,2.5159819953875564,3.631642105263166,tiempo,0,-22.64383795852462,15.095891972325338,-37.73972993084996,91333.72177540402
2023-07-12 13:29:00,2023-07-13 01:00:00,1950.185,1956.715,2.4190451090972744,3.7756105263157917,tiempo,1,1579.6364562405136,99.18084947298826,1480.4556067675253,92814.17738217155
2023-07-13 04:41:00,2023-07-13 04:57:00,1961.835,1957.599652631579,2.3000294375769643,4.035347368421052,stop,0,-974.1423625732697,13.800176625461786,-987.9425391987314,91826.23484297282
2023-07-14 02:03:00,2023-07-14 05:38:00,1963.4750000000001,1959.1960315789474,2.251212202796998,4.078968421052629,stop,0,-963.2865924856832,13.50727321678199,-976.7938657024652,90849.44097727035
2023-07-18 07:32:00,2023-07-18 14:00:00,1963.785,1971.0049999999999,2.3758091393385397,3.823936842105262,tiempo,0,1715.3341986023781,14.254854836031239,1701.079343766347,92550.5203210367
2023-07-20 01:34:00,2023-07-20 06:00:00,1983.788,1980.465,2.408070659485017,3.843347368421045,tiempo,0,-800.2018801468936,14.448423956910103,-814.6503041038037,91735.8700169329
2023-07-26 08:40:00,2023-07-26 14:00:00,1972.365,1968.5279578947368,2.5222658237632687,3.637042105263165,stop,0,-967.8040166446052,15.133594942579613,-982.9376115871848,90752.93240534571
2023-07-27 02:00:00,2023-07-27 06:23:00,1978.318,1974.4922315789472,2.5029985886136146,3.6257684210526397,stop,0,-957.5892958257623,15.017991531681687,-972.607287357444,89780.32511798826
2023-08-22 06:20:00,2023-08-22 11:00:00,1898.865,1901.695,2.9126561097595425,3.0824210526315854,tiempo,0,824.2816790619294,17.475936658557256,806.8057424033722,90587.13086039164
2023-08-23 06:29:00,2023-08-23 10:32:00,1904.605,1901.2934,2.911271720670757,3.111600000000013,stop,0,-964.0967430173274,17.46763032402454,-981.5643733413519,89605.5664870503
2023-08-23 12:25:00,2023-08-23 17:00:00,1905.558,1919.5149999999999,2.896550969348462,3.0935263157894926,tiempo,0,4042.7161879196133,17.37930581609077,4025.3368821035224,93630.90336915382
2023-08-24 02:33:00,2023-08-24 07:00:00,1920.4750000000001,1921.278,2.952960059248711,3.170747368421072,tiempo,0,237.1226927576371,17.717760355492267,219.40493240214485,93850.30830155597
2023-08-28 15:37:00,2023-08-28 16:57:00,1923.425,1920.2384105263156,3.1423906475429915,2.986589473684207,stop,0,-1001.3508959664512,18.854343885257947,-1020.2052398517092,92830.10306170426
2023-08-29 14:00:00,2023-08-29 14:00:00,1926.155,1923.0966842105263,3.247720332496838,2.8583157894736813,stop,0,-993.2554372669794,19.486321994981026,-1012.7417592619604,91817.3613024423
2023-08-30 11:29:00,2023-08-30 16:00:00,1938.855,1944.5739999999998,3.2740834126201728,2.8043684210526263,tiempo,0,1872.448303677419,19.64450047572104,1852.803803201698,93670.16510564399
2023-09-01 12:30:00,2023-09-01 12:30:00,1949.165,1946.4012105263157,3.6535825607801624,2.563789473684215,stop,0,-1009.7733022720579,21.921495364680975,-1031.694797636739,92638.47030800725
2023-09-08 14:00:00,2023-09-08 14:21:00,1929.255,1926.6058736842106,3.7825109187210706,2.449126315789456,stop,0,-1002.0349214545275,22.695065512326423,-1024.7299869668539,91613.7403210404
2023-09-11 07:12:00,2023-09-11 07:48:00,1929.795,1926.9052736842107,3.40606179086853,2.6897263157894535,stop,0,-984.2586390277573,20.43637074521118,-1004.6950097729685,90609.04531126743
2023-09-15 02:00:00,2023-09-15 07:00:00,1915.855,1918.335,3.1473667811982673,2.878884210526322,tiempo,0,780.546961737176,18.884200687189605,761.6627610499864,91370.70807231741
2023-09-15 11:42:00,2023-09-15 12:30:00,1919.685,1916.7544315789473,3.346215658536548,2.730568421052634,stop,0,-980.6313938938979,20.07729395121929,-1000.7086878451172,90369.99938447229
2023-09-18 05:54:00,2023-09-18 07:36:00,1930.508,1927.4900842105262,3.2069801277259273,2.8179157894736866,stop,0,-967.8395963992839,19.241880766355564,-987.0814771656394,89382.91790730665
2023-09-18 16:45:00,2023-09-18 22:00:00,1930.775,1932.848,3.1724846356322183,2.8174421052631593,tiempo,0,657.6560649665162,19.03490781379331,638.6211571527228,90021.53906445937
2023-09-18 23:30:00,2023-09-19 01:07:00,1934.328,1931.3962105263158,3.2953322330161967,2.7317894736842128,stop,1,-966.1220353048964,135.10862155366408,-1101.2306568585605,88920.30840760081
2023-09-19 08:08:00,2023-09-19 13:00:00,1934.915,1935.478,3.2684459512029465,2.720568421052636,tiempo,0,184.01350705275917,19.61067570721768,164.40283134554147,89084.71123894634
2023-09-20 13:43:00,2023-09-20 18:00:00,1937.4750000000001,1945.858,3.5321862318132604,2.5220842105263057,tiempo,0,2961.0317181289893,21.193117390879564,2939.8386007381096,92024.54983968445
2023-10-06 14:31:00,2023-10-06 14:44:00,1830.655,1826.4609789473684,2.3040577059315006,3.994021052631584,stop,0,-966.3266525154711,13.824346235589005,-980.1509987510601,91044.39884093338
2023-10-08 22:00:00,2023-10-09 03:00:00,1847.605,1850.205,2.264442134969986,4.020610526315795,tiempo,1,588.7549550921758,92.84212753376943,495.9128275584064,91540.31166849179
2023-10-09 18:54:00,2023-10-10 00:00:00,1855.635,1862.205,2.1323784113467674,4.292873684210522,tiempo,1,1400.9726162548127,87.42751486521746,1313.5451013895952,92853.85676988139
2023-10-11 07:40:00,2023-10-11 12:00:00,1865.515,1870.7549999999999,2.381562342906637,3.898863157894728,tiempo,0,1247.9386676830259,14.289374057439822,1233.649293625586,94087.50606350697
2023-10-11 13:06:00,2023-10-11 13:32:00,1874.875,1870.779,2.414977055018151,3.8959999999999915,stop,0,-989.1746017354354,14.489862330108906,-1003.6644640655443,93083.84159944142
2023-10-12 01:34:00,2023-10-12 06:00:00,1877.305,1879.835,2.455342453171706,3.791073684210515,tiempo,0,621.2016406524349,14.732054719030234,606.4695859334047,93690.31118537483
2023-10-12 07:03:00,2023-10-12 07:54:00,1882.765,1878.7683894736842,2.46773564304189,3.796610526315781,stop,0,-986.2578247146062,14.806413858251341,-1001.0642385728574,92689.24694680197
2023-10-13 09:26:00,2023-10-13 14:00:00,1885.085,1910.334,2.6167296549391885,3.5421789473684098,tiempo,0,6606.980705755963,15.700377929635131,6591.280327826327,99280.5272746283
2023-10-13 15:00:00,2023-10-13 15:03:00,1921.075,1917.1608210526315,2.673014108406675,3.714178947368416,stop,0,-1046.2655549144536,16.038084650440048,-1062.3036395648935,98218.2236350634
2023-10-18 01:28:00,2023-10-18 06:00:00,1933.075,1936.805,2.331517052806358,4.212631578947359,tiempo,0,869.6558606967757,13.989102316838146,855.6667583799375,99073.89039344335
2023-10-18 09:31:00,2023-10-18 14:00:00,1942.845,1956.815,2.2680986248239963,4.368147368421047,tiempo,0,3168.533778879129,13.608591748943978,3154.925187130185,102228.81558057353
2023-10-19 17:06:00,2023-10-19 23:00:00,1962.7450000000001,1972.175,2.058086021538116,4.967178947368417,tiempo,0,1940.7751183104097,12.348516129228695,1928.426602181181,104157.24218275471
2023-10-20 08:14:00,2023-10-20 11:49:00,1982.405,1977.3279789473684,2.1356734174143637,4.877021052631574,stop,0,-1084.2858901758416,12.814040504486183,-1097.0999306803278,103060.14225207438
2023-10-20 14:00:00,2023-10-20 16:52:00,1988.085,1982.9219157894736,2.076534225099221,4.963084210526313,stop,0,-1072.1321070227564,12.459205350595326,-1084.5913123733517,101975.55093970103
2023-10-25 13:48:00,2023-10-25 14:07:00,1982.925,1977.4689578947368,1.9401585622304547,5.256042105263159,stop,0,-1058.5586806416122,11.640951373382729,-1070.199632014995,100905.35130768604
2023-10-26 03:44:00,2023-10-26 08:00:00,1987.315,1989.825,1.8185490272175362,5.548673684210532,tiempo,0,456.45580583159995,10.911294163305218,445.5445116682947,101350.89581935434
2023-10-27 17:39:00,2023-10-29 22:00:00,1993.585,2000.985,2.162825120703062,4.686042105263165,tiempo,2,1600.4905893202363,164.3747091734327,1436.1158801468036,102787.01169950113
2023-11-03 11:30:00,2023-11-03 12:26:00,1992.098,1987.9056736842103,2.574614487122037,3.9923263157894686,stop,0,-1079.3624067374897,15.44768692273222,-1094.8100936602218,101692.2016058409
2023-11-14 13:32:00,2023-11-14 13:36:00,1958.345,1954.5453684210527,2.825072493546078,3.5996315789473843,stop,0,-1073.4234659293227,16.950434961276468,-1090.373900890599,100601.82770495031
2023-11-15 07:38:00,2023-11-15 12:00:00,1971.035,1972.695,2.6884356418626156,3.7420210526315905,tiempo,0,446.2803165491551,16.130613851175696,430.14970269797936,101031.97740764829
2023-11-15 13:30:00,2023-11-15 13:31:00,1974.2050000000002,1970.3500000000001,2.7642127881709486,3.655000000000004,stop,0,-1065.6040298399057,16.585276729025693,-1082.1893065689314,99949.78810107935
2023-11-16 14:42:00,2023-11-16 19:00:00,1975.348,1983.905,2.798385513467743,3.571694736842107,tiempo,0,2394.5784838743525,16.79031308080646,2377.788170793546,102327.5762718729
2023-11-17 08:33:00,2023-11-17 13:00:00,1988.048,1988.415,2.901376426891329,3.5268631578947334,tiempo,0,106.48051486690069,17.408258561347974,89.07225630555271,102416.64852817844
2023-11-21 03:52:00,2023-11-21 06:20:00,1993.535,1989.5575263157896,2.711247174434868,3.7774736842105203,stop,0,-1078.3914287704786,16.267483046609208,-1094.6589118170878,101321.98961636136
2023-11-21 14:21:00,2023-11-21 19:00:00,2000.405,1998.258,2.5531930901041173,3.96844210526316,tiempo,0,-548.1705564453373,15.319158540624704,-563.489714985962,100758.4999013754
2023-11-27 01:15:00,2023-11-27 06:00:00,2006.518,2010.2949999999998,2.8074254639558456,3.589000000000004,tiempo,0,1060.3645977360713,16.844552783735075,1043.5200449523363,101802.01994632774
2023-11-28 13:42:00,2023-11-28 18:00:00,2018.285,2040.395,3.068836237283861,3.317284210526326,tiempo,0,6785.196920634587,18.413017423703167,6766.783903210883,108568.80384953863
2023-11-28 23:29:00,2023-11-29 04:00:00,2043.115,2043.7849999999999,3.0832806797022947,3.5212105263158024,tiempo,1,206.57980554000608,126.41450786779407,80.165297672212,108648.96914721084
2023-12-01 15:22:00,2023-12-01 15:27:00,2052.0649999999996,2048.016526315789,2.8231703803243966,3.848473684210534,stop,0,-1142.9530990785645,16.93902228194638,-1159.8921213605108,107489.07702585033
2023-12-03 23:03:00,2023-12-04 04:00:00,2075.4649999999997,2085.5350000000003,2.4646079680288353,4.361305263157891,tiempo,1,2481.8602238051894,101.04892668918225,2380.811297116007,109869.88832296633
2023-12-07 13:47:00,2023-12-07 14:16:00,2039.695,2032.238947368421,1.5141826265813365,7.25605263157895,stop,0,-1128.9825357613038,9.08509575948802,-1138.0676315207918,108731.82069144554
2023-12-13 19:06:00,2023-12-13 19:08:00,2000.7150000000001,1996.0938210526317,2.459339963069469,4.421178947368416,stop,0,-1136.5050061758493,14.756039778416813,-1151.2610459542661,107580.55964549127
2023-12-14 08:29:00,2023-12-14 10:03:00,2039.375,2034.3659684210527,2.2370524684522746,4.8090315789473586,stop,0,-1120.5466458239487,13.422314810713647,-1133.9689606346624,106446.59068485661
2023-12-14 14:05:00,2023-12-14 14:20:00,2040.415,2035.1732842105262,2.1113167645645716,5.0417157894736695,stop,0,-1106.6922421398856,12.667900587387429,-1119.3601427272731,105327.23054212934
2023-12-19 15:22:00,2023-12-19 15:43:00,2045.015,2039.8293263157896,2.1125977593699616,4.985673684210523,stop,0,-1095.5242606086965,12.67558655621977,-1108.1998471649163,104219.03069496443
2023-12-21 23:00:00,2023-12-22 04:00:00,2048.614,2047.9550000000002,2.6700991944567884,3.9031894736842165,tiempo,1,-175.95953691466983,109.47406697272832,-285.43360388739814,103933.59709107703
2023-12-22 10:18:00,2023-12-22 15:00:00,2055.075,2068.2050000000004,2.687420856510085,3.867410526315792,tiempo,0,3528.583584597893,16.12452513906051,3512.4590594588326,107446.05615053586
2023-12-27 14:34:00,2023-12-27 14:41:00,2070.725,2066.577705263158,2.722017566808149,3.9472947368421143,stop,0,-1128.9009128414941,16.332105400848896,-1145.233018242343,106300.82313229352
2023-12-28 01:34:00,2023-12-28 06:00:00,2084.5449999999996,2085.415,2.588828069300095,4.106136842105261,tiempo,0,225.22804202919772,15.53296841580057,209.69507361339714,106510.51820590692
2024-01-05 15:01:00,2024-01-05 15:01:00,2057.2479999999996,2052.4897578947366,2.3366577673205438,4.558242105263152,stop,0,-1111.8383374054397,14.019946603923263,-1125.858284009363,105384.65992189756
2024-01-11 13:30:00,2024-01-11 13:30:00,2042.098,2037.3436210526315,2.3139194419206195,4.554378947368421,stop,0,-1100.1249880573882,13.883516651523717,-1114.008504708912,104270.65141718865
2024-01-12 10:50:00,2024-01-12 15:00:00,2044.064,2055.5550000000003,2.2864945824320575,4.560284210526312,tiempo,0,2627.4109246727257,13.718967494592345,2613.691957178133,106884.34337436678
2024-01-19 12:04:00,2024-01-19 14:38:00,2033.015,2028.7199578947368,2.610091438058561,4.09504210526316,stop,0,-1121.0452625048736,15.660548628351368,-1136.7058111332249,105747.63756323355
2024-01-29 06:48:00,2024-01-29 11:00:00,2028.584,2027.195,2.7004501370939127,3.9159263157894775,tiempo,0,-375.0925240423779,16.202700822563475,-391.29522486494136,105356.34233836862
2024-01-30 07:35:00,2024-01-30 11:19:00,2037.665,2033.4268210526316,2.6090062800962945,4.038178947368423,stop,0,-1105.743548985605,15.654037680577767,-1121.3975866661829,104234.94475170244
2024-01-30 14:09:00,2024-01-30 15:11:00,2040.4850000000001,2036.252252631579,2.5847129817237624,4.032747368421056,stop,0,-1094.0437071515078,15.508277890342574,-1109.5519850418502,103125.39276666059
2024-01-31 14:42:00,2024-01-31 19:00:00,2048.6479999999997,2044.4555473684206,2.583008548453987,3.992452631578956,stop,0,-1082.9140986357086,15.498051290723922,-1098.4121499264324,102026.98061673416
2024-02-01 16:09:00,2024-02-01 17:46:00,2056.078,2051.481673684211,2.3207326592273794,4.396326315789475,stop,0,-1066.6844593518151,13.924395955364275,-1080.6088553071795,100946.37176142698
2024-02-07 14:43:00,2024-02-07 17:27:00,2038.9850000000001,2034.5709473684212,2.3954701231057896,4.214052631578948,stop,0,-1057.3731200763737,14.372820738634736,-1071.7459408150085,99874.62582061198
2024-02-16 15:36:00,2024-02-16 20:00:00,2008.375,2012.345,3.031425648966939,3.294642105263167,tiempo,0,1203.4759826398831,18.188553893801632,1185.2874287460816,101059.91324935807
2024-02-18 23:00:00,2024-02-18 23:04:00,2015.295,2011.624210526316,2.9117269720794576,3.4707894736842193,stop,0,-1068.8336719351587,17.470361832476748,-1086.3040337676355,99973.60921559043
2024-02-19 07:24:00,2024-02-19 08:46:00,2022.9850000000001,2019.164905263158,2.761629639085065,3.6200947368421184,stop,0,-1054.968684937591,16.56977783451039,-1071.5384627721014,98902.07075281833
2024-02-20 09:00:00,2024-02-20 14:00:00,2023.095,2029.7649999999999,3.1515752419330374,3.1381789473684325,tiempo,0,2102.1006863692874,18.909451451598223,2083.191234917689,100985.26198773601
2024-02-21 03:57:00,2024-02-21 08:00:00,2030.9650000000001,2028.495,3.16267658151464,3.1930315789473824,tiempo,0,-781.1811156341965,18.976059489087838,-800.1571751232843,100185.10481261273
2024-02-22 08:05:00,2024-02-22 09:27:00,2032.395,2029.2141263157894,3.3609309023487244,2.9808736842105334,stop,0,-1069.0696661731276,20.165585414092348,-1089.23525158722,99095.86956102551
2024-02-23 16:33:00,2024-02-23 21:00:00,2034.9080000000001,2036.2649999999999,3.483029989935594,2.8451052631578957,tiempo,0,472.6471696341708,20.898179939613563,451.7489896945572,99547.61855072007
2024-02-29 13:31:00,2024-02-29 13:31:00,2039.575,2036.4708842105263,3.427811622096563,2.904115789473678,stop,0,-1064.0324179491674,20.566869732579377,-1084.5992876817468,98463.01926303832
2024-03-01 10:25:00,2024-03-01 14:45:00,2050.805,2047.8365684210523,3.556635461457811,2.7684315789473635,stop,0,-1055.7629018595887,21.339812768746867,-1077.1027146283357,97385.91654841
2024-03-01 16:02:00,2024-03-01 21:00:00,2071.028,2083.175,2.9530288074776174,3.2978315789473767,tiempo,0,3587.044092443177,17.718172844865705,3569.325919598311,100955.2424680083
2024-03-04 13:55:00,2024-03-04 18:00:00,2088.415,2116.145,2.927927327875052,3.448010526315786,tiempo,0,8119.1424801975245,17.56756396725031,8101.5749162302745,109056.81738423859
2024-03-05 08:27:00,2024-03-05 13:00:00,2120.0049999999997,2124.0950000000003,2.780941525030915,3.921578947368418,tiempo,0,1137.405083737811,16.68564915018549,1120.7194345876255,110177.53681882621
2024-03-06 14:32:00,2024-03-06 15:04:00,2141.948,2137.129536842105,2.385588734869299,4.618463157894757,stop,0,-1149.4871428856372,14.313532409215794,-1163.8006752948531,109013.73614353135
2024-03-07 03:54:00,2024-03-07 08:00:00,2152.285,2155.715,2.1402896071364506,5.093410526315814,tiempo,0,734.1193352478648,12.841737642818703,721.2775976050461,109735.0137411364
2024-03-07 13:05:00,2024-03-07 14:02:00,2161.6349999999998,2155.9308736842104,1.9936863263174598,5.504126315789508,stop,0,-1137.2238639376878,11.96211795790476,-1149.1859818955927,108585.82775924081
2024-03-08 08:28:00,2024-03-08 13:00:00,2164.835,2165.7050000000004,2.1272020532700555,5.104631578947402,tiempo,0,185.06657863456834,12.763212319620333,172.30336631494802,108758.13112555577
2024-03-08 17:04:00,2024-03-08 18:02:00,2185.5049999999997,2179.724589473684,1.9489270657181856,5.580410526315824,stop,0,-1126.5598525699147,11.693562394309113,-1138.2534149642238,107619.87771059154
2024-03-20 13:02:00,2024-03-20 13:30:00,2163.6549999999997,2159.6632842105264,2.8382896737502987,3.7917157894736957,stop,0,-1132.964570580822,17.02973804250179,-1149.9943086233238,106469.88340196821
2024-03-20 21:09:00,2024-03-21 02:00:00,2188.935,2203.155,2.636382312067831,4.038484210526325,tiempo,1,3748.935647760523,108.09167479478107,3640.8439729657416,110110.72737493395
2024-03-26 08:30:00,2024-03-26 12:41:00,2186.165,2180.3202421052633,1.9506722773283238,5.644757894736865,stop,0,-1140.1207192958605,11.704033663969943,-1151.8247529598304,108958.90262197412
2024-03-28 04:50:00,2024-03-28 06:13:00,2200.1949999999997,2194.8285684210523,2.1089779465186256,5.166431578947375,stop,0,-1131.7685851501221,12.653867679111753,-1144.4224528292339,107814.48016914488
2024-03-28 11:07:00,2024-03-28 11:32:00,2213.835,2208.4274,2.0703295216442243,5.207600000000012,stop,0,-1119.5513921243312,12.421977129865347,-1131.9733692541965,106682.50679989069
2024-03-28 19:47:00,2024-04-01 03:00:00,2225.5649999999996,2257.105,1.9497947528789752,5.471473684210521,tiempo,4,6149.6526505803695,284.67003392033035,5864.982616660039,112547.48941655073
2024-04-01 04:02:00,2024-04-01 04:30:00,2265.2349999999997,2259.170136842105,1.919013050885082,5.8648631578947255,stop,0,-1163.8551551832052,11.514078305310491,-1175.3692334885156,111372.12018306222
2024-04-02 09:31:00,2024-04-02 10:02:00,2265.785,2259.1887789473685,1.7412174980606874,6.396221052631561,stop,0,-1148.5455517917967,10.447304988364124,-1158.9928567801608,110213.12732628206
2024-04-02 19:48:00,2024-04-03 01:00:00,2277.058,2283.0550000000003,1.6092920351909912,6.848547368421044,tiempo,1,965.0924335040854,65.98097344283065,899.1114600612548,111112.23878634331
2024-04-03 15:36:00,2024-04-03 16:10:00,2288.3849999999998,2281.2039789473683,1.59163305695029,6.98102105263158,stop,0,-1142.955049002414,9.54979834170174,-1152.5048473441157,109959.7339389992
2024-04-03 22:24:00,2024-04-04 03:00:00,2301.2349999999997,2299.255,1.5337684357034844,7.1692526315789395,tiempo,1,-303.68615026922294,62.88450586384286,-366.57065613306577,109593.16328286614
2024-04-04 18:56:00,2024-04-04 19:01:00,2304.995,2297.586747368421,1.5203846047618397,7.208252631578924,stop,0,-1126.3393249238734,9.122307628571038,-1135.4616325524444,108457.7016503137
2024-04-05 14:24:00,2024-04-05 19:00:00,2305.625,2324.9750000000004,1.5510190600658484,6.992673684210503,tiempo,0,3001.221881227473,9.30611436039509,2991.915766867078,111449.61741718078
2024-04-08 02:15:00,2024-04-08 07:00:00,2330.5449999999996,2335.878,1.54609401443803,7.208463157894714,tiempo,0,824.5319378998846,9.27656408662818,815.2553738132565,112264.87279099404
2024-04-09 07:14:00,2024-04-09 12:00:00,2354.035,2354.255,1.4254904153633072,7.875526315789481,tiempo,0,31.36078913802906,8.552942492179843,22.807846645849217,112287.68063763989
2024-04-11 19:40:00,2024-04-12 01:00:00,2365.3849999999998,2378.5550000000003,1.313700842182906,8.54743157894742,tiempo,1,1730.1440091549564,53.861734529499145,1676.2822746254571,113963.96291226534
2024-04-12 07:08:00,2024-04-12 12:00:00,2395.4649999999997,2395.125,1.38675854146607,8.21801052631582,tiempo,0,-47.149790409803494,8.32055124879642,-55.470341658599914,113908.49257060674
2024-04-12 13:42:00,2024-04-12 15:30:00,2400.7749999999996,2392.8259263157893,1.4699626976409543,7.749073684210553,stop,0,-1168.4841796588582,8.819776185845726,-1177.303955844704,112731.18861476204
2024-04-19 01:31:00,2024-04-19 03:17:00,2398.328,2387.644452631579,1.0753152978955909,10.483547368421037,stop,0,-1148.8181921055211,6.451891787373546,-1155.2700838928947,111575.91853086914
2024-04-25 14:35:00,2024-04-25 15:22:00,2337.328,2328.9238,1.3599853554383003,8.204200000000009,stop,0,-1142.958892417449,8.159912132629803,-1151.118804550079,110424.79972631906
2024-04-26 07:20:00,2024-04-26 12:00:00,2344.908,2344.585,1.398607835671196,7.89533684210527,tiempo,0,-45.1750330921608,8.391647014027175,-53.566680106187974,110371.23304621287
2024-05-06 12:45:00,2024-05-06 14:44:00,2326.5249999999996,2319.149147368421,1.5380922478884225,7.1758526315789295,stop,0,-1134.4741754198633,9.228553487330535,-1143.702728907194,109227.53031730567
2024-05-09 14:08:00,2024-05-09 19:00:00,2329.988,2337.2850000000003,1.8082830659775104,6.040400000000007,tiempo,0,1319.504153243876,10.849698395865062,1308.654454848011,110536.18477215369
2024-05-09 20:01:00,2024-05-10 02:00:00,2344.1749999999997,2349.9750000000004,1.899284947494805,5.819884210526341,tiempo,1,1101.5852695471078,77.87068284728701,1023.7145866998208,111559.89935885351
2024-05-10 05:12:00,2024-05-10 10:00:00,2355.874,2372.275,1.9466973854863687,5.730726315789501,tiempo,0,3192.7783819362508,11.680184312918213,3181.0981976233325,114740.99755647684
2024-05-15 08:42:00,2024-05-15 10:48:00,2371.015,2365.0788736842105,2.00032201593323,5.73612631578949,stop,0,-1187.4164158834053,12.00193209559938,-1199.4183479790047,113541.57920849783
2024-05-15 15:12:00,2024-05-15 20:00:00,2378.995,2386.0950000000003,1.7860135153835253,6.3572631578947565,tiempo,0,1268.0695959223679,10.716081092301152,1257.3535148300666,114798.9327233279
2024-05-15 23:19:00,2024-05-16 04:00:00,2390.388,2388.395,1.876822865015174,6.116663157894752,tiempo,1,-374.0507969975126,76.94973746562214,-451.0005344631347,114347.93218886477
2024-05-17 13:02:00,2024-05-17 18:00:00,2397.475,2413.985,2.028039861986832,5.638347368421067,tiempo,0,3348.2938121403035,12.168239171920991,3336.1255729683826,117684.05776183314
2024-05-17 20:32:00,2024-05-17 20:57:00,2419.2549999999997,2413.1908631578945,2.006843648614166,5.864136842105281,stop,0,-1216.9774505905984,12.041061891684995,-1229.0185124822835,116455.03924935086
2024-05-20 05:27:00,2024-05-20 06:37:00,2440.665,2434.1372421052633,1.840383927239264,6.327757894736863,stop,0,-1201.3580710382498,11.042303563435583,-1212.4003746016854,115242.63887474917
2024-05-28 13:15:00,2024-05-28 14:00:00,2358.5879999999997,2352.0584105263156,1.8206968928060732,6.329589473684236,stop,0,-1188.8403266035982,10.924181356836439,-1199.7645079604347,114042.87436678873
