conf,ses,clave,lado,t,tent,ent,stop,rgo,obj,gano,rgoP,cpc,Rb,Rn
C2,ny,hi,-1,2025-05-09 20:30:00,2025-05-09 18:30:00,1.12585,1.12661,0.0007599999999998719,1.1243300000000003,1,7.599999999998719,18.81578947368738,2.0,1.8118421052631262
C1,ny,lo,1,2025-05-12 20:10:00,2025-05-12 18:10:00,1.10723,1.10694,0.00028999999999990145,1.1078099999999997,0,2.8999999999990145,49.31034482760296,-1.0,-1.4931034482760297
C2,ny,lo,1,2025-05-12 20:35:00,2025-05-12 18:35:00,1.10733,1.10694,0.00038999999999989043,1.1081099999999997,0,3.8999999999989043,36.66666666667697,-1.0,-1.3666666666667697
C1,ny,lo,1,2025-05-12 20:35:00,2025-05-12 18:35:00,1.10734,1.10651,0.0008299999999998864,1.1089999999999998,1,8.299999999998864,17.228915662652962,2.0,1.8277108433734703
C2,ny,lo,1,2025-05-12 20:40:00,2025-05-12 18:40:00,1.10735,1.10651,0.0008399999999999519,1.10903,1,8.399999999999519,17.0238095238105,2.0,1.829761904761895
C1,ny,hi,-1,2025-05-13 14:30:00,2025-05-13 12:30:00,1.11126,1.11294,0.0016800000000001258,1.1078999999999997,0,16.80000000000126,8.511904761904125,-1.0,-1.0851190476190413
C1,ny,hi,-1,2025-05-13 14:50:00,2025-05-13 12:50:00,1.11239,1.1131,0.0007099999999999884,1.11097,0,7.099999999999884,20.140845070422863,-1.0,-1.2014084507042286
C1,ny,lo,1,2025-05-14 18:40:00,2025-05-14 16:40:00,1.11856,1.11755,0.0010099999999999554,1.12058,0,10.099999999999554,14.158415841584784,-1.0,-1.141584158415848
C1,ny,lo,1,2025-05-14 20:00:00,2025-05-14 18:00:00,1.11802,1.11796,5.999999999994898e-05,1.11814,1,0.5999999999994898,238.333333333536,2.0,-0.3833333333353597
C1,ny,lo,1,2025-05-14 20:40:00,2025-05-14 18:40:00,1.11799,1.11719,0.0008000000000001339,1.1195900000000003,0,8.00000000000134,17.87499999999701,-1.0,-1.17874999999997
C2,ny,lo,1,2025-05-14 20:45:00,2025-05-14 18:45:00,1.11814,1.11719,0.0009500000000000064,1.12004,0,9.500000000000064,15.052631578947267,-1.0,-1.1505263157894727
C1,ny,lo,1,2025-05-14 20:45:00,2025-05-14 18:45:00,1.11815,1.11797,0.000180000000000069,1.1185100000000001,0,1.80000000000069,79.44444444441399,-1.0,-1.7944444444441399
C2,ny,lo,1,2025-05-14 20:50:00,2025-05-14 18:50:00,1.11823,1.11797,0.000260000000000149,1.1187500000000004,0,2.60000000000149,54.99999999996848,-1.0,-1.5499999999996847
C1,ny,lo,1,2025-05-15 16:45:00,2025-05-15 14:45:00,1.11853,1.11756,0.0009699999999999154,1.1204699999999999,0,9.699999999999154,14.7422680412384,-1.0,-1.147422680412384
C2,ny,lo,1,2025-05-15 16:50:00,2025-05-15 14:50:00,1.11879,1.11756,0.0012299999999998423,1.1212499999999996,0,12.299999999998423,11.626016260164091,-1.0,-1.1162601626016408
C1,ny,lo,1,2025-05-15 17:30:00,2025-05-15 15:30:00,1.118,1.11781,0.0001900000000001345,1.1183800000000004,0,1.900000000001345,75.26315789468356,-1.0,-1.7526315789468356
C2,ny,lo,1,2025-05-15 17:40:00,2025-05-15 15:40:00,1.11823,1.11781,0.00042000000000008697,1.1190700000000002,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,ny,lo,1,2025-05-15 17:35:00,2025-05-15 15:35:00,1.11807,1.11762,0.0004499999999998394,1.1189699999999996,0,4.499999999998394,31.77777777778912,-1.0,-1.3177777777778912
C2,ny,lo,1,2025-05-15 17:40:00,2025-05-15 15:40:00,1.11814,1.11762,0.0005199999999998539,1.1191799999999996,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C1,ny,lo,1,2025-05-15 17:45:00,2025-05-15 15:45:00,1.11821,1.11727,0.0009399999999999409,1.1200899999999998,0,9.399999999999409,15.212765957447765,-1.0,-1.1521276595744776
C2,ny,lo,1,2025-05-15 17:50:00,2025-05-15 15:50:00,1.11831,1.11727,0.0010399999999999299,1.1203899999999998,0,10.399999999999299,13.750000000000927,-1.0,-1.1375000000000093
C1,ny,lo,1,2025-05-15 18:15:00,2025-05-15 16:15:00,1.11826,1.11779,0.00046999999999997044,1.1192,0,4.699999999999704,30.42553191489553,-1.0,-1.3042553191489552
C2,ny,lo,1,2025-05-15 18:20:00,2025-05-15 16:20:00,1.11833,1.11779,0.0005399999999999849,1.11941,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C1,ny,lo,1,2025-05-15 18:35:00,2025-05-15 16:35:00,1.11809,1.1177,0.0003900000000001125,1.1188700000000003,0,3.900000000001125,36.66666666665609,-1.0,-1.366666666666561
C2,ny,lo,1,2025-05-15 19:00:00,2025-05-15 17:00:00,1.11825,1.1177,0.0005500000000000504,1.11935,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C1,ny,lo,1,2025-05-15 18:55:00,2025-05-15 16:55:00,1.11807,1.11724,0.0008299999999998864,1.1197299999999997,0,8.299999999998864,17.228915662652962,-1.0,-1.1722891566265297
C2,ny,lo,1,2025-05-15 19:00:00,2025-05-15 17:00:00,1.11807,1.11724,0.0008299999999998864,1.1197299999999997,0,8.299999999998864,17.228915662652962,-1.0,-1.1722891566265297
C1,ny,lo,1,2025-05-15 19:00:00,2025-05-15 17:00:00,1.1184,1.11777,0.0006300000000001305,1.1196600000000003,0,6.300000000001305,22.698412698408,-1.0,-1.22698412698408
C2,ny,lo,1,2025-05-15 19:05:00,2025-05-15 17:05:00,1.11847,1.11777,0.000700000000000145,1.1198700000000004,0,7.0000000000014495,20.4285714285672,-1.0,-1.204285714285672
C1,ny,lo,1,2025-05-15 19:10:00,2025-05-15 17:10:00,1.11799,1.11785,0.000140000000000029,1.11827,1,1.40000000000029,102.142857142836,2.0,0.97857142857164
C2,ny,lo,1,2025-05-15 21:40:00,2025-05-15 19:40:00,1.11855,1.11785,0.0006999999999999229,1.1199499999999998,1,6.999999999999229,20.42857142857368,2.0,1.7957142857142632
C1,ny,lo,1,2025-05-15 21:25:00,2025-05-15 19:25:00,1.11807,1.117,0.0010699999999999044,1.1202099999999997,1,10.699999999999044,13.364485981309606,2.0,1.8663551401869038
C2,ny,lo,1,2025-05-15 21:30:00,2025-05-15 19:30:00,1.11809,1.117,0.0010900000000000354,1.12027,1,10.900000000000354,13.119266055045445,2.0,1.8688073394495455
C1,ny,lo,1,2025-05-16 16:00:00,2025-05-16 14:00:00,1.11886,1.11831,0.0005500000000000504,1.11996,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C1,ny,hi,-1,2025-05-20 20:15:00,2025-05-20 18:15:00,1.12747,1.12801,0.0005399999999999849,1.12639,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,hi,-1,2025-05-20 20:20:00,2025-05-20 18:20:00,1.12736,1.12801,0.0006500000000000394,1.1260599999999998,0,6.500000000000394,21.999999999998664,-1.0,-1.2199999999999867
C1,ny,hi,-1,2025-05-20 20:30:00,2025-05-20 18:30:00,1.12766,1.12798,0.00031999999999987594,1.1270200000000004,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C2,ny,hi,-1,2025-05-20 20:35:00,2025-05-20 18:35:00,1.12745,1.12798,0.0005299999999999194,1.1263900000000002,0,5.299999999999194,26.9811320754758,-1.0,-1.269811320754758
C1,ny,lo,1,2025-05-20 15:45:00,2025-05-20 13:45:00,1.12431,1.12235,0.0019599999999999618,1.1282299999999998,1,19.599999999999618,7.295918367347081,2.0,1.9270408163265291
C2,ny,lo,1,2025-05-20 15:50:00,2025-05-20 13:50:00,1.12443,1.12235,0.002080000000000082,1.1285900000000002,1,20.800000000000818,6.87499999999973,2.0,1.9312500000000028
C1,ny,hi,-1,2025-05-21 19:25:00,2025-05-21 17:25:00,1.13561,1.13628,0.0006699999999999484,1.1342700000000001,0,6.699999999999484,21.343283582091196,-1.0,-1.2134328358209119
C2,ny,hi,-1,2025-05-21 19:30:00,2025-05-21 17:30:00,1.13544,1.13628,0.0008399999999999519,1.13376,1,8.399999999999519,17.0238095238105,2.0,1.829761904761895
C1,ny,lo,1,2025-05-22 14:35:00,2025-05-22 12:35:00,1.12943,1.12891,0.0005199999999998539,1.1304699999999996,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C2,ny,lo,1,2025-05-22 15:00:00,2025-05-22 13:00:00,1.13052,1.12891,0.0016099999999998893,1.1337399999999997,0,16.099999999998893,8.881987577640363,-1.0,-1.0888198757764036
C1,ny,lo,1,2025-05-22 14:40:00,2025-05-22 12:40:00,1.12929,1.129,0.00028999999999990145,1.1298699999999997,0,2.8999999999990145,49.31034482760296,-1.0,-1.4931034482760297
C2,ny,lo,1,2025-05-22 15:00:00,2025-05-22 13:00:00,1.12959,1.129,0.0005900000000000905,1.1307700000000003,1,5.9000000000009045,24.237288135589505,2.0,1.757627118644105
C1,ny,lo,1,2025-05-22 14:45:00,2025-05-22 12:45:00,1.12928,1.12891,0.00036999999999998145,1.13002,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C2,ny,lo,1,2025-05-22 14:55:00,2025-05-22 12:55:00,1.12946,1.12891,0.0005499999999998284,1.1305599999999996,0,5.499999999998284,26.00000000000811,-1.0,-1.260000000000081
C1,ny,lo,1,2025-05-22 14:55:00,2025-05-22 12:55:00,1.12948,1.12847,0.0010099999999999554,1.1315,0,10.099999999999554,14.158415841584784,-1.0,-1.141584158415848
C2,ny,lo,1,2025-05-22 15:00:00,2025-05-22 13:00:00,1.12953,1.12847,0.0010599999999998388,1.1316499999999996,0,10.599999999998388,13.4905660377379,-1.0,-1.134905660377379
C1,ny,lo,1,2025-05-22 15:30:00,2025-05-22 13:30:00,1.12962,1.12901,0.0006099999999999994,1.13084,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C2,ny,lo,1,2025-05-22 15:40:00,2025-05-22 13:40:00,1.12989,1.12901,0.0008799999999999919,1.13165,0,8.799999999999919,16.25000000000015,-1.0,-1.1625000000000014
C1,ny,lo,1,2025-05-22 15:45:00,2025-05-22 13:45:00,1.12923,1.12849,0.0007399999999999629,1.1307099999999999,0,7.399999999999629,19.324324324325293,-1.0,-1.193243243243253
C1,ny,lo,1,2025-05-22 16:00:00,2025-05-22 14:00:00,1.12904,1.12811,0.0009300000000000974,1.1309000000000002,0,9.300000000000974,15.376344086019895,-1.0,-1.1537634408601989
C2,ny,lo,1,2025-05-22 16:05:00,2025-05-22 14:05:00,1.12951,1.12811,0.0014000000000000679,1.1323100000000001,0,14.000000000000679,10.21428571428522,-1.0,-1.1021428571428522
C1,ny,lo,1,2025-05-22 16:05:00,2025-05-22 14:05:00,1.12972,1.12882,0.0009000000000001229,1.1315200000000003,0,9.00000000000123,15.888888888886719,-1.0,-1.158888888888867
C1,ny,lo,1,2025-05-22 16:20:00,2025-05-22 14:20:00,1.12913,1.12845,0.0006800000000000139,1.13049,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C2,ny,lo,1,2025-05-22 16:25:00,2025-05-22 14:25:00,1.12925,1.12845,0.0008000000000001339,1.1308500000000004,0,8.00000000000134,17.87499999999701,-1.0,-1.17874999999997
C1,ny,lo,1,2025-05-22 16:35:00,2025-05-22 14:35:00,1.12912,1.12879,0.00032999999999994145,1.1297799999999998,0,3.2999999999994145,43.333333333341024,-1.0,-1.4333333333334102
C1,ny,lo,1,2025-05-23 14:05:00,2025-05-23 12:05:00,1.13004,1.12973,0.00031000000000003247,1.13066,1,3.1000000000003247,46.12903225805968,2.0,1.5387096774194031
C2,ny,lo,1,2025-05-23 14:15:00,2025-05-23 12:15:00,1.1322,1.12973,0.0024700000000001943,1.1371400000000005,1,24.700000000001943,5.789473684210071,2.0,1.9421052631578992
C1,ny,lo,1,2025-05-26 14:30:00,2025-05-26 12:30:00,1.13758,1.13688,0.000700000000000145,1.1389800000000003,0,7.0000000000014495,20.4285714285672,-1.0,-1.204285714285672
C2,ny,lo,1,2025-05-26 14:35:00,2025-05-26 12:35:00,1.13759,1.13688,0.0007100000000002105,1.1390100000000005,1,7.100000000002105,20.140845070416564,2.0,1.7985915492958344
C1,ny,lo,1,2025-05-26 14:40:00,2025-05-26 12:40:00,1.13746,1.13731,0.00014999999999987246,1.1377599999999997,0,1.4999999999987246,95.33333333341439,-1.0,-1.953333333334144
C2,ny,lo,1,2025-05-26 14:55:00,2025-05-26 12:55:00,1.13754,1.13731,0.00022999999999995246,1.138,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C1,ny,lo,1,2025-05-26 14:55:00,2025-05-26 12:55:00,1.1375,1.13698,0.0005199999999998539,1.1385399999999997,1,5.199999999998539,27.500000000007727,2.0,1.7249999999999228
C2,ny,lo,1,2025-05-26 15:00:00,2025-05-26 13:00:00,1.13765,1.13698,0.0006699999999999484,1.13899,1,6.699999999999484,21.343283582091196,2.0,1.7865671641790881
C1,ny,lo,1,2025-05-26 15:00:00,2025-05-26 13:00:00,1.13749,1.1373,0.00018999999999991246,1.1378699999999997,1,1.8999999999991246,75.26315789477152,2.0,1.2473684210522848
C2,ny,lo,1,2025-05-26 15:15:00,2025-05-26 13:15:00,1.13767,1.1373,0.00036999999999998145,1.13841,1,3.6999999999998145,38.648648648650585,2.0,1.6135135135134941
C1,ny,lo,1,2025-05-26 15:10:00,2025-05-26 13:10:00,1.13764,1.13732,0.00031999999999987594,1.1382799999999997,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C2,ny,lo,1,2025-05-26 15:15:00,2025-05-26 13:15:00,1.13766,1.13732,0.0003399999999997849,1.1383399999999995,1,3.399999999997849,42.05882352943837,2.0,1.5794117647056163
C1,ny,lo,1,2025-05-27 17:00:00,2025-05-27 15:00:00,1.13393,1.13368,0.0002500000000000835,1.1344300000000003,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C1,ny,lo,1,2025-05-27 17:25:00,2025-05-27 15:25:00,1.13379,1.13263,0.0011600000000000499,1.1361100000000002,0,11.600000000000499,12.327586206896022,-1.0,-1.1232758620689602
C2,ny,lo,1,2025-05-27 20:55:00,2025-05-27 18:55:00,1.13385,1.13263,0.0012199999999999989,1.13629,0,12.199999999999989,11.721311475409847,-1.0,-1.1172131147540985
C1,ny,lo,1,2025-05-27 21:05:00,2025-05-27 19:05:00,1.1338,1.1323,0.0014999999999998348,1.1367999999999996,0,14.999999999998348,9.533333333334383,-1.0,-1.095333333333344
C2,ny,lo,1,2025-05-27 21:10:00,2025-05-27 19:10:00,1.13381,1.1323,0.0015099999999999003,1.1368299999999998,0,15.099999999999003,9.470198675497313,-1.0,-1.0947019867549732
C1,ny,lo,1,2025-05-27 21:10:00,2025-05-27 19:10:00,1.13379,1.13367,0.00012000000000012001,1.1340300000000003,0,1.2000000000012,119.16666666654748,-1.0,-2.191666666665475
C2,ny,lo,1,2025-05-27 21:45:00,2025-05-27 19:45:00,1.13381,1.13367,0.000140000000000029,1.13409,0,1.40000000000029,102.142857142836,-1.0,-2.02142857142836
C1,ny,lo,1,2025-05-27 21:35:00,2025-05-27 19:35:00,1.13372,1.13339,0.0003300000000001635,1.1343800000000004,0,3.300000000001635,43.33333333331186,-1.0,-1.4333333333331186
C2,ny,lo,1,2025-05-27 21:45:00,2025-05-27 19:45:00,1.1338,1.13339,0.00041000000000002146,1.13462,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,ny,lo,1,2025-05-27 21:40:00,2025-05-27 19:40:00,1.13372,1.13369,2.999999999997449e-05,1.13378,0,0.2999999999997449,476.666666667072,-1.0,-5.766666666670719
C2,ny,lo,1,2025-05-27 21:45:00,2025-05-27 19:45:00,1.13378,1.13369,8.999999999992347e-05,1.1339599999999999,0,0.8999999999992347,158.888888889024,-1.0,-2.5888888888902395
C1,ny,lo,1,2025-05-28 15:15:00,2025-05-28 13:15:00,1.13044,1.12974,0.0006999999999999229,1.1318399999999997,0,6.999999999999229,20.42857142857368,-1.0,-1.2042857142857368
C2,ny,lo,1,2025-05-28 15:20:00,2025-05-28 13:20:00,1.13069,1.12974,0.0009500000000000064,1.13259,0,9.500000000000064,15.052631578947267,-1.0,-1.1505263157894727
C1,ny,lo,1,2025-05-28 15:20:00,2025-05-28 13:20:00,1.13051,1.13019,0.00031999999999987594,1.1311499999999997,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C2,ny,lo,1,2025-05-28 15:50:00,2025-05-28 13:50:00,1.13082,1.13019,0.0006299999999999084,1.1320799999999998,1,6.299999999999084,22.698412698416,2.0,1.77301587301584
C1,ny,lo,1,2025-05-28 15:30:00,2025-05-28 13:30:00,1.13039,1.12978,0.0006099999999999994,1.13161,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C2,ny,lo,1,2025-05-28 15:35:00,2025-05-28 13:35:00,1.13059,1.12978,0.0008099999999999774,1.13221,0,8.099999999999774,17.654320987654813,-1.0,-1.176543209876548
C1,ny,lo,1,2025-05-28 15:35:00,2025-05-28 13:35:00,1.13034,1.1301,0.00023999999999979593,1.1308199999999995,0,2.3999999999979593,59.583333333384,-1.0,-1.59583333333384
C2,ny,lo,1,2025-05-28 15:45:00,2025-05-28 13:45:00,1.1307,1.1301,0.0005999999999999339,1.1319,0,5.999999999999339,23.833333333335958,-1.0,-1.2383333333333595
C1,ny,lo,1,2025-05-28 15:40:00,2025-05-28 13:40:00,1.13034,1.12969,0.0006499999999998174,1.1316399999999995,0,6.499999999998174,22.00000000000618,-1.0,-1.2200000000000617
C2,ny,lo,1,2025-05-28 15:45:00,2025-05-28 13:45:00,1.13042,1.12969,0.0007299999999998974,1.1318799999999998,1,7.299999999998974,19.589041095893165,2.0,1.8041095890410683
C1,ny,lo,1,2025-05-28 15:45:00,2025-05-28 13:45:00,1.13044,1.12994,0.0004999999999999449,1.1314399999999998,0,4.999999999999449,28.60000000000315,-1.0,-1.2860000000000316
C2,ny,lo,1,2025-05-28 15:50:00,2025-05-28 13:50:00,1.13075,1.12994,0.0008099999999999774,1.1323699999999999,1,8.099999999999774,17.654320987654813,2.0,1.823456790123452
C1,ny,lo,1,2025-05-28 16:50:00,2025-05-28 14:50:00,1.13064,1.13007,0.0005700000000001815,1.1317800000000005,0,5.700000000001815,25.087719298237626,-1.0,-1.2508771929823763
C1,ny,lo,1,2025-05-28 17:00:00,2025-05-28 15:00:00,1.13069,1.13001,0.0006800000000000139,1.13205,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C2,ny,lo,1,2025-05-28 17:05:00,2025-05-28 15:05:00,1.13073,1.13001,0.0007200000000000539,1.1321700000000001,0,7.200000000000539,19.861111111109622,-1.0,-1.1986111111110962
C1,ny,hi,-1,2025-05-30 14:10:00,2025-05-30 12:10:00,1.13478,1.13522,0.00043999999999999595,1.1339,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C2,ny,hi,-1,2025-05-30 15:15:00,2025-05-30 13:15:00,1.13383,1.13522,0.0013900000000000023,1.1310499999999999,0,13.900000000000023,10.287769784172644,-1.0,-1.1028776978417265
C1,ny,hi,-1,2025-05-30 14:25:00,2025-05-30 12:25:00,1.13502,1.13538,0.000360000000000138,1.1342999999999996,0,3.60000000000138,39.722222222206995,-1.0,-1.3972222222220698
C2,ny,hi,-1,2025-05-30 14:30:00,2025-05-30 12:30:00,1.13494,1.13538,0.00043999999999999595,1.13406,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C1,ny,hi,-1,2025-05-30 14:30:00,2025-05-30 12:30:00,1.13429,1.13539,0.0010999999999998789,1.1320900000000003,0,10.999999999998789,13.000000000001432,-1.0,-1.1300000000000143
C2,ny,hi,-1,2025-05-30 14:50:00,2025-05-30 12:50:00,1.13397,1.13539,0.0014199999999999768,1.13113,0,14.199999999999768,10.070422535211431,-1.0,-1.1007042253521142
C1,ny,hi,-1,2025-05-30 14:45:00,2025-05-30 12:45:00,1.13428,1.13584,0.0015600000000000058,1.13116,0,15.600000000000058,9.166666666666632,-1.0,-1.0916666666666663
C2,ny,hi,-1,2025-05-30 14:50:00,2025-05-30 12:50:00,1.13419,1.13584,0.0016499999999999293,1.1308900000000002,0,16.499999999999293,8.666666666667037,-1.0,-1.0866666666666704
C1,ny,hi,-1,2025-05-30 17:05:00,2025-05-30 15:05:00,1.13504,1.13584,0.0007999999999999119,1.1334400000000002,0,7.999999999999119,17.875000000001968,-1.0,-1.1787500000000197
C2,ny,hi,-1,2025-05-30 17:10:00,2025-05-30 15:10:00,1.13503,1.13584,0.0008099999999999774,1.13341,0,8.099999999999774,17.654320987654813,-1.0,-1.176543209876548
C1,ny,hi,-1,2025-05-30 17:10:00,2025-05-30 15:10:00,1.13508,1.13576,0.0006800000000000139,1.13372,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C2,ny,hi,-1,2025-05-30 17:15:00,2025-05-30 15:15:00,1.13503,1.13576,0.0007300000000001194,1.1335699999999997,0,7.300000000001194,19.589041095887207,-1.0,-1.1958904109588722
C1,ny,hi,-1,2025-05-30 17:15:00,2025-05-30 15:15:00,1.13468,1.13529,0.0006099999999999994,1.13346,0,6.099999999999994,23.442622950819693,-1.0,-1.234426229508197
C2,ny,hi,-1,2025-05-30 17:20:00,2025-05-30 15:20:00,1.13463,1.13529,0.0006599999999998829,1.1333100000000003,0,6.599999999998829,21.666666666670512,-1.0,-1.216666666666705
C1,ny,hi,-1,2025-05-30 17:25:00,2025-05-30 15:25:00,1.13494,1.13529,0.00034999999999985043,1.1342400000000004,0,3.4999999999985043,40.85714285716032,-1.0,-1.4085714285716031
C2,ny,hi,-1,2025-05-30 17:30:00,2025-05-30 15:30:00,1.13463,1.13529,0.0006599999999998829,1.1333100000000003,0,6.599999999998829,21.666666666670512,-1.0,-1.216666666666705
C1,ny,hi,-1,2025-05-30 17:30:00,2025-05-30 15:30:00,1.13486,1.13523,0.00036999999999998145,1.13412,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C2,ny,hi,-1,2025-05-30 17:55:00,2025-05-30 15:55:00,1.13444,1.13523,0.0007900000000000684,1.1328599999999998,0,7.900000000000684,18.101265822783244,-1.0,-1.1810126582278324
C1,ny,hi,-1,2025-05-30 17:45:00,2025-05-30 15:45:00,1.13515,1.13568,0.0005299999999999194,1.1340900000000003,0,5.299999999999194,26.9811320754758,-1.0,-1.269811320754758
C2,ny,hi,-1,2025-05-30 17:50:00,2025-05-30 15:50:00,1.13509,1.13568,0.0005900000000000905,1.1339099999999998,0,5.9000000000009045,24.237288135589505,-1.0,-1.242372881355895
C1,ny,hi,-1,2025-05-30 17:50:00,2025-05-30 15:50:00,1.1349,1.13538,0.00048000000000003595,1.13394,0,4.8000000000003595,29.791666666664437,-1.0,-1.2979166666666444
C2,ny,hi,-1,2025-05-30 17:55:00,2025-05-30 15:55:00,1.1348,1.13538,0.0005800000000000249,1.13364,0,5.800000000000249,24.655172413792044,-1.0,-1.2465517241379205
C1,ny,hi,-1,2025-05-30 18:05:00,2025-05-30 16:05:00,1.13499,1.13548,0.0004900000000001015,1.1340099999999997,0,4.900000000001015,29.183673469381713,-1.0,-1.291836734693817
C2,ny,hi,-1,2025-05-30 18:10:00,2025-05-30 16:10:00,1.13492,1.13548,0.000560000000000116,1.1337999999999997,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C1,ny,hi,-1,2025-05-30 18:15:00,2025-05-30 16:15:00,1.13474,1.13533,0.0005899999999998684,1.1335600000000003,0,5.899999999998684,24.237288135598625,-1.0,-1.2423728813559862
C2,ny,hi,-1,2025-05-30 18:25:00,2025-05-30 16:25:00,1.1347,1.13533,0.0006299999999999084,1.1334400000000002,0,6.299999999999084,22.698412698416,-1.0,-1.22698412698416
C1,ny,hi,-1,2025-05-30 19:00:00,2025-05-30 17:00:00,1.13513,1.13523,9.999999999998899e-05,1.13493,0,0.9999999999998899,143.00000000001575,-1.0,-2.4300000000001574
C2,ny,hi,-1,2025-05-30 21:40:00,2025-05-30 19:40:00,1.13496,1.13523,0.00026999999999999247,1.13442,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C1,ny,hi,-1,2025-05-30 21:35:00,2025-05-30 19:35:00,1.13515,1.13669,0.0015399999999998748,1.1320700000000004,0,15.399999999998748,9.285714285715041,-1.0,-1.0928571428571503
C2,ny,hi,-1,2025-05-30 21:40:00,2025-05-30 19:40:00,1.13501,1.13669,0.0016799999999999038,1.1316500000000003,0,16.799999999999038,8.51190476190525,-1.0,-1.0851190476190524
C1,ny,hi,-1,2025-05-30 21:40:00,2025-05-30 19:40:00,1.13497,1.1352,0.00022999999999995246,1.1345100000000001,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C2,ny,hi,-1,2025-05-30 21:45:00,2025-05-30 19:45:00,1.13493,1.1352,0.00026999999999999247,1.13439,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C1,ny,hi,-1,2025-05-30 22:05:00,2025-05-30 20:05:00,1.1351,1.13564,0.0005399999999999849,1.13402,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C2,ny,hi,-1,2025-05-30 22:20:00,2025-05-30 20:20:00,1.13496,1.13564,0.0006800000000000139,1.1336,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C1,ny,hi,-1,2025-05-30 22:10:00,2025-05-30 20:10:00,1.13518,1.13522,3.999999999981796e-05,1.1351000000000004,1,0.3999999999981796,357.500000001627,2.0,-1.5750000000162698
C2,ny,hi,-1,2025-05-30 22:20:00,2025-05-30 20:20:00,1.13497,1.13522,0.00024999999999986144,1.1344700000000003,1,2.4999999999986144,57.2000000000317,2.0,1.4279999999996829
C1,ny,hi,-1,2025-05-30 22:15:00,2025-05-30 20:15:00,1.13509,1.13531,0.000220000000000109,1.1346499999999997,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C2,ny,hi,-1,2025-05-30 22:20:00,2025-05-30 20:20:00,1.13505,1.13531,0.000260000000000149,1.1345299999999996,1,2.60000000000149,54.99999999996848,2.0,1.4500000000003153
C1,ny,lo,1,2025-05-30 15:50:00,2025-05-30 13:50:00,1.1324,1.13123,0.0011700000000001154,1.1347400000000003,1,11.700000000001154,12.222222222221017,2.0,1.8777777777777898
C2,ny,lo,1,2025-05-30 16:05:00,2025-05-30 14:05:00,1.13267,1.13123,0.0014400000000001079,1.1355500000000003,1,14.400000000001079,9.930555555554811,2.0,1.9006944444444518
C1,ny,lo,1,2025-05-30 16:05:00,2025-05-30 14:05:00,1.13276,1.13134,0.0014199999999999768,1.1356,1,14.199999999999768,10.070422535211431,2.0,1.8992957746478858
C2,ny,lo,1,2025-05-30 16:10:00,2025-05-30 14:10:00,1.13277,1.13134,0.0014300000000000423,1.1356300000000001,1,14.300000000000423,9.999999999999703,2.0,1.900000000000003
C1,ny,hi,-1,2025-06-02 16:00:00,2025-06-02 14:00:00,1.14359,1.14381,0.00021999999999988695,1.1431500000000003,0,2.1999999999988695,65.0000000000334,-1.0,-1.6500000000003339
C2,ny,hi,-1,2025-06-02 18:25:00,2025-06-02 16:25:00,1.14202,1.14381,0.0017899999999999583,1.1384400000000001,0,17.899999999999583,7.9888268156426445,-1.0,-1.0798882681564264
C1,ny,hi,-1,2025-06-02 16:55:00,2025-06-02 14:55:00,1.14347,1.14498,0.0015100000000001224,1.1404499999999997,0,15.100000000001224,9.470198675495922,-1.0,-1.0947019867549592
C2,ny,hi,-1,2025-06-02 17:00:00,2025-06-02 15:00:00,1.14342,1.14498,0.0015600000000000058,1.1403,0,15.600000000000058,9.166666666666632,-1.0,-1.0916666666666663
