ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2026-01-19 10:40:00,2026-01-19 12:16:00,corto,1.16227,1.16296,1.1615799999999998,6.900000000000794,SL,-8.100000000000794,-1.1739130434782408
2026-01-21 08:15:00,2026-01-21 08:26:00,largo,1.17136,1.17087,1.1718499999999998,4.899999999998794,SL,-6.099999999998794,-1.2448979591837337
2026-01-22 16:25:00,2026-01-22 17:08:00,corto,1.17416,1.17515,1.1731700000000003,9.899999999998244,TP,8.699999999998244,0.8787878787878574
2026-01-26 16:05:00,2026-01-26 17:29:00,corto,1.18934,1.19079,1.1878900000000001,14.499999999999513,TP,13.299999999999514,0.9172413793103421
2026-01-27 07:40:00,2026-01-27 07:55:00,largo,1.18732,1.18683,1.1878099999999998,4.899999999998794,SL,-6.099999999998794,-1.2448979591837337
2026-01-28 15:40:00,2026-01-28 16:32:00,largo,1.19573,1.19221,1.19925,35.199999999999676,SL,-36.39999999999968,-1.0340909090909094
2026-01-29 14:30:00,2026-01-29 14:57:00,corto,1.19605,1.19714,1.19496,10.900000000000354,SL,-12.100000000000353,-1.1100917431192625
2026-01-30 09:55:00,2026-01-30 10:16:00,largo,1.19084,1.18971,1.1919699999999998,11.299999999998533,TP,10.099999999998534,0.8938053097344996
2026-02-02 09:05:00,2026-02-02 09:49:00,largo,1.18524,1.18436,1.18612,8.799999999999919,TP,7.599999999999919,0.8636363636363623
2026-02-04 16:20:00,2026-02-04 16:27:00,largo,1.17936,1.17893,1.17979,4.299999999999304,TP,3.099999999999304,0.7209302325580943
2026-02-05 16:30:00,2026-02-05 16:50:00,largo,1.1792,1.1784000000000001,1.18,7.999999999999119,TP,6.799999999999119,0.8499999999999834
2026-02-06 14:20:00,2026-02-06 14:31:00,corto,1.18115,1.18164,1.1806599999999998,4.900000000001015,SL,-6.100000000001015,-1.244897959183623
2026-02-06 15:10:00,2026-02-08 23:57:00,corto,1.18139,1.1824999999999999,1.18028,11.099999999999444,SL,-12.299999999999443,-1.1081081081081134
2026-02-11 08:40:00,2026-02-11 10:41:00,corto,1.19141,1.19209,1.19073,6.800000000000139,SL,-8.000000000000139,-1.1764705882352904
2026-02-12 16:20:00,2026-02-13 16:26:00,corto,1.18663,1.18909,1.1841700000000002,24.599999999999067,tiempo,-3.19999999999978,-0.13008130081300412
2026-02-20 13:30:00,2026-02-20 15:01:00,corto,1.17618,1.17831,1.17405,21.299999999999653,SL,-22.499999999999652,-1.056338028169015
2026-02-23 15:30:00,2026-02-23 16:04:00,corto,1.17996,1.18108,1.1788399999999999,11.200000000000099,TP,10.0000000000001,0.8928571428571439
2026-02-24 07:15:00,2026-02-24 08:22:00,largo,1.17773,1.17704,1.1784199999999998,6.899999999998574,TP,5.699999999998574,0.8260869565217032
2026-02-25 15:20:00,2026-02-25 15:48:00,corto,1.17923,1.18022,1.17824,9.900000000000464,SL,-11.100000000000463,-1.1212121212121156
2026-02-26 14:55:00,2026-02-26 15:08:00,corto,1.18128,1.18167,1.1808900000000002,3.8999999999989043,TP,2.699999999998904,0.6923076923076058
2026-02-26 15:35:00,2026-02-26 17:21:00,largo,1.17923,1.17799,1.18047,12.399999999999078,SL,-13.599999999999078,-1.0967741935483943
2026-02-27 14:45:00,2026-02-27 14:57:00,corto,1.1807,1.18165,1.17975,9.500000000000064,TP,8.300000000000065,0.8736842105263167
2026-03-02 16:40:00,2026-03-02 17:16:00,largo,1.16851,1.16707,1.1699499999999998,14.399999999998858,TP,13.199999999998859,0.9166666666666601
2026-03-05 15:50:00,2026-03-05 16:03:00,largo,1.15773,1.1568100000000001,1.1586499999999997,9.199999999998099,TP,7.999999999998098,0.8695652173912773
2026-03-05 16:55:00,2026-03-05 20:27:00,largo,1.15836,1.15577,1.1609500000000001,25.900000000000922,TP,24.700000000000923,0.9536679536679553
2026-03-09 07:40:00,2026-03-09 08:10:00,largo,1.15268,1.15142,1.1539399999999997,12.599999999998168,TP,11.399999999998169,0.904761904761891
2026-03-09 09:05:00,2026-03-09 09:44:00,corto,1.15536,1.15628,1.15444,9.200000000000319,SL,-10.400000000000318,-1.1304347826086911
2026-03-10 13:45:00,2026-03-10 14:00:00,corto,1.16436,1.16507,1.16365,7.099999999999884,SL,-8.299999999999883,-1.169014084507045
2026-03-11 07:50:00,2026-03-11 07:58:00,largo,1.1607,1.1603,1.1611,3.9999999999995595,TP,2.7999999999995593,0.6999999999999669
2026-03-11 10:10:00,2026-03-11 10:19:00,largo,1.16075,1.16021,1.16129,5.399999999999849,SL,-6.5999999999998495,-1.2222222222222285
2026-03-18 07:30:00,2026-03-18 07:51:00,largo,1.15241,1.15166,1.15316,7.500000000000284,TP,6.300000000000284,0.8400000000000061
2026-03-19 07:30:00,2026-03-19 08:18:00,largo,1.14546,1.1442700000000001,1.1466499999999997,11.899999999998023,TP,10.699999999998024,0.8991596638655295
2026-03-19 13:10:00,2026-03-19 14:05:00,corto,1.15137,1.15292,1.14982,15.499999999999403,SL,-16.699999999999402,-1.0774193548387125
2026-03-23 10:20:00,2026-03-23 13:21:00,corto,1.15541,1.16206,1.14876,66.50000000000044,SL,-67.70000000000044,-1.0180451127819548
2026-03-24 15:00:00,2026-03-24 15:14:00,largo,1.1579,1.15731,1.1584899999999998,5.899999999998684,TP,4.699999999998684,0.79661016949148
2026-03-30 09:55:00,2026-03-30 12:02:00,largo,1.14944,1.14829,1.15059,11.499999999999844,SL,-12.699999999999843,-1.104347826086958
2026-03-31 15:40:00,2026-03-31 16:39:00,corto,1.15156,1.15338,1.1497399999999998,18.20000000000155,SL,-19.400000000001548,-1.0659340659340604
2026-04-01 15:20:00,2026-04-01 17:58:00,corto,1.16113,1.16281,1.15945,16.799999999999038,TP,15.599999999999039,0.9285714285714245
