dia,i,lado,tipo,nivel,entrada,stop,obj,riesgo,hora,ts,R,motivo,neto,dirH1,dirM15,favH1,favM15,diaD,Rinv,motInv,netoInv
2025-05-06,388640,-1,B,alto,1.13272,1.13384,1.13048,11.2000000000001,10,2025-05-06 08:59:00,-1.0,SL,-1.1276785714285702,1,-1,False,True,2025-05-06,-1.0,SL,-1.1276785714285702
2025-05-08,389204,1,B,mínimo,1.12971,1.12911,1.13091,5.999999999999339,9,2025-05-08 07:59:00,-1.0,SL,-1.2383333333333597,-1,1,False,True,2025-05-08,2.0,TP,1.7616666666666405
2025-05-13,390061,1,B,alto,1.11194,1.11026,1.1152999999999995,16.799999999999038,9,2025-05-13 07:24:00,-1.0,SL,-1.0851190476190524,-1,1,False,True,2025-05-13,-1.0,SL,-1.0851190476190524
2025-05-14,390347,-1,B,mínimo,1.11824,1.1197,1.11532,14.600000000000168,9,2025-05-14 07:14:00,-1.0,SL,-1.097945205479451,1,-1,False,True,2025-05-14,2.0,TP,1.902054794520549
2025-05-15,390642,-1,B,alto,1.11957,1.12074,1.1172299999999995,11.700000000001154,9,2025-05-15 07:49:00,-1.0,SL,-1.1222222222222102,1,-1,False,True,2025-05-15,-1.0,SL,-1.1222222222222102
2025-05-20,391517,-1,B,alto,1.12514,1.12648,1.1224600000000002,13.399999999998968,10,2025-05-20 08:44:00,-1.0,SL,-1.106716417910456,1,-1,False,True,2025-05-20,-1.0,SL,-1.106716417910456
2025-05-23,392349,1,B,alto,1.13238,1.13201,1.13312,3.699999999999815,8,2025-05-23 06:09:00,-1.0,SL,-1.386486486486506,-1,1,False,True,2025-05-23,2.0,TP,1.6135135135134941
2025-06-11,396103,-1,B,mínimo,1.14063,1.14133,1.1392300000000002,6.999999999999229,9,2025-06-11 07:14:00,-1.0,SL,-1.2042857142857368,1,-1,False,True,2025-06-11,2.0,TP,1.7957142857142632
2025-06-18,397527,-1,A,alto,1.15029,1.15053,1.14981,2.40000000000018,8,2025-06-18 06:04:00,-1.0,SL,-1.5958333333332886,1,1,False,False,2025-06-18,-1.0,SL,-1.5958333333332886
2025-06-19,397819,1,A,mínimo,1.14551,1.14521,1.14611,2.9999999999996696,8,2025-06-19 06:24:00,-1.0,SL,-1.4766666666667192,1,-1,True,False,2025-06-19,2.0,TP,1.5233333333332808
2025-06-26,399294,-1,B,alto,1.17175,1.17259,1.1700700000000002,8.399999999999519,11,2025-06-26 09:19:00,-1.0,SL,-1.170238095238105,1,-1,False,True,2025-06-26,-1.0,SL,-1.170238095238105
2025-06-27,399578,-1,B,alto,1.17094,1.17195,1.1689200000000002,10.099999999999554,10,2025-06-27 08:59:00,-1.0,SL,-1.141584158415848,1,-1,False,True,2025-06-27,2.0,TP,1.858415841584152
2025-07-02,400412,1,A,mínimo,1.17858,1.17848,1.17878,0.99999999999989,8,2025-07-02 06:29:00,2.0,TP,0.5699999999998426,-1,-1,False,False,2025-07-02,-1.0,SL,-2.4300000000001574
2025-07-29,405875,-1,B,mínimo,1.15777,1.15805,1.1572099999999998,2.80000000000058,8,2025-07-29 06:04:00,-1.0,SL,-1.51071428571418,-1,1,True,False,2025-07-29,-1.0,SL,-1.51071428571418
2025-07-29,405911,1,B,mínimo,1.15711,1.15664,1.1580500000000005,4.700000000001925,11,2025-07-29 09:04:00,-1.0,SL,-1.3042553191488115,-1,1,False,True,2025-07-29,-1.0,SL,-1.3042553191488115
2025-07-31,406468,-1,B,alto,1.14394,1.14528,1.1412599999999995,13.400000000001189,9,2025-07-31 07:29:00,-1.0,SL,-1.1067164179104385,1,-1,False,True,2025-07-31,-1.0,SL,-1.1067164179104383
2025-08-07,407920,-1,B,alto,1.16775,1.16792,1.16741,1.7000000000000348,10,2025-08-07 08:29:00,-1.0,SL,-1.841176470588218,1,-1,False,True,2025-08-07,-1.0,SL,-1.841176470588218
2025-08-14,409328,-1,B,mínimo,1.16969,1.17013,1.16881,4.39999999999996,8,2025-08-14 06:04:00,-1.0,SL,-1.3250000000000028,-1,1,True,False,2025-08-14,2.0,TP,1.6749999999999972
2025-08-28,412211,-1,B,mínimo,1.16367,1.16429,1.16243,6.200000000000649,8,2025-08-28 06:34:00,-1.0,SL,-1.2306451612902984,-1,1,True,False,2025-08-28,2.0,TP,1.7693548387097016
2025-09-01,412800,1,A,alto,1.1717,1.17159,1.17192,1.100000000000545,9,2025-09-01 07:39:00,-1.0,SL,-2.299999999999356,1,-1,True,False,2025-09-01,-1.0,SL,-2.299999999999356
2025-09-03,413371,-1,B,mínimo,1.16169,1.16315,1.15877,14.600000000000168,9,2025-09-03 07:19:00,-1.0,SL,-1.097945205479451,1,-1,False,True,2025-09-03,2.0,TP,1.902054794520549
2025-09-05,413932,-1,A,alto,1.16756,1.16775,1.1671799999999997,1.900000000001345,8,2025-09-05 06:04:00,2.0,TP,1.2473684210531644,1,1,False,False,2025-09-05,-1.0,SL,-1.7526315789468356
2025-09-08,414258,-1,B,alto,1.1723,1.17295,1.1709999999999998,6.500000000000394,11,2025-09-08 09:14:00,-1.0,SL,-1.2199999999999869,1,-1,False,True,2025-09-08,2.0,TP,1.7800000000000133
2025-09-09,414540,-1,A,mínimo,1.17587,1.17595,1.1757099999999998,0.8000000000008001,10,2025-09-09 08:44:00,2.0,TP,0.2125000000017878,-1,1,True,False,2025-09-09,-1.0,SL,-2.787499999998212
2025-09-10,414799,1,B,alto,1.17173,1.17108,1.17303,6.500000000000394,8,2025-09-10 06:19:00,-1.0,SL,-1.2199999999999869,-1,1,False,True,2025-09-10,2.0,TP,1.7800000000000133
2025-09-19,416810,-1,B,mínimo,1.17705,1.17735,1.17645,2.9999999999996696,8,2025-09-19 06:04:00,-1.0,SL,-1.4766666666667192,-1,1,True,False,2025-09-19,2.0,TP,1.5233333333332808
2025-09-25,417964,1,A,mínimo,1.17424,1.17395,1.1748199999999998,2.8999999999990145,8,2025-09-25 06:14:00,2.0,TP,1.5068965517239703,-1,-1,False,False,2025-09-25,-1.0,SL,-1.4931034482760297
2025-10-06,419989,1,B,mínimo,1.17072,1.17021,1.17174,5.100000000000104,9,2025-10-06 07:19:00,-1.0,SL,-1.2803921568627394,-1,-1,False,False,2025-10-06,2.0,TP,1.7196078431372606
2025-10-13,421416,1,B,alto,1.16276,1.16146,1.1653600000000002,13.000000000000789,8,2025-10-13 06:19:00,-1.0,SL,-1.1099999999999932,-1,1,False,True,2025-10-13,2.0,TP,1.8900000000000068
2025-10-24,424002,-1,B,mínimo,1.16012,1.16055,1.1592600000000002,4.299999999999304,8,2025-10-24 06:14:00,-1.0,SL,-1.3325581395349375,1,-1,False,True,2025-10-24,2.0,TP,1.6674418604650625
2025-10-27,424312,-1,B,mínimo,1.16184,1.16231,1.1609,4.699999999999704,8,2025-10-27 07:04:00,-1.0,SL,-1.3042553191489552,1,1,False,False,2025-10-27,2.0,TP,1.6957446808510448
2025-11-06,426604,1,B,alto,1.15124,1.15078,1.1521600000000003,4.60000000000127,9,2025-11-06 08:04:00,-1.0,SL,-1.3108695652173057,1,-1,True,False,2025-11-06,-1.0,SL,-1.3108695652173055
2025-11-07,426893,1,A,mínimo,1.15383,1.15299,1.1555099999999998,8.399999999999519,9,2025-11-07 08:09:00,2.0,TP,1.829761904761895,-1,1,False,True,2025-11-07,-1.0,SL,-1.170238095238105
2025-11-10,427193,-1,B,alto,1.15674,1.1573,1.1556200000000003,5.599999999998939,10,2025-11-10 09:14:00,2.0,TP,1.7446428571428088,1,-1,False,True,2025-11-10,-1.0,SL,-1.2553571428571912
2025-11-11,427471,1,B,alto,1.15661,1.15583,1.15817,7.800000000000029,9,2025-11-11 08:24:00,-1.0,SL,-1.183333333333333,-1,1,False,True,2025-11-11,-1.0,SL,-1.1833333333333327
2025-11-12,427744,-1,A,alto,1.15846,1.15858,1.1582200000000002,1.1999999999989797,8,2025-11-12 07:09:00,-1.0,SL,-2.19166666666768,1,1,False,False,2025-11-12,2.0,TP,0.8083333333323202
2025-11-14,428334,1,A,mínimo,1.16273,1.16255,1.1630900000000002,1.80000000000069,9,2025-11-14 08:19:00,-1.0,SL,-1.79444444444414,-1,-1,False,False,2025-11-14,2.0,TP,1.2055555555558601
2025-11-18,428908,1,B,alto,1.16041,1.15907,1.1630899999999995,13.399999999998968,9,2025-11-18 08:09:00,-1.0,SL,-1.106716417910456,-1,1,False,True,2025-11-18,2.0,TP,1.893283582089544
2025-11-19,429189,1,B,alto,1.15939,1.15867,1.1608299999999996,7.199999999998319,8,2025-11-19 07:34:00,-1.0,SL,-1.1986111111111577,-1,1,False,True,2025-11-19,2.0,TP,1.8013888888888425
2025-11-21,429760,-1,A,alto,1.15449,1.15452,1.15443,0.2999999999997449,8,2025-11-21 07:14:00,2.0,TP,-2.76666666667072,1,1,False,False,2025-11-21,-1.0,SL,-5.766666666670719
2025-11-25,430340,-1,A,alto,1.15281,1.15286,1.1527099999999997,0.5000000000010552,8,2025-11-25 07:39:00,2.0,TP,-0.8599999999939643,1,1,False,False,2025-11-25,-1.0,SL,-3.8599999999939643
2025-12-02,431803,-1,B,mínimo,1.16054,1.1607,1.1602199999999996,1.6000000000016,10,2025-12-02 09:49:00,-1.0,SL,-1.8937499999991063,0,-1,False,True,2025-12-02,2.0,TP,1.1062500000008937
2025-12-16,434651,-1,B,mínimo,1.17456,1.1754,1.17288,8.399999999999519,8,2025-12-16 07:09:00,-1.0,SL,-1.170238095238105,1,-1,False,True,2025-12-16,2.0,TP,1.829761904761895
2025-12-18,435226,1,B,alto,1.17491,1.17442,1.1758899999999997,4.899999999998794,8,2025-12-18 07:04:00,-1.0,SL,-1.2918367346939492,-1,1,False,True,2025-12-18,2.0,TP,1.7081632653060508
2025-12-23,436100,-1,A,alto,1.17786,1.17793,1.17772,0.700000000000145,8,2025-12-23 07:59:00,-1.0,SL,-3.04285714285672,1,1,False,False,2025-12-23,-1.0,SL,-3.04285714285672
2025-12-24,436390,1,A,mínimo,1.17893,1.17866,1.17947,2.6999999999999247,9,2025-12-24 08:09:00,-1.0,SL,-1.5296296296296443,1,-1,True,False,2025-12-24,2.0,TP,1.4703703703703557
2026-01-06,438424,1,B,alto,1.17405,1.17358,1.17499,4.699999999999704,8,2026-01-06 07:04:00,-1.0,SL,-1.3042553191489552,-1,1,False,True,2026-01-06,2.0,TP,1.6957446808510448
2026-01-08,439006,1,B,alto,1.16823,1.16779,1.16911,4.39999999999996,8,2026-01-08 07:34:00,-1.0,SL,-1.3250000000000028,-1,1,False,True,2026-01-08,2.0,TP,1.6749999999999972
2026-01-14,440152,1,B,alto,1.165,1.16474,1.16552,2.5999999999992696,8,2026-01-14 07:04:00,-1.0,SL,-1.5500000000001544,-1,1,False,True,2026-01-14,2.0,TP,1.4499999999998456
2026-01-16,440729,1,B,alto,1.16136,1.16088,1.16232,4.80000000000036,8,2026-01-16 07:14:00,-1.0,SL,-1.2979166666666444,0,1,False,True,2026-01-16,-1.0,SL,-1.2979166666666444
2026-01-29,443318,1,B,alto,1.19926,1.19844,1.2009,8.20000000000043,8,2026-01-29 07:04:00,-1.0,SL,-1.17439024390243,-1,1,False,True,2026-01-29,2.0,TP,1.8256097560975701
2026-02-04,444484,1,B,alto,1.1835,1.18272,1.18506,7.800000000000029,9,2026-02-04 08:14:00,-1.0,SL,-1.183333333333333,-1,1,False,True,2026-02-04,2.0,TP,1.8166666666666673
2026-02-16,446790,1,A,mínimo,1.18629,1.18607,1.1867300000000005,2.20000000000109,9,2026-02-16 08:29:00,-1.0,SL,-1.649999999999678,1,-1,True,False,2026-02-16,2.0,TP,1.350000000000322
2026-03-02,449671,1,B,mínimo,1.17306,1.17212,1.17494,9.399999999999409,10,2026-03-02 09:04:00,-1.0,SL,-1.1521276595744776,-1,1,False,True,2026-03-02,-1.0,SL,-1.1521276595744776
2026-03-04,450226,-1,A,alto,1.16138,1.1618,1.1605400000000003,4.199999999998649,8,2026-03-04 07:19:00,-1.0,SL,-1.3404761904762998,1,1,False,False,2026-03-04,2.0,TP,1.6595238095237002
2026-03-09,451129,-1,A,alto,1.15569,1.15708,1.15291,13.900000000000023,9,2026-03-09 08:39:00,-1.0,SL,-1.1028776978417263,-1,1,True,False,2026-03-09,2.0,TP,1.8971223021582735
2026-03-11,451716,1,B,mínimo,1.16072,1.16018,1.1618,5.399999999999849,10,2026-03-11 09:34:00,-1.0,SL,-1.2648148148148222,-1,1,False,True,2026-03-11,2.0,TP,1.7351851851851778
2026-03-13,452274,1,B,mínimo,1.14547,1.14396,1.1484899999999998,15.099999999999005,9,2026-03-13 08:04:00,2.0,TP,1.9052980132450268,-1,1,False,True,2026-03-13,-1.0,SL,-1.0947019867549732
2026-03-18,453165,1,B,alto,1.15548,1.1545,1.15744,9.799999999999809,11,2026-03-18 10:19:00,-1.0,SL,-1.1459183673469415,1,-1,True,False,2026-03-18,2.0,TP,1.8540816326530585
2026-03-20,453707,-1,A,alto,1.15771,1.15798,1.15717,2.6999999999999247,8,2026-03-20 07:29:00,2.0,TP,1.4703703703703557,1,1,False,False,2026-03-20,-1.0,SL,-1.5296296296296443
2026-03-20,453734,1,B,mínimo,1.15579,1.15458,1.1582100000000004,12.100000000001554,10,2026-03-20 09:44:00,-1.0,SL,-1.118181818181803,1,0,True,False,2026-03-20,-1.0,SL,-1.118181818181803
2026-03-27,455143,1,A,mínimo,1.1518,1.1517,1.152,0.99999999999989,8,2026-03-27 07:09:00,-1.0,SL,-2.4300000000001574,-1,-1,False,False,2026-03-27,2.0,TP,0.5699999999998426
2026-04-13,458269,1,B,alto,1.16904,1.16862,1.1698800000000005,4.20000000000087,8,2026-04-13 06:04:00,-1.0,SL,-1.34047619047612,-1,1,False,True,2026-04-13,-1.0,SL,-1.34047619047612
2026-04-13,458281,1,B,alto,1.16885,1.16811,1.17033,7.399999999999629,9,2026-04-13 07:04:00,-1.0,SL,-1.193243243243253,1,-1,True,False,2026-04-13,-1.0,SL,-1.193243243243253
2026-04-14,458557,1,B,alto,1.17644,1.17626,1.1767999999999996,1.7999999999984695,8,2026-04-14 06:04:00,-1.0,SL,-1.7944444444451195,1,-1,True,False,2026-04-14,2.0,TP,1.2055555555548803
2026-04-15,458883,1,A,mínimo,1.17818,1.17806,1.1784199999999998,1.1999999999989797,11,2026-04-15 09:14:00,2.0,TP,0.8083333333323202,-1,-1,False,False,2026-04-15,-1.0,SL,-2.19166666666768
2026-04-24,460879,-1,A,alto,1.16872,1.16877,1.1686199999999998,0.5000000000010552,9,2026-04-24 07:54:00,-1.0,SL,-3.859999999993964,1,1,False,False,2026-04-24,2.0,TP,-0.8599999999939643
2026-04-28,461460,1,B,mínimo,1.17052,1.17,1.1715600000000002,5.20000000000076,10,2026-04-28 08:19:00,-1.0,SL,-1.27499999999996,-1,1,False,True,2026-04-28,2.0,TP,1.72500000000004
2026-05-01,462295,1,A,mínimo,1.17228,1.17223,1.1723799999999998,0.4999999999988347,8,2026-05-01 06:09:00,-1.0,SL,-3.860000000006665,1,-1,True,False,2026-05-01,2.0,TP,-0.8600000000066652
2026-05-07,463448,1,A,mínimo,1.17497,1.17478,1.1753500000000003,1.900000000001345,8,2026-05-07 06:34:00,2.0,TP,1.2473684210531644,-1,1,False,True,2026-05-07,-1.0,SL,-1.7526315789468356
2026-05-12,464310,-1,B,mínimo,1.17535,1.17584,1.1743699999999997,4.900000000001015,8,2026-05-12 06:24:00,-1.0,SL,-1.291836734693817,-1,1,True,False,2026-05-12,-1.0,SL,-1.291836734693817
2026-05-14,464846,1,A,mínimo,1.17119,1.171,1.1715699999999998,1.8999999999991248,8,2026-05-14 06:04:00,-1.0,SL,-1.7526315789477152,1,-1,True,False,2026-05-14,2.0,TP,1.2473684210522848
2026-05-15,465134,1,B,mínimo,1.16379,1.16326,1.1648500000000004,5.300000000001415,8,2026-05-15 06:04:00,-1.0,SL,-1.2698113207546449,-1,-1,False,False,2026-05-15,-1.0,SL,-1.2698113207546449
2026-05-20,466022,1,A,mínimo,1.15947,1.15918,1.1600499999999998,2.8999999999990145,10,2026-05-20 08:04:00,-1.0,SL,-1.4931034482760297,-1,-1,False,False,2026-05-20,2.0,TP,1.5068965517239703
2026-05-25,466804,-1,B,mínimo,1.16308,1.16381,1.1616199999999997,7.300000000001194,9,2026-05-25 07:19:00,-1.0,SL,-1.1958904109588722,1,-1,False,True,2026-05-25,2.0,TP,1.8041095890411278
2026-06-03,468803,1,A,mínimo,1.16219,1.16184,1.1628900000000002,3.5000000000007248,8,2026-06-03 06:04:00,-1.0,SL,-1.408571428571344,-1,-1,False,False,2026-06-03,2.0,TP,1.591428571428656
2026-06-04,469121,-1,A,alto,1.16101,1.16108,1.1608700000000003,0.6999999999979245,10,2026-06-04 08:34:00,-1.0,SL,-3.0428571428632,1,1,False,False,2026-06-04,-1.0,SL,-3.0428571428631996
2026-06-10,470243,-1,A,alto,1.15542,1.15543,1.1553999999999998,0.1000000000006551,8,2026-06-10 06:04:00,-1.0,SL,-15.29999999990632,1,1,False,False,2026-06-10,-1.0,SL,-15.29999999990632
2026-06-12,470838,1,A,mínimo,1.15604,1.15573,1.15666,3.1000000000003247,9,2026-06-12 07:44:00,-1.0,SL,-1.4612903225805969,-1,-1,False,False,2026-06-12,-1.0,SL,-1.4612903225805969
2026-06-16,471394,1,B,mínimo,1.15772,1.15751,1.1581400000000002,2.100000000000435,8,2026-06-16 06:04:00,-1.0,SL,-1.68095238095224,-1,-1,False,False,2026-06-16,-1.0,SL,-1.68095238095224
2026-06-22,472545,1,A,mínimo,1.14544,1.14541,1.1455,0.2999999999997449,8,2026-06-22 06:04:00,-1.0,SL,-5.766666666670719,-1,-1,False,False,2026-06-22,-1.0,SL,-5.766666666670719
2026-06-23,472846,1,B,alto,1.1434,1.14223,1.1457399999999998,11.699999999998932,9,2026-06-23 07:09:00,-1.0,SL,-1.1222222222222331,-1,1,False,True,2026-06-23,2.0,TP,1.8777777777777667
2026-06-25,473423,1,A,mínimo,1.13513,1.135,1.13539,1.2999999999996348,9,2026-06-25 07:19:00,2.0,TP,0.899999999999691,-1,-1,False,False,2026-06-25,-1.0,SL,-2.1000000000003087
2026-06-26,473702,1,B,alto,1.13803,1.13748,1.1391300000000002,5.5000000000005045,8,2026-06-26 06:34:00,-1.0,SL,-1.2599999999999765,1,-1,True,False,2026-06-26,-1.0,SL,-1.2599999999999763
2026-06-29,473982,-1,A,alto,1.13932,1.13946,1.1390400000000005,1.3999999999980697,8,2026-06-29 06:04:00,-1.0,SL,-2.02142857142998,1,1,False,False,2026-06-29,2.0,TP,0.9785714285700202
2026-06-29,474016,-1,B,alto,1.13945,1.13988,1.1385900000000002,4.299999999999304,10,2026-06-29 08:54:00,-1.0,SL,-1.3325581395349375,1,-1,False,True,2026-06-29,2.0,TP,1.6674418604650625
2026-07-08,475993,-1,A,alto,1.14178,1.14204,1.1412600000000002,2.5999999999992696,8,2026-07-08 06:04:00,-1.0,SL,-1.5500000000001544,1,1,False,False,2026-07-08,2.0,TP,1.4499999999998456
2026-07-09,476301,-1,B,alto,1.14341,1.14368,1.14287,2.6999999999999247,9,2026-07-09 07:49:00,-1.0,SL,-1.5296296296296443,1,-1,False,True,2026-07-09,-1.0,SL,-1.5296296296296443
2026-07-15,477433,1,B,alto,1.14433,1.14392,1.14515,4.100000000000215,8,2026-07-15 06:19:00,-1.0,SL,-1.3487804878048597,-1,1,False,True,2026-07-15,2.0,TP,1.6512195121951403
2026-07-30,480620,1,B,mínimo,1.14478,1.14438,1.1455799999999998,3.99999999999956,10,2026-07-30 08:19:00,2.0,TP,1.6424999999999603,-1,1,False,True,2026-07-30,-1.0,SL,-1.3575000000000395
2026-08-07,482334,1,A,mínimo,1.15202,1.15195,1.15216,0.700000000000145,9,2026-08-07 07:09:00,2.0,TP,-0.0428571428567199,-1,-1,False,False,2026-08-07,,sin datos,
2026-08-17,484046,-1,A,alto,1.15857,1.15893,1.1578500000000005,3.5999999999991594,8,2026-08-17 06:09:00,-1.0,SL,-1.397222222222315,1,1,False,False,2026-08-17,,sin datos,
