R,neta,mot,rgo,hniv,aliU,aliM,dob,i
-1.0,-1.496011099548666,SL,2.8830000000024114,16,False,False,False,EURUSD
2.0,1.6396169354837473,TP,3.9679999999986393,16,False,False,True,EURUSD
-1.0,-1.242784380305623,SL,5.889999999999507,19,False,True,True,EURUSD
2.0,1.7893651495065663,TP,6.789000000000378,19,False,False,True,EURUSD
2.0,1.7893651495065663,TP,6.789000000000378,23,False,False,True,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,11,False,True,True,EURUSD
-1.0,-1.1025089605734741,SL,13.950000000000351,16,False,False,True,EURUSD
2.0,1.7634408602150133,TP,6.044999999998968,11,False,False,True,EURUSD
2.0,1.7634408602150133,TP,6.044999999998968,16,False,False,False,EURUSD
-1.0,-1.1082841132818322,SL,13.206000000001161,16,False,True,True,EURUSD
2.0,1.8162189949877916,TP,7.781000000000038,16,False,True,False,EURUSD
2.0,1.8061805367308241,TP,7.378000000000107,11,False,False,True,EURUSD
2.0,1.7286527514231211,TP,5.269999999999442,11,False,False,True,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,14,False,True,False,EURUSD
-1.0,-1.3294930875575692,SL,4.340000000000455,14,False,False,False,EURUSD
-1.0,-1.3294930875575692,SL,4.340000000000455,22,False,False,False,EURUSD
-1.0,-1.435179549604366,SL,3.286000000000122,22,False,False,True,EURUSD
-1.0,-1.1721232546942892,SL,8.307999999999094,3,True,False,True,EURUSD
0.858678955453141,0.7540779752761204,fuera,13.670999999999545,3,False,True,True,EURUSD
2.0,1.816948284690177,TP,7.811999999998154,22,False,True,False,EURUSD
-1.0,-1.1747311827956997,SL,8.183999999999969,3,False,False,True,EURUSD
-1.0,-1.2217741935483486,SL,6.4480000000011195,22,True,False,True,EURUSD
-1.0,-1.1191964657831208,SL,11.996999999999147,3,False,True,True,EURUSD
2.0,1.8647242455775135,TP,10.57099999999922,10,True,False,True,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,3,False,False,False,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,23,False,False,False,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,10,False,True,False,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,23,False,False,True,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,23,False,False,False,EURUSD
-1.0,-1.1150349931622405,SL,12.431000000001635,0,False,False,False,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,23,True,False,True,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,0,True,False,True,EURUSD
-1.0,-1.205933179723507,SL,6.943999999999839,16,True,False,True,EURUSD
-1.0,-1.3521300172369717,SL,4.061000000001869,23,False,False,False,EURUSD
-1.0,-1.1890534108937094,SL,7.563999999999904,10,False,True,True,EURUSD
-1.0,-1.1946372669116707,SL,7.34699999999977,23,True,False,True,EURUSD
-1.0,-1.1553166069295107,SL,9.206999999999965,0,False,False,True,EURUSD
-1.0,-1.0943333993007445,SL,15.159000000000145,23,False,True,True,EURUSD
-1.0,-1.0943333993007445,SL,15.159000000000145,0,False,True,True,EURUSD
2.0,1.7559310462535924,TP,5.85899999999917,3,True,False,True,EURUSD
-1.0,-1.2865157283109105,SL,4.991000000000856,17,False,False,False,EURUSD
-1.0,-1.3318635414250866,SL,4.308999999997898,16,False,False,False,EURUSD
-1.0,-1.1133391455971973,SL,12.617000000001433,16,True,False,True,EURUSD
2.0,1.8053627330883293,TP,7.34699999999977,12,False,True,True,EURUSD
2.0,1.58064516129023,TP,3.409999999999247,10,False,False,False,EURUSD
-1.0,-1.2390105298345993,SL,5.982999999998295,23,False,True,True,EURUSD
2.0,1.7422959091728354,TP,5.549000000000248,18,False,False,True,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,True,False,True,EURUSD
-1.0,-1.0890521858263738,SL,16.058000000001016,10,True,False,True,EURUSD
2.0,1.9073714211685509,TP,15.438000000000951,10,False,False,True,EURUSD
-1.0,-1.1488033298647258,SL,9.609999999999896,16,False,False,False,EURUSD
2.0,1.8725717340937402,TP,11.221999999999621,16,False,False,True,EURUSD
2.0,1.8191018342821317,TP,7.905000000001383,15,False,False,True,EURUSD
-1.0,-1.240255376344079,SL,5.952000000000179,15,False,False,False,EURUSD
-1.0,-1.1070279170720705,SL,13.361000000000622,2,False,True,True,EURUSD
-1.0,-1.1314217443249657,SL,10.881000000000363,15,False,False,True,EURUSD
-1.0,-1.1695920303605225,SL,8.43200000000044,18,True,False,True,EURUSD
-1.0,-1.158519011196095,SL,9.021000000000168,2,False,False,False,EURUSD
-1.0,-1.134880211280896,SL,10.601999999999556,22,False,False,True,EURUSD
-1.0,-1.2041107622038103,SL,7.006000000000512,22,False,False,True,EURUSD
2.0,1.8576264436479513,TP,10.044000000000164,23,False,False,True,EURUSD
-1.0,-1.178794698674665,SL,7.998000000000172,16,False,False,False,EURUSD
2.0,1.6279916753381425,TP,3.8439999999995145,16,True,False,True,EURUSD
-1.0,-1.1310483870967925,SL,10.911999999998478,2,False,True,True,EURUSD
-1.0,-1.2390105298345107,SL,5.983000000000516,18,False,False,False,EURUSD
-1.0,-1.2217741935483486,SL,6.4480000000011195,18,False,False,True,EURUSD
-1.0,-1.0862224902019895,SL,16.585000000000072,18,True,False,True,EURUSD
2.0,1.8053627330883293,TP,7.34699999999977,18,False,False,True,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,7,False,True,False,EURUSD
2.0,1.8487572712850413,TP,9.455000000000435,18,True,False,True,EURUSD
2.0,1.7061845079103874,TP,4.866999999999511,7,False,False,False,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,7,True,False,True,EURUSD
2.0,1.875997225112738,TP,11.532000000000764,18,False,True,True,EURUSD
-1.0,-1.1517402376910002,SL,9.424000000000099,16,False,False,False,EURUSD
2.0,1.854022049816247,TP,9.795999999999694,16,True,False,True,EURUSD
-1.0,-1.1397849462365597,SL,10.229999999999961,20,True,False,True,EURUSD
-1.0,-1.156369600874807,SL,9.144999999999293,16,False,False,True,EURUSD
-1.0,-1.156369600874807,SL,9.144999999999293,23,False,False,True,EURUSD
-1.0,-1.0893973493373323,SL,15.996000000000343,16,False,False,True,EURUSD
-1.0,-1.0893973493373323,SL,15.996000000000343,23,False,False,True,EURUSD
2.0,1.8516751374338798,TP,9.641000000000233,15,False,True,True,EURUSD
2.0,1.8516751374338798,TP,9.641000000000233,20,False,True,True,EURUSD
-1.0,-1.0969097316346026,SL,14.755999999997993,20,False,False,True,EURUSD
2.0,1.9014336917562706,TP,14.507999999999743,15,True,False,True,EURUSD
2.0,1.9014336917562706,TP,14.507999999999743,10,True,False,True,EURUSD
2.0,1.894922477772071,TP,13.609000000001092,23,False,False,True,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,20,False,True,False,EURUSD
-1.0,-1.3632207264414047,SL,3.9370000000005234,20,False,False,True,EURUSD
2.0,1.8392716646060256,TP,8.896999999998823,15,False,False,True,EURUSD
-1.0,-1.1906158357770893,SL,7.502000000001452,15,False,False,False,EURUSD
2.0,1.915669045232056,TP,16.956999999999667,3,False,False,False,EURUSD
-1.0,-1.1996927803379425,SL,7.160999999999973,3,True,False,True,EURUSD
-1.0,-1.1277812527924307,SL,11.190999999999285,17,False,True,False,EURUSD
2.0,1.911630206402176,TP,16.18200000000014,17,False,False,True,EURUSD
2.0,1.7559310462535924,TP,5.85899999999917,17,False,False,True,EURUSD
-1.0,-1.3603830645162527,SL,3.9679999999986393,3,False,False,True,EURUSD
2.0,1.7479287854750294,TP,5.672999999999373,3,False,True,False,EURUSD
-1.0,-1.1288520454135822,SL,11.098000000000496,20,False,True,True,EURUSD
-1.0,-1.1922043010752488,SL,7.440000000000779,22,False,True,False,EURUSD
2.0,1.9048885932823476,TP,15.03500000000102,22,True,False,True,EURUSD
-1.0,-1.0935680167506288,SL,15.28300000000149,20,False,True,True,EURUSD
-1.0,-1.185257157662925,SL,7.718999999999365,3,False,True,True,EURUSD
-1.0,-1.1914067728550677,SL,7.470999999998895,17,False,False,False,EURUSD
2.0,1.8763296722303782,TP,11.56299999999888,18,False,True,True,EURUSD
-1.0,-1.290119699736244,SL,4.929000000000183,23,True,False,True,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,3,False,False,False,EURUSD
-1.0,-1.0939491492017557,SL,15.221000000000817,11,False,False,True,EURUSD
-1.0,-1.1204413374884188,SL,11.873000000000022,2,False,False,False,EURUSD
2.0,1.5767978691919322,TP,3.3789999999989107,23,True,False,True,EURUSD
-1.0,-1.1340960240059985,SL,10.664000000000229,23,True,False,True,EURUSD
-1.0,-1.088539409324501,SL,16.150999999999804,18,True,False,True,EURUSD
-1.0,-1.092073916682765,SL,15.53099999999974,11,False,False,False,EURUSD
2.0,1.829782168789432,TP,8.401000000000103,20,True,False,True,EURUSD
2.0,1.7749803304484697,TP,6.355000000000111,11,False,False,True,EURUSD
-1.0,-1.248005549774524,SL,5.766000000000382,11,False,True,False,EURUSD
2.0,1.833469197624357,TP,8.58700000000212,22,False,True,True,EURUSD
-1.0,-1.135673624288411,SL,10.540000000001104,16,False,True,True,EURUSD
-1.0,-1.3942652329749778,SL,3.6269999999993807,16,False,False,False,EURUSD
-1.0,-1.3054902798547507,SL,4.680999999999713,23,False,False,False,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,0,False,False,True,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,23,False,False,True,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,23,False,False,True,EURUSD
-1.0,-1.530218761586871,SL,2.6970000000003935,0,False,False,False,EURUSD
2.0,1.9231182795698913,TP,18.599999999999728,23,False,False,True,EURUSD
2.0,1.9231182795698913,TP,18.599999999999728,23,False,False,True,EURUSD
-1.0,-1.1167823601470024,SL,12.244999999999617,16,False,False,False,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,16,False,False,True,EURUSD
2.0,1.8606373647792653,TP,10.261000000000298,22,False,True,True,EURUSD
-1.0,-1.072758725959092,SL,19.65400000000006,16,False,False,True,EURUSD
2.0,1.8749890724713671,TP,11.438999999999755,23,False,True,False,EURUSD
2.0,1.821205301325335,TP,7.998000000000172,0,False,False,True,EURUSD
2.0,1.821205301325335,TP,7.998000000000172,8,False,False,True,EURUSD
2.0,1.831029185867911,TP,8.463000000000775,23,True,False,True,EURUSD
2.0,1.831029185867911,TP,8.463000000000775,23,True,False,True,EURUSD
-1.0,-1.145059849868122,SL,9.858000000000366,22,False,False,True,EURUSD
-1.0,-1.2196620583717503,SL,6.509999999999572,2,False,False,True,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,23,False,True,False,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,23,False,True,False,EURUSD
-1.0,-1.1579761378700753,SL,9.052000000000504,8,False,True,True,EURUSD
-1.0,-1.2762217500482556,SL,5.177000000000653,16,False,True,True,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,12,False,False,False,EURUSD
-1.0,-1.2365591397849867,SL,6.044999999998968,12,False,False,True,EURUSD
2.0,1.8346629668169416,TP,8.648999999998352,16,False,False,True,EURUSD
-1.0,-1.299539170506867,SL,4.774000000000722,16,False,True,False,EURUSD
-1.0,-1.1683541323287245,SL,8.493999999998891,8,True,False,True,EURUSD
-1.0,-1.1428143413562393,SL,10.012999999999828,12,True,False,True,EURUSD
-1.0,-1.1747311827956997,SL,8.183999999999969,19,True,False,True,EURUSD
-1.0,-1.1734174145040352,SL,8.245999999998421,23,False,False,True,EURUSD
-1.0,-1.2106348504934337,SL,6.789000000000378,19,False,False,True,EURUSD
2.0,1.8375738300772382,TP,8.804000000000034,23,False,False,True,EURUSD
-1.0,-1.1816103632207535,SL,7.873999999998826,15,False,True,False,EURUSD
-1.0,-1.290119699736244,SL,4.929000000000183,23,False,False,False,EURUSD
-1.0,-1.3138029405311635,SL,4.556999999998368,23,False,False,True,EURUSD
2.0,1.7912713472486088,TP,6.851000000001051,23,False,True,True,EURUSD
-1.0,-1.2228455664640525,SL,6.417000000000783,19,True,False,True,EURUSD
-1.0,-1.3054902798547507,SL,4.680999999999713,23,False,True,False,EURUSD
-1.0,-1.0691589689026453,SL,20.677000000000056,0,True,False,True,EURUSD
-1.0,-1.085266233379048,SL,16.77099999999987,23,False,False,False,EURUSD
-1.0,-1.384408602150727,SL,3.719999999998169,0,True,False,True,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,0,False,False,True,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,9,False,False,True,EURUSD
-1.0,-1.366103430619542,SL,3.906000000000187,0,False,True,False,EURUSD
-1.0,-1.366103430619542,SL,3.906000000000187,9,False,True,False,EURUSD
-0.18523445294301924,-0.2803458596606716,fuera,15.03500000000102,15,True,False,True,EURUSD
2.0,1.7080440996323616,TP,4.8979999999976265,15,True,False,True,EURUSD
-1.0,-1.2956989247310975,SL,4.836000000001395,23,False,False,True,EURUSD
-1.0,-1.2938154920896126,SL,4.866999999999511,23,False,False,False,EURUSD
-1.0,-1.2306451612902984,SL,6.200000000000649,15,False,False,True,EURUSD
-1.0,-1.1647465437787845,SL,8.68000000000091,20,False,True,True,EURUSD
2.0,1.7559310462536848,TP,5.859000000001391,15,False,True,True,EURUSD
-1.0,-1.2681920480119973,SL,5.332000000000114,15,False,False,False,EURUSD
-1.0,-1.1483248625661202,SL,9.641000000000233,20,False,False,True,EURUSD
-1.0,-1.1845161290322652,SL,7.749999999999702,15,True,False,True,EURUSD
-1.0,-1.100718411043803,SL,14.198000000000821,15,True,False,True,EURUSD
-1.0,-1.100718411043803,SL,14.198000000000821,23,True,False,True,EURUSD
2.0,1.8375738300772382,TP,8.804000000000034,15,False,False,True,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,19,False,False,False,EURUSD
-1.0,-1.0428310420223437,SL,33.38700000000028,23,True,False,True,EURUSD
2.0,1.864326375711589,TP,10.540000000001104,15,False,False,True,EURUSD
2.0,1.865513025486691,TP,10.632999999999893,15,False,True,False,EURUSD
2.0,1.6608159392788657,TP,4.215999999999109,15,False,True,True,EURUSD
2.0,1.8045379989064911,TP,7.315999999999434,11,True,False,True,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,15,False,True,True,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,23,False,True,True,EURUSD
-1.0,-1.336708264657449,SL,4.246999999999446,23,False,False,True,EURUSD
2.0,1.7364055299539716,TP,5.425000000001123,15,False,False,True,EURUSD
-1.0,-1.1653370331830584,SL,8.648999999998352,23,True,False,True,EURUSD
2.0,1.8472548600726246,TP,9.361999999999426,11,True,False,True,EURUSD
2.0,1.8584999010488936,TP,10.106000000000837,11,False,True,True,EURUSD
-1.0,-1.1683541323286806,SL,8.494000000001112,15,True,False,True,EURUSD
2.0,1.7479287854750294,TP,5.672999999999373,15,False,True,False,EURUSD
-1.0,-1.2135603345280965,SL,6.695999999999369,23,False,True,True,EURUSD
-1.0,-1.2135603345280965,SL,6.695999999999369,21,False,True,True,EURUSD
2.0,1.5844231328101792,TP,3.4409999999995833,15,False,False,True,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,16,False,False,False,EURUSD
-1.0,-1.1188892583970567,SL,12.028000000001704,16,True,False,True,EURUSD
-1.0,-1.126728110599075,SL,11.284000000000294,2,False,False,False,EURUSD
0.08750764926998732,0.025002185505670918,fuera,22.87799999999951,16,False,False,True,EURUSD
-1.0,-1.5363840960239945,SL,2.666000000000057,23,False,False,True,EURUSD
-1.0,-1.397664071190317,SL,3.5959999999990444,23,False,True,False,EURUSD
-1.0,-1.3342683496961367,SL,4.277999999999782,16,False,False,False,EURUSD
-1.0,-1.1740718198417464,SL,8.215000000000305,23,False,False,True,EURUSD
-1.0,-1.1618562535370618,SL,8.83500000000037,9,False,False,True,EURUSD
-1.0,-1.1618562535370618,SL,8.83500000000037,17,False,False,True,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,17,True,False,True,EURUSD
-1.0,-1.1740718198417464,SL,8.215000000000305,15,False,False,True,EURUSD
-1.0,-1.1333209024799715,SL,10.725999999998681,15,False,False,False,EURUSD
2.0,1.8904298521186071,TP,13.05099999999948,23,False,True,False,EURUSD
-1.0,-1.3548387096774799,SL,4.029999999999312,8,False,True,True,EURUSD
-1.0,-1.2207130730050437,SL,6.479000000001456,23,False,False,True,EURUSD
-1.0,-1.2207130730050437,SL,6.479000000001456,16,False,False,True,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,10,False,False,True,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,23,False,False,True,EURUSD
-1.0,-1.0592157025135562,SL,24.149000000002196,10,False,False,True,EURUSD
-1.0,-1.4612903225805969,SL,3.1000000000003247,16,False,True,True,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,23,False,False,True,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,10,False,False,True,EURUSD
0.10259122157590161,-0.08646218931780783,fuera,7.563999999999904,23,False,False,True,EURUSD
2.0,1.8045379989064911,TP,7.315999999999434,11,False,False,False,EURUSD
2.0,1.824604440083397,TP,8.152999999999633,11,False,False,True,EURUSD
-1.0,-1.2365591397849867,SL,6.044999999998968,15,True,False,True,EURUSD
2.0,1.8069914968281935,TP,7.409000000000443,15,False,False,True,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,False,False,False,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,23,False,False,False,EURUSD
-1.0,-1.2713472485768789,SL,5.269999999999442,16,False,False,False,EURUSD
-1.0,-1.1004989809543808,SL,14.229000000001157,0,False,False,True,EURUSD
-1.0,-1.22392734105855,SL,6.386000000000447,2,False,False,True,EURUSD
-1.0,-1.068849301877712,SL,20.769999999998845,20,False,False,True,EURUSD
-1.0,-1.2077884335949105,SL,6.881999999999167,22,False,False,False,EURUSD
-1.0,-1.2507012622721025,SL,5.703999999999709,22,False,True,True,EURUSD
-1.0,-1.2175897748022566,SL,6.571999999998024,23,True,False,True,EURUSD
-1.0,-1.2175897748022566,SL,6.571999999998024,2,True,False,True,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,23,False,True,False,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,23,False,True,False,EURUSD
-1.0,-1.1801915322580758,SL,7.935999999999499,16,False,True,False,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,22,False,False,True,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,23,False,False,True,EURUSD
2.0,1.4816962667635203,TP,2.759000000001066,16,False,False,True,EURUSD
2.0,1.821205301325335,TP,7.998000000000172,20,False,True,False,EURUSD
-1.0,-1.1381108750241278,SL,10.354000000001307,5,False,False,False,EURUSD
-1.0,-1.105077522227929,SL,13.609000000001092,16,False,False,True,EURUSD
-1.0,-1.1250109275286329,SL,11.438999999999755,17,False,False,True,EURUSD
-1.0,-1.1046009801770205,SL,13.670999999999545,17,True,False,True,EURUSD
2.0,1.7348906192064553,TP,5.393999999998567,21,False,True,True,EURUSD
-1.0,-1.1389428682471738,SL,10.292000000000634,21,False,True,True,EURUSD
0.04250311504938093,-0.15547556416982328,fuera,7.222999999998425,14,False,False,True,EURUSD
-1.0,-1.3294930875575692,SL,4.340000000000455,14,False,False,True,EURUSD
2.0,1.8711479545864178,TP,11.098000000000496,21,False,False,True,EURUSD
-1.0,-1.1532525988640168,SL,9.33099999999909,21,False,False,False,EURUSD
2.0,1.7506538796861397,TP,5.735000000000046,15,False,False,True,EURUSD
2.0,1.754632807137999,TP,5.828000000001055,15,False,False,True,EURUSD
-1.0,-1.1423735563520487,SL,10.044000000000164,11,True,False,True,EURUSD
2.0,1.8101685915305878,TP,7.532999999999568,20,True,False,True,EURUSD
-1.0,-1.2635944700460284,SL,5.425000000001123,20,False,False,False,EURUSD
-1.0,-1.129940935938216,SL,11.004999999999487,4,False,False,True,EURUSD
-1.0,-1.1671341748480684,SL,8.555999999999564,2,False,False,False,EURUSD
-1.0,-1.1781043716527475,SL,8.029000000000508,2,True,False,True,EURUSD
-1.0,-1.3942652329749778,SL,3.6269999999993807,4,False,False,False,EURUSD
2.0,1.7834317734363359,TP,6.603000000000581,16,True,False,True,EURUSD
-1.0,-1.1090520857164634,SL,13.113000000000152,13,False,False,True,EURUSD
-1.0,-1.44354838709685,SL,3.2239999999994495,23,False,True,True,EURUSD
2.0,1.8011679644049028,TP,7.192000000000309,13,True,False,True,EURUSD
2.0,1.7792869269948806,TP,6.478999999999235,13,False,True,True,EURUSD
-1.0,-1.2534562211981002,SL,5.642000000001257,23,False,True,True,EURUSD
2.0,1.7792869269949563,TP,6.479000000001456,23,False,True,True,EURUSD
2.0,1.8304079696394775,TP,8.43200000000044,14,False,True,True,EURUSD
2.0,1.8304079696394775,TP,8.43200000000044,23,False,True,True,EURUSD
-1.0,-1.1845161290322652,SL,7.749999999999702,15,True,False,True,EURUSD
-1.0,-1.1845161290322652,SL,7.749999999999702,18,True,False,True,EURUSD
-1.0,-1.1760650086185822,SL,8.121999999999296,2,False,False,False,EURUSD
-0.5594020456335432,-0.700039339103262,fuera,10.167999999999289,18,True,False,True,EURUSD
