ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-10-16 18:33:00,2025-10-16 18:44:00,largo,24536.827,24471.881,24601.773,64.94599999999991,TP,63.44599999999991,0.9769038893850275
2025-10-17 16:33:00,2025-10-17 17:09:00,corto,24753.533,24808.294,24698.771999999997,54.76100000000224,TP,53.26100000000224,0.9726082430927131
2025-10-20 01:09:00,2025-10-20 01:18:00,corto,24877.642,24896.029,24859.255,18.386999999998807,SL,-19.886999999998807,-1.081579376733567
2025-10-20 15:27:00,2025-10-20 15:38:00,corto,25153.544,25163.779,25143.309000000005,10.234999999996944,TP,8.734999999996944,0.8534440644845679
2025-10-20 15:36:00,2025-10-20 15:48:00,corto,25145.849,25163.779,25127.918999999998,17.93000000000029,SL,-19.43000000000029,-1.0836586726157265
2025-10-20 15:51:00,2025-10-20 17:19:00,corto,25149.914,25178.599,25121.229000000003,28.68499999999767,SL,-30.18499999999767,-1.0522921387484792
2025-10-21 01:57:00,2025-10-21 02:21:00,corto,25180.381,25194.458,25166.304000000004,14.076999999997497,SL,-15.576999999997497,-1.1065567947716322
2025-10-21 06:39:00,2025-10-21 07:06:00,largo,25122.149,25101.12,25143.178000000004,21.02900000000227,SL,-22.52900000000227,-1.0713300680013238
2025-10-21 15:54:00,2025-10-21 16:01:00,corto,25150.088,25163.649,25136.527,13.561000000001513,SL,-15.061000000001513,-1.1106113118501462
2025-10-23 15:57:00,2025-10-23 16:06:00,corto,25037.131,25059.849,25014.413000000004,22.71799999999712,SL,-24.21799999999712,-1.0660269389911168
2025-10-24 00:36:00,2025-10-24 01:03:00,corto,25146.533,25155.675,25137.391,9.141999999999825,SL,-10.641999999999825,-1.1640778823014688
2025-10-24 15:27:00,2025-10-24 15:31:00,corto,25385.208,25395.033,25375.382999999998,9.825000000000728,SL,-11.325000000000728,-1.1526717557251795
2025-10-24 16:33:00,2025-10-24 16:50:00,corto,25378.447,25403.197,25353.697,24.75,SL,-26.25,-1.0606060606060606
2025-10-28 00:18:00,2025-10-28 00:33:00,corto,25823.529,25835.899,25811.158999999996,12.37000000000262,SL,-13.87000000000262,-1.1212611156022378
2025-10-28 00:36:00,2025-10-28 01:50:00,corto,25830.783,25839.447,25822.119,8.66400000000067,TP,7.164000000000669,0.8268698060941962
2025-10-28 02:30:00,2025-10-28 02:51:00,corto,25832.0,25842.838,25821.162,10.837999999999738,SL,-12.337999999999738,-1.1384019191732826
2025-10-28 05:54:00,2025-10-28 09:19:00,corto,25817.522,25842.947,25792.097,25.424999999999272,SL,-26.924999999999272,-1.0589970501474943
2025-10-28 16:42:00,2025-10-28 16:46:00,corto,25998.838,26005.675,25992.001,6.836999999999534,TP,5.336999999999534,0.7806055287406608
2025-10-29 19:03:00,2025-10-30 02:04:00,corto,26095.036,26231.536,25958.536,136.5,SL,-138.0,-1.010989010989011
