R,mot,riesgo,ali,neto,ins
2.589285714286514,TP,5.599999999998939,False,2.3750000000007594,EURUSD
-1.0,SL,7.399999999999629,True,-1.1621621621621703,EURUSD
1.593908629441562,TP,19.700000000000273,False,1.5329949238578067,EURUSD
3.193181818181824,TP,8.799999999999919,True,3.0568181818181865,EURUSD
0.17829457364337215,TP,12.900000000000134,True,0.08527131782941963,EURUSD
-1.0,SL,11.900000000000244,False,-1.1008403361344516,EURUSD
0.37619047619051044,TP,20.999999999999908,True,0.31904761904765305,EURUSD
3.0303030303035707,TP,6.599999999998829,False,2.8484848484853567,EURUSD
0.27111111111112735,TP,22.499999999998632,True,0.21777777777779078,EURUSD
0.9226519337016452,TP,18.100000000000893,True,0.856353591160212,EURUSD
-1.0,SL,13.799999999999368,False,-1.0869565217391344,EURUSD
1.5407407407408442,TP,13.499999999999623,True,1.4518518518519528,EURUSD
0.9202898550722726,TP,13.800000000001589,False,0.8333333333331522,EURUSD
-1.0,SL,3.9999999999995595,True,-1.3000000000000331,EURUSD
-1.0,SL,18.599999999999728,False,-1.064516129032259,EURUSD
1.2797927461139837,TP,19.299999999999873,True,1.2176165803108745,EURUSD
-1.0,SL,19.799999999998708,False,-1.0606060606060645,EURUSD
-1.0,SL,17.599999999999838,True,-1.0681818181818188,EURUSD
-1.0,SL,34.800000000001496,False,-1.0344827586206882,EURUSD
-1.0,SL,9.799999999999809,False,-1.122448979591839,EURUSD
-1.0,SL,15.199999999999658,True,-1.0789473684210544,EURUSD
-1.0,SL,30.29999999999866,True,-1.0396039603960414,EURUSD
1.8227848101262798,TP,7.900000000000684,False,1.6708860759490778,EURUSD
0.8800000000000227,TP,27.500000000000302,True,0.8363636363636595,EURUSD
1.953846153846196,TP,6.500000000000394,False,1.7692307692308225,EURUSD
-1.0,SL,5.899999999998684,True,-1.20338983050852,EURUSD
1.8046875000001004,TP,12.799999999999478,True,1.7109375000000966,EURUSD
-1.0,SL,5.1000000000001044,False,-1.235294117647054,EURUSD
0.9864864864863973,TP,7.399999999999629,True,0.824324324324227,EURUSD
-1.0,SL,6.399999999999739,True,-1.1875000000000075,EURUSD
0.4814814814815652,TP,10.799999999999699,False,0.370370370370451,EURUSD
-1.0,SL,16.500000000001513,False,-1.072727272727266,EURUSD
4.652173913042261,TP,4.60000000000127,False,4.391304347824941,EURUSD
0.20300751879698997,TP,39.89999999999938,False,0.1729323308270647,EURUSD
0.682692307692294,TP,31.200000000000117,True,0.6442307692307557,EURUSD
